# R=3.2e-06
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
84.9256900212, 3.768e-08, -5.51062210522e-11, -5.55317975801e-11, 0.00766365481489
83.6820083682, 3.824e-08, -5.31238000351e-11, -5.3541084002e-11, 0.00779371532474
82.4742268041, 3.88e-08, -5.1238641077e-11, -5.16479060425e-11, 0.00792413472185
81.3008130081, 3.936e-08, -4.9444714614e-11, -4.9846215377e-11, 0.00805478931409
80.1603206413, 3.992e-08, -4.77364855507e-11, -4.81304157749e-11, 0.00818464203769
79.0513833992, 4.048e-08, -4.61087299893e-11, -4.64953236867e-11, 0.00831467912792
77.9727095517, 4.104e-08, -4.45566458122e-11, -4.49361327661e-11, 0.00844502921155
76.9230769231, 4.16e-08, -4.30758112667e-11, -4.34483818375e-11, 0.00857501603227
75.9013282732, 4.216e-08, -4.16620828264e-11, -4.20279259821e-11, 0.00870476349129
74.9063670412, 4.272e-08, -4.03116075663e-11, -4.06709103834e-11, 0.00883439327246
73.9371534196, 4.328e-08, -3.9020805111e-11, -3.93737466198e-11, 0.00896387921114
72.9927007299, 4.384e-08, -3.77863324889e-11, -3.81330911844e-11, 0.00909338017754
72.0720720721, 4.44e-08, -3.66050722062e-11, -3.69458259695e-11, 0.00922306524289
71.1743772242, 4.496e-08, -3.54741472074e-11, -3.58090405256e-11, 0.00935220026165
70.2987697715, 4.552e-08, -3.43908402378e-11, -3.47200159122e-11, 0.00948086185329
69.4444444444, 4.608e-08, -3.33525936411e-11, -3.36762099835e-11, 0.00960964261144
68.6106346484, 4.664e-08, -3.23570245762e-11, -3.26752439536e-11, 0.00973885238389
67.7966101695, 4.72e-08, -3.14019417571e-11, -3.17148901435e-11, 0.00986755385273
67.0016750419, 4.776e-08, -3.0485264876e-11, -3.0793060762e-11, 0.00999562493441
66.2251655629, 4.832e-08, -2.96050140477e-11, -2.99077976367e-11, 0.0101239012179
65.4664484452, 4.888e-08, -2.87593732868e-11, -2.90572628205e-11, 0.0102518098665
64.7249190939, 4.944e-08, -2.79466037569e-11, -2.8239729953e-11, 0.0103799220661
64, 5e-08, -2.71650973245e-11, -2.74535763529e-11, 0.0105078851898
63.2911392405, 5.056e-08, -2.64133412441e-11, -2.66972757292e-11, 0.0106353355289
62.5978090767, 5.112e-08, -2.56898833366e-11, -2.59693914915e-11, 0.010762984376
61.919504644, 5.168e-08, -2.49933931615e-11, -2.52685705896e-11, 0.0108901066271
61.2557427259, 5.224e-08, -2.43225976913e-11, -2.45935378249e-11, 0.0110167205517
60.6060606061, 5.28e-08, -2.36762687143e-11, -2.3943090617e-11, 0.0111440042113
59.9700149925, 5.336e-08, -2.3053309978e-11, -2.33160941656e-11, 0.0112705063621
59.3471810089, 5.392e-08, -2.24526390577e-11, -2.2711476982e-11, 0.0113967895838
58.7371512482, 5.448e-08, -2.1873226868e-11, -2.21282267566e-11, 0.0115237380469
58.1395348837, 5.504e-08, -2.13141545019e-11, -2.15653865356e-11, 0.0116497811577
57.5539568345, 5.56e-08, -2.07745194857e-11, -2.1022051179e-11, 0.0117748592238
56.9800569801, 5.616e-08, -2.02534258227e-11, -2.04973640775e-11, 0.0119009573048
56.4174894217, 5.672e-08, -1.97500933233e-11, -1.99905141081e-11, 0.0120267434585
55.8659217877, 5.728e-08, -1.92637630398e-11, -1.95007328071e-11, 0.0121518390925
55.3250345781, 5.784e-08, -1.87936865098e-11, -1.9027291744e-11, 0.0122773770059
54.7945205479, 5.84e-08, -1.83391970299e-11, -1.85695000817e-11, 0.0124022214253
54.2740841248, 5.896e-08, -1.78996385429e-11, -1.8126702301e-11, 0.0125264791328
53.7634408602, 5.952e-08, -1.74743758662e-11, -1.76982760932e-11, 0.0126509624891
53.2623169108, 6.008e-08, -1.7062820541e-11, -1.72836303859e-11, 0.0127756634478
52.7704485488, 6.064e-08, -1.66644282839e-11, -1.68822035096e-11, 0.0128996920114
52.2875816993, 6.12e-08, -1.62786579241e-11, -1.6493461481e-11, 0.0130235582829
51.8134715026, 6.176e-08, -1.59050070465e-11, -1.61168964113e-11, 0.0131470327433
51.3478818999, 6.232e-08, -1.55429789093e-11, -1.5752025006e-11, 0.0132710617596
