# R=0.000448
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 1.12e-06, -3.89973203153e-19, -3.92278495228e-19, 0.00587667206581
373.831775701, 1.1984e-06, -3.45580483341e-19, -3.47848575484e-19, 0.00652034334273
350.877192982, 1.2768e-06, -3.09381613371e-19, -3.11618199111e-19, 0.00717732708181
330.578512397, 1.3552e-06, -2.79488715027e-19, -2.81698274136e-19, 0.00784370836321
312.5, 1.4336e-06, -2.54520767841e-19, -2.56706878443e-19, 0.00851597983877
296.296296296, 1.512e-06, -2.33449967206e-19, -2.35615506472e-19, 0.00919098788896
281.690140845, 1.5904e-06, -2.15499525681e-19, -2.17646840441e-19, 0.00986605068505
268.456375839, 1.6688e-06, -2.00074248697e-19, -2.0220526719e-19, 0.0105388871524
256.41025641, 1.7472e-06, -1.867123963e-19, -1.88828711508e-19, 0.0112075922728
245.398773006, 1.8256e-06, -1.75051704259e-19, -1.77154649633e-19, 0.0118706755847
235.294117647, 1.904e-06, -1.64805043509e-19, -1.66895740175e-19, 0.0125269624202
225.988700565, 1.9824e-06, -1.55742695025e-19, -1.57822094145e-19, 0.0131755894615
217.391304348, 2.0608e-06, -1.47679292189e-19, -1.49748202557e-19, 0.01381592789
209.42408377, 2.1392e-06, -1.40464061427e-19, -1.42523179434e-19, 0.014447600844
202.02020202, 2.2176e-06, -1.33973469824e-19, -1.36023397228e-19, 0.0150704029227
195.12195122, 2.296e-06, -1.28105609606e-19, -1.30146870007e-19, 0.0156842834613
188.679245283, 2.3744e-06, -1.22775877576e-19, -1.24808928476e-19, 0.0162893065769
182.648401826, 2.4528e-06, -1.17913615641e-19, -1.19938859855e-19, 0.0168856383662
176.991150442, 2.5312e-06, -1.13459481204e-19, -1.15477275751e-19, 0.0174735205186
171.673819742, 2.6096e-06, -1.09363372906e-19, -1.11374034351e-19, 0.0180532334669
166.666666667, 2.688e-06, -1.05582776124e-19, -1.07586588369e-19, 0.0186251118766
161.943319838, 2.7664e-06, -1.02081444435e-19, -1.04078662656e-19, 0.0191895069585
157.480314961, 2.8448e-06, -9.88283343083e-20, -1.00819189033e-19, 0.0197467837599
153.256704981, 2.9232e-06, -9.57967429189e-20, -9.77814432197e-20, 0.0202973103637
149.253731343, 3.0016e-06, -9.29636047508e-20, -9.49423416468e-20, 0.0208414587384
145.454545455, 3.08e-06, -9.03089171013e-20, -9.22818655367e-20, 0.0213795898457
141.843971631, 3.1584e-06, -8.78152661653e-20, -8.97825868987e-20, 0.0219120522288
138.408304498, 3.2368e-06, -8.5467435078e-20, -8.74292765899e-20, 0.0224391827136
135.135135135, 3.3152e-06, -8.32520787264e-20, -8.52085788135e-20, 0.0229613040661
132.01320132, 3.3936e-06, -8.11574527462e-20, -8.31087396565e-20, 0.0234787209905
129.032258065, 3.472e-06, -7.91731864385e-20, -8.11193798121e-20, 0.0239917190951
126.1829653, 3.5504e-06, -7.72900916126e-20, -7.92313035687e-20, 0.024500568193
123.456790123, 3.6288e-06, -7.55000018241e-20, -7.74363377031e-20, 0.0250055198432
120.84592145, 3.7072e-06, -7.37956360846e-20, -7.57271951304e-20, 0.0255068082536
118.343195266, 3.7856e-06, -7.21704831513e-20, -7.40973591233e-20, 0.0260046511077
