# R=0.000162
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
132.01320132, 1.22715e-06, -1.70769411375e-13, -1.71208887064e-13, 0.00256689764899
129.032258065, 1.2555e-06, -1.59043065616e-13, -1.59459214212e-13, 0.00260974944499
126.1829653, 1.28385e-06, -1.48359759646e-13, -1.48754380646e-13, 0.00265283615936
123.456790123, 1.3122e-06, -1.3860787757e-13, -1.38982694676e-13, 0.00269686169993
120.84592145, 1.34055e-06, -1.29689800506e-13, -1.30046349757e-13, 0.00274170902599
118.343195266, 1.3689e-06, -1.21519784451e-13, -1.21859462308e-13, 0.0027874557325
115.942028986, 1.39725e-06, -1.14022375858e-13, -1.14346419296e-13, 0.00283387481892
113.636363636, 1.4256e-06, -1.07130904491e-13, -1.07440481533e-13, 0.0028813817354
111.420612813, 1.45395e-06, -1.00786409557e-13, -1.0108259917e-13, 0.00293017408921
109.289617486, 1.4823e-06, -9.49366916598e-14, -9.52204039351e-14, 0.00297953236447
107.238605898, 1.51065e-06, -8.95352181194e-14, -8.98073489049e-14, 0.00303016166056
105.263157895, 1.539e-06, -8.45406377699e-14, -8.48019721921e-14, 0.00308170217505
103.359173127, 1.56735e-06, -7.99159965436e-14, -8.01672647293e-14, 0.0031342990997
101.52284264, 1.5957e-06, -7.5628232022e-14, -7.58701259803e-14, 0.0031882635647
99.7506234414, 1.62405e-06, -7.16478077812e-14, -7.18808940741e-14, 0.00324267381289
98.0392156863, 1.6524e-06, -6.79480562752e-14, -6.81729391645e-14, 0.00329871195291
96.3855421687, 1.68075e-06, -6.45050919402e-14, -6.4722310557e-14, 0.00335616288883
94.7867298578, 1.7091e-06, -6.12974312631e-14, -6.15074298521e-14, 0.00341419873243
93.2400932401, 1.73745e-06, -5.83055891495e-14, -5.85088234078e-14, 0.00347356597514
91.7431192661, 1.7658e-06, -5.55120010167e-14, -5.57088885882e-14, 0.00353422185274
90.2934537246, 1.79415e-06, -5.29007751842e-14, -5.30916890829e-14, 0.00359592813899
88.8888888889, 1.8225e-06, -5.04574886209e-14, -5.06427752999e-14, 0.00365869915092
87.5273522976, 1.85085e-06, -4.81690476786e-14, -4.83490264568e-14, 0.00372249022153
86.2068965517, 1.8792e-06, -4.60235277882e-14, -4.61985114297e-14, 0.00378764674573
84.9256900212, 1.90755e-06, -4.40100995921e-14, -4.41803659585e-14, 0.003853892169
83.6820083682, 1.9359e-06, -4.21188815261e-14, -4.22846840368e-14, 0.00392110085425
82.4742268041, 1.96425e-06, -4.03408372303e-14, -4.05024216942e-14, 0.00398950129876
81.3008130081, 1.9926e-06, -3.86677169513e-14, -3.88253116054e-14, 0.00405906991164
80.1603206413, 2.02095e-06, -3.70919692216e-14, -3.72457871782e-14, 0.00412980818086
79.0513833992, 2.0493e-06, -3.56066889495e-14, -3.57569149571e-14, 0.00420131344536
77.9727095517, 2.07765e-06, -3.420551029e-14, -3.43523343355e-14, 0.00427406312739
76.9230769231, 2.106e-06, -3.28826096231e-14, -3.30262037009e-14, 0.00434788324699
75.9013282732, 2.13435e-06, -3.16326359456e-14, -3.17731522604e-14, 0.00442248580224
74.9063670412, 2.1627e-06, -3.04506488507e-14, -3.05882368666e-14, 0.0044980695214
73.9371534196, 2.19105e-06, -2.93321037886e-14, -2.94669032934e-14, 0.00457460709339
72.9927007299, 2.2194e-06, -2.82728019405e-14, -2.84049514354e-14, 0.00465234011015
72.0720720721, 2.24775e-06, -2.72688838278e-14, -2.73985039987e-14, 0.00473092147595
71.1743772242, 2.2761e-06, -2.63167783105e-14, -2.6443978295e-14, 0.00481016823843
70.2987697715, 2.30445e-06, -2.541317099e-14, -2.55380607962e-14, 0.00489034023062
69.4444444444, 2.3328e-06, -2.45550046588e-14, -2.46776841532e-14, 0.00497127257537
68.6106346484, 2.36115e-06, -2.37394355408e-14, -2.3860006413e-14, 0.00505326235699
67.7966101695, 2.3895e-06, -2.2963838608e-14, -2.30823922012e-14, 0.00513610513932
67.0016750419, 2.41785e-06, -2.22257883664e-14, -2.23423956652e-14, 0.00521910454528
66.2251655629, 2.4462e-06, -2.15229965257e-14, -2.16377449941e-14, 0.00530316206193
65.4664484452, 2.47455e-06, -2.08533606249e-14, -2.0966328358e-14, 0.00538805513029
64.7249190939, 2.5029e-06, -2.02149282593e-14, -2.03261811133e-14, 0.00547337708984
64, 2.53125e-06, -1.96058583325e-14, -1.97154741604e-14, 0.00555988798338
63.2911392405, 2.5596e-06, -1.90244725094e-14, -1.91325033283e-14, 0.00564645498823
62.5978090767, 2.58795e-06, -1.84691733928e-14, -1.85756796917e-14, 0.00573364208885
61.919504644, 2.6163e-06, -1.79384743159e-14, -1.80435207274e-14, 0.00582183561077
61.2557427259, 2.64465e-06, -1.74310156566e-14, -1.753464223e-14, 0.00590981966256
60.6060606061, 2.673e-06, -1.69454869067e-14, -1.7047750915e-14, 0.00599868034173
59.9700149925, 2.70135e-06, -1.64806827672e-14, -1.65816376446e-14, 0.00608835384673
59.3471810089, 2.7297e-06, -1.6035487357e-14, -1.61351712174e-14, 0.0061780478844
58.7371512482, 2.75805e-06, -1.56088296596e-14, -1.5707292671e-14, 0.00626861760517
58.1395348837, 2.7864e-06, -1.51997318528e-14, -1.52970100501e-14, 0.00635929485521
57.5539568345, 2.81475e-06, -1.48072673978e-14, -1.4903393598e-14, 0.00644995379767
56.9800569801, 2.8431e-06, -1.44305482847e-14, -1.45255713333e-14, 0.00654177700904
56.4174894217, 2.87145e-06, -1.40687766013e-14, -1.4162724979e-14, 0.00663349587393
55.8659217877, 2.8998e-06, -1.37211791632e-14, -1.38140862107e-14, 0.00672552973284
55.3250345781, 2.92815e-06, -1.33870301308e-14, -1.3478933198e-14, 0.00681827454998
54.7945205479, 2.9565e-06, -1.30656636426e-14, -1.3156587414e-14, 0.00691089327433
54.2740841248, 2.98485e-06, -1.27564361737e-14, -1.28464106875e-14, 0.00700386403067
53.7634408602, 3.0132e-06, -1.24587498654e-14, -1.254780248e-14, 0.00709706856697
53.2623169108, 3.04155e-06, -1.21720403297e-14, -1.22601973681e-14, 0.00719050727746
52.7704485488, 3.0699e-06, -1.18957762307e-14, -1.19830627131e-14, 0.00728415468414
52.2875816993, 3.09825e-06, -1.16294564686e-14, -1.17158965027e-14, 0.00737801277439
51.8134715026, 3.1266e-06, -1.13726096802e-14, -1.14582253521e-14, 0.00747198359793
51.3478818999, 3.15495e-06, -1.11247848247e-14, -1.12096026497e-14, 0.00756653269547
