# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
3.4e-07, 1.2e-05, 295, -5.98793535566e-13, -6.434434318e-13, -6.08538862425e-13, -6.58396961103e-13, 0.983985695144, 0.977287973387, -4.46498962344e-14, 0.895539489446
3.45e-07, 1.2e-05, 295, -5.74039790239e-13, -6.17500476341e-13, -5.8348473608e-13, -6.32068299781e-13, 0.983812865604, 0.976952137221, -4.3460686102e-14, 0.894555334995
3.5e-07, 1.2e-05, 295, -5.5061729002e-13, -5.9293461941e-13, -5.59774574015e-13, -6.07131871165e-13, 0.983641121944, 0.976615868102, -4.23173293901e-14, 0.893575688156
3.55e-07, 1.2e-05, 295, -5.28438005051e-13, -5.69655520736e-13, -5.37319660769e-13, -5.8349655205e-13, 0.98347044345, 0.976279154922, -4.12175156845e-14, 0.892600487842
3.6e-07, 1.2e-05, 295, -5.07420794081e-13, -5.47579871903e-13, -5.16038218174e-13, -5.61078304864e-13, 0.983300802556, 0.975941980212, -4.01590778221e-14, 0.891629674233
3.65e-07, 1.2e-05, 295, -4.87490794503e-13, -5.26630775938e-13, -4.95854779907e-13, -5.39799541377e-13, 0.983132187601, 0.975604341186, -3.91399814353e-14, 0.890663190018
3.7e-07, 1.2e-05, 295, -4.68578842268e-13, -5.06737157472e-13, -4.76699629678e-13, -5.19588550972e-13, 0.982964561109, 0.975266211167, -3.8158315204e-14, 0.889700977626
3.75e-07, 1.2e-05, 295, -4.50620994511e-13, -4.87833276691e-13, -4.58508296021e-13, -5.00378986328e-13, 0.982797908831, 0.974927584932, -3.72122821803e-14, 0.888742982442
3.8e-07, 1.2e-05, 295, -4.33558065418e-13, -4.69858257039e-13, -4.4122109718e-13, -4.82109399965e-13, 0.982632218152, 0.974588458705, -3.63001916216e-14, 0.887789151158
3.85e-07, 1.2e-05, 295, -4.17335209775e-13, -4.52755661293e-13, -4.24782730711e-13, -4.64722826167e-13, 0.982467458308, 0.974248811981, -3.54204515188e-14, 0.88683943076
3.9e-07, 1.2e-05, 295, -4.01901570843e-13, -4.3647313269e-13, -4.09141902791e-13, -4.48166403242e-13, 0.982303616669, 0.973908640925, -3.45715618474e-14, 0.885893770522
3.95e-07, 1.2e-05, 295, -3.87209933396e-13, -4.20962041598e-13, -3.94250993008e-13, -4.32391031815e-13, 0.982140667401, 0.973567929544, -3.37521082013e-14, 0.884952120057
4e-07, 1.2e-05, 295, -3.73216433041e-13, -4.06177189113e-13, -3.80065750868e-13, -4.17351065351e-13, 0.981978597622, 0.973226673738, -3.29607560712e-14, 0.884014431094
4.05e-07, 1.2e-05, 295, -3.59880272447e-13, -3.92076517872e-13, -3.66545020656e-13, -4.030040295e-13, 0.981817381676, 0.97288485765, -3.21962454252e-14, 0.883080655409
4.1e-07, 1.2e-05, 295, -3.47163484071e-13, -3.78620869941e-13, -3.53650491668e-13, -3.89310367228e-13, 0.981657009532, 0.972542479762, -3.14573858704e-14, 0.882150747213
4.15e-07, 1.2e-05, 295, -3.35030693838e-13, -3.6577374584e-13, -3.41346471297e-13, -3.76233207201e-13, 0.981497457892, 0.972199526356, -3.07430520012e-14, 0.881224660461
4.2e-07, 1.2e-05, 295, -3.23448921539e-13, -3.53501100789e-13, -3.29599678528e-13, -3.63738152922e-13, 0.981338704527, 0.971855984722, -3.00521792501e-14, 0.880302350451
4.25e-07, 1.2e-05, 295, -3.12387399781e-13, -3.41771159808e-13, -3.18379055925e-13, -3.51793090692e-13, 0.981180746557, 0.971511859816, -2.93837600278e-14, 0.8793837749
4.3e-07, 1.2e-05, 295, -3.01817385888e-13, -3.30554225854e-13, -3.07655598133e-13, -3.40368014371e-13, 0.981023546201, 0.971167124693, -2.87368399659e-14, 0.878468889493
4.35e-07, 1.2e-05, 295, -2.91712029313e-13, -3.19822544089e-13, -2.9740219541e-13, -3.29434865459e-13, 0.980867101236, 0.970821784887, -2.81105147755e-14, 0.877557653883
4.4e-07, 1.2e-05, 295, -2.82046212274e-13, -3.09550139264e-13, -2.87593490602e-13, -3.18967386845e-13, 0.980711391218, 0.970475829285, -2.75039269901e-14, 0.876650027045
4.45e-07, 1.2e-05, 295, -2.72796424988e-13, -2.99712688117e-13, -2.7820574836e-13, -3.08940989055e-13, 0.980556392513, 0.970129243885, -2.69162631285e-14, 0.875745968474
4.5e-07, 1.2e-05, 295, -2.63940652574e-13, -2.90287403651e-13, -2.69216735409e-13, -2.99332627737e-13, 0.980402099348, 0.969782030932, -2.63467510764e-14, 0.874845440053
4.55e-07, 1.2e-05, 295, -2.55458255255e-13, -2.81252912745e-13, -2.60605610778e-13, -2.9012069132e-13, 0.980248485409, 0.969434173981, -2.57946574905e-14, 0.873948402534
4.6e-07, 1.2e-05, 295, -2.47329879948e-13, -2.72589165554e-13, -2.52352825156e-13, -2.81284897966e-13, 0.980095545966, 0.969085676214, -2.52592856065e-14, 0.873054819566
4.65e-07, 1.2e-05, 295, -2.3953735925e-13, -2.64277332232e-13, -2.44440028462e-13, -2.72806200903e-13, 0.979943263617, 0.96873652929, -2.47399729817e-14, 0.872164654335
4.7e-07, 1.2e-05, 295, -2.32063630118e-13, -2.56299719632e-13, -2.3684998489e-13, -2.6466670139e-13, 0.979791618842, 0.968386722947, -2.42360895149e-14, 0.871277870428
4.75e-07, 1.2e-05, 295, -2.24892654579e-13, -2.48639690131e-13, -2.29566494782e-13, -2.56849568645e-13, 0.979640582098, 0.968036237877, -2.37470355527e-14, 0.870394431072
4.8e-07, 1.2e-05, 295, -2.18009356164e-13, -2.41281596405e-13, -2.22574322714e-13, -2.49338966111e-13, 0.979490147405, 0.967685076136, -2.32722402414e-14, 0.86951430273
4.85e-07, 1.2e-05, 295, -2.1139954724e-13, -2.34210707046e-13, -2.15859131194e-13, -2.42119983468e-13, 0.979340304348, 0.967333235742, -2.28111598061e-14, 0.868637451981
4.9e-07, 1.2e-05, 295, -2.05049869452e-13, -2.27413145488e-13, -2.09407419556e-13, -2.35178573935e-13, 0.979191042452, 0.966980714622, -2.23632760352e-14, 0.867763845823
4.95e-07, 1.2e-05, 295, -1.98947741708e-13, -2.20875836619e-13, -2.03206467559e-13, -2.28501496392e-13, 0.97904237054, 0.966627528075, -2.19280949109e-14, 0.866893453876
5e-07, 1.2e-05, 295, -1.93081293807e-13, -2.14586438905e-13, -1.97244283266e-13, -2.2207626187e-13, 0.978894245298, 0.96627364446, -2.15051450984e-14, 0.866026241445
5.05e-07, 1.2e-05, 295, -1.87439334904e-13, -2.08533311787e-13, -1.91509554886e-13, -2.15891084097e-13, 0.978746647998, 0.965919054319, -2.10939768825e-14, 0.865162176668
5.1e-07, 1.2e-05, 295, -1.82011306048e-13, -2.02705467012e-13, -1.85991606229e-13, -2.09934833732e-13, 0.978599570906, 0.965563758088, -2.06941609635e-14, 0.864301229285
5.15e-07, 1.2e-05, 295, -1.76787235996e-13, -1.97092523318e-13, -1.80680355434e-13, -2.04196995956e-13, 0.978453000997, 0.965207751442, -2.03052873217e-14, 0.863443369099
5.2e-07, 1.2e-05, 295, -1.71757704184e-13, -1.91684668382e-13, -1.75566276761e-13, -1.98667631192e-13, 0.978306924042, 0.96485102899, -1.99269641985e-14, 0.862588566337
5.25e-07, 1.2e-05, 295, -1.66913805978e-13, -1.86472623114e-13, -1.70640365152e-13, -1.93337338661e-13, 0.978161326775, 0.964493586214, -1.95588171358e-14, 0.861736791819
5.3e-07, 1.2e-05, 295, -1.62247119905e-13, -1.81447607973e-13, -1.65894103356e-13, -1.88197222566e-13, 0.978016196017, 0.964135418678, -1.92004880676e-14, 0.860888016882
5.35e-07, 1.2e-05, 295, -1.57749677329e-13, -1.76601311798e-13, -1.61319431394e-13, -1.83238860668e-13, 0.977871518429, 0.963776521826, -1.88516344686e-14, 0.860042213367
5.4e-07, 1.2e-05, 295, -1.53413934395e-13, -1.71925862949e-13, -1.56908718201e-13, -1.78454275092e-13, 0.97772728089, 0.9634168913, -1.85119285537e-14, 0.859199353605
5.45e-07, 1.2e-05, 295, -1.492327461e-13, -1.67413802625e-13, -1.52654735261e-13, -1.73835905182e-13, 0.97758347191, 0.963056524196, -1.81810565249e-14, 0.858359410404
5.5e-07, 1.2e-05, 295, -1.45199341317e-13, -1.6305805918e-13, -1.4855063206e-13, -1.69376582213e-13, 0.977440077526, 0.962695415444, -1.78587178633e-14, 0.857522357042
5.55e-07, 1.2e-05, 295, -1.41307300811e-13, -1.58851925472e-13, -1.44589913255e-13, -1.65069505868e-13, 0.977297085458, 0.962333561471, -1.75446246616e-14, 0.856688167245
5.6e-07, 1.2e-05, 295, -1.37550535865e-13, -1.54789036861e-13, -1.40766417396e-13, -1.60908222298e-13, 0.977154483359, 0.96197095866, -1.7238500996e-14, 0.855856815182
5.65e-07, 1.2e-05, 295, -1.33923268616e-13, -1.50863350951e-13, -1.37074297098e-13, -1.56886603685e-13, 0.977012258695, 0.961607603243, -1.69400823344e-14, 0.855028275452
5.7e-07, 1.2e-05, 295, -1.30420013959e-13, -1.47069128937e-13, -1.33508000533e-13, -1.52998829145e-13, 0.976870400567, 0.9612434929, -1.66491149774e-14, 0.854202523081
5.75e-07, 1.2e-05, 295, -1.27035561891e-13, -1.43400917424e-13, -1.30062254175e-13, -1.49239366925e-13, 0.97672889569, 0.960878623237, -1.63653555325e-14, 0.853379533499
5.8e-07, 1.2e-05, 295, -1.23764962092e-13, -1.39853532508e-13, -1.26732046677e-13, -1.45602957763e-13, 0.976587732441, 0.960512991335, -1.60885704159e-14, 0.852559282533
5.85e-07, 1.2e-05, 295, -1.20603508749e-13, -1.36422044133e-13, -1.23512613806e-13, -1.4208459933e-13, 0.976446899085, 0.960146594188, -1.58185353843e-14, 0.85174174641
5.9e-07, 1.2e-05, 295, -1.17546726606e-13, -1.33101761696e-13, -1.20399424368e-13, -1.38679531694e-13, 0.976306383717, 0.959779428662, -1.55550350904e-14, 0.850926901725
5.95e-07, 1.2e-05, 295, -1.14590358122e-13, -1.29888220786e-13, -1.17388167024e-13, -1.35383223698e-13, 0.976166176092, 0.95941149308, -1.52978626644e-14, 0.850114725455
6e-07, 1.2e-05, 295, -1.11730350762e-13, -1.2677717008e-13, -1.14474737971e-13, -1.32191360225e-13, 0.976026263459, 0.959042783609, -1.50468193176e-14, 0.849305194938
6.05e-07, 1.2e-05, 295, -1.08962846069e-13, -1.23764560037e-13, -1.1165522939e-13, -1.29099830257e-13, 0.975886634813, 0.958673297946, -1.48017139676e-14, 0.848498287861
6.1e-07, 1.2e-05, 295, -1.06284168719e-13, -1.20846531603e-13, -1.08925918638e-13, -1.2610471569e-13, 0.975747278959, 0.958303033644, -1.45623628833e-14, 0.847693982261
6.15e-07, 1.2e-05, 295, -1.03690816483e-13, -1.18019405832e-13, -1.06283258094e-13, -1.23202280837e-13, 0.975608184604, 0.95793198819, -1.4328589349e-14, 0.846892256512
6.2e-07, 1.2e-05, 295, -1.01179451e-13, -1.15279674347e-13, -1.03723865655e-13, -1.20388962587e-13, 0.975469342188, 0.957560160579, -1.41002233467e-14, 0.846093089318
6.25e-07, 1.2e-05, 295, -9.87468884581e-14, -1.12623989712e-13, -1.01244515814e-13, -1.17661361164e-13, 0.975330739295, 0.957187547366, -1.3877101254e-14, 0.84529645971
6.3e-07, 1.2e-05, 295, -9.63900918103e-14, -1.10049157369e-13, -9.88421312689e-14, -1.15016231444e-13, 0.975192365573, 0.956814146904, -1.36590655589e-14, 0.844502347026
6.35e-07, 1.2e-05, 295, -9.4106162745e-14, -1.07552127334e-13, -9.6513775066e-14, -1.12450474809e-13, 0.975054210456, 0.956439957381, -1.34459645885e-14, 0.843710730921
6.4e-07, 1.2e-05, 295, -9.18923343257e-14, -1.05129986577e-13, -9.42566431874e-14, -1.09961131467e-13, 0.974916262857, 0.956064976552, -1.32376522516e-14, 0.842921591347
6.45e-07, 1.2e-05, 295, -8.9745964328e-14, -1.02779952123e-13, -9.20680576039e-14, -1.07545373249e-13, 0.974778513458, 0.955689203713, -1.30339877952e-14, 0.842134908546
6.5e-07, 1.2e-05, 295, -8.7664528459e-14, -1.00499364032e-13, -8.99454597291e-14, -1.05200496821e-13, 0.974640951562, 0.955312636995, -1.28348355726e-14, 0.841350663057
6.55e-07, 1.2e-05, 295, -8.56456144468e-14, -9.828567927e-14, -8.78864042621e-14, -1.02923917297e-13, 0.974503567029, 0.954935275022, -1.26400648232e-14, 0.840568835696
6.6e-07, 1.2e-05, 295, -8.36869161709e-14, -9.61364656344e-14, -8.58885533882e-14, -1.00713162215e-13, 0.974366348827, 0.954557115679, -1.24495494636e-14, 0.839789407558
6.65e-07, 1.2e-05, 295, -8.1786228473e-14, -9.40493963618e-14, -8.39496713211e-14, -9.85658658772e-14, 0.974229287452, 0.954178158177, -1.22631678888e-14, 0.839012360006
6.7e-07, 1.2e-05, 295, -7.99414418812e-14, -9.20222446643e-14, -8.20676191499e-14, -9.64797639964e-14, 0.974092372964, 0.95379840137, -1.20808027831e-14, 0.838237674668
6.75e-07, 1.2e-05, 295, -7.8150537813e-14, -9.00528787535e-14, -8.02403499904e-14, -9.44526886572e-14, 0.97395559494, 0.953417843724, -1.19023409404e-14, 0.837465333431
6.8e-07, 1.2e-05, 295, -7.64115842193e-14, -8.81392573126e-14, -7.84659044071e-14, -9.24825635601e-14, 0.973818944631, 0.953036485146, -1.17276730933e-14, 0.83669531843
6.85e-07, 1.2e-05, 295, -7.47227310729e-14, -8.6279424823e-14, -7.67424060945e-14, -9.05673995311e-14, 0.973682412054, 0.952654324511, -1.15566937501e-14, 0.835927612053
6.9e-07, 1.2e-05, 295, -7.30822064772e-14, -8.44715075171e-14, -7.50680577984e-14, -8.87052902806e-14, 0.973545987742, 0.952271361155, -1.13893010399e-14, 0.835162196935
6.95e-07, 1.2e-05, 295, -7.14883127456e-14, -8.27137093104e-14, -7.34411374699e-14, -8.68944084017e-14, 0.97340966124, 0.951887593596, -1.12253965648e-14, 0.834399055941
7e-07, 1.2e-05, 295, -6.99394229935e-14, -8.10043082528e-14, -7.18599946213e-14, -8.51330015788e-14, 0.973273423719, 0.951503021749, -1.10648852593e-14, 0.83363817217
7.05e-07, 1.2e-05, 295, -6.84339775773e-14, -7.93416528336e-14, -7.03230468922e-14, -8.34193890126e-14, 0.973137265827, 0.951117645103, -1.09076752563e-14, 0.832879528955
7.1e-07, 1.2e-05, 295, -6.69704808871e-14, -7.77241586461e-14, -6.88287767974e-14, -8.1751958033e-14, 0.973001177753, 0.950731462783, -1.07536777589e-14, 0.83212310985
7.15e-07, 1.2e-05, 295, -6.55474984524e-14, -7.61503053712e-14, -6.73757286519e-14, -8.01291608966e-14, 0.972865151352, 0.950344475335, -1.06028069189e-14, 0.831368898621
7.2e-07, 1.2e-05, 295, -6.41636538618e-14, -7.46186335817e-14, -6.59625056604e-14, -7.85495117531e-14, 0.972729177272, 0.949956682306, -1.04549797199e-14, 0.830616879257
7.25e-07, 1.2e-05, 295, -6.28176261625e-14, -7.31277420295e-14, -6.4587767166e-14, -7.7011583778e-14, 0.972593246659, 0.949568083683, -1.0310115867e-14, 0.829867035957
7.3e-07, 1.2e-05, 295, -6.15081471676e-14, -7.16762848478e-14, -6.32502260371e-14, -7.55140064468e-14, 0.972457349505, 0.949178678505, -1.01681376801e-14, 0.829119353124
7.35e-07, 1.2e-05, 295, -6.02339992098e-14, -7.02629692028e-14, -6.19486461996e-14, -7.40554629616e-14, 0.972321477627, 0.948788467358, -1.00289699931e-14, 0.828373815366
7.4e-07, 1.2e-05, 295, -5.89940126657e-14, -6.88865527226e-14, -6.06818402949e-14, -7.26346878067e-14, 0.972185622239, 0.948397450346, -9.8925400569e-15, 0.82763040749
7.45e-07, 1.2e-05, 295, -5.77870637698e-14, -6.75458412172e-14, -5.94486674598e-14, -7.12504644316e-14, 0.972049774016, 0.948005627137, -9.75877744741e-15, 0.826889114493
7.5e-07, 1.2e-05, 295, -5.66120726865e-14, -6.62396866633e-14, -5.82480312217e-14, -6.99016230525e-14, 0.971913925657, 0.947612999109, -9.62761397688e-15, 0.826149921561
7.55e-07, 1.2e-05, 295, -5.54680013027e-14, -6.49669849125e-14, -5.70788775008e-14, -6.85870385661e-14, 0.971778068024, 0.947219566127, -9.49898360973e-15, 0.825412814078
7.6e-07, 1.2e-05, 295, -5.43538514855e-14, -6.37266738672e-14, -5.5940192718e-14, -6.73056285722e-14, 0.971642192216, 0.946825328269, -9.3728223817e-15, 0.824677777604
7.65e-07, 1.2e-05, 295, -5.32686633343e-14, -6.25177316569e-14, -5.48310019912e-14, -6.60563514884e-14, 0.971506290234, 0.946430286388, -9.24906832264e-15, 0.823944797883
