# L (m), R (m), T (K), F_Drude, F_Plasma, F_PFA_Drude, F_PFA_Plasma
6.5e-08, 3e-05, 295, -1.32514776143e-10, -1.34055415992e-10, -1.32714442246e-10, -1.34284614736e-10, 0.998496, 0.998293
7e-08, 3e-05, 295, -1.09689400586e-10, -1.11094359874e-10, -1.09868595497e-10, -1.11301538754e-10, 0.998369, 0.998139
7.5e-08, 3e-05, 295, -9.19168170562e-11, -9.32033463858e-11, -9.20782667475e-11, -9.33913740409e-11, 0.998247, 0.997987
8e-08, 3e-05, 295, -7.78530646553e-11, -7.90355853328e-11, -7.79991352236e-11, -7.92069521004e-11, 0.998127, 0.997836
8.5e-08, 3e-05, 295, -6.65657504776e-11, -6.76564170167e-11, -6.66984492246e-11, -6.78132390257e-11, 0.99801, 0.997687
9e-08, 3e-05, 295, -5.7393079627e-11, -5.84022119224e-11, -5.75140991661e-11, -5.85462776194e-11, 0.997896, 0.997539
9.5e-08, 3e-05, 295, -4.98557907678e-11, -5.07922101855e-11, -4.99665595087e-11, -5.09250327909e-11, 0.997783, 0.997392
1e-07, 3e-05, 295, -4.36005702826e-11, -4.4471863912e-11, -4.37022979427e-11, -4.45947285412e-11, 0.997672, 0.997245
1.05e-07, 3e-05, 295, -3.83627746332e-11, -3.91755051354e-11, -3.84564908022e-11, -3.92895086941e-11, 0.997563, 0.997098
1.1e-07, 3e-05, 295, -3.39413218733e-11, -3.47011956537e-11, -3.40279070149e-11, -3.48072789411e-11, 0.997455, 0.996952
1.15e-07, 3e-05, 295, -3.01814370839e-11, -3.08934401969e-11, -3.02616487283e-11, -3.09924150215e-11, 0.997349, 0.996806
1.2e-07, 3e-05, 295, -2.69625830064e-11, -2.76310918356e-11, -2.70370757484e-11, -2.77236617907e-11, 0.997245, 0.996661
1.25e-07, 3e-05, 295, -2.41898753637e-11, -2.48187474051e-11, -2.42592179011e-11, -2.4905525561e-11, 0.997142, 0.996516
1.3e-07, 3e-05, 295, -2.17878874303e-11, -2.23805362512e-11, -2.18525764005e-11, -2.24620595514e-11, 0.99704, 0.996371
1.35e-07, 3e-05, 295, -1.96961179214e-11, -2.02555754377e-11, -1.97565883444e-11, -2.0332315618e-11, 0.996939, 0.996226
1.4e-07, 3e-05, 295, -1.7865631472e-11, -1.83945999878e-11, -1.79222663856e-11, -1.8466973621e-11, 0.99684, 0.996081
1.45e-07, 3e-05, 295, -1.62565422014e-11, -1.67574381316e-11, -1.63096802429e-11, -1.68258145625e-11, 0.996742, 0.995936
1.5e-07, 3e-05, 295, -1.48361076699e-11, -1.53110984606e-11, -1.4886048939e-11, -1.53758059737e-11, 0.996645, 0.995792
1.55e-07, 3e-05, 295, -1.35772694364e-11, -1.4028304891e-11, -1.36242813207e-11, -1.40896368026e-11, 0.996549, 0.995647
1.6e-07, 3e-05, 295, -1.24575280059e-11, -1.28863669855e-11, -1.25018492194e-11, -1.29445859134e-11, 0.996455, 0.995502
1.65e-07, 3e-05, 295, -1.14580657895e-11, -1.18662990668e-11, -1.14999099526e-11, -1.19216407137e-11, 0.996361, 0.995358
1.7e-07, 3e-05, 295, -1.05630583508e-11, -1.09521282506e-11, -1.06026175016e-11, -1.1004805093e-11, 0.996269, 0.995213
1.75e-07, 3e-05, 295, -9.75913063123e-12, -1.01303479747e-11, -9.79657772488e-12, -1.01805519205e-11, 0.996178, 0.995069
