# R=5.7e-06
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
75.9013282732, 7.50975e-08, -1.72741666295e-11, -1.74332645153e-11, 0.00912610977729
74.9063670412, 7.6095e-08, -1.66967150756e-11, -1.68525490294e-11, 0.00924690701126
73.9371534196, 7.70925e-08, -1.6145247633e-11, -1.62979103527e-11, 0.00936701187129
72.9927007299, 7.809e-08, -1.56182800623e-11, -1.57678744035e-11, 0.00948728645085
72.0720720721, 7.90875e-08, -1.511444535e-11, -1.526106739e-11, 0.00960758748278
71.1743772242, 8.0085e-08, -1.46324833417e-11, -1.47762078584e-11, 0.00972675249501
70.2987697715, 8.10825e-08, -1.41711838782e-11, -1.43120994492e-11, 0.00984590496371
69.4444444444, 8.208e-08, -1.37294385133e-11, -1.3867624308e-11, 0.00996463356643
68.6106346484, 8.30775e-08, -1.33062032882e-11, -1.3441737071e-11, 0.0100830556409
67.7966101695, 8.4075e-08, -1.2900500567e-11, -1.30334593856e-11, 0.0102013452155
67.0016750419, 8.50725e-08, -1.25114276712e-11, -1.26418748957e-11, 0.0103186612395
66.2251655629, 8.607e-08, -1.21381155098e-11, -1.22661246542e-11, 0.0104359891936
65.4664484452, 8.70675e-08, -1.17797625798e-11, -1.19054029313e-11, 0.0105532212694
64.7249190939, 8.8065e-08, -1.14356226126e-11, -1.15589533599e-11, 0.0106697157962
64, 8.90625e-08, -1.11049781261e-11, -1.12260654119e-11, 0.0107862622629
63.2911392405, 9.006e-08, -1.07871709789e-11, -1.0906071149e-11, 0.0109022001067
62.5978090767, 9.10575e-08, -1.04815737404e-11, -1.05983422487e-11, 0.0110176200797
61.919504644, 9.2055e-08, -1.01875842977e-11, -1.03022872561e-11, 0.0111337371505
61.2557427259, 9.30525e-08, -9.9046700179e-12, -1.001734906e-11, 0.0112483893086
60.6060606061, 9.405e-08, -9.63229763298e-12, -9.74300256678e-12, 0.0113625068906
59.9700149925, 9.50475e-08, -9.36996261323e-12, -9.4787525478e-12, 0.0114772417595
59.3471810089, 9.6045e-08, -9.11721413807e-12, -9.22413165833e-12, 0.0115910661542
58.7371512482, 9.70425e-08, -8.87360339964e-12, -8.97869860297e-12, 0.0117049483423
58.1395348837, 9.804e-08, -8.63871563168e-12, -8.7420364424e-12, 0.0118188492352
57.5539568345, 9.90375e-08, -8.41217631761e-12, -8.51375101981e-12, 0.0119306639304
56.9800569801, 1.00035e-07, -8.19358320913e-12, -8.29346950932e-12, 0.0120439702675
56.4174894217, 1.010325e-07, -7.98259567902e-12, -8.08083906704e-12, 0.0121575726492
55.8659217877, 1.0203e-07, -7.77890335407e-12, -7.87552558022e-12, 0.0122686702191
55.3250345781, 1.030275e-07, -7.58216526957e-12, -7.67721250568e-12, 0.0123804357435
54.7945205479, 1.04025e-07, -7.39209085396e-12, -7.48559979011e-12, 0.0124918428421
54.2740841248, 1.050225e-07, -7.20839181496e-12, -7.30040286868e-12, 0.0126035583758
53.7634408602, 1.0602e-07, -7.03080797974e-12, -7.12135172796e-12, 0.0127144047477
53.2623169108, 1.070175e-07, -6.85908451717e-12, -6.9481900387e-12, 0.0128242781271
52.7704485488, 1.08015e-07, -6.69296519047e-12, -6.78067434516e-12, 0.0129351669504
52.2875816993, 1.090125e-07, -6.53223377345e-12, -6.6185733097e-12, 0.0130450373835
51.8134715026, 1.1001e-07, -6.37666627581e-12, -6.46166700815e-12, 0.0131546135438
51.3478818999, 1.110075e-07, -6.22605053119e-12, -6.30974627236e-12, 0.0132645177094
