# R=4.3e-06
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
66.2251655629, 6.493e-08, -1.88736553264e-11, -1.90715952614e-11, 0.0103787822829
65.4664484452, 6.56825e-08, -1.83260351314e-11, -1.85205431253e-11, 0.0105022834694
64.7249190939, 6.6435e-08, -1.7799903326e-11, -1.79910669682e-11, 0.0106254755497
64, 6.71875e-08, -1.72941815492e-11, -1.74820996085e-11, 0.0107491699215
63.2911392405, 6.794e-08, -1.68078972897e-11, -1.69926375551e-11, 0.0108717828405
62.5978090767, 6.86925e-08, -1.63400932382e-11, -1.65217365615e-11, 0.0109942028554
61.919504644, 6.9445e-08, -1.58898772965e-11, -1.6068507544e-11, 0.0111167914679
61.2557427259, 7.01975e-08, -1.54564333942e-11, -1.56321128115e-11, 0.0112383667757
60.6060606061, 7.095e-08, -1.50389572961e-11, -1.52117625947e-11, 0.0113599786706
59.9700149925, 7.17025e-08, -1.46367049215e-11, -1.4806711838e-11, 0.0114817468185
59.3471810089, 7.2455e-08, -1.4248988924e-11, -1.44162572463e-11, 0.0116027564863
58.7371512482, 7.32075e-08, -1.38751355484e-11, -1.4039734541e-11, 0.0117237966359
58.1395348837, 7.396e-08, -1.35145253353e-11, -1.36765159358e-11, 0.0118444347442
57.5539568345, 7.47125e-08, -1.31665700325e-11, -1.33260077896e-11, 0.0119644052206
56.9800569801, 7.5465e-08, -1.28306955127e-11, -1.29876484325e-11, 0.0120847835257
56.4174894217, 7.62175e-08, -1.25063869323e-11, -1.26609061578e-11, 0.0122044365197
55.8659217877, 7.697e-08, -1.21931359245e-11, -1.23452773469e-11, 0.0123238561711
55.3250345781, 7.77225e-08, -1.18904620501e-11, -1.20402847364e-11, 0.0124434504331
54.7945205479, 7.8475e-08, -1.15979245979e-11, -1.1745475807e-11, 0.0125623867062
54.2740841248, 7.92275e-08, -1.13150920845e-11, -1.14604212787e-11, 0.0126809643948
53.7634408602, 7.998e-08, -1.10415513786e-11, -1.11847137163e-11, 0.0127998213813
53.2623169108, 8.07325e-08, -1.07769279459e-11, -1.09179662318e-11, 0.0129179998329
52.7704485488, 8.1485e-08, -1.05208568036e-11, -1.06598112676e-11, 0.0130353587336
52.2875816993, 8.22375e-08, -1.02729767199e-11, -1.04098994683e-11, 0.0131531287926
51.8134715026, 8.299e-08, -1.00329677437e-11, -1.01678986287e-11, 0.0132702822779
51.3478818999, 8.37425e-08, -9.80050029591e-12, -9.93349270432e-12, 0.0133882826885
