# R=3.3e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 8.25e-08, -3.8522603766e-18, -3.86589760535e-18, 0.00352757112212
373.831775701, 8.8275e-08, -3.43364552223e-18, -3.44652158342e-18, 0.00373595837934
350.877192982, 9.405e-08, -3.08049965153e-18, -3.09269153825e-18, 0.00394216059808
330.578512397, 9.9825e-08, -2.7796604819e-18, -2.7912342062e-18, 0.00414645402209
312.5, 1.056e-07, -2.52115331453e-18, -2.53216605411e-18, 0.00434913798762
296.296296296, 1.11375e-07, -2.2972992662e-18, -2.3078008288e-18, 0.00455046313738
281.690140845, 1.1715e-07, -2.10210347286e-18, -2.11213748035e-18, 0.00475064127469
268.456375839, 1.22925e-07, -1.93082664705e-18, -1.94043157387e-18, 0.00494989205198
256.41025641, 1.287e-07, -1.77967965441e-18, -1.78888956743e-18, 0.00514839662951
245.398773006, 1.34475e-07, -1.64560185061e-18, -1.65444706878e-18, 0.00534632889364
235.294117647, 1.4025e-07, -1.52609797626e-18, -1.53460556281e-18, 0.00554382621313
225.988700565, 1.46025e-07, -1.41911627289e-18, -1.42731053134e-18, 0.00574104812139
217.391304348, 1.518e-07, -1.32295652914e-18, -1.33085933284e-18, 0.00593812096015
209.42408377, 1.57575e-07, -1.236199657e-18, -1.24383077203e-18, 0.0061351714373
202.02020202, 1.6335e-07, -1.15765334801e-18, -1.16503068284e-18, 0.00633230947322
195.12195122, 1.69125e-07, -1.08630963747e-18, -1.09344947548e-18, 0.00652964600828
188.679245283, 1.749e-07, -1.02131156377e-18, -1.02822871733e-18, 0.00672725186556
182.648401826, 1.80675e-07, -9.61926559146e-19, -9.68634603613e-19, 0.00692525792776
176.991150442, 1.8645e-07, -9.07525394742e-19, -9.14036736113e-19, 0.00712371955414
171.673819742, 1.92225e-07, -8.57564981449e-19, -8.63891021395e-19, 0.00732272912716
166.666666667, 1.98e-07, -8.11574553913e-19, -8.17725798135e-19, 0.00752238003911
161.943319838, 2.03775e-07, -7.69144400912e-19, -7.75130509369e-19, 0.00772271041297
157.480314961, 2.0955e-07, -7.29916488449e-19, -7.35746398465e-19, 0.00792380367533
153.256704981, 2.15325e-07, -6.93576843002e-19, -6.99258825628e-19, 0.00812572171844
149.253731343, 2.211e-07, -6.5984915667e-19, -6.65390885915e-19, 0.00832853193828
145.454545455, 2.26875e-07, -6.28489485211e-19, -6.33898084592e-19, 0.00853228541345
141.843971631, 2.3265e-07, -5.99281776359e-19, -6.04563872386e-19, 0.00873703552005
138.408304498, 2.38425e-07, -5.72034117358e-19, -5.7719588393e-19, 0.00894283330037
135.135135135, 2.442e-07, -5.46575558108e-19, -5.51622757164e-19, 0.00914972957682
132.01320132, 2.49975e-07, -5.22753427259e-19, -5.27691431494e-19, 0.00935774951101
129.032258065, 2.5575e-07, -5.00430986951e-19, -5.0526484438e-19, 0.00956697756302
126.1829653, 2.61525e-07, -4.79485530524e-19, -4.84219960298e-19, 0.0097774362121
123.456790123, 2.673e-07, -4.59806648889e-19, -4.64446078184e-19, 0.0099891666933
120.84592145, 2.73075e-07, -4.41294798635e-19, -4.45843373151e-19, 0.0102021803859
118.343195266, 2.7885e-07, -4.23859998882e-19, -4.28321636132e-19, 0.0104165581995
115.942028986, 2.84625e-07, -4.07420812355e-19, -4.11799180715e-19, 0.0106322901198
113.636363636, 2.904e-07, -3.9190331987e-19, -3.96201893441e-19, 0.0108494523675
111.420612813, 2.96175e-07, -3.77240356389e-19, -3.81462404873e-19, 0.0110680592123
109.289617486, 3.0195e-07, -3.63370764404e-19, -3.67519365224e-19, 0.0112881148948
107.238605898, 3.07725e-07, -3.50238731439e-19, -3.54316809386e-19, 0.0115096936944
105.263157895, 3.135e-07, -3.37793294988e-19, -3.41803598493e-19, 0.0117327714586
103.359173127, 3.19275e-07, -3.25987779169e-19, -3.29932928819e-19, 0.0119574292403
101.52284264, 3.2505e-07, -3.14779436816e-19, -3.1866189748e-19, 0.0121836363068
99.7506234414, 3.30825e-07, -3.04128993143e-19, -3.07951118086e-19, 0.0124114663633
98.0392156863, 3.366e-07, -2.94000370986e-19, -2.97764380691e-19, 0.0126408998183
96.3855421687, 3.42375e-07, -2.84360334096e-19, -2.88068348527e-19, 0.0128719953086
94.7867298578, 3.4815e-07, -2.75178266187e-19, -2.78832289052e-19, 0.0131047335929
93.2400932401, 3.53925e-07, -2.66425889476e-19, -2.70027833027e-19, 0.0133391566002
91.7431192661, 3.597e-07, -2.58077071173e-19, -2.61628760105e-19, 0.0135753000931
90.2934537246, 3.65475e-07, -2.50107646459e-19, -2.53610805977e-19, 0.0138131319123
88.8888888889, 3.7125e-07, -2.4249520737e-19, -2.45951490232e-19, 0.0140527014454
87.5273522976, 3.77025e-07, -2.35218973871e-19, -2.38629960882e-19, 0.0142940433736
86.2068965517, 3.828e-07, -2.28259666029e-19, -2.31626855236e-19, 0.0145371278446
84.9256900212, 3.88575e-07, -2.21599342128e-19, -2.24924173719e-19, 0.0147820109151
83.6820083682, 3.9435e-07, -2.15221327344e-19, -2.18505166737e-19, 0.0150286578635
82.4742268041, 4.00125e-07, -2.09110072691e-19, -2.1235423161e-19, 0.0152771098331
81.3008130081, 4.059e-07, -2.03251087894e-19, -2.06456820055e-19, 0.0155273735207
80.1603206413, 4.11675e-07, -1.97630844115e-19, -2.00799353527e-19, 0.0157794801436
79.0513833992, 4.1745e-07, -1.92236715213e-19, -1.95369146906e-19, 0.0160334000698
77.9727095517, 4.23225e-07, -1.8705688305e-19, -1.90154339042e-19, 0.0162891680913
76.9230769231, 4.29e-07, -1.82080291063e-19, -1.85143829126e-19, 0.0165468008154
