    5012699999999.997        744290.9180318953
    5164599999999.997        720203.3807172456
    5316499999999.997        697505.2071494763
    5468399999999.996        676080.5047578795
    5620299999999.996        655825.9110221788
    5772199999999.996        636648.9447897712
    5924099999999.996        618466.6112326736
    6075999999999.996        601204.2160579511
    6227899999999.996        584794.3532459448
    6379799999999.997        569176.0373954414
    6531699999999.997        554293.9571354570
    6683599999999.998        540097.8303433052
    6835499999999.998        526541.8453326374
    6987399999999.999        513584.1749292246
    7139299999999.999        501186.5525790488
    7291199999999.999        489313.9014423719
    7443100000000.000        477934.0089045033
    7595000000000.000        467017.2401449803
    7746900000000.001        456536.2854042753
    7898800000000.001        446465.9364118613
    8050700000000.001        436782.8881241952
    8202600000000.002        427465.5624917297
    8354500000000.002        418493.9514512836
    8506400000000.003        409849.4767406332
    8658300000000.003        401514.8644694601
    8810200000000.004        393474.0326657198
    8962100000000.004        385711.9902579976
    9114000000000.004        378214.7461596654
    9265900000000.004        370969.2272956235
    9417800000000.006        363963.2045619836
    9569700000000.006        357185.2258372754
    9721600000000.006        350624.5552739070
    9873500000000.006        344271.1181935493
    10025400000000.01        338115.4509921179
    10177300000000.01        332148.6555309196
    10329200000000.01        326362.3575521999
    10481100000000.01        320748.6687107897
    10633000000000.01        315300.1518602588
    10784900000000.01        310009.7892727032
    10936800000000.01        304870.9535069584
    11088700000000.01        299877.3806712739
    11240600000000.01        295023.1458539500
    11392500000000.01        290302.6405195973
    11544400000000.01        285710.5516899626
    11696300000000.01        281241.8427471080
    11848200000000.01        276891.7357133217
    12000100000000.01        272655.6948769350
    12152000000000.01        268529.4116462595
    12303900000000.01        264508.7905255266
    12455800000000.01        260589.9361170272
    12607700000000.01        256769.1410629268
    12759600000000.01        253042.8748484349
    12911500000000.01        249407.7733953962
    13063400000000.01        245860.6293819637
    13215300000000.00        242398.3832299445
    13367200000000.00        239018.1147066872
    13519100000000.00        235717.0350931953
    13671000000000.00        232492.4798744138
    13822900000000.00        229341.9019115253
    13974800000000.00        226262.8650595771
    14126700000000.00        223253.0381969311
    14278600000000.00        220310.1896358439
    14430500000000.00        217432.1818861208
    14582400000000.00        214616.9667460825
    14734300000000.00        211862.5806972187
    14886199999999.99        209167.1405808533
    15038099999999.99        206528.8395368656
    15190000000000.00        203945.9431861270
    16709000000000.00        180827.8979185882
    18228000000000.00        161765.4254615943
    19747000000000.00        145809.4158292165
    21266000000000.00        132283.0613054530
    22785000000000.00        120690.9708783487
    24304000000000.00        110662.3812949376
    25823000000000.01        101914.4229218214
    27342000000000.01        94227.63971409448
    28861000000000.01        87429.24734453746
    30380000000000.01        81381.42011712548
    31899000000000.01        75972.92958429737
    33418000000000.02        71113.06775542953
    34937000000000.02        66727.15904941561
    36456000000000.02        62753.19716990164
    37975000000000.02        59139.29156611297
    39494000000000.02        55841.70521861669
    41013000000000.02        52823.33019939658
    42532000000000.02        50052.49135995466
    44051000000000.02        47501.99877514978
    45570000000000.02        45148.39075838008
    47089000000000.02        42971.32429713795
    48608000000000.02        40953.08056066453
    50127000000000.02        39078.16098586076
    51646000000000.02        37332.95522121671
    53165000000000.02        35705.46649607951
    54684000000000.03        34185.08319709979
    56203000000000.03        32762.38786534502
    57722000000000.03        31428.99668251104
    59241000000000.03        30177.42394088169
    60760000000000.03        29000.96709645555
    62279000000000.03        27893.60886645642
    63798000000000.04        26849.93350918530
    65317000000000.04        25865.05495894199
    66836000000000.04        24934.55491385433
    68355000000000.04        24054.42931431183
    69874000000000.04        23221.04192286282
    71393000000000.05        22431.08393712276
    72912000000000.05        21681.53874640942
    74431000000000.05        20969.65108895387
    75950000000000.05        20292.89998626334
    77469000000000.05        19648.97492971990
    78988000000000.05        19035.75487587938
    80507000000000.05        18451.28967442945
    82026000000000.05        17893.78360895397
    83545000000000.05        17361.58077759350
    85064000000000.05        16853.15208004809
    86583000000000.06        16367.08361047135
    88102000000000.06        15902.06628373989
    89621000000000.06        15456.88654622645
    91140000000000.06        15030.41804227765
    92659000000000.06        14621.61412468663
    94178000000000.06        14229.50111204128
    95697000000000.06        13853.17220831611
    97216000000000.06        13491.78201079409
    98735000000000.06        13144.54154162513
    100254000000000.1        12810.71374628002
    101773000000000.1        12489.60940903126
    103292000000000.1        12180.58344154807
    104811000000000.1        11883.03150586235
    106330000000000.1        11596.38693746099
    107849000000000.1        11320.11793818182
    109368000000000.1        11053.72501201690
    110887000000000.1        10796.73861992532
    112406000000000.1        10548.71703238725
    113925000000000.1        10309.24436074200
    115444000000000.1        10077.92875038531
    116963000000000.1        9854.400720693004
    118482000000000.1        9638.311638122377
    120001000000000.1        9429.332310340957
    121520000000000.1        9227.151690473314
    123039000000000.1        9031.475681657150
    124558000000000.1        8842.026033076765
    126077000000000.1        8658.539319512887
    127596000000000.1        8480.765997222858
    129115000000000.1        8308.469529657077
    130634000000000.1        8141.425577136474
    132153000000000.1        7979.421245167941
    133672000000000.1        7822.254386571874
    135191000000000.1        7669.732953039072
    136710000000000.1        7521.674392135117
    138229000000000.1        7377.905086128389
    139748000000000.1        7238.259829342005
    141267000000000.1        7102.581341020865
    142786000000000.1        6970.719810968861
    144305000000000.1        6842.532475447549
    145824000000000.1        6717.883221044077
    147343000000000.1        6596.642214409492
    148862000000000.1        6478.685555945097
    150381000000000.1        6363.894955674846
    151900000000000.0        6252.157429686734
    167090000000000.0        5281.118293509820
    182280000000000.0        4521.464721067893
    197470000000000.0        3915.793118362802
    212660000000000.0        3424.993197742334
    227850000000000.0        3021.657933421098
    243040000000000.1        2686.110920175882
    258230000000000.1        2403.925128034014
    273420000000000.1        2164.324893301867
    288610000000000.1        1959.128778920755
    303800000000000.1        1782.033500344012
    318990000000000.1        1628.118568201607
    334180000000000.1        1493.497100249575
    349370000000000.1        1375.065458220583
    364560000000000.1        1270.320959690221
    379750000000000.2        1177.227284298550
    394940000000000.2        1094.113815372835
    410130000000000.2        1019.599470991196
    425320000000000.2        952.5344389531102
    440510000000000.3        891.9551588802201
    455700000000000.3        837.0492152068489
    470890000000000.3        787.1277217690143
    486080000000000.3        741.6034237847725
    501270000000000.3        699.9732023902559
    516460000000000.3        661.8039977457535
    531650000000000.3        626.7214075480362
    546840000000000.3        594.4003948231903
    562030000000000.3        564.5576702396746
    577220000000000.4        536.9454125138558
    592410000000000.4        511.3460646965297
    607600000000000.4        487.5680005813445
    622790000000000.4        465.4418987341410
    637980000000000.4        444.8176950218059
    653170000000000.4        425.5620104474294
    668360000000000.4        407.5559713654897
    683550000000000.5        390.6933550879651
    698740000000000.5        374.8790064957952
    713930000000000.5        360.0274812920226
    729120000000000.5        346.0618795430672
    744310000000000.5        332.9128395887994
    759500000000000.5        320.5176675948611
    774690000000000.5        308.8195822305818
    789880000000000.5        297.7670573838781
    805070000000000.5        287.3132486274352
    820260000000000.5        277.4154914515443
    835450000000000.6        268.0348611752733
    850640000000000.6        259.1357860162415
    865830000000000.6        250.6857061012945
    881020000000000.6        242.6547722850066
    896210000000000.6        235.0155795493021
    911400000000000.6        227.7429305174050
    926590000000000.6        220.8136252543962
    941780000000000.6        214.2062740656603
    956970000000000.6        207.9011304604567
    972160000000000.8        201.8799418346260
    987350000000000.8        196.1258157553412
    1002540000000001.        190.6231000113509
    1017730000000001.        185.3572748319052
    1032920000000001.        180.3148558830794
    1048110000000001.        175.4833068266851
    1063300000000001.        170.8509603789510
    1078490000000001.        166.4069469372535
    1093680000000001.        162.1411299565829
    1108870000000001.        158.0440473556800
    1124060000000001.        154.1068583180856
    1139250000000001.        150.3212949275735
    1154440000000001.        146.6796181421460
    1169630000000001.        143.1745776672670
    1184820000000001.        139.7993753384446
    1200010000000001.        136.5476316666211
    1215200000000001.        133.4133552378451
    1230390000000001.        130.3909146921899
    1245580000000001.        127.4750130363244
    1260770000000001.        124.6606640701692
    1275960000000001.        121.9431707310391
    1291150000000001.        119.3181051790089
    1306340000000001.        116.7812904652742
    1321530000000001.        114.3287836412668
    1336720000000001.        111.9568601805173
    1351910000000001.        109.6619995979029
    1367100000000001.        107.4408721622174
    1382290000000001.        105.2903266080507
    1397480000000001.        103.2073787619821
    1412670000000001.        101.1892010061261
    1427860000000001.        99.23311250929287
    1443050000000001.        97.33657016248773
    1458240000000001.        95.49716016129079
    1473430000000001.        93.71259018286426
    1488620000000001.        91.98068211005604
    1503810000000001.        90.29936525928561
    1519000000000000.        88.66667007272675
    1670900000000000.        74.64223215147405
    1822800000000000.        63.88016137060001
    1974700000000001.        55.43410619216868
    2126600000000001.        48.67839374348453
    2278500000000001.        43.18576701066909
    2430400000000001.        38.65629025615358
    2582300000000001.        34.87432234528656
    2734200000000001.        31.68156416166271
    2886100000000001.        28.95966086986545
    3038000000000002.        26.61867180555777
    3189900000000002.        24.58924860502123
    3341800000000002.        22.81721739345645
    3493700000000002.        21.25975545708522
    3645600000000002.        19.88264734463506
    3797500000000002.        18.65828537707742
    3949400000000002.        17.56419223063302
    4101300000000003.        16.58191532232140
    4253200000000003.        15.69618972508375
    4405100000000003.        14.89429754426959
    4557000000000003.        14.16557275014122
    4708900000000003.        13.50101489568753
    4860800000000003.        12.89298518105474
    5012700000000003.        12.33496538941629
    5164600000000003.        11.82136525300949
    5316500000000003.        11.34736743621628
    5468400000000004.        10.90880196520424
    5620300000000004.        10.50204387754120
    5772200000000004.        10.12392930839680
    5924100000000004.        9.771686310778550
    6076000000000004.        9.442877523363201
    6227900000000004.        9.135352420499729
    6379800000000002.        8.847207354986987
    6531700000000002.        8.576751971652907
    6683600000000002.        8.322480855231536
    6835500000000001.        8.083049499215578
    6987400000000001.        7.857253857888782
    7139300000000000.        7.644012882568150
    7291200000000000.        7.442353553483299
    7443099999999999.        7.251398006959895
    7594999999999999.        7.070352428453506
    7746899999999997.        6.898497439182823
    7898799999999997.        6.735179750485567
    8050699999999997.        6.579804897777646
    8202599999999996.        6.431830896867561
    8354499999999996.        6.290762690718965
    8506399999999995.        6.156147275634530
    8658299999999995.        6.027569413105590
    8810199999999994.        5.904647847905109
    8962099999999994.        5.787031964940574
    9113999999999994.        5.674398827358670
    9265899999999992.        5.566450546755978
    9417799999999992.        5.462911943381574
    9569699999999992.        5.363528460147100
    9721599999999992.        5.268064299275598
    9873499999999990.        5.176300754674223
   1.0025399999999990E+016   5.088034716733290
   1.0177299999999990E+016   5.003077329338792
   1.0329199999999987E+016   4.921252781521876
   1.0481099999999987E+016   4.842397218428282
   1.0632999999999987E+016   4.766357758230990
   1.0784899999999987E+016   4.692991603280201
   1.0936799999999986E+016   4.622165235226114
   1.1088699999999986E+016   4.553753685096665
   1.1240599999999986E+016   4.487639870392028
   1.1392499999999985E+016   4.423713992196364
   1.1544399999999985E+016   4.361872986122629
   1.1696299999999985E+016   4.302020021618014
   1.1848199999999985E+016   4.244064044779105
   1.2000099999999985E+016   4.187919360369009
   1.2151999999999982E+016   4.133505249205855
   1.2303899999999985E+016   4.080745617510331
   1.2455799999999982E+016   4.029568675168099
   1.2607699999999982E+016   3.979906640187440
   1.2759599999999982E+016   3.931695466918397
   1.2911499999999982E+016   3.884874595853398
   1.3063399999999980E+016   3.839386723052617
   1.3215299999999980E+016   3.795177587436569
   1.3367199999999980E+016   3.752195774364391
   1.3519099999999977E+016   3.710392534073480
   1.3670999999999977E+016   3.669721613695411
   1.3822899999999977E+016   3.630139101688051
   1.3974799999999977E+016   3.591603283634623
   1.4126699999999975E+016   3.554074508460053
   1.4278599999999975E+016   3.517515064204060
   1.4430499999999975E+016   3.481889062569999
   1.4582399999999975E+016   3.447162331540327
   1.4734299999999975E+016   3.413302315413671
   1.4886199999999975E+016   3.380277981676661
   1.5038099999999975E+016   3.348059734175451
   1.5190000000000000E+016   3.316619332099314
   1.6709000000000000E+016   3.039615154830549
   1.8228000000000000E+016   2.817012563580471
   1.9747000000000000E+016   2.634556626497015
   2.1266000000000000E+016   2.482519618265857
   2.2785000000000000E+016   2.354049151997940
   2.4304000000000000E+016   2.244186347564559
   2.5823000000000000E+016   2.149258394166904
   2.7342000000000000E+016   2.066489626166351
   2.8861000000000000E+016   1.993744988886280
   3.0380000000000000E+016   1.929356360961692
   3.1899000000000000E+016   1.872002231137160
   3.3418000000000000E+016   1.820622610070883
   3.4937000000000000E+016   1.774357741387383
   3.6456000000000000E+016   1.732503216630768
   3.7975000000000000E+016   1.694476605683878
   3.9494000000000000E+016   1.659792306563383
   4.1013000000000000E+016   1.628042351654506
   4.2532000000000000E+016   1.598881590894295
   4.4051000000000000E+016   1.572016132608409
   4.5570000000000000E+016   1.547194237669962
   4.7089000000000000E+016   1.524199081479707
   4.8608000000000000E+016   1.502842952436716
   5.0127000000000000E+016   1.482962565596018
   5.1646000000000000E+016   1.464415249682671
   5.3165000000000000E+016   1.447075823682598
   5.4684000000000000E+016   1.430834022080030
   5.6203000000000000E+016   1.415592359752280
   5.7722000000000000E+016   1.401264351562207
   5.9241000000000000E+016   1.387773019923767
   6.0760000000000000E+016   1.375049637567207
   6.2279000000000000E+016   1.363032663486410
   6.3798000000000000E+016   1.351666838404150
   6.5317000000000000E+016   1.340902412622720
   6.6836000000000000E+016   1.330694484268491
   6.8355000000000000E+016   1.321002430010341
   6.9874000000000000E+016   1.311789413575260
   7.1393000000000000E+016   1.303021959982588
   7.2912000000000000E+016   1.294669585510755
   7.4431000000000000E+016   1.286704475104091
   7.5950000000000000E+016   1.279101200304815
   7.7469000000000000E+016   1.271836471920949
   7.8988000000000000E+016   1.264888922564781
   8.0507000000000000E+016   1.258238914957947
   8.2026000000000000E+016   1.251868372529322
   8.3545000000000000E+016   1.245760629355453
   8.5064000000000000E+016   1.239900296929763
   8.6583000000000000E+016   1.234273145612086
   8.8102000000000000E+016   1.228865998916826
   8.9621000000000000E+016   1.223666639056523
   9.1140000000000000E+016   1.218663722375963
   9.2659000000000000E+016   1.213846703497206
   9.4178000000000000E+016   1.209205767153346
   9.5697000000000000E+016   1.204731766822998
   9.7216000000000000E+016   1.200416169392395
   9.8735000000000000E+016   1.196251005170287
   1.0025400000000000E+017   1.192228822665465
   1.0177300000000000E+017   1.188342647609555
   1.0329200000000000E+017   1.184585945770692
   1.0481100000000000E+017   1.180952589158127
   1.0633000000000000E+017   1.177436825265096
   1.0784900000000000E+017   1.174033249038358
   1.0936800000000000E+017   1.170736777298624
   1.1088700000000000E+017   1.167542625367314
   1.1240600000000000E+017   1.164446285682477
   1.1392500000000000E+017   1.161443508210610
   1.1544400000000000E+017   1.158530282482188
   1.1696300000000000E+017   1.155702821097220
   1.1848200000000000E+017   1.152957544563427
   1.2000100000000000E+017   1.150291067344068
   1.2152000000000000E+017   1.147700185005145
   1.2303900000000000E+017   1.145181862362994
   1.2455800000000000E+017   1.142733222543260
   1.2607700000000000E+017   1.140351536871150
   1.2759600000000000E+017   1.138034215520730
   1.2911500000000000E+017   1.135778798858109
   1.3063400000000000E+017   1.133582949419587
   1.3215300000000000E+017   1.131444444471493
   1.3367200000000000E+017   1.129361169103438
   1.3519100000000000E+017   1.127331109811208
   1.3671000000000000E+017   1.125352348529549
   1.3822900000000000E+017   1.123423057078735
   1.3974800000000000E+017   1.121541491992041
   1.4126700000000000E+017   1.119705989694197
   1.4278600000000000E+017   1.117914962003522
   1.4430500000000000E+017   1.116166891932843
   1.4582400000000000E+017   1.114460329766432
   1.4734300000000000E+017   1.112793889392154
   1.4886200000000000E+017   1.111166244869791
   1.5038100000000000E+017   1.109576127218086
   1.5190000000000000E+017   1.108022321404507
   1.6709000000000000E+017   1.094247514950217
   1.8228000000000000E+017   1.083078133755534
   1.9747000000000000E+017   1.073871225211754
   2.1266000000000000E+017   1.066176427993571
   2.2785000000000000E+017   1.059669166420955
   2.4304000000000000E+017   1.054109819214817
   2.5823000000000000E+017   1.049317804728472
   2.7342000000000000E+017   1.045154591519253
   2.8861000000000000E+017   1.041512243033450
   3.0380000000000000E+017   1.038305502083180
   3.1899000000000000E+017   1.035466202210223
   3.3418000000000000E+017   1.032939246010822
   3.4937000000000000E+017   1.030679661548141
   3.6456000000000000E+017   1.028650414841165
   3.7975000000000000E+017   1.026820761792519
   3.9494000000000000E+017   1.025164991007161
   4.1013000000000000E+017   1.023661453874016
   4.2532000000000000E+017   1.022291808480173
   4.4051000000000000E+017   1.021040424577970
   4.5570000000000000E+017   1.019893911169791
   4.7089000000000000E+017   1.018840738383022
   4.8608000000000000E+017   1.017870932524391
   5.0127000000000000E+017   1.016975828418537
   5.1646000000000000E+017   1.016147866947874
   5.3165000000000000E+017   1.015380428526536
   5.4684000000000000E+017   1.014667695341373
   5.6203000000000000E+017   1.014004536773764
   5.7722000000000000E+017   1.013386413616167
   5.9241000000000000E+017   1.012809297615846
   6.0760000000000000E+017   1.012269603586507
   6.2279000000000000E+017   1.011764131878706
   6.3798000000000000E+017   1.011290019430087
   6.5317000000000000E+017   1.010844697955002
   6.6836000000000000E+017   1.010425858101133
   6.8355000000000000E+017   1.010031418614146
   6.9874000000000000E+017   1.009659499722280
   7.1393000000000000E+017   1.009308400090360
   7.2912000000000000E+017   1.008976576803895
   7.4431000000000000E+017   1.008662627934380
   7.5950000000000000E+017   1.008365277310673
   7.7469000000000000E+017   1.008083361181849
   7.8988000000000000E+017   1.007815816506690
   8.0507000000000000E+017   1.007561670646176
   8.2026000000000000E+017   1.007320032269447
   8.3545000000000000E+017   1.007090083312151
   8.5064000000000000E+017   1.006871071849834
   8.6583000000000000E+017   1.006662305768943
   8.8102000000000000E+017   1.006463147134738
   8.9621000000000000E+017   1.006273007169564
   9.1140000000000000E+017   1.006091341766835
   9.2659000000000000E+017   1.005917647476271
   9.4178000000000000E+017   1.005751457904511
   9.5697000000000000E+017   1.005592340482614
   9.7216000000000000E+017   1.005439893558246
   9.8735000000000000E+017   1.005293743775730
   1.0025400000000000E+018   1.005153543711814
   1.0177300000000000E+018   1.005018969738964
   1.0329200000000000E+018   1.004889720091477
   1.0481100000000000E+018   1.004765513112671
   1.0633000000000000E+018   1.004646085664018
   1.0784900000000000E+018   1.004531191679318
   1.0936800000000000E+018   1.004420600848983
   1.1088700000000000E+018   1.004314097421223
   1.1240600000000000E+018   1.004211479108381
   1.1392500000000000E+018   1.004112556088020
   1.1544400000000000E+018   1.004017150089485
   1.1696300000000000E+018   1.003925093557672
   1.1848200000000000E+018   1.003836228886641
   1.2000100000000000E+018   1.003750407716482
   1.2152000000000000E+018   1.003667490287528
   1.2303900000000000E+018   1.003587344846635
   1.2455800000000000E+018   1.003509847100798
   1.2607700000000000E+018   1.003434879713810
   1.2759600000000000E+018   1.003362331842158
   1.2911500000000000E+018   1.003292098706689
   1.3063400000000000E+018   1.003224081196925
   1.3215300000000000E+018   1.003158185505218
   1.3367200000000000E+018   1.003094322788207
   1.3519100000000000E+018   1.003032408853257
   1.3671000000000000E+018   1.002972363867811
   1.3822900000000000E+018   1.002914112089754
   1.3974800000000000E+018   1.002857581617071
   1.4126700000000000E+018   1.002802704155231
   1.4278600000000000E+018   1.002749414800896
   1.4430500000000000E+018   1.002697651840630
   1.4582400000000000E+018   1.002647356563460
   1.4734300000000000E+018   1.002598473086184
   1.4886200000000000E+018   1.002550948190463
   1.5038100000000000E+018   1.002504731170786
   1.5190000000000000E+018   1.002459773692494
