# L (m), R (m), T (K), F_Drude, F_Plasma, F_PFA_Drude, F_PFA_Plasma
1.65e-07, 0.0001, 295, -3.82912130108e-11, -3.96805131673e-11, -3.83330331753e-11, -3.97388023789e-11, 0.998909, 0.998533
1.7e-07, 0.0001, 295, -3.53025280687e-11, -3.66271332156e-11, -3.53420583386e-11, -3.66826836434e-11, 0.998881, 0.998486
1.75e-07, 0.0001, 295, -3.26178449871e-11, -3.38821656012e-11, -3.26552590829e-11, -3.39351730684e-11, 0.998854, 0.998438
1.8e-07, 0.0001, 295, -3.01992608471e-11, -3.14073150291e-11, -3.02347148237e-11, -3.14579561341e-11, 0.998827, 0.99839
1.85e-07, 0.0001, 295, -2.80144361275e-11, -2.91698923565e-11, -2.80480718692e-11, -2.92183281109e-11, 0.998801, 0.998342
1.9e-07, 0.0001, 295, -2.60356617698e-11, -2.71418761776e-11, -2.60676078166e-11, -2.71882529581e-11, 0.998774, 0.998294
1.95e-07, 0.0001, 295, -2.4239098441e-11, -2.52991474068e-11, -2.42694722608e-11, -2.53435993405e-11, 0.998748, 0.998246
2e-07, 0.0001, 295, -2.26041594289e-11, -2.3620868172e-11, -2.26330671452e-11, -2.3663516963e-11, 0.998723, 0.998198
2.05e-07, 0.0001, 295, -2.11129994539e-11, -2.20889671805e-11, -2.11405384051e-11, -2.21299247611e-11, 0.998697, 0.998149
2.1e-07, 0.0001, 295, -1.97500971699e-11, -2.06877192554e-11, -1.97763568195e-11, -2.07270887757e-11, 0.998672, 0.998101
2.15e-07, 0.0001, 295, -1.85019085898e-11, -1.94033961949e-11, -1.85269707761e-11, -1.94412723461e-11, 0.998647, 0.998052
2.2e-07, 0.0001, 295, -1.73565776732e-11, -1.82239751355e-11, -1.7380517306e-11, -1.82604449123e-11, 0.998623, 0.998003
2.25e-07, 0.0001, 295, -1.6303694646e-11, -1.7138894934e-11, -1.63265805791e-11, -1.71740385654e-11, 0.998598, 0.997954
2.3e-07, 0.0001, 295, -1.53340931046e-11, -1.61388515826e-11, -1.53559892309e-11, -1.61727436821e-11, 0.998574, 0.997904
2.35e-07, 0.0001, 295, -1.44396808431e-11, -1.52156275618e-11, -1.44606456139e-11, -1.52483366951e-11, 0.99855, 0.997855
2.4e-07, 0.0001, 295, -1.36132935477e-11, -1.4361944236e-11, -1.36333814074e-11, -1.43935344e-11, 0.998527, 0.997805
2.45e-07, 0.0001, 295, -1.28485737519e-11, -1.35713396727e-11, -1.28678350753e-11, -1.36018702736e-11, 0.998503, 0.997755
2.5e-07, 0.0001, 295, -1.21398663326e-11, -1.28380631362e-11, -1.21583475154e-11, -1.28675891152e-11, 0.99848, 0.997705
2.55e-07, 0.0001, 295, -1.14821289176e-11, -1.21569846068e-11, -1.14998729035e-11, -1.21855570026e-11, 0.998457, 0.997655
2.6e-07, 0.0001, 295, -1.08708548679e-11, -1.15235169779e-11, -1.08879022827e-11, -1.15511840931e-11, 0.998434, 0.997605
2.65e-07, 0.0001, 295, -1.03020095934e-11, -1.09335516825e-11, -1.03183978761e-11, -1.09603582396e-11, 0.998412, 0.997554
2.7e-07, 0.0001, 295, -9.77197243023e-12, -1.0383399946e-11, -9.78773645576e-12, -1.04093877383e-11, 0.998389, 0.997503
2.75e-07, 0.0001, 295, -9.27748837188e-12, -9.86974397239e-12, -9.29266038172e-12, -9.89495181588e-12, 0.998367, 0.997452
2.8e-07, 0.0001, 295, -8.81562500467e-12, -9.3895933841e-12, -8.83023515886e-12, -9.4140576936e-12, 0.998345, 0.997401
2.85e-07, 0.0001, 295, -8.38373573994e-12, -8.9402480162e-12, -8.3978125499e-12, -8.96400325905e-12, 0.998324, 0.99735
