# R=0.000335
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 8.375e-07, -5.01964438399e-19, -5.04433221932e-19, 0.00489417315465
373.831775701, 8.96125e-07, -4.40873256637e-19, -4.43282698435e-19, 0.00543545192804
350.877192982, 9.5475e-07, -3.90965517147e-19, -3.93324757703e-19, 0.00599819998693
330.578512397, 1.013375e-06, -3.49707366816e-19, -3.52023719847e-19, 0.00658010497864
312.5, 1.072e-06, -3.15236348467e-19, -3.17515707281e-19, 0.00717872773507
296.296296296, 1.130625e-06, -2.86159836073e-19, -2.88407013654e-19, 0.00779168839374
281.690140845, 1.18925e-06, -2.61420545969e-19, -2.63639495738e-19, 0.00841660602786
268.456375839, 1.247875e-06, -2.40204720885e-19, -2.42398728405e-19, 0.00905123361954
256.41025641, 1.3065e-06, -2.21878297725e-19, -2.24050100676e-19, 0.00969338083155
245.398773006, 1.365125e-06, -2.05941657571e-19, -2.0809356468e-19, 0.0103410555384
235.294117647, 1.42375e-06, -1.91997110797e-19, -1.94131078296e-19, 0.0109924053232
225.988700565, 1.482375e-06, -1.79725150479e-19, -1.81842839656e-19, 0.0116457111045
217.391304348, 1.541e-06, -1.68866871522e-19, -1.70969707846e-19, 0.0122994672589
209.42408377, 1.599625e-06, -1.59210829927e-19, -1.61300041269e-19, 0.0129523298672
202.02020202, 1.65825e-06, -1.50583082901e-19, -1.52659732597e-19, 0.0136031267752
195.12195122, 1.716875e-06, -1.42839575525e-19, -1.4490458566e-19, 0.0142508266764
188.679245283, 1.7755e-06, -1.358602515e-19, -1.37914428094e-19, 0.0148945735565
182.648401826, 1.834125e-06, -1.29544472968e-19, -1.31588523745e-19, 0.0155336553632
176.991150442, 1.89275e-06, -1.23807419884e-19, -1.25841968309e-19, 0.0161674873074
171.673819742, 1.951375e-06, -1.18577238642e-19, -1.20602835375e-19, 0.0167955979333
166.666666667, 2.01e-06, -1.13792765426e-19, -1.15809900398e-19, 0.0174176384338
161.943319838, 2.068625e-06, -1.09401704669e-19, -1.11410813096e-19, 0.0180333342068
157.480314961, 2.12725e-06, -1.05359148655e-19, -1.07360620575e-19, 0.018642514447
