# R=0.000289
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
53.2623169108, 5.425975e-06, -6.0867370483e-15, -6.13379243387e-15, 0.00767149949602
52.7704485488, 5.47655e-06, -5.97258531852e-15, -6.01928129402e-15, 0.0077577327289
52.2875816993, 5.527125e-06, -5.86169455909e-15, -5.9080373856e-15, 0.00784403067851
51.8134715026, 5.5777e-06, -5.75393613272e-15, -5.79993179917e-15, 0.00793038057018
51.3478818999, 5.628275e-06, -5.64918743109e-15, -5.694842259e-15, 0.00801687313362
50.8905852417, 5.67885e-06, -5.54733334515e-15, -5.59265270123e-15, 0.00810337392671
50.4413619168, 5.729425e-06, -5.44826385394e-15, -5.49325288352e-15, 0.00818987047147
50, 5.78e-06, -5.35187315891e-15, -5.39653802345e-15, 0.00827657738113
49.5662949195, 5.830575e-06, -5.25806254148e-15, -5.30240846338e-15, 0.00836335454107
49.14004914, 5.88115e-06, -5.16673792535e-15, -5.21076935957e-15, 0.00845008312271
48.7210718636, 5.931725e-06, -5.07780809256e-15, -5.12153039348e-15, 0.00853696015703
48.309178744, 5.9823e-06, -4.99118721057e-15, -5.03460550363e-15, 0.00862397123976
47.9041916168, 6.032875e-06, -4.90679391839e-15, -4.94991263625e-15, 0.00871100583597
47.5059382423, 6.08345e-06, -4.82454997723e-15, -4.8673735132e-15, 0.00879807885069
47.1142520612, 6.134025e-06, -4.74438032477e-15, -4.7869134159e-15, 0.00888528524287
46.7289719626, 6.1846e-06, -4.66621371785e-15, -4.70846098399e-15, 0.00897262742165
46.3499420626, 6.235175e-06, -4.58998260385e-15, -4.63194802747e-15, 0.00905999449349
45.9770114943, 6.28575e-06, -4.5156215379e-15, -4.55730935146e-15, 0.00914746187862
45.6100342075, 6.336325e-06, -4.44306836099e-15, -4.48448259247e-15, 0.00923500774724
45.2488687783, 6.3869e-06, -4.37226322201e-15, -4.41340806536e-15, 0.0093226918378
44.8933782267, 6.437475e-06, -4.30314946722e-15, -4.34402862023e-15, 0.00941042441963
44.5434298441, 6.48805e-06, -4.23567242743e-15, -4.27628950844e-15, 0.0094982065482
44.1988950276, 6.538625e-06, -4.16977935128e-15, -4.21013825717e-15, 0.00958612364356
43.8596491228, 6.5892e-06, -4.10542006003e-15, -4.14552455171e-15, 0.00967416576123
43.5255712731, 6.639775e-06, -4.0425466523e-15, -4.08240012523e-15, 0.00976226526224
43.1965442765, 6.69035e-06, -3.98111291425e-15, -4.02071865517e-15, 0.00985041340124
42.872454448, 6.740925e-06, -3.92107392804e-15, -3.960435666e-15, 0.00993873939158
42.5531914894, 6.7915e-06, -3.86238758259e-15, -3.90150843782e-15, 0.010027110246
42.2386483633, 6.842075e-06, -3.80501268766e-15, -3.84389592039e-15, 0.0101155789689
41.928721174, 6.89265e-06, -3.74890985169e-15, -3.78755865221e-15, 0.010204145748
41.6233090531, 6.943225e-06, -3.69404125037e-15, -3.73245868437e-15, 0.0102927955123
41.3223140496, 6.9938e-06, -3.64037024056e-15, -3.67855950873e-15, 0.0103815822703
41.0256410256, 7.044375e-06, -3.5878621639e-15, -3.62582599027e-15, 0.0104703939093
40.733197556, 7.09495e-06, -3.53648287566e-15, -3.5742243032e-15, 0.0105593338143
40.4448938322, 7.145525e-06, -3.486199895e-15, -3.52372187072e-15, 0.0106483931201
40.1606425703, 7.1961e-06, -3.43698208535e-15, -3.47428730806e-15, 0.0107375180572
39.8803589232, 7.246675e-06, -3.38879922518e-15, -3.42589036865e-15, 0.0108267164102
39.603960396, 7.29725e-06, -3.34162206134e-15, -3.37850189329e-15, 0.0109160311631
39.331366765, 7.347825e-06, -3.29542252937e-15, -3.33209376195e-15, 0.0110054623916
39.0625, 7.3984e-06, -3.25017372641e-15, -3.28663884821e-15, 0.0110949585533
