# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
2.75e-07, 0.0001, 295, -9.27749057446e-12, -9.86974619603e-12, -9.29266038172e-12, -9.89495181615e-12, 0.998367549589, 0.997452678842, -5.92255621566e-13, 0.983337281118
2.8e-07, 0.0001, 295, -8.81562679463e-12, -9.38959519232e-12, -8.83023515886e-12, -9.41405769386e-12, 0.998345642673, 0.997401492286, -5.73968397699e-13, 0.983121348158
2.85e-07, 0.0001, 295, -8.38373737737e-12, -8.94024966997e-12, -8.3978125499e-12, -8.96400325931e-12, 0.99832394776, 0.99735011371, -5.56512292608e-13, 0.982906083337
2.9e-07, 0.0001, 295, -7.97942976348e-12, -8.51926748918e-12, -7.99299843549e-12, -8.54234453241e-12, 0.998302430293, 0.997298511769, -5.39837725705e-13, 0.982691473989
2.95e-07, 0.0001, 295, -7.60053779475e-12, -8.1244365565e-12, -7.61362474445e-12, -8.1468672416e-12, 0.998281114432, 0.99724671037, -5.23898761755e-13, 0.982477511743
3e-07, 0.0001, 295, -7.24509624073e-12, -7.75374903023e-12, -7.25772488141e-12, -7.77556193352e-12, 0.998259972527, 0.997194684644, -5.086527895e-13, 0.982264184123
3.05e-07, 0.0001, 295, -6.91132007762e-12, -7.40538031955e-12, -6.92351216806e-12, -7.42660212797e-12, 0.99823903098, 0.997142460568, -4.94060241928e-13, 0.982051484418
3.1e-07, 0.0001, 295, -6.59758494724e-12, -7.07766928212e-12, -6.6093608874e-12, -7.09832510419e-12, 0.998218293666, 0.997090042825, -4.80084334886e-13, 0.981839403363
3.15e-07, 0.0001, 295, -6.30241030518e-12, -6.76910114001e-12, -6.31378958154e-12, -6.78921496574e-12, 0.998197710549, 0.997037385643, -4.6669083483e-13, 0.981627928034
3.2e-07, 0.0001, 295, -6.02444559233e-12, -6.47829344669e-12, -6.03544630643e-12, -6.49788768459e-12, 0.998177315555, 0.996984521917, -4.53847854363e-13, 0.98141705262
3.25e-07, 0.0001, 295, -5.76245634356e-12, -6.20398200083e-12, -5.77309558728e-12, -6.22307786588e-12, 0.998157098985, 0.996931443658, -4.4152565727e-13, 0.981206768056
3.3e-07, 0.0001, 295, -5.51531301563e-12, -5.94500950463e-12, -5.52560685773e-12, -5.9636270142e-12, 0.998137065782, 0.99687815661, -4.29696488992e-13, 0.980997067467
3.35e-07, 0.0001, 295, -5.28198055491e-12, -5.70031497284e-12, -5.29194419447e-12, -5.7184731112e-12, 0.99811720623, 0.996824652664, -4.18334417936e-13, 0.980787940802
3.4e-07, 0.0001, 295, -5.06150933594e-12, -5.46892453182e-12, -5.07115718688e-12, -5.48664134252e-12, 0.99809750505, 0.996770918746, -4.07415195881e-13, 0.980579380332
3.45e-07, 0.0001, 295, -4.8530270992e-12, -5.24994322642e-12, -4.86237280066e-12, -5.26723583151e-12, 0.99807795456, 0.996716948768, -3.96916127227e-13, 0.980371377449
3.5e-07, 0.0001, 295, -4.65573164042e-12, -5.04254759197e-12, -4.6647881168e-12, -5.05943225971e-12, 0.998058544966, 0.996662734696, -3.86815951549e-13, 0.980163923603
3.55e-07, 0.0001, 295, -4.46888464288e-12, -4.84597938203e-12, -4.47766383974e-12, -4.86247126709e-12, 0.998039335426, 0.996608332647, -3.77094739155e-13, 0.979957018396
3.6e-07, 0.0001, 295, -4.29180497986e-12, -4.659538764e-12, -4.30031848479e-12, -4.67565254053e-12, 0.998020261766, 0.996553683921, -3.67733784136e-13, 0.979750647481
3.65e-07, 0.0001, 295, -4.12386451367e-12, -4.48258003832e-12, -4.1321231659e-12, -4.49832951148e-12, 0.998001353809, 0.996498817369, -3.58715524654e-13, 0.979544808498
3.7e-07, 0.0001, 295, -3.96448279328e-12, -4.31450624707e-12, -3.97249691399e-12, -4.32990459143e-12, 0.997982598633, 0.99644372202, -3.50023453794e-13, 0.97933949348
3.75e-07, 0.0001, 295, -3.81312304221e-12, -4.15476508875e-12, -3.82090246684e-12, -4.16982488607e-12, 0.997963982411, 0.996388386148, -3.41642046537e-13, 0.979134695029
3.8e-07, 0.0001, 295, -3.66928843696e-12, -4.0028451276e-12, -3.6768424765e-12, -4.01757833304e-12, 0.997945509065, 0.996332814392, -3.33556690636e-13, 0.978930406746
3.85e-07, 0.0001, 295, -3.53251861185e-12, -3.85827223473e-12, -3.53985608926e-12, -3.87269021806e-12, 0.997927182004, 0.996277010937, -3.25753622878e-13, 0.978726622933
3.9e-07, 0.0001, 295, -3.40238648782e-12, -3.72060635775e-12, -3.40951585659e-12, -3.73472002702e-12, 0.997908979141, 0.996220956546, -3.18219869931e-13, 0.978523336629
3.95e-07, 0.0001, 295, -3.27849569933e-12, -3.58943889485e-12, -3.28542494173e-12, -3.60325859846e-12, 0.997890914408, 0.996164665058, -3.10943195527e-13, 0.978320542672
4e-07, 0.0001, 295, -3.16047800307e-12, -3.4643900544e-12, -3.16721459057e-12, -3.47792554459e-12, 0.997873024608, 0.996108171373, -3.03912051328e-13, 0.978118239435
4.05e-07, 0.0001, 295, -3.04799147065e-12, -3.34510701253e-12, -3.0545418388e-12, -3.3583669125e-12, 0.997855531697, 0.996051682167, -2.97115541881e-13, 0.977916464448
4.1e-07, 0.0001, 295, -2.94071539525e-12, -3.23125872211e-12, -2.94708743057e-12, -3.24425306023e-12, 0.997837853314, 0.995994659515, -2.90543326857e-13, 0.97771511189
4.15e-07, 0.0001, 295, -2.8383537403e-12, -3.12253941436e-12, -2.84455392748e-12, -3.13527672667e-12, 0.997820330591, 0.995937420067, -2.8418567406e-13, 0.977514232958
4.2e-07, 0.0001, 295, -2.74062929849e-12, -3.01866265407e-12, -2.74666398773e-12, -3.03115127435e-12, 0.997802902258, 0.995879908605, -2.78033355583e-13, 0.977313815629
4.25e-07, 0.0001, 295, -2.64728372355e-12, -2.91936136162e-12, -2.65315879937e-12, -2.9316090891e-12, 0.997785629782, 0.995822182594, -2.72077638071e-13, 0.977113862375
4.3e-07, 0.0001, 295, -2.55807547208e-12, -2.82438571625e-12, -2.5637966511e-12, -2.83640011976e-12, 0.997768473945, 0.995764207091, -2.6631024417e-13, 0.976914363864
4.35e-07, 0.0001, 295, -2.47277890635e-12, -2.73350223497e-12, -2.47835162842e-12, -2.74529054549e-12, 0.99775144011, 0.995705988008, -2.60723328615e-13, 0.976715315528
4.4e-07, 0.0001, 295, -2.39118295596e-12, -2.6464924061e-12, -2.39661242168e-12, -2.65806155704e-12, 0.997734524916, 0.995647523318, -2.55309450143e-13, 0.97651671248
4.45e-07, 0.0001, 295, -2.31309005254e-12, -2.56315159956e-12, -2.31838123634e-12, -2.57450824213e-12, 0.99771772489, 0.995588810949, -2.50061547013e-13, 0.976318550409
4.5e-07, 0.0001, 295, -2.23831519348e-12, -2.48328810804e-12, -2.24347279507e-12, -2.49443856447e-12, 0.997701063455, 0.995529873297, -2.44972914562e-13, 0.97612082774
4.55e-07, 0.0001, 295, -2.16668478102e-12, -2.40672196165e-12, -2.17171342315e-12, -2.41767242767e-12, 0.997684481719, 0.995470657688, -2.40037180628e-13, 0.97592353286
4.6e-07, 0.0001, 295, -2.09803618224e-12, -2.33328447327e-12, -2.10294020964e-12, -2.34404081638e-12, 0.997668013875, 0.995411196324, -2.35248291022e-13, 0.975726665298
4.65e-07, 0.0001, 295, -2.03221671694e-12, -2.26281720523e-12, -2.03700023719e-12, -2.27338500753e-12, 0.997651684, 0.995351512279, -2.30600488296e-13, 0.975530225419
4.7e-07, 0.0001, 295, -1.9690828655e-12, -2.19517115759e-12, -1.97374987408e-12, -2.20555584492e-12, 0.997635460984, 0.995291578151, -2.26088292092e-13, 0.975334204183
4.75e-07, 0.0001, 295, -1.90849980259e-12, -2.13020628921e-12, -1.91305412319e-12, -2.14041307204e-12, 0.997619345665, 0.995231395769, -2.21706486616e-13, 0.975138597937
4.8e-07, 0.0001, 295, -1.85034064703e-12, -2.06779074984e-12, -1.85478602262e-12, -2.07782471759e-12, 0.997603294647, 0.995170926755, -2.17450102813e-13, 0.974943396416
4.85e-07, 0.0001, 295, -1.79448620192e-12, -2.00780061159e-12, -1.79882609328e-12, -2.0176665289e-12, 0.997587375801, 0.995110233942, -2.13314409668e-13, 0.974748606526
4.9e-07, 0.0001, 295, -1.74082403975e-12, -1.95011893345e-12, -1.74506182963e-12, -1.95982144946e-12, 0.997571553162, 0.995049285734, -2.09294893699e-13, 0.974554219595
4.95e-07, 0.0001, 295, -1.68924830702e-12, -1.89463555834e-12, -1.69338722966e-12, -1.9041791366e-12, 0.997555832141, 0.994988088002, -2.05387251319e-13, 0.974360231846
5e-07, 0.0001, 295, -1.63965920022e-12, -1.84124657644e-12, -1.64370236055e-12, -1.85063551558e-12, 0.997540211401, 0.994926640569, -2.01587376216e-13, 0.974166639373
5.05e-07, 0.0001, 295, -1.59196256402e-12, -1.78985391268e-12, -1.59591295738e-12, -1.79909236747e-12, 0.99752468119, 0.994864935806, -1.97891348655e-13, 0.973973438385
5.1e-07, 0.0001, 295, -1.54606961071e-12, -1.74036503735e-12, -1.54993005191e-12, -1.74945694777e-12, 0.997509280375, 0.994803009913, -1.94295426639e-13, 0.973780631458
5.15e-07, 0.0001, 295, -1.50189631192e-12, -1.69269234321e-12, -1.50566962862e-12, -1.70164163296e-12, 0.997493927863, 0.994740790554, -1.90796031298e-13, 0.973588201721
5.2e-07, 0.0001, 295, -1.45936347155e-12, -1.64675321792e-12, -1.46305230634e-12, -1.65556359326e-12, 0.99747867197, 0.994678322609, -1.87389746366e-13, 0.973396154399
5.25e-07, 0.0001, 295, -1.4183961276e-12, -1.60246943073e-12, -1.42200304293e-12, -1.61114448884e-12, 0.997463496755, 0.994615592722, -1.84073303131e-13, 0.973204483267
5.3e-07, 0.0001, 295, -1.37892346244e-12, -1.55976703944e-12, -1.3824508613e-12, -1.56831018805e-12, 0.997448445398, 0.994552641006, -1.80843577006e-13, 0.973013193161
5.35e-07, 0.0001, 295, -1.34087829363e-12, -1.5185758676e-12, -1.34432859495e-12, -1.52699050557e-12, 0.99743343902, 0.994489397326, -1.77697573971e-13, 0.972822266942
5.4e-07, 0.0001, 295, -1.30419718566e-12, -1.47882961769e-12, -1.30757265168e-12, -1.4871189591e-12, 0.997418525073, 0.994425905633, -1.74632432026e-13, 0.972631710068
5.45e-07, 0.0001, 295, -1.26882002041e-12, -1.44046542999e-12, -1.27212279384e-12, -1.44863254318e-12, 0.997403730635, 0.994362191274, -1.71645409586e-13, 0.97244152364
5.5e-07, 0.0001, 295, -1.23468974222e-12, -1.40342362068e-12, -1.23792193383e-12, -1.41147151845e-12, 0.997389018219, 0.994298221634, -1.6873387846e-13, 0.972251698765
5.55e-07, 0.0001, 295, -1.20175223326e-12, -1.36764755284e-12, -1.20491594379e-12, -1.37557921557e-12, 0.997374330926, 0.99423394695, -1.65895319573e-13, 0.972062224331
5.6e-07, 0.0001, 295, -1.16995628175e-12, -1.33308360213e-12, -1.1730534783e-12, -1.34090185249e-12, 0.997359714111, 0.994169408935, -1.63127320374e-13, 0.971873103698
5.65e-07, 0.0001, 295, -1.13925330531e-12, -1.29968087326e-12, -1.14228580915e-12, -1.30738836404e-12, 0.997345231975, 0.99410466622, -1.60427567952e-13, 0.971684345236
5.7e-07, 0.0001, 295, -1.10959703695e-12, -1.26739087691e-12, -1.11256667111e-12, -1.27499024288e-12, 0.997330825886, 0.994039667355, -1.57793839959e-13, 0.971495936468
5.75e-07, 0.0001, 295, -1.08094359293e-12, -1.23616759815e-12, -1.08385211813e-12, -1.24366139104e-12, 0.997316492583, 0.993974410603, -1.55224005224e-13, 0.971307874633
5.8e-07, 0.0001, 295, -1.05325120809e-12, -1.20596722415e-12, -1.05610038898e-12, -1.21335798136e-12, 0.997302168511, 0.993908840327, -1.52716016061e-13, 0.97112014593
5.85e-07, 0.0001, 295, -1.02648036326e-12, -1.17674827403e-12, -1.02927178172e-12, -1.18403832775e-12, 0.997287967568, 0.99384305934, -1.50267910762e-13, 0.9709327669
5.9e-07, 0.0001, 295, -1.00059330821e-12, -1.14847110904e-12, -1.0033285364e-12, -1.15566276412e-12, 0.997273845912, 0.993777029683, -1.47877800833e-13, 0.970745728303
5.95e-07, 0.0001, 295, -9.7555414948e-13, -1.12109802146e-12, -9.78234725198e-13, -1.12819353082e-12, 0.997259782699, 0.99371073387, -1.45543871977e-13, 0.970559023691
6e-07, 0.0001, 295, -9.51328747648e-13, -1.0945931287e-12, -9.53956149757e-13, -1.10159466855e-12, 0.997245783143, 0.993644177801, -1.43264381049e-13, 0.970372652234
6.05e-07, 0.0001, 295, -9.27884537682e-13, -1.06892218784e-12, -9.30460244919e-13, -1.07583191881e-12, 0.997231792276, 0.993577313662, -1.41037650157e-13, 0.97018660091
6.1e-07, 0.0001, 295, -9.05190704429e-13, -1.04405277582e-12, -9.07715988651e-13, -1.05087263075e-12, 0.997217979793, 0.993510293509, -1.38862071388e-13, 0.970000897985
6.15e-07, 0.0001, 295, -8.83217581796e-13, -1.01995367104e-12, -8.85693817448e-13, -1.02668567364e-12, 0.997204185461, 0.993442976004, -1.36736089247e-13, 0.969815512315
6.2e-07, 0.0001, 295, -8.61937060586e-13, -9.96595272206e-13, -8.64365547129e-13, -1.00324135489e-12, 0.997190440374, 0.993375390026, -1.3465821162e-13, 0.969630447441
6.25e-07, 0.0001, 295, -8.41322313908e-13, -9.73949315456e-13, -8.43704298447e-13, -9.80511343031e-13, 0.997176754292, 0.993307545475, -1.32627001548e-13, 0.969445703264
6.3e-07, 0.0001, 295, -8.21347685864e-13, -9.519887592e-13, -8.23684427241e-13, -9.58468595367e-13, 0.997163062334, 0.993239386039, -1.30641073335e-13, 0.969261265264
6.35e-07, 0.0001, 295, -8.0198889878e-13, -9.30687997325e-13, -8.04281458883e-13, -9.37087290073e-13, 0.997149554951, 0.993171081482, -1.28699098544e-13, 0.969077166199
6.4e-07, 0.0001, 295, -7.83222412191e-13, -9.10022198595e-13, -7.85472026562e-13, -9.16342762222e-13, 0.997135971371, 0.993102402412, -1.26799786405e-13, 0.968893356988
6.45e-07, 0.0001, 295, -7.6502610914e-13, -8.89968012716e-13, -7.67233813365e-13, -8.9621144374e-13, 0.997122514432, 0.99303352901, -1.24941903576e-13, 0.968709870179
6.5e-07, 0.0001, 295, -7.47378630953e-13, -8.70502885758e-13, -7.49545497742e-13, -8.76670806845e-13, 0.997109092382, 0.992964381797, -1.23124254805e-13, 0.968526689724
6.55e-07, 0.0001, 295, -7.30259659257e-13, -8.5160534919e-13, -7.32386702184e-13, -8.57699310805e-13, 0.99709573792, 0.992894990659, -1.21345689933e-13, 0.968343818458
6.6e-07, 0.0001, 295, -7.13649780967e-13, -8.33254881185e-13, -7.15737944901e-13, -8.39276351788e-13, 0.997082502124, 0.9928254018, -1.19605100218e-13, 0.968161264437
6.65e-07, 0.0001, 295, -6.97530295605e-13, -8.15431707205e-13, -6.99580594343e-13, -8.21382215643e-13, 0.997069245838, 0.992755493941, -1.17901411601e-13, 0.967979000129
6.7e-07, 0.0001, 295, -6.81883500153e-13, -7.98117093593e-13, -6.83896826249e-13, -8.03998033303e-13, 0.997056096741, 0.992685380478, -1.16233593439e-13, 0.967797046264
6.75e-07, 0.0001, 295, -6.66692273226e-13, -7.81292918481e-13, -6.68669583253e-13, -7.8710573881e-13, 0.997042919139, 0.99261494353, -1.14600645255e-13, 0.967615376537
6.8e-07, 0.0001, 295, -6.51940382768e-13, -7.6494198868e-13, -6.53882536726e-13, -7.70688029668e-13, 0.997029812163, 0.992544271136, -1.13001605912e-13, 0.967434005591
6.85e-07, 0.0001, 295, -6.37612237041e-13, -7.49047783335e-13, -6.39520050787e-13, -7.54728329426e-13, 0.997016803861, 0.992473389604, -1.11435546295e-13, 0.967252940601
6.9e-07, 0.0001, 295, -6.23692812108e-13, -7.33594377218e-13, -6.2556714832e-13, -7.39210752338e-13, 0.997003780941, 0.992402200452, -1.0990156511e-13, 0.967072155623
6.95e-07, 0.0001, 295, -6.10167809214e-13, -7.18566604399e-13, -6.12009478916e-13, -7.24120070014e-13, 0.99699078239, 0.992330739272, -1.08398795185e-13, 0.966891656916
7e-07, 0.0001, 295, -5.97023511038e-13, -7.03949908998e-13, -5.98833288511e-13, -7.09441679824e-13, 0.996977827539, 0.992259024269, -1.0692639796e-13, 0.966711446491
7.05e-07, 0.0001, 295, -5.84246762138e-13, -6.89730324723e-13, -5.86025390768e-13, -6.95161575105e-13, 0.996964929067, 0.992187067617, -1.05483562585e-13, 0.966531524129
7.1e-07, 0.0001, 295, -5.71824971936e-13, -6.75894478343e-13, -5.73573139978e-13, -6.81266316942e-13, 0.996952144513, 0.992114921192, -1.04069506407e-13, 0.966351902148
7.15e-07, 0.0001, 295, -5.59745934264e-13, -6.62429401484e-13, -5.61464405433e-13, -6.67743007471e-13, 0.996939305232, 0.992042438592, -1.0268346722e-13, 0.966172543202
7.2e-07, 0.0001, 295, -5.47998084389e-13, -6.49322797847e-13, -5.4968754717e-13, -6.54579264609e-13, 0.996926503449, 0.99196970169, -1.01324713457e-13, 0.965993463836
7.25e-07, 0.0001, 295, -5.36570271776e-13, -6.36562807194e-13, -5.3823139305e-13, -6.4176319815e-13, 0.996913741384, 0.991896713662, -9.99925354181e-14, 0.965814662671
7.3e-07, 0.0001, 295, -5.25451837408e-13, -6.24138085783e-13, -5.27085216976e-13, -6.29283387056e-13, 0.996901109129, 0.991823554572, -9.86862483748e-14, 0.965636158621
7.35e-07, 0.0001, 295, -5.14632442274e-13, -6.12037627347e-13, -5.1623871833e-13, -6.17128858013e-13, 0.996888501387, 0.991750133542, -9.74051850732e-14, 0.965457926603
7.4e-07, 0.0001, 295, -5.04102168336e-13, -6.00250868716e-13, -5.05682002457e-13, -6.05289065056e-13, 0.996875834787, 0.991676379715, -9.61487003792e-14, 0.965279949741
7.45e-07, 0.0001, 295, -4.93851581856e-13, -5.88767755061e-13, -4.95405562165e-13, -5.93753870263e-13, 0.996863215862, 0.991602387031, -9.49161732058e-14, 0.965102247729
7.5e-07, 0.0001, 295, -4.83871581543e-13, -5.77578582139e-13, -4.85400260181e-13, -5.82513525437e-13, 0.996850684346, 0.991528191051, -9.37070005961e-14, 0.964924826169
7.55e-07, 0.0001, 295, -4.7415338655e-13, -5.66673983991e-13, -4.75657312507e-13, -5.71558654717e-13, 0.996838215419, 0.991453771742, -9.25205974413e-14, 0.964747680364
