# L (m), R (m), T (K), F'_Drude (mPa), F'_Plasma (N/m), F'_PFA_Drude (N/m), F'_PFA_Plasma (N/m), F'_Drude/F'_PFA_Drude, F'_Plasma/F'_PFA_Plasma, F'_Plasma_xi0 (N/m), F'_Plasma_xi0/F'_PFA_Plasma_xi0
2.65e-07, 0.0001, 295, 0.000109773976696, 0.000113895258094, 0.000109902204733, 0.000114063067524, 0.998833253282, 0.998528801361, 4.12128139844e-06, 0.990487215027
2.7e-07, 0.0001, 295, 0.000102349277109, 0.000106275916614, 0.000102470810376, 0.000106435682785, 0.99881397183, 0.998498941652, 3.92663950576e-06, 0.990357091341
2.75e-07, 0.0001, 295, 9.55420105286e-05, 9.92860680726e-05, 9.56573131994e-05, 9.94383214288e-05, 0.998794627751, 0.998468866389, 3.74405754398e-06, 0.990227293047
2.8e-07, 0.0001, 295, 8.92914946182e-05, 9.28641103583e-05, 8.9400943713e-05, 9.30092897727e-05, 0.998775750118, 0.998439086947, 3.57261574009e-06, 0.990097867819
2.85e-07, 0.0001, 295, 8.35438578574e-05, 8.69553349903e-05, 8.36478105511e-05, 8.70938555756e-05, 0.998757257447, 0.998409525168, 3.41147713286e-06, 0.989968821806
2.9e-07, 0.0001, 295, 7.82512313478e-05, 8.1511110466e-05, 7.83500225707e-05, 8.16433614992e-05, 0.998739104092, 0.998380137333, 3.25987911817e-06, 0.9898401558
2.95e-07, 0.0001, 295, 7.33709638462e-05, 7.64880894342e-05, 7.34649353536e-05, 7.66144639783e-05, 0.998720865854, 0.998350513238, 3.11712558797e-06, 0.989711782121
3e-07, 0.0001, 295, 6.88650295248e-05, 7.18476103111e-05, 6.89545027788e-05, 7.19684780408e-05, 0.998702430583, 0.99832054626, 2.98258078635e-06, 0.989583698303
3.05e-07, 0.0001, 295, 6.46994834655e-05, 6.75551467126e-05, 6.47847175934e-05, 6.7670811894e-05, 0.998684348238, 0.998290767051, 2.85566324706e-06, 0.989455973928
3.1e-07, 0.0001, 295, 6.08438577613e-05, 6.35796975606e-05, 6.09251275907e-05, 6.36904777871e-05, 0.998666070428, 0.998260646956, 2.73583979933e-06, 0.989328513583
3.15e-07, 0.0001, 295, 5.72709000937e-05, 5.98935220223e-05, 5.73484161734e-05, 5.99996678458e-05, 0.998648330942, 0.998230893149, 2.62262192858e-06, 0.989201423584
3.2e-07, 0.0001, 295, 5.39560825861e-05, 5.64716432843e-05, 5.40300379079e-05, 5.65733854131e-05, 0.998631218399, 0.998201590235, 2.51556069818e-06, 0.989074710819
3.25e-07, 0.0001, 295, 5.08772476462e-05, 5.32914904235e-05, 5.0947901153e-05, 5.33891239168e-05, 0.998613220463, 0.99817128497, 2.4142427773e-06, 0.988948166895
3.3e-07, 0.0001, 295, 4.80145267509e-05, 5.03328150087e-05, 4.80820910894e-05, 5.04265865368e-05, 0.99859481281, 0.998140434748, 2.31828825781e-06, 0.988821821077
3.35e-07, 0.0001, 295, 4.53500294926e-05, 4.75773769844e-05, 4.54146275023e-05, 4.76674409761e-05, 0.998577594637, 0.998110576323, 2.22734749179e-06, 0.988695920805
3.4e-07, 0.0001, 295, 4.28674986849e-05, 4.50085960163e-05, 4.29292525327e-05, 4.50951045122e-05, 0.99856149725, 0.998081643299, 2.14109733138e-06, 0.988570480186
3.45e-07, 0.0001, 295, 4.05521374819e-05, 4.26113760745e-05, 4.06112443198e-05, 4.26945552151e-05, 0.998544569642, 0.998051762335, 2.05923859257e-06, 0.988445170262
3.5e-07, 0.0001, 295, 3.83906168458e-05, 4.03721122928e-05, 3.8447253068e-05, 4.04521658322e-05, 0.998526911088, 0.998021032058, 1.98149544705e-06, 0.988320031893
3.55e-07, 0.0001, 295, 3.63708609836e-05, 3.82784736883e-05, 3.64251565774e-05, 3.83555573552e-05, 0.998509392989, 0.997990286879, 1.90761270468e-06, 0.988195159583
3.6e-07, 0.0001, 295, 3.44818853362e-05, 3.6319239339e-05, 3.45339326928e-05, 3.63934696971e-05, 0.99849286332, 0.997960338526, 1.83735400286e-06, 0.988070685694
3.65e-07, 0.0001, 295, 3.27136480664e-05, 3.44841479159e-05, 3.27635464981e-05, 3.45556472865e-05, 0.998477013723, 0.997930891875, 1.77049984952e-06, 0.987946582576
3.7e-07, 0.0001, 295, 3.10569429665e-05, 3.27637889243e-05, 3.11048503829e-05, 3.28327376879e-05, 0.998459808817, 0.997899999558, 1.70684595774e-06, 0.987822500184
3.75e-07, 0.0001, 295, 2.9503475243e-05, 3.11496787667e-05, 2.9549495365e-05, 3.12162016143e-05, 0.99844260887, 0.997868964059, 1.64620352367e-06, 0.987698656782
3.8e-07, 0.0001, 295, 2.80456733268e-05, 2.96340704234e-05, 2.80898522753e-05, 2.9698232924e-05, 0.998427227453, 0.997839517902, 1.58839709666e-06, 0.987575359061
3.85e-07, 0.0001, 295, 2.66765080469e-05, 2.82097705005e-05, 2.67189416026e-05, 2.82716873888e-05, 0.998411854919, 0.997809933045, 1.53326245356e-06, 0.987452335841
3.9e-07, 0.0001, 295, 2.53895529162e-05, 2.68701994859e-05, 2.54303709462e-05, 2.69300191667e-05, 0.998394910162, 0.997778698912, 1.48064656964e-06, 0.987329261191
3.95e-07, 0.0001, 295, 2.41790033727e-05, 2.56094110756e-05, 2.42182791761e-05, 2.56672240718e-05, 0.998378257879, 0.997747594519, 1.43040770291e-06, 0.987206419785
4e-07, 0.0001, 295, 2.30394953542e-05, 2.44219087823e-05, 2.30772865028e-05, 2.44777888323e-05, 0.998362409352, 0.997717112014, 1.38241342804e-06, 0.987083990443
4.05e-07, 0.0001, 295, 2.1966079868e-05, 2.33026195521e-05, 2.2002449775e-05, 2.33566456496e-05, 0.998347006475, 0.997686906833, 1.33653968407e-06, 0.98696186366
4.1e-07, 0.0001, 295, 2.09541992895e-05, 2.22468698177e-05, 2.09892223984e-05, 2.22991314409e-05, 0.998331376541, 0.997656338168, 1.2926705282e-06, 0.98683991499
4.15e-07, 0.0001, 295, 1.99996893106e-05, 2.1250387205e-05, 2.00334183532e-05, 2.13009512416e-05, 0.998316361095, 0.997626207579, 1.25069789436e-06, 0.986718298015
4.2e-07, 0.0001, 295, 1.90986743852e-05, 2.03091945932e-05, 1.91311798472e-05, 2.03581452931e-05, 0.998300917023, 0.997595522616, 1.21052020795e-06, 0.98659682064
4.25e-07, 0.0001, 295, 1.82476017658e-05, 1.94196443349e-05, 1.82789482024e-05, 1.94670594137e-05, 0.998285107207, 0.997564343035, 1.17204256909e-06, 0.98647547288
4.3e-07, 0.0001, 295, 1.74431965434e-05, 1.85783726834e-05, 1.74734376161e-05, 1.86243182871e-05, 0.998269311775, 0.997533031649, 1.13517614002e-06, 0.986354335907
4.35e-07, 0.0001, 295, 1.66824277299e-05, 1.77822652676e-05, 1.67116114891e-05, 1.7826801356e-05, 0.998253683719, 0.997501734183, 1.09983753769e-06, 0.986233439083
4.4e-07, 0.0001, 295, 1.59625044222e-05, 1.7028453111e-05, 1.59906610388e-05, 1.70716210373e-05, 0.998239183695, 0.997471363368, 1.06594868885e-06, 0.986112983218
4.45e-07, 0.0001, 295, 1.52808118128e-05, 1.63142476455e-05, 1.53079859604e-05, 1.63561030173e-05, 0.998224838479, 0.997440993631, 1.03343583266e-06, 0.985992762872
4.5e-07, 0.0001, 295, 1.46349344271e-05, 1.56371641675e-05, 1.46611769145e-05, 1.56777684025e-05, 0.998210069518, 0.997410075598, 1.00222974042e-06, 0.985872646322
4.55e-07, 0.0001, 295, 1.40226399032e-05, 1.49949053318e-05, 1.40479996562e-05, 1.50343175391e-05, 0.998194778357, 0.997378517037, 9.72265428654e-07, 0.985752611282
4.6e-07, 0.0001, 295, 1.34418642157e-05, 1.43853461077e-05, 1.34663806335e-05, 1.44236153262e-05, 0.998179435252, 0.997346766558, 9.43481892004e-07, 0.985632780787
4.65e-07, 0.0001, 295, 1.28906932711e-05, 1.38065149504e-05, 1.29143939054e-05, 1.38436778699e-05, 0.998164789264, 0.997315531333, 9.15821679298e-07, 0.985513270807
4.7e-07, 0.0001, 295, 1.23673312239e-05, 1.32565617103e-05, 1.23902492483e-05, 1.32926603474e-05, 0.998150317725, 0.997284318099, 8.89230486421e-07, 0.985394004215
4.75e-07, 0.0001, 295, 1.18701154112e-05, 1.27337725771e-05, 1.18922813288e-05, 1.27688459558e-05, 0.998136108872, 0.997253206839, 8.63657165899e-07, 0.985274946428
4.8e-07, 0.0001, 295, 1.13975007701e-05, 1.22365544238e-05, 1.14189398416e-05, 1.22706358418e-05, 0.998122498957, 0.997222522249, 8.39053653663e-07, 0.985156268701
4.85e-07, 0.0001, 295, 1.09480311449e-05, 1.17634052912e-05, 1.0968780514e-05, 1.17965399153e-05, 0.998108324892, 0.997191157382, 8.15374146341e-07, 0.98503761482
4.9e-07, 0.0001, 295, 1.05203685528e-05, 1.13129443973e-05, 1.0540456895e-05, 1.13451684605e-05, 0.998094167796, 0.997159666397, 7.92575844469e-07, 0.984919166644
4.95e-07, 0.0001, 295, 1.01132454782e-05, 1.08838633511e-05, 1.0132712854e-05, 1.09152244702e-05, 0.998078759749, 0.997126846161, 7.70617872865e-07, 0.984800553682
5e-07, 0.0001, 295, 9.725517719e-06, 1.04749801554e-05, 9.74437572045e-06, 1.05054966332e-05, 0.998064729646, 0.997095189417, 7.49462436367e-07, 0.984682491101
5.05e-07, 0.0001, 295, 9.35608330968e-06, 1.00851563746e-05, 9.37435000424e-06, 1.01148529132e-05, 0.998051417479, 0.997064066195, 7.29073064885e-07, 0.984564754719
5.1e-07, 0.0001, 295, 9.00391208434e-06, 9.71332740096e-06, 9.0216116436e-06, 9.74223466528e-06, 0.998038093418, 0.997032789158, 7.0941531662e-07, 0.984447200937
5.15e-07, 0.0001, 295, 8.66804517621e-06, 9.35850180278e-06, 8.68520273099e-06, 9.38665124011e-06, 0.998024507278, 0.997001120356, 6.90456626569e-07, 0.984329737102
5.2e-07, 0.0001, 295, 8.34758968658e-06, 9.01975597276e-06, 8.36422667282e-06, 9.04717502998e-06, 0.998010935512, 0.99696932389, 6.72166286179e-07, 0.984212465165
5.25e-07, 0.0001, 295, 8.04170743047e-06, 8.69622254527e-06, 8.0578437447e-06, 8.72293691878e-06, 0.997997440166, 0.996937456529, 6.54515114798e-07, 0.984095372365
5.3e-07, 0.0001, 295, 7.74960820825e-06, 8.38708358521e-06, 7.76526700615e-06, 8.41312209846e-06, 0.99798348236, 0.996905011844, 6.37475376961e-07, 0.983978337944
5.35e-07, 0.0001, 295, 7.47056318647e-06, 8.09158419117e-06, 7.48575854199e-06, 8.11696621905e-06, 0.997970098096, 0.996872966181, 6.21021004699e-07, 0.983861615238
5.4e-07, 0.0001, 295, 7.20387777989e-06, 7.8090047983e-06, 7.21862600301e-06, 7.83375184402e-06, 0.99795692101, 0.996840971451, 6.05127018414e-07, 0.983745077947
5.45e-07, 0.0001, 295, 6.94890099859e-06, 7.53867078007e-06, 6.96321941884e-06, 7.56280518376e-06, 0.997943706871, 0.996808802672, 5.89769781478e-07, 0.983628724995
5.5e-07, 0.0001, 295, 6.70502508474e-06, 7.27995194585e-06, 6.71892825898e-06, 7.3034930824e-06, 0.997930745246, 0.996776729124, 5.74926861111e-07, 0.983512585908
5.55e-07, 0.0001, 295, 6.47167497624e-06, 7.03225186211e-06, 6.48517872191e-06, 7.05522023766e-06, 0.997917752733, 0.996744484965, 5.60576885864e-07, 0.983396595467
5.6e-07, 0.0001, 295, 6.24831221923e-06, 6.79501181345e-06, 6.26143123167e-06, 6.81742663278e-06, 0.997904790143, 0.996712128998, 5.46699594214e-07, 0.983280784545
5.65e-07, 0.0001, 295, 6.03443093278e-06, 6.56770663022e-06, 6.04717812518e-06, 6.58958516336e-06, 0.997892042846, 0.996679831492, 5.33275697436e-07, 0.983165150695
5.7e-07, 0.0001, 295, 5.82954860623e-06, 6.34983535064e-06, 5.84194151342e-06, 6.37119944194e-06, 0.997878632102, 0.99664677091, 5.20286744405e-07, 0.983049504527
5.75e-07, 0.0001, 295, 5.63322408631e-06, 6.14093956287e-06, 5.64527130309e-06, 6.16180176677e-06, 0.997865963187, 0.996614268896, 5.0771547657e-07, 0.982934235763
5.8e-07, 0.0001, 295, 5.44502968859e-06, 5.94057482861e-06, 5.45674336464e-06, 5.96095124025e-06, 0.997853357714, 0.996581684564, 4.95545140022e-07, 0.98281911884
5.85e-07, 0.0001, 295, 5.26456628285e-06, 5.74832619608e-06, 5.27595783534e-06, 5.76823202558e-06, 0.997840856042, 0.996549058808, 4.83759913225e-07, 0.982704197804
5.9e-07, 0.0001, 295, 5.09146080792e-06, 5.56380557717e-06, 5.10253754565e-06, 5.58325172962e-06, 0.997829170755, 0.99651705612, 4.72344769252e-07, 0.98258962395
5.95e-07, 0.0001, 295, 4.92534692036e-06, 5.3866319503e-06, 4.93612655999e-06, 5.4056399028e-06, 0.997816174383, 0.996483681334, 4.61285029942e-07, 0.982474805057
6e-07, 0.0001, 295, 4.76589964747e-06, 5.21646692772e-06, 4.77638882191e-06, 5.23504664602e-06, 0.99780395298, 0.996450897278, 4.5056728025e-07, 0.982360392786
6.05e-07, 0.0001, 295, 4.61279756226e-06, 5.05297583952e-06, 4.623006896e-06, 5.07114131664e-06, 0.997791624807, 0.996417872036, 4.40178277267e-07, 0.982246078396
6.1e-07, 0.0001, 295, 4.46574241063e-06, 4.89584797761e-06, 4.47568079834e-06, 4.91361132508e-06, 0.997779469056, 0.996384869235, 4.30105566975e-07, 0.982131960927
6.15e-07, 0.0001, 295, 4.32445051166e-06, 4.7447877129e-06, 4.33412690925e-06, 4.76216101589e-06, 0.997767394037, 0.996351802695, 4.20337201237e-07, 0.982018009117
6.2e-07, 0.0001, 295, 4.1886539782e-06, 4.59951576605e-06, 4.19807696151e-06, 4.61651062613e-06, 0.99775540482, 0.996318678444, 4.10861787851e-07, 0.981904236182
6.25e-07, 0.0001, 295, 4.05810183248e-06, 4.45977031999e-06, 4.06727709845e-06, 4.47639531538e-06, 0.997744125677, 0.996286075242, 4.01668487506e-07, 0.981790765816
6.3e-07, 0.0001, 295, 3.93254904438e-06, 4.32529582256e-06, 3.94148699663e-06, 4.34156426202e-06, 0.997732340039, 0.996252862222, 3.92746778173e-07, 0.981677321241
6.35e-07, 0.0001, 295, 3.81177065076e-06, 4.19585741693e-06, 3.82047904792e-06, 4.21177982044e-06, 0.99772060073, 0.996219554633, 3.84086766167e-07, 0.981564037532
6.4e-07, 0.0001, 295, 3.69555132268e-06, 4.07123024848e-06, 3.70403759699e-06, 4.08681673515e-06, 0.99770891248, 0.996186154732, 3.75678925799e-07, 0.981450889958
6.45e-07, 0.0001, 295, 3.58368489633e-06, 3.95119898611e-06, 3.59195822979e-06, 3.96646140711e-06, 0.99769670666, 0.996152131728, 3.67514089784e-07, 0.981337708312
6.5e-07, 0.0001, 295, 3.4759819042e-06, 3.83556559335e-06, 3.48404710939e-06, 3.85051120886e-06, 0.997685104436, 0.996118537333, 3.59583689154e-07, 0.981224872183
6.55e-07, 0.0001, 295, 3.37225479523e-06, 3.72413403061e-06, 3.38012035537e-06, 3.73877384421e-06, 0.99767299406, 0.996084327588, 3.51879235384e-07, 0.981111982282
6.6e-07, 0.0001, 295, 3.27233152338e-06, 3.61672433826e-06, 3.2800034642e-06, 3.63106675017e-06, 0.997660996125, 0.996050083103, 3.44392814873e-07, 0.980999234718
6.65e-07, 0.0001, 295, 3.17604848172e-06, 3.51316533995e-06, 3.18353076709e-06, 3.52721653729e-06, 0.99764968963, 0.996016349664, 3.37116858227e-07, 0.980886866614
6.7e-07, 0.0001, 295, 3.08324832748e-06, 3.41329234059e-06, 3.09054492297e-06, 3.42705846612e-06, 0.997639058591, 0.995983107476, 3.30044013107e-07, 0.980774830078
6.75e-07, 0.0001, 295, 2.99377581456e-06, 3.31694286382e-06, 3.00089644379e-06, 3.33043595699e-06, 0.997627165961, 0.995948550478, 3.23167049263e-07, 0.980662519422
6.8e-07, 0.0001, 295, 2.90749763982e-06, 3.22397716409e-06, 2.91444325032e-06, 3.23720013098e-06, 0.997616831105, 0.995915307563, 3.16479524269e-07, 0.980550820856
6.85e-07, 0.0001, 295, 2.82427408948e-06, 3.13424890618e-06, 2.83105025564e-06, 3.14720937956e-06, 0.997606483266, 0.995881915747, 3.09974816696e-07, 0.980439257458
6.9e-07, 0.0001, 295, 2.74397314395e-06, 3.04761973093e-06, 2.75058897511e-06, 3.06032896134e-06, 0.997594758353, 0.99584710318, 3.03646586979e-07, 0.980327372875
6.95e-07, 0.0001, 295, 2.6664792905e-06, 2.96396841084e-06, 2.67293716045e-06, 2.9764306237e-06, 0.997583979883, 0.995813034321, 2.97489120341e-07, 0.980215906947
7e-07, 0.0001, 295, 2.59167558273e-06, 2.88317226771e-06, 2.59797845651e-06, 2.89539224777e-06, 0.997573931466, 0.995779507915, 2.9149668498e-07, 0.980104801952
7.05e-07, 0.0001, 295, 2.51944531218e-06, 2.80510888871e-06, 2.52560207928e-06, 2.81709751521e-06, 0.997562257668, 0.995744333864, 2.85663576533e-07, 0.979993308035
7.1e-07, 0.0001, 295, 2.44968976293e-06, 2.7296745369e-06, 2.45570251323e-06, 2.74143559504e-06, 0.99755151519, 0.995709890775, 2.79984773971e-07, 0.979882246049
7.15e-07, 0.0001, 295, 2.38230850124e-06, 2.65676371573e-06, 2.38817922733e-06, 2.66830084957e-06, 0.997541756489, 0.995676224499, 2.7445521449e-07, 0.979771615957
7.2e-07, 0.0001, 295, 2.31719744883e-06, 2.58626716589e-06, 2.32293640801e-06, 2.59759255791e-06, 0.997529437671, 0.995640042937, 2.69069717063e-07, 0.97966026671
7.25e-07, 0.0001, 295, 2.25427546087e-06, 2.51809945896e-06, 2.25988270818e-06, 2.52921465589e-06, 0.99751878835, 0.99560527735, 2.63823998084e-07, 0.979549586749
