# measurements
#
# W. S. M. Werner, K. Glantschnig, C. Ambrosch-Draxl. Optical constants and
# inelastic electron-scattering data for 17 elemental metals, J. Phys Chem Ref.
# Data 38, 1013-1092 (2009)
#
# E (eV)      lambda (m)    eps1           eps2
3.400000e+01, 3.646594e-08, 5.640000e-01, 5.960000e-01
3.450000e+01, 3.593745e-08, 5.820000e-01, 5.880000e-01
3.500000e+01, 3.542406e-08, 5.970000e-01, 5.820000e-01
3.550000e+01, 3.492513e-08, 6.090000e-01, 5.770000e-01
3.600000e+01, 3.444005e-08, 6.190000e-01, 5.730000e-01
3.650000e+01, 3.396827e-08, 6.270000e-01, 5.690000e-01
3.700000e+01, 3.350924e-08, 6.320000e-01, 5.650000e-01
3.750000e+01, 3.306245e-08, 6.350000e-01, 5.600000e-01
3.800000e+01, 3.262742e-08, 6.370000e-01, 5.540000e-01
3.850000e+01, 3.220369e-08, 6.380000e-01, 5.470000e-01
3.900000e+01, 3.179082e-08, 6.380000e-01, 5.390000e-01
3.950000e+01, 3.138840e-08, 6.380000e-01, 5.300000e-01
4.000000e+01, 3.099605e-08, 6.390000e-01, 5.190000e-01
4.050000e+01, 3.061338e-08, 6.400000e-01, 5.080000e-01
4.100000e+01, 3.024005e-08, 6.430000e-01, 4.970000e-01
4.150000e+01, 2.987571e-08, 6.450000e-01, 4.850000e-01
4.200000e+01, 2.952005e-08, 6.490000e-01, 4.740000e-01
4.250000e+01, 2.917275e-08, 6.530000e-01, 4.630000e-01
4.300000e+01, 2.883353e-08, 6.580000e-01, 4.530000e-01
4.350000e+01, 2.850211e-08, 6.630000e-01, 4.430000e-01
4.400000e+01, 2.817823e-08, 6.680000e-01, 4.330000e-01
4.450000e+01, 2.786162e-08, 6.740000e-01, 4.240000e-01
4.500000e+01, 2.755204e-08, 6.800000e-01, 4.160000e-01
4.550000e+01, 2.724927e-08, 6.860000e-01, 4.080000e-01
4.600000e+01, 2.695309e-08, 6.910000e-01, 4.010000e-01
4.650000e+01, 2.666327e-08, 6.970000e-01, 3.950000e-01
4.700000e+01, 2.637962e-08, 7.020000e-01, 3.890000e-01
4.750000e+01, 2.610194e-08, 7.080000e-01, 3.830000e-01
4.800000e+01, 2.583004e-08, 7.130000e-01, 3.780000e-01
4.850000e+01, 2.556375e-08, 7.180000e-01, 3.730000e-01
4.900000e+01, 2.530290e-08, 7.220000e-01, 3.690000e-01
4.950000e+01, 2.504731e-08, 7.260000e-01, 3.650000e-01
5.000000e+01, 2.479684e-08, 7.300000e-01, 3.610000e-01
5.050000e+01, 2.455133e-08, 7.340000e-01, 3.570000e-01
5.100000e+01, 2.431063e-08, 7.380000e-01, 3.540000e-01
5.150000e+01, 2.407460e-08, 7.410000e-01, 3.510000e-01
5.200000e+01, 2.384311e-08, 7.440000e-01, 3.470000e-01
5.250000e+01, 2.361604e-08, 7.470000e-01, 3.440000e-01
5.300000e+01, 2.339324e-08, 7.490000e-01, 3.420000e-01
5.350000e+01, 2.317462e-08, 7.520000e-01, 3.390000e-01
5.400000e+01, 2.296004e-08, 7.540000e-01, 3.360000e-01
5.450000e+01, 2.274939e-08, 7.560000e-01, 3.330000e-01
5.500000e+01, 2.254258e-08, 7.570000e-01, 3.310000e-01
5.550000e+01, 2.233950e-08, 7.590000e-01, 3.280000e-01
5.600000e+01, 2.214004e-08, 7.600000e-01, 3.250000e-01
5.650000e+01, 2.194411e-08, 7.610000e-01, 3.230000e-01
5.700000e+01, 2.175161e-08, 7.620000e-01, 3.200000e-01
5.750000e+01, 2.156247e-08, 7.630000e-01, 3.180000e-01
5.800000e+01, 2.137659e-08, 7.640000e-01, 3.150000e-01
5.850000e+01, 2.119388e-08, 7.650000e-01, 3.120000e-01
5.900000e+01, 2.101427e-08, 7.650000e-01, 3.100000e-01
5.950000e+01, 2.083768e-08, 7.660000e-01, 3.070000e-01
6.000000e+01, 2.066403e-08, 7.660000e-01, 3.040000e-01
6.050000e+01, 2.049326e-08, 7.660000e-01, 3.010000e-01
6.100000e+01, 2.032528e-08, 7.660000e-01, 2.980000e-01
6.150000e+01, 2.016003e-08, 7.660000e-01, 2.950000e-01
6.200000e+01, 1.999745e-08, 7.660000e-01, 2.920000e-01
6.250000e+01, 1.983747e-08, 7.670000e-01, 2.890000e-01
6.300000e+01, 1.968003e-08, 7.670000e-01, 2.860000e-01
6.350000e+01, 1.952507e-08, 7.670000e-01, 2.820000e-01
6.400000e+01, 1.937253e-08, 7.670000e-01, 2.790000e-01
6.450000e+01, 1.922236e-08, 7.670000e-01, 2.760000e-01
6.500000e+01, 1.907449e-08, 7.670000e-01, 2.730000e-01
6.550000e+01, 1.892889e-08, 7.670000e-01, 2.690000e-01
6.600000e+01, 1.878548e-08, 7.670000e-01, 2.660000e-01
6.650000e+01, 1.864424e-08, 7.670000e-01, 2.620000e-01
6.700000e+01, 1.850510e-08, 7.670000e-01, 2.590000e-01
6.750000e+01, 1.836803e-08, 7.670000e-01, 2.550000e-01
6.800000e+01, 1.823297e-08, 7.670000e-01, 2.520000e-01
6.850000e+01, 1.809988e-08, 7.670000e-01, 2.480000e-01
6.900000e+01, 1.796872e-08, 7.670000e-01, 2.440000e-01
6.950000e+01, 1.783945e-08, 7.680000e-01, 2.410000e-01
7.000000e+01, 1.771203e-08, 7.680000e-01, 2.370000e-01
7.050000e+01, 1.758641e-08, 7.680000e-01, 2.340000e-01
