# Description: Measured optical dielectric function eps_r = eps1 + i*eps2 for
# evaporated gold.
#
# Preparation: 200nm thick film deposited by evaporation onto a soda-lime glass
# substrate.
#
# https://journals.aps.org/prb/abstract/10.1103/PhysRevB.86.235147
#
# E (eV)      lambda (µm)   eps1           eps2          n             k
4.133E+00,    3.000E-07,    -1.019E+00,    6.027E+00,    1.596E+00,    1.888E+00
3.999E+00,    3.100E-07,    -8.733E-01,    6.251E+00,    1.649E+00,    1.895E+00
3.874E+00,    3.200E-07,    -6.995E-01,    6.341E+00,    1.685E+00,    1.881E+00
3.757E+00,    3.300E-07,    -5.587E-01,    6.319E+00,    1.701E+00,    1.858E+00
3.647E+00,    3.400E-07,    -4.928E-01,    6.219E+00,    1.695E+00,    1.835E+00
3.542E+00,    3.500E-07,    -5.248E-01,    6.086E+00,    1.671E+00,    1.821E+00
3.444E+00,    3.600E-07,    -6.503E-01,    5.975E+00,    1.637E+00,    1.825E+00
3.351E+00,    3.700E-07,    -8.306E-01,    5.930E+00,    1.606E+00,    1.846E+00
3.263E+00,    3.800E-07,    -1.004E+00,    5.962E+00,    1.588E+00,    1.877E+00
3.179E+00,    3.900E-07,    -1.114E+00,    6.034E+00,    1.585E+00,    1.904E+00
3.100E+00,    4.000E-07,    -1.148E+00,    6.083E+00,    1.588E+00,    1.915E+00
3.024E+00,    4.100E-07,    -1.139E+00,    6.055E+00,    1.585E+00,    1.911E+00
2.952E+00,    4.200E-07,    -1.148E+00,    5.947E+00,    1.567E+00,    1.898E+00
2.883E+00,    4.300E-07,    -1.198E+00,    5.802E+00,    1.537E+00,    1.887E+00
2.818E+00,    4.400E-07,    -1.257E+00,    5.651E+00,    1.505E+00,    1.877E+00
2.755E+00,    4.500E-07,    -1.274E+00,    5.462E+00,    1.472E+00,    1.855E+00
2.695E+00,    4.600E-07,    -1.263E+00,    5.154E+00,    1.422E+00,    1.812E+00
2.638E+00,    4.700E-07,    -1.313E+00,    4.685E+00,    1.333E+00,    1.758E+00
2.583E+00,    4.800E-07,    -1.524E+00,    4.094E+00,    1.193E+00,    1.716E+00
2.530E+00,    4.900E-07,    -1.936E+00,    3.479E+00,    1.011E+00,    1.720E+00
2.480E+00,    5.000E-07,    -2.521E+00,    2.929E+00,    8.197E-01,    1.787E+00
2.431E+00,    5.100E-07,    -3.216E+00,    2.491E+00,    6.527E-01,    1.908E+00
2.384E+00,    5.200E-07,    -3.959E+00,    2.166E+00,    5.263E-01,    2.058E+00
2.339E+00,    5.300E-07,    -4.709E+00,    1.931E+00,    4.363E-01,    2.213E+00
2.296E+00,    5.400E-07,    -5.450E+00,    1.761E+00,    3.724E-01,    2.364E+00
