# R=0.000216
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
145.454545455, 1.485e-06, -1.1488796614e-19, -1.16915611097e-19, 0.017342807671
141.843971631, 1.5228e-06, -1.10307200819e-19, -1.12324745811e-19, 0.0179617142926
138.408304498, 1.5606e-06, -1.0606439333e-19, -1.0807237967e-19, 0.0185800141237
135.135135135, 1.5984e-06, -1.02126628786e-19, -1.04125549523e-19, 0.0191972166954
132.01320132, 1.6362e-06, -9.84648383561e-20, -1.00455143221e-19, 0.0198128717116
129.032258065, 1.674e-06, -9.50532780558e-20, -9.70353788022e-20, 0.0204265781293
126.1829653, 1.7118e-06, -9.18690916326e-20, -9.38433635523e-20, 0.0210379492482
123.456790123, 1.7496e-06, -8.8891930583e-20, -9.08587191692e-20, 0.0216466686327
120.84592145, 1.7874e-06, -8.6103639501e-20, -8.80632620395e-20, 0.0222524409519
118.343195266, 1.8252e-06, -8.34879808013e-20, -8.54407295856e-20, 0.0228550106456
115.942028986, 1.863e-06, -8.10304006787e-20, -8.2976545313e-20, 0.0234541535438
113.636363636, 1.9008e-06, -7.87178270332e-20, -8.06576163756e-20, 0.0240496735407
111.420612813, 1.9386e-06, -7.65384938347e-20, -7.84721587489e-20, 0.024641413529
109.289617486, 1.9764e-06, -7.44817903827e-20, -7.64095457259e-20, 0.0252292475359
107.238605898, 2.0142e-06, -7.2538133956e-20, -7.44601762998e-20, 0.0258130243478
105.263157895, 2.052e-06, -7.06988462942e-20, -7.26153605145e-20, 0.026392683403
103.359173127, 2.0898e-06, -6.89560608979e-20, -7.08672193409e-20, 0.0269681590548
101.52284264, 2.1276e-06, -6.73026343455e-20, -6.92085970225e-20, 0.0275393919099
99.7506234414, 2.1654e-06, -6.57320673727e-20, -6.76329841736e-20, 0.02810635704
98.0392156863, 2.2032e-06, -6.42384388305e-20, -6.61344501129e-20, 0.0286690413109
96.3855421687, 2.241e-06, -6.28163464005e-20, -6.47075832551e-20, 0.0292274376429
94.7867298578, 2.2788e-06, -6.14608526634e-20, -6.33474384427e-20, 0.0297815637959
93.2400932401, 2.3166e-06, -6.01674397976e-20, -6.20494903336e-20, 0.0303314423026
91.7431192661, 2.3544e-06, -5.89319680218e-20, -6.08095920655e-20, 0.030877103099
90.2934537246, 2.3922e-06, -5.77506385564e-20, -5.96239385285e-20, 0.0314185882106
88.8888888889, 2.43e-06, -5.66199609024e-20, -5.84890336738e-20, 0.0319559523215
87.5273522976, 2.4678e-06, -5.55367242868e-20, -5.74016613612e-20, 0.0324892525796
86.2068965517, 2.5056e-06, -5.44979712878e-20, -5.63588593206e-20, 0.0330185538738
84.9256900212, 2.5434e-06, -5.35009753145e-20, -5.53578958517e-20, 0.0335439147149
83.6820083682, 2.5812e-06, -5.25432182147e-20, -5.43962489522e-20, 0.0340654139423
82.4742268041, 2.619e-06, -5.16223728707e-20, -5.34715875671e-20, 0.0345831268636
81.3008130081, 2.6568e-06, -5.07362861979e-20, -5.25817547513e-20, 0.0350971275515
80.1603206413, 2.6946e-06, -4.98829633934e-20, -5.17247525024e-20, 0.0356074996974
79.0513833992, 2.7324e-06, -4.90605548761e-20, -5.08987280907e-20, 0.0361143251218
77.9727095517, 2.7702e-06, -4.82673438044e-20, -5.01019617171e-20, 0.0366176862106
76.9230769231, 2.808e-06, -4.75017350779e-20, -4.93328553584e-20, 0.0371176626033
75.9013282732, 2.8458e-06, -4.67622447103e-20, -4.858992267e-20, 0.037614341806
74.9063670412, 2.8836e-06, -4.60474912866e-20, -4.78717798358e-20, 0.0381078070514
73.9371534196, 2.9214e-06, -4.53561874447e-20, -4.71771372659e-20, 0.0385981415297
72.9927007299, 2.9592e-06, -4.46871323641e-20, -4.65047920543e-20, 0.0390854277552
72.0720720721, 2.997e-06, -4.40392050968e-20, -4.58536211199e-20, 0.0395697434297
71.1743772242, 3.0348e-06, -4.34113577972e-20, -4.52225749613e-20, 0.0400511727973
70.2987697715, 3.0726e-06, -4.2802610574e-20, -4.46106719645e-20, 0.0405297950229
69.4444444444, 3.1104e-06, -4.22120461217e-20, -4.40169932089e-20, 0.0410056879332
68.6106346484, 3.1482e-06, -4.16388049957e-20, -4.34406777235e-20, 0.0414789276359
67.7966101695, 3.186e-06, -4.10820814129e-20, -4.28809181487e-20, 0.0419495853502
67.0016750419, 3.2238e-06, -4.05411188476e-20, -4.23369567689e-20, 0.0424177375594
66.2251655629, 3.2616e-06, -4.00152067273e-20, -4.1808081873e-20, 0.0428834585427
65.4664484452, 3.2994e-06, -3.95036774925e-20, -4.12936244224e-20, 0.0433468109185
64.7249190939, 3.3372e-06, -3.90059026776e-20, -4.079295499e-20, 0.0438078661581
64, 3.375e-06, -3.852129079e-20, -4.03054809495e-20, 0.0442666882392
63.2911392405, 3.4128e-06, -3.80492845284e-20, -3.98306438912e-20, 0.0447233383325
62.5978090767, 3.4506e-06, -3.75893580224e-20, -3.93679172438e-20, 0.0451778845814
61.919504644, 3.4884e-06, -3.71410155102e-20, -3.89168040852e-20, 0.0456303804152
61.2557427259, 3.5262e-06, -3.67037884396e-20, -3.84768351233e-20, 0.0460808867985
60.6060606061, 3.564e-06, -3.62772339922e-20, -3.80475668351e-20, 0.0465294627273
59.9700149925, 3.6018e-06, -3.58609337073e-20, -3.76285797479e-20, 0.0469761562215
59.3471810089, 3.6396e-06, -3.54544911985e-20, -3.72194768516e-20, 0.0474210226029
58.7371512482, 3.6774e-06, -3.50575311558e-20, -3.68198821308e-20, 0.0478641123497
58.1395348837, 3.7152e-06, -3.46696979798e-20, -3.64294392073e-20, 0.048305471226
57.5539568345, 3.753e-06, -3.42906541016e-20, -3.60478100822e-20, 0.0487451519678
56.9800569801, 3.7908e-06, -3.39200794554e-20, -3.56746739716e-20, 0.0491831969515
56.4174894217, 3.8286e-06, -3.35576700731e-20, -3.53097262258e-20, 0.049619647049
55.8659217877, 3.8664e-06, -3.32031368017e-20, -3.49526773278e-20, 0.050054549749
55.3250345781, 3.9042e-06, -3.28562050518e-20, -3.46032519627e-20, 0.0504879400573
54.7945205479, 3.942e-06, -3.25166132608e-20, -3.4261188153e-20, 0.0509198596493
54.2740841248, 3.9798e-06, -3.21841124756e-20, -3.39262364554e-20, 0.0513503459803
53.7634408602, 4.0176e-06, -3.18584655111e-20, -3.35981592132e-20, 0.0517794350305
53.2623169108, 4.0554e-06, -3.15394462517e-20, -3.32767298601e-20, 0.0522071614523
52.7704485488, 4.0932e-06, -3.12268390069e-20, -3.29617322722e-20, 0.0526335585452
52.2875816993, 4.131e-06, -3.09204379076e-20, -3.26529601641e-20, 0.0530586583188
51.8134715026, 4.1688e-06, -3.06200463429e-20, -3.23502165248e-20, 0.0534824915501
51.3478818999, 4.2066e-06, -3.0325476437e-20, -3.20533130928e-20, 0.0539050877775
50.8905852417, 4.2444e-06, -3.00365486296e-20, -3.17620698645e-20, 0.0543264731256
50.4413619168, 4.2822e-06, -2.97530909271e-20, -3.14763146357e-20, 0.0547466794785
50, 4.32e-06, -2.94749389144e-20, -3.11958825729e-20, 0.055165730749
49.5662949195, 4.3578e-06, -2.92019351275e-20, -3.09206158121e-20, 0.0555836499191
49.14004914, 4.3956e-06, -2.89339285464e-20, -3.06503630834e-20, 0.056000463432
48.7210718636, 4.4334e-06, -2.86707743905e-20, -3.03849793595e-20, 0.0564161965908
48.309178744, 4.4712e-06, -2.84123339742e-20, -3.01243255261e-20, 0.0568308674804
47.9041916168, 4.509e-06, -2.81584740112e-20, -2.98682680734e-20, 0.057244499678
47.5059382423, 4.5468e-06, -2.7909066587e-20, -2.96166788059e-20, 0.0576571137528
47.1142520612, 4.5846e-06, -2.76639887636e-20, -2.93694345712e-20, 0.0580687314021
46.7289719626, 4.6224e-06, -2.74231225537e-20, -2.91264170037e-20, 0.0584793677078
46.3499420626, 4.6602e-06, -2.71863543355e-20, -2.88875122855e-20, 0.0588890428917
45.9770114943, 4.698e-06, -2.69535748598e-20, -2.86526109205e-20, 0.059297774482
45.6100342075, 4.7358e-06, -2.67246789796e-20, -2.8421607522e-20, 0.0597055793214
45.2488687783, 4.7736e-06, -2.64995654509e-20, -2.81944006133e-20, 0.0601124735971
44.8933782267, 4.8114e-06, -2.62781367926e-20, -2.79708924398e-20, 0.0605184711515
44.5434298441, 4.8492e-06, -2.60602989172e-20, -2.77509887914e-20, 0.0609235903969
44.1988950276, 4.887e-06, -2.58459612546e-20, -2.75345988359e-20, 0.0613278439741
43.8596491228, 4.9248e-06, -2.56350364001e-20, -2.73216349612e-20, 0.061731245714
43.5255712731, 4.9626e-06, -2.5427440058e-20, -2.71120126271e-20, 0.0621338073376
43.1965442765, 5.0004e-06, -2.52230907289e-20, -2.69056502245e-20, 0.0625355448218
42.872454448, 5.0382e-06, -2.50219098363e-20, -2.67024689434e-20, 0.0629364689315
42.5531914894, 5.076e-06, -2.48238214718e-20, -2.65023926472e-20, 0.0633365899327
42.2386483633, 5.1138e-06, -2.46287521544e-20, -2.63053477546e-20, 0.0637359222871
41.928721174, 5.1516e-06, -2.44366309998e-20, -2.61112631275e-20, 0.0641344740577
41.6233090531, 5.1894e-06, -2.42473893046e-20, -2.59200699649e-20, 0.0645322586933
41.3223140496, 5.2272e-06, -2.40609607454e-20, -2.57317017027e-20, 0.0649292835946
41.0256410256, 5.265e-06, -2.38772810267e-20, -2.55460939182e-20, 0.0653255600206
40.733197556, 5.3028e-06, -2.36962879051e-20, -2.53631842405e-20, 0.0657210987226
40.4448938322, 5.3406e-06, -2.35179211982e-20, -2.51829122646e-20, 0.0661159062501
40.1606425703, 5.3784e-06, -2.33421225047e-20, -2.50052194703e-20, 0.0665099927468
39.8803589232, 5.4162e-06, -2.31688352617e-20, -2.48300491455e-20, 0.0669033667271
39.603960396, 5.454e-06, -2.29980046091e-20, -2.46573463128e-20, 0.0672960375647
