# R=1e-06
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
79.0513833992, 1.265e-08, -2.40463174562e-10, -2.4201217551e-10, 0.00640050834165
77.9727095517, 1.2825e-08, -2.32791386303e-10, -2.3431660684e-10, 0.00650922936139
76.9230769231, 1.3e-08, -2.25457661118e-10, -2.26959755962e-10, 0.00661833124612
75.9013282732, 1.3175e-08, -2.18443058661e-10, -2.19922639722e-10, 0.00672773418388
74.9063670412, 1.335e-08, -2.11729907202e-10, -2.13187563203e-10, 0.00683743450809
73.9371534196, 1.3525e-08, -2.05301711765e-10, -2.06738017313e-10, 0.00694746697525
72.9927007299, 1.37e-08, -1.99143035241e-10, -2.00558585755e-10, 0.00705803996827
72.0720720721, 1.3875e-08, -1.93239530749e-10, -1.94634860307e-10, 0.00716896015507
71.1743772242, 1.405e-08, -1.8757778191e-10, -1.88953363617e-10, 0.0072800064553
70.2987697715, 1.4225e-08, -1.82145119747e-10, -1.83501478767e-10, 0.00739154272052
69.4444444444, 1.44e-08, -1.76929803382e-10, -1.78267384908e-10, 0.00750323188429
68.6106346484, 1.4575e-08, -1.7192069675e-10, -1.73239998435e-10, 0.00761545657092
67.7966101695, 1.475e-08, -1.67107426223e-10, -1.68408919111e-10, 0.00772817077896
67.0016750419, 1.4925e-08, -1.62480375331e-10, -1.63764380703e-10, 0.00784056561099
66.2251655629, 1.51e-08, -1.58030226717e-10, -1.59297205694e-10, 0.0079535543115
65.4664484452, 1.5275e-08, -1.53748376335e-10, -1.54998763702e-10, 0.00806707961504
64.7249190939, 1.545e-08, -1.49626808482e-10, -1.5086093324e-10, 0.00818054569602
64, 1.5625e-08, -1.45657779683e-10, -1.46876066557e-10, 0.00829465891402
63.2911392405, 1.58e-08, -1.41834196279e-10, -1.43036957267e-10, 0.0084087428234
62.5978090767, 1.5975e-08, -1.38149234325e-10, -1.39336810461e-10, 0.00852306100464
61.919504644, 1.615e-08, -1.34596417774e-10, -1.35769215185e-10, 0.00863816889472
61.2557427259, 1.6325e-08, -1.31169886008e-10, -1.32328119006e-10, 0.00875273530366
60.6060606061, 1.65e-08, -1.27863774455e-10, -1.29007804509e-10, 0.00886791351499
59.9700149925, 1.6675e-08, -1.24672700299e-10, -1.25802867535e-10, 0.00898363652194
59.3471810089, 1.685e-08, -1.21591652765e-10, -1.22708197093e-10, 0.00909918289457
58.7371512482, 1.7025e-08, -1.18615697924e-10, -1.19718956677e-10, 0.00921540566895
58.1395348837, 1.72e-08, -1.15740358706e-10, -1.1683056701e-10, 0.00933153310927
57.5539568345, 1.7375e-08, -1.12961292922e-10, -1.14038689978e-10, 0.00944764497461
56.9800569801, 1.755e-08, -1.10274297797e-10, -1.11339213748e-10, 0.0095646081469
56.4174894217, 1.7725e-08, -1.07675601818e-10, -1.08728238923e-10, 0.00968135891164
55.8659217877, 1.79e-08, -1.05161463484e-10, -1.06202065669e-10, 0.00979832339861
55.3250345781, 1.8075e-08, -1.02728334046e-10, -1.03757181736e-10, 0.00991591783912
54.7945205479, 1.825e-08, -1.0037297345e-10, -1.01390251303e-10, 0.01003329057
54.2740841248, 1.8425e-08, -9.80921654674e-11, -9.9098104585e-11, 0.0101509420577
53.7634408602, 1.86e-08, -9.58829138062e-11, -9.6877728126e-11, 0.0102687618618
53.2623169108, 1.8775e-08, -9.37423338567e-11, -9.4726255776e-11, 0.010387003173
52.7704485488, 1.895e-08, -9.16678545827e-11, -9.26409602182e-11, 0.0105040538562
52.2875816993, 1.9125e-08, -8.96565465398e-11, -9.06192451046e-11, 0.0106235553351
51.8134715026, 1.93e-08, -8.77061730121e-11, -8.86586376551e-11, 0.0107430552526
51.3478818999, 1.9475e-08, -8.58145368588e-11, -8.67567817688e-11, 0.0108607637443
