# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
2.3e-07, 1.5e-05, 295, -2.28146743826e-12, -2.39556767391e-12, -2.30339838463e-12, -2.42591155238e-12, 0.990478873949, 0.987491762243, -1.14100235644e-13, 0.931330384628
2.35e-07, 1.5e-05, 295, -2.14809151776e-12, -2.25801989081e-12, -2.16909684209e-12, -2.2872505043e-12, 0.990316096576, 0.987220195851, -1.09928373057e-13, 0.930384814189
2.4e-07, 1.5e-05, 295, -2.02487359961e-12, -2.13085159479e-12, -2.04500721111e-12, -2.15903016002e-12, 0.990154747917, 0.986948507829, -1.05977995181e-13, 0.929444433746
2.45e-07, 1.5e-05, 295, -1.91086346354e-12, -2.01309722256e-12, -1.9301752613e-12, -2.04028054107e-12, 0.989994795731, 0.986676676096, -1.02233759026e-13, 0.928509143656
2.5e-07, 1.5e-05, 295, -1.80521589468e-12, -1.90389752066e-12, -1.82375212731e-12, -1.93013836733e-12, 0.98983621055, 0.986404681075, -9.86816259782e-14, 0.927578848154
2.55e-07, 1.5e-05, 295, -1.70717731636e-12, -1.80248604728e-12, -1.72498093553e-12, -1.82783355044e-12, 0.989678947284, 0.986132488293, -9.53087309182e-14, 0.92665345459
2.6e-07, 1.5e-05, 295, -1.61607447374e-12, -1.70817774042e-12, -1.63318534241e-12, -1.73267761401e-12, 0.989523008674, 0.985860108425, -9.21032666748e-14, 0.92573287542
2.65e-07, 1.5e-05, 295, -1.53130443755e-12, -1.62035881855e-12, -1.54775968141e-12, -1.64405373596e-12, 0.989368346998, 0.985587504296, -8.90543810087e-14, 0.924817024507
2.7e-07, 1.5e-05, 295, -1.45232622697e-12, -1.53847831254e-12, -1.46816046836e-12, -1.56140816077e-12, 0.989214910949, 0.98531463534, -8.61520855733e-14, 0.923905818497
2.75e-07, 1.5e-05, 295, -1.37865359449e-12, -1.46204076948e-12, -1.39389905726e-12, -1.48424277242e-12, 0.989062721088, 0.985041528683, -8.33871749887e-14, 0.922999179719
2.8e-07, 1.5e-05, 295, -1.30984846515e-12, -1.39059961903e-12, -1.32453527383e-12, -1.41210865408e-12, 0.988911727026, 0.98476814444, -8.07511538761e-14, 0.922097030456
2.85e-07, 1.5e-05, 295, -1.2455155384e-12, -1.32375171079e-12, -1.25967188249e-12, -1.3446004889e-12, 0.988761879755, 0.984494444053, -7.82361723889e-14, 0.921199295438
2.9e-07, 1.5e-05, 295, -1.18529755004e-12, -1.26113251852e-12, -1.19894976532e-12, -1.28135167986e-12, 0.988613188244, 0.98422044341, -7.58349684756e-14, 0.92030590432
2.95e-07, 1.5e-05, 295, -1.12887097378e-12, -1.20241178942e-12, -1.14204371167e-12, -1.22203008624e-12, 0.988465644749, 0.983946142538, -7.35408156368e-14, 0.919416788546
3e-07, 1.5e-05, 295, -1.07594229656e-12, -1.14728977257e-12, -1.08865873221e-12, -1.16633429003e-12, 0.988319171767, 0.983671475988, -7.13474760113e-14, 0.918531878199
3.05e-07, 1.5e-05, 295, -1.02624511532e-12, -1.09549427583e-12, -1.03852682521e-12, -1.1139903192e-12, 0.988173911742, 0.98339658519, -6.92491605162e-14, 0.917651129808
3.1e-07, 1.5e-05, 295, -9.79536585068e-13, -1.04677706933e-12, -9.91404133109e-13, -1.06474876563e-12, 0.988029555612, 0.983121186073, -6.72404842673e-14, 0.91677443812
3.15e-07, 1.5e-05, 295, -9.35595884056e-13, -1.00091232631e-12, -9.47068437231e-13, -1.01838224486e-12, 0.987886246945, 0.982845421118, -6.53164422537e-14, 0.915901764664
3.2e-07, 1.5e-05, 295, -8.94221331552e-13, -9.57693703189e-13, -9.05316945965e-13, -9.74683152689e-13, 0.987743944855, 0.982569259094, -6.3472371637e-14, 0.915033049011
3.25e-07, 1.5e-05, 295, -8.55228657804e-13, -9.16932583516e-13, -8.65964338091e-13, -9.33461679882e-13, 0.987602630022, 0.9822926889, -6.17039257117e-14, 0.914168233518
3.3e-07, 1.5e-05, 295, -8.18449257537e-13, -8.78456306035e-13, -8.28841028659e-13, -8.9454405213e-13, 0.987462286781, 0.982015702797, -6.00070484979e-14, 0.913307262403
3.35e-07, 1.5e-05, 295, -7.83728647442e-13, -8.42106599139e-13, -7.9379162917e-13, -8.5777096668e-13, 0.98732289261, 0.981738286617, -5.83779516969e-14, 0.912450081054
3.4e-07, 1.5e-05, 295, -7.50925111228e-13, -8.07738205055e-13, -7.60673578032e-13, -8.22996201379e-13, 0.987184428268, 0.981460429224, -5.68130938265e-14, 0.911596636591
3.45e-07, 1.5e-05, 295, -7.19908490078e-13, -7.75217651292e-13, -7.293559201e-13, -7.90085374726e-13, 0.987046886491, 0.981182130553, -5.53091612145e-14, 0.910746878176
3.5e-07, 1.5e-05, 295, -6.90559072339e-13, -7.44422122885e-13, -6.99718217519e-13, -7.58914838957e-13, 0.986910237648, 0.980903369748, -5.38630505461e-14, 0.909900755112
3.55e-07, 1.5e-05, 295, -6.62766642151e-13, -7.15238495262e-13, -6.71649575962e-13, -7.29370690063e-13, 0.986774451844, 0.980624125711, -5.24718531113e-14, 0.909058217748
3.6e-07, 1.5e-05, 295, -6.36429627959e-13, -6.87562468436e-13, -6.45047772718e-13, -7.0134788108e-13, 0.986639524817, 0.980344401094, -5.11328404766e-14, 0.90821921955
3.65e-07, 1.5e-05, 295, -6.11454302275e-13, -6.6129775342e-13, -6.19818474884e-13, -6.74749426722e-13, 0.98650544805, 0.980064194545, -4.98434511446e-14, 0.907383714965
3.7e-07, 1.5e-05, 295, -5.87754067881e-13, -6.36355346223e-13, -5.95874537098e-13, -6.49485688714e-13, 0.986372182882, 0.979783476804, -4.86012783425e-14, 0.906551657201
3.75e-07, 1.5e-05, 295, -5.65248868604e-13, -6.12652927811e-13, -5.73135370026e-13, -6.2547373291e-13, 0.986239723049, 0.979502248577, -4.74040592069e-14, 0.905723003071
3.8e-07, 1.5e-05, 295, -5.43864602527e-13, -5.90114267009e-13, -5.51526371475e-13, -6.02636749956e-13, 0.986108064194, 0.979220512277, -4.62496644816e-14, 0.904897710723
3.85e-07, 1.5e-05, 295, -5.23532589806e-13, -5.68668678818e-13, -5.30978413389e-13, -5.80903532709e-13, 0.985977163299, 0.978938234661, -4.51360890121e-14, 0.904075736359
3.9e-07, 1.5e-05, 295, -5.04189157643e-13, -5.48250601112e-13, -5.11427378489e-13, -5.60208004053e-13, 0.985847021199, 0.978655422888, -4.4061443469e-14, 0.903257040262
3.95e-07, 1.5e-05, 295, -4.85775200316e-13, -5.28799146632e-13, -4.9281374126e-13, -5.40488789769e-13, 0.98571764471, 0.978372089563, -4.30239463159e-14, 0.90244158447
4e-07, 1.5e-05, 295, -4.68235764639e-13, -5.10257680859e-13, -4.75082188585e-13, -5.21688831689e-13, 0.985588969424, 0.978088181813, -4.20219162197e-14, 0.901629326225
4.05e-07, 1.5e-05, 295, -4.51519779209e-13, -4.92573545088e-13, -4.5818127582e-13, -5.03755036875e-13, 0.985461002091, 0.977803712184, -4.10537658786e-14, 0.900820229196
4.1e-07, 1.5e-05, 295, -4.35579704006e-13, -4.75697699542e-13, -4.42063114585e-13, -4.86637959035e-13, 0.985333744514, 0.977518688605, -4.01179955355e-14, 0.900014257615
4.15e-07, 1.5e-05, 295, -4.20371232856e-13, -4.59584419973e-13, -4.26683089121e-13, -4.70291509001e-13, 0.985207156257, 0.977233080286, -3.9213187117e-14, 0.899211373066
4.2e-07, 1.5e-05, 295, -4.05853076732e-13, -4.44191076005e-13, -4.1199959816e-13, -4.54672691153e-13, 0.985081244119, 0.976946899711, -3.83379992729e-14, 0.89841154189
4.25e-07, 1.5e-05, 295, -3.91986697436e-13, -4.2947785964e-13, -3.97973819906e-13, -4.39741363365e-13, 0.984955989137, 0.976660135753, -3.74911622034e-14, 0.897614729022
4.3e-07, 1.5e-05, 295, -3.7873610484e-13, -4.15407578043e-13, -3.84569497666e-13, -4.25460017964e-13, 0.984831368945, 0.976372774183, -3.6671473203e-14, 0.896820899693
4.35e-07, 1.5e-05, 295, -3.66067663828e-13, -4.01945456307e-13, -3.71752744263e-13, -4.11793581824e-13, 0.984707361215, 0.976084800853, -3.58777924793e-14, 0.896030019972
4.4e-07, 1.5e-05, 295, -3.53949928102e-13, -3.89058967461e-13, -3.59491863253e-13, -3.98709233557e-13, 0.984583976113, 0.97579623123, -3.51090393595e-14, 0.895242059509
4.45e-07, 1.5e-05, 295, -3.42353448533e-13, -3.76717636915e-13, -3.4775718545e-13, -3.86176236319e-13, 0.98446117825, 0.975507039237, -3.43641883816e-14, 0.894456984356
4.5e-07, 1.5e-05, 295, -3.31250657643e-13, -3.64892923923e-13, -3.36520919261e-13, -3.74165784671e-13, 0.984338977711, 0.975217240251, -3.36422662797e-14, 0.89367476582
4.55e-07, 1.5e-05, 295, -3.20615703578e-13, -3.5355805209e-13, -3.25757013473e-13, -3.62650864151e-13, 0.984217347035, 0.974926815404, -3.29423485117e-14, 0.892895371628
4.6e-07, 1.5e-05, 295, -3.10424340172e-13, -3.42687896724e-13, -3.15441031445e-13, -3.51606122457e-13, 0.984096262777, 0.974635749596, -3.2263556552e-14, 0.892118771146
4.65e-07, 1.5e-05, 295, -3.00653826181e-13, -3.32258881489e-13, -3.05550035578e-13, -3.41007751129e-13, 0.98397575249, 0.974344073966, -3.1605055308e-14, 0.891344939084
4.7e-07, 1.5e-05, 295, -2.91282773656e-13, -3.22248823728e-13, -2.96062481112e-13, -3.30833376738e-13, 0.983855747484, 0.974051732341, -3.09660500714e-14, 0.890573840973
4.75e-07, 1.5e-05, 295, -2.8229111118e-13, -3.12636896048e-13, -2.86958118478e-13, -3.21061960806e-13, 0.983736277186, 0.973758757539, -3.0345784868e-14, 0.889805452878
4.8e-07, 1.5e-05, 295, -2.73659948502e-13, -3.03403488222e-13, -2.78217903393e-13, -3.11673707639e-13, 0.983617319968, 0.973465136088, -2.97435397197e-14, 0.889039746301
4.85e-07, 1.5e-05, 295, -2.65371506946e-13, -2.94530135685e-13, -2.69823913992e-13, -3.02649979335e-13, 0.983498841966, 0.973170843536, -2.91586287391e-14, 0.888276692164
4.9e-07, 1.5e-05, 295, -2.57409061316e-13, -2.85999459727e-13, -2.61759274445e-13, -2.93973217419e-13, 0.983380863435, 0.972875904269, -2.85903984113e-14, 0.887516266934
4.95e-07, 1.5e-05, 295, -2.4975683886e-13, -2.77795064297e-13, -2.54008084449e-13, -2.8562687049e-13, 0.983263345342, 0.972580289171, -2.8038225437e-14, 0.886758441659
5e-07, 1.5e-05, 295, -2.42399985858e-13, -2.6990150132e-13, -2.46555354082e-13, -2.77595327338e-13, 0.983146307087, 0.972284021885, -2.7501515462e-14, 0.886003194515
5.05e-07, 1.5e-05, 295, -2.35324479101e-13, -2.62304180192e-13, -2.39386943608e-13, -2.69863855121e-13, 0.983029715633, 0.971987078721, -2.69797010906e-14, 0.885250497859
5.1e-07, 1.5e-05, 295, -2.28517086408e-13, -2.54989327055e-13, -2.32489507787e-13, -2.62418542165e-13, 0.982913545576, 0.971689442945, -2.64722406468e-14, 0.884500325412
5.15e-07, 1.5e-05, 295, -2.21965330341e-13, -2.47943947362e-13, -2.25850444293e-13, -2.55246244945e-13, 0.98279784676, 0.971391165485, -2.59786170215e-14, 0.883752660091
5.2e-07, 1.5e-05, 295, -2.15657393956e-13, -2.41155729637e-13, -2.19457845952e-13, -2.4833453899e-13, 0.982682542155, 0.971092183225, -2.54983356818e-14, 0.883007470708
5.25e-07, 1.5e-05, 295, -2.09582122649e-13, -2.34613046772e-13, -2.13300456439e-13, -2.41671673326e-13, 0.982567623844, 0.970792495221, -2.50309241237e-14, 0.882264734143
5.3e-07, 1.5e-05, 295, -2.0372897999e-13, -2.283049107e-13, -2.07367629194e-13, -2.35246528208e-13, 0.982453147494, 0.97049215748, -2.45759307096e-14, 0.8815244353
5.35e-07, 1.5e-05, 295, -1.98087963244e-13, -2.22220886104e-13, -2.01649289243e-13, -2.29048575835e-13, 0.982339010409, 0.970191084112, -2.41329228595e-14, 0.880786540845
5.4e-07, 1.5e-05, 295, -1.92649630588e-13, -2.16351117616e-13, -1.96135897752e-13, -2.23067843865e-13, 0.982225246861, 0.969889312002, -2.37014870287e-14, 0.880051034141
5.45e-07, 1.5e-05, 295, -1.87405039469e-13, -2.10686266769e-13, -1.90818419077e-13, -2.17294881478e-13, 0.98211189662, 0.969586882746, -2.32812272993e-14, 0.879317899296
5.5e-07, 1.5e-05, 295, -1.82345687529e-13, -2.05217451549e-13, -1.85688290075e-13, -2.11720727767e-13, 0.981998851169, 0.96928370554, -2.28717640203e-14, 0.878587103175
5.55e-07, 1.5e-05, 295, -1.77463547234e-13, -1.99936281251e-13, -1.80737391569e-13, -2.06336882335e-13, 0.981886181344, 0.968979849789, -2.24727340174e-14, 0.877858634867
5.6e-07, 1.5e-05, 295, -1.72750988594e-13, -1.94834777535e-13, -1.75958021745e-13, -2.01135277873e-13, 0.981773873573, 0.968675309448, -2.20837889401e-14, 0.877132473352
5.65e-07, 1.5e-05, 295, -1.68200749863e-13, -1.89905344266e-13, -1.71342871372e-13, -1.96108254607e-13, 0.981661790282, 0.968369968142, -2.17045944028e-14, 0.876408581979
5.7e-07, 1.5e-05, 295, -1.63805980831e-13, -1.85140811332e-13, -1.66885000666e-13, -1.91248536431e-13, 0.981550050496, 0.968063938091, -2.1334830501e-14, 0.875686957206
5.75e-07, 1.5e-05, 295, -1.59560149968e-13, -1.80534339815e-13, -1.62577817719e-13, -1.86549208657e-13, 0.981438625553, 0.967757199913, -2.09741898479e-14, 0.874967577079
5.8e-07, 1.5e-05, 295, -1.55457048022e-13, -1.76079425393e-13, -1.58415058346e-13, -1.82003697204e-13, 0.981327467508, 0.967449717223, -2.0622377371e-14, 0.874250417581
5.85e-07, 1.5e-05, 295, -1.51490795246e-13, -1.71769905453e-13, -1.54390767258e-13, -1.77605749162e-13, 0.981216674657, 0.96714158333, -2.02791102071e-14, 0.873535473356
5.9e-07, 1.5e-05, 295, -1.47655771276e-13, -1.6759988743e-13, -1.50499280459e-13, -1.73349414617e-13, 0.981106160938, 0.966832727988, -1.9944116154e-14, 0.872822715887
5.95e-07, 1.5e-05, 295, -1.43946637448e-13, -1.63563771322e-13, -1.4673520878e-13, -1.69229029623e-13, 0.980995894885, 0.966523129554, -1.96171338743e-14, 0.87211212409
6e-07, 1.5e-05, 295, -1.40358318147e-13, -1.59656230479e-13, -1.43093422463e-13, -1.65239200282e-13, 0.980885883713, 0.966212800637, -1.92979123328e-14, 0.871403682053
6.05e-07, 1.5e-05, 295, -1.3688597856e-13, -1.55872188729e-13, -1.39569036738e-13, -1.61374787821e-13, 0.98077612169, 0.965901742359, -1.89862101693e-14, 0.870697372311
6.1e-07, 1.5e-05, 295, -1.33525012556e-13, -1.52206807838e-13, -1.36157398298e-13, -1.57630894612e-13, 0.980666597812, 0.965589951209, -1.86817952823e-14, 0.8699931771
6.15e-07, 1.5e-05, 295, -1.30271031144e-13, -1.48655475568e-13, -1.32854072617e-13, -1.54002851046e-13, 0.980557303042, 0.965277425436, -1.83844444241e-14, 0.869291079188
6.2e-07, 1.5e-05, 295, -1.27119850624e-13, -1.45213793418e-13, -1.29654832069e-13, -1.50486203234e-13, 0.980448230081, 0.964964164804, -1.80939427943e-14, 0.868591061598
6.25e-07, 1.5e-05, 295, -1.240674809e-13, -1.4187756456e-13, -1.26555644767e-13, -1.47076701455e-13, 0.980339368731, 0.964650166593, -1.78100836599e-14, 0.867893107604
6.3e-07, 1.5e-05, 295, -1.21110115739e-13, -1.38642783734e-13, -1.23552664086e-13, -1.43770289305e-13, 0.980230710806, 0.964335429835, -1.75326679954e-14, 0.867197200738
6.35e-07, 1.5e-05, 295, -1.18244122711e-13, -1.35505626852e-13, -1.20642218832e-13, -1.40563093511e-13, 0.980122247875, 0.964019953369, -1.72615041411e-14, 0.866503324766
6.4e-07, 1.5e-05, 295, -1.15466033975e-13, -1.32462441454e-13, -1.17820803984e-13, -1.37451414333e-13, 0.980013970963, 0.963703735583, -1.69964074794e-14, 0.865811463694
6.45e-07, 1.5e-05, 295, -1.12772537927e-13, -1.29509738055e-13, -1.15085072005e-13, -1.34431716561e-13, 0.979905872785, 0.963386776333, -1.67372001272e-14, 0.865121601763
6.5e-07, 1.5e-05, 295, -1.10160470721e-13, -1.26644181364e-13, -1.12431824661e-13, -1.31500621027e-13, 0.979797944688, 0.963069074318, -1.64837106437e-14, 0.864433723444
6.55e-07, 1.5e-05, 295, -1.07626808853e-13, -1.23862582607e-13, -1.09858005328e-13, -1.28654896621e-13, 0.979690178539, 0.962750628701, -1.62357737537e-14, 0.863747813429
6.6e-07, 1.5e-05, 295, -1.05168661819e-13, -1.21161891903e-13, -1.07360691735e-13, -1.25891452768e-13, 0.979582565271, 0.962431437865, -1.59932300834e-14, 0.863063856629
6.65e-07, 1.5e-05, 295, -1.02783265614e-13, -1.18539191524e-13, -1.04937089151e-13, -1.23207332346e-13, 0.979475097363, 0.962111501535, -1.57559259104e-14, 0.862381838172
6.7e-07, 1.5e-05, 295, -1.00467976113e-13, -1.15991689038e-13, -1.02584523937e-13, -1.20599704995e-13, 0.979367766759, 0.961790818992, -1.55237129252e-14, 0.861701743391
6.75e-07, 1.5e-05, 295, -9.82202630788e-14, -1.13516711084e-13, -1.00300437488e-13, -1.18065860821e-13, 0.979260564946, 0.961469389152, -1.52964480049e-14, 0.861023557827
6.8e-07, 1.5e-05, 295, -9.60377046985e-14, -1.11111697696e-13, -9.80823805089e-14, -1.1560320445e-13, 0.979153485063, 0.961147212349, -1.50739929973e-14, 0.86034726722
6.85e-07, 1.5e-05, 295, -9.39179819291e-14, -1.08774196445e-13, -9.59280076181e-14, -1.13209249414e-13, 0.979046518959, 0.960824287841, -1.48562145159e-14, 0.859672857512
6.9e-07, 1.5e-05, 295, -9.1858873632e-14, -1.06501857377e-13, -9.3835072248e-14, -1.10881612851e-13, 0.978939659035, 0.960500615372, -1.46429837446e-14, 0.859000314836
6.95e-07, 1.5e-05, 295, -8.98582516518e-14, -1.04292427903e-13, -9.18014218374e-14, -1.08618010502e-13, 0.97883289663, 0.960176193807, -1.4434176251e-14, 0.858329625512
7e-07, 1.5e-05, 295, -8.79140765543e-14, -1.02143748364e-13, -8.98249932766e-14, -1.06416251974e-13, 0.978726224711, 0.959851023406, -1.42296718096e-14, 0.857660776046
7.05e-07, 1.5e-05, 295, -8.60243931622e-14, -1.00053747395e-13, -8.79038086152e-14, -1.04274236266e-13, 0.978619635684, 0.959525103974, -1.40293542324e-14, 0.856993753121
7.1e-07, 1.5e-05, 295, -8.41873265412e-14, -9.8020437749e-14, -8.60359709967e-14, -1.02189947541e-13, 0.978513121499, 0.959198434948, -1.38331112078e-14, 0.856328543607
7.15e-07, 1.5e-05, 295, -8.24010783718e-14, -9.60419125187e-14, -8.42196608149e-14, -1.00161451121e-13, 0.978406675763, 0.958871017183, -1.36408341469e-14, 0.855665134544
7.2e-07, 1.5e-05, 295, -8.06639230885e-14, -9.41163411251e-14, -8.24531320754e-14, -9.81868896914e-14, 0.978300290821, 0.958542850485, -1.34524180366e-14, 0.855003513144
7.25e-07, 1.5e-05, 295, -7.89742046278e-14, -9.22419659274e-14, -8.07347089575e-14, -9.62644797225e-14, 0.978193959544, 0.958213935122, -1.32677612996e-14, 0.854343666782
7.3e-07, 1.5e-05, 295, -7.73303330472e-14, -9.04170987083e-14, -7.90627825464e-14, -9.43925080585e-14, 0.978087673575, 0.957884270352, -1.30867656611e-14, 0.853685583005
7.35e-07, 1.5e-05, 295, -7.57307817176e-14, -8.86401177382e-14, -7.74358077495e-14, -9.2569328702e-14, 0.977981426404, 0.957553856997, -1.29093360206e-14, 0.853029249514
7.4e-07, 1.5e-05, 295, -7.41740842203e-14, -8.69094645506e-14, -7.58523003686e-14, -9.07933597584e-14, 0.977875210902, 0.957222695381, -1.27353803303e-14, 0.852374654168
7.45e-07, 1.5e-05, 295, -7.26588316056e-14, -8.52236410842e-14, -7.43108343247e-14, -8.90630805394e-14, 0.977769019361, 0.956890785363, -1.25648094786e-14, 0.85172178499
7.5e-07, 1.5e-05, 295, -7.11836699799e-14, -8.35812071584e-14, -7.28100390271e-14, -8.73770288156e-14, 0.977662846099, 0.956558128508, -1.23975371786e-14, 0.851070630146
7.55e-07, 1.5e-05, 295, -6.97472977401e-14, -8.19807776015e-14, -7.1348596876e-14, -8.57337982076e-14, 0.977556683579, 0.956224724852, -1.22334798614e-14, 0.85042117795
7.6e-07, 1.5e-05, 295, -6.83484633898e-14, -8.04210199648e-14, -6.99252408975e-14, -8.41320357152e-14, 0.977450524481, 0.955890574632, -1.2072556575e-14, 0.849773416872
7.65e-07, 1.5e-05, 295, -6.69859633495e-14, -7.89006522356e-14, -6.8538752489e-14, -8.25704393606e-14, 0.977344362377, 0.955555678844, -1.19146888861e-14, 0.849127335521
