# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
1.95e-07, 2e-05, 295, -4.82349702298e-12, -5.02772452279e-12, -4.85389445216e-12, -5.06871986821e-12, 0.993737517477, 0.991912090926, -2.04227499811e-13, 0.950667307273
2e-07, 2e-05, 295, -4.49767597921e-12, -4.69343407794e-12, -4.52661342903e-12, -4.73270339272e-12, 0.993607262852, 0.991702561619, -1.95758098731e-13, 0.94986720959
2.05e-07, 2e-05, 295, -4.2005332616e-12, -4.3883329692e-12, -4.22810768101e-12, -4.42598495226e-12, 0.993478307201, 0.991492970837, -1.877997076e-13, 0.949071646344
2.1e-07, 2e-05, 295, -3.92897121538e-12, -4.1092833333e-12, -3.95527136391e-12, -4.14541775519e-12, 0.993350608311, 0.991283285781, -1.80312117927e-13, 0.948280515387
2.15e-07, 2e-05, 295, -3.68028691059e-12, -3.85354590976e-12, -3.70539415522e-12, -3.88825446933e-12, 0.993224136603, 0.991073485584, -1.73258999168e-13, 0.947493719489
2.2e-07, 2e-05, 295, -3.45211440752e-12, -3.61872186555e-12, -3.47610346119e-12, -3.65208898251e-12, 0.993098866607, 0.990863553128, -1.66607458037e-13, 0.946711165689
2.25e-07, 2e-05, 295, -3.24237655683e-12, -3.40270421225e-12, -3.26531611582e-12, -3.43480771312e-12, 0.99297478156, 0.990653479453, -1.60327655418e-13, 0.945932765854
2.3e-07, 2e-05, 295, -3.04924445206e-12, -3.20363692391e-12, -3.07119784617e-12, -3.23454873651e-12, 0.992851846344, 0.990443237955, -1.5439247185e-13, 0.945158434907
2.35e-07, 2e-05, 295, -2.87110332785e-12, -3.01988054303e-12, -2.89212912279e-12, -3.04966733906e-12, 0.992729994394, 0.990232772064, -1.48777215181e-13, 0.944388090073
2.4e-07, 2e-05, 295, -2.70652416204e-12, -2.84998352721e-12, -2.72667628148e-12, -2.87870688003e-12, 0.992609273208, 0.990022133543, -1.43459365173e-13, 0.943621656084
2.45e-07, 2e-05, 295, -2.55423853944e-12, -2.69265688638e-12, -2.57356701507e-12, -2.72037405475e-12, 0.992489616353, 0.989811265723, -1.38418346932e-13, 0.942859056548
2.5e-07, 2e-05, 295, -2.41311830918e-12, -2.54675364269e-12, -2.43166950308e-12, -2.57351782311e-12, 0.992371005237, 0.989600157348, -1.33635333509e-13, 0.942100220024
2.55e-07, 2e-05, 295, -2.28215765118e-12, -2.41125072151e-12, -2.29997458071e-12, -2.43711140059e-12, 0.992253423288, 0.989388798939, -1.29093070324e-13, 0.941345077412
2.6e-07, 2e-05, 295, -2.16045774147e-12, -2.28523346154e-12, -2.17758045655e-12, -2.31023681869e-12, 0.992136816334, 0.989177145414, -1.2477572007e-13, 0.940593561116
2.65e-07, 2e-05, 295, -2.04721395364e-12, -2.16788267956e-12, -2.06367957521e-12, -2.19207164795e-12, 0.992021231509, 0.988965247368, -1.20668725918e-13, 0.939845609986
2.7e-07, 2e-05, 295, -1.94170404266e-12, -2.0584627307e-12, -1.95754729115e-12, -2.08187754769e-12, 0.991906581993, 0.988753028719, -1.16758688043e-13, 0.939101159237
2.75e-07, 2e-05, 295, -1.84327888238e-12, -1.95631213861e-12, -1.85853207634e-12, -1.97899036323e-12, 0.991792880971, 0.988540507806, -1.13033256235e-13, 0.938360150708
2.8e-07, 2e-05, 295, -1.75135368936e-12, -1.86083472142e-12, -1.76604703177e-12, -1.88281153877e-12, 0.991680095632, 0.988327659514, -1.09481032063e-13, 0.937622526527
2.85e-07, 2e-05, 295, -1.66540078464e-12, -1.7714922671e-12, -1.67956250998e-12, -1.79280065186e-12, 0.991568205855, 0.988114470654, -1.0609148246e-13, 0.936888231271
2.9e-07, 2e-05, 295, -1.58494317484e-12, -1.68779803684e-12, -1.5985996871e-12, -1.70846890648e-12, 0.991457203221, 0.987900938929, -1.02854862003e-13, 0.936157211098
2.95e-07, 2e-05, 295, -1.50954891055e-12, -1.60931105386e-12, -1.52272494889e-12, -1.62937344832e-12, 0.991347066092, 0.987687049593, -9.97621433089e-14, 0.935429413843
3e-07, 2e-05, 295, -1.43882623207e-12, -1.53563118675e-12, -1.45154497628e-12, -1.5551123867e-12, 0.991237788408, 0.987472802534, -9.68049546886e-14, 0.934704790766
3.05e-07, 2e-05, 295, -1.37241938061e-12, -1.46639490591e-12, -1.38470243361e-12, -1.48532042559e-12, 0.991129463844, 0.98725829164, -9.39755253007e-14, 0.933983311027
3.1e-07, 2e-05, 295, -1.31000416216e-12, -1.40127078906e-12, -1.32187217748e-12, -1.41966502084e-12, 0.991021813215, 0.987043259141, -9.12666268922e-14, 0.933264886845
3.15e-07, 2e-05, 295, -1.25128570986e-12, -1.33995725014e-12, -1.26275791631e-12, -1.35784299315e-12, 0.990914959791, 0.986827826855, -8.86715402758e-14, 0.932549493801
3.2e-07, 2e-05, 295, -1.19599475048e-12, -1.28217875578e-12, -1.20708926129e-12, -1.29957753692e-12, 0.99080887291, 0.986611971472, -8.61840053028e-14, 0.931837086527
3.25e-07, 2e-05, 295, -1.14388527829e-12, -1.22768346425e-12, -1.15461911746e-12, -1.24461557318e-12, 0.990703567091, 0.986395711825, -8.37981859563e-14, 0.931127623699
3.3e-07, 2e-05, 295, -1.09473214193e-12, -1.17624077784e-12, -1.10512137155e-12, -1.19272540284e-12, 0.990599014842, 0.98617902749, -8.15086359025e-14, 0.930421062797
3.35e-07, 2e-05, 295, -1.04832906002e-12, -1.12763932794e-12, -1.05838883889e-12, -1.14369462224e-12, 0.990495195621, 0.985961904524, -7.93102679157e-14, 0.929717362693
3.4e-07, 2e-05, 295, -1.00448680143e-12, -1.08168512731e-12, -1.01423143738e-12, -1.0973282685e-12, 0.99039209831, 0.985744337728, -7.71983258727e-14, 0.929016483826
3.45e-07, 2e-05, 295, -9.63031548758e-13, -1.03819990798e-12, -9.72474560133e-13, -1.0534471663e-12, 0.990289708583, 0.985526318914, -7.51683592173e-14, 0.928318387833
3.5e-07, 2e-05, 295, -9.23803450392e-13, -9.9701965007e-13, -9.32957623359e-13, -1.01188645194e-12, 0.990188007754, 0.985307835831, -7.32161996774e-14, 0.927623037
3.55e-07, 2e-05, 295, -8.86655339006e-13, -9.57993279134e-13, -8.95532767949e-13, -9.72494253417e-13, 0.990086985915, 0.985088884349, -7.13379401279e-14, 0.926930395038
3.6e-07, 2e-05, 295, -8.51451580301e-13, -9.20981495605e-13, -8.60063696957e-13, -9.35130508106e-13, 0.989986652516, 0.98486947824, -6.95299153034e-14, 0.92624042822
3.65e-07, 2e-05, 295, -8.18066978521e-13, -8.85855662227e-13, -8.26424633179e-13, -8.99665902295e-13, 0.989886972964, 0.984649590439, -6.77886837063e-14, 0.925553100379
3.7e-07, 2e-05, 295, -7.86385884582e-13, -8.52496896209e-13, -7.94499382797e-13, -8.65980918286e-13, 0.989787911242, 0.984429192616, -6.6111011627e-14, 0.924868375796
3.75e-07, 2e-05, 295, -7.56301391612e-13, -8.20795250198e-13, -7.64180493368e-13, -8.33964977213e-13, 0.989689475425, 0.984208297261, -6.44938585865e-14, 0.924186223541
3.8e-07, 2e-05, 295, -7.27714527225e-13, -7.90648890505e-13, -7.353684953e-13, -8.03515666608e-13, 0.989591656259, 0.983986900769, -6.29343632804e-14, 0.92350661183
3.85e-07, 2e-05, 295, -7.00533584848e-13, -7.61963415963e-13, -7.07971217851e-13, -7.74538043611e-13, 0.989494441559, 0.983764996759, -6.14298311156e-14, 0.922829508755
3.9e-07, 2e-05, 295, -6.74673507672e-13, -7.34651230506e-13, -6.81903171319e-13, -7.46944005404e-13, 0.989397814894, 0.983542575068, -5.99777228344e-14, 0.922154884359
3.95e-07, 2e-05, 295, -6.50055354206e-13, -7.08630998088e-13, -6.57084988347e-13, -7.20651719692e-13, 0.989301788557, 0.983319651816, -5.85756438829e-14, 0.921482710272
4e-07, 2e-05, 295, -6.2660573208e-13, -6.83827066356e-13, -6.33442918113e-13, -6.95585108919e-13, 0.989206310723, 0.983096184188, -5.72213342753e-14, 0.920812953864
4.05e-07, 2e-05, 295, -6.04256432799e-13, -6.60169093196e-13, -6.1090836776e-13, -6.716733825e-13, 0.989111403098, 0.982872197107, -5.59126603966e-14, 0.92014559095
4.1e-07, 2e-05, 295, -5.82943941289e-13, -6.37591547072e-13, -5.89417486114e-13, -6.48850612047e-13, 0.989017046528, 0.982647677653, -5.46476057832e-14, 0.919480591431
4.15e-07, 2e-05, 295, -5.62609076397e-13, -6.16033340291e-13, -5.68910785495e-13, -6.27055345334e-13, 0.988923203324, 0.982422596146, -5.34242638931e-14, 0.918817926231
4.2e-07, 2e-05, 295, -5.43196694712e-13, -5.95437526055e-13, -5.49332797547e-13, -6.06230254871e-13, 0.988829898993, 0.982196980884, -5.22408313425e-14, 0.918157573286
4.25e-07, 2e-05, 295, -5.2465530037e-13, -5.75750900795e-13, -5.30631759875e-13, -5.8632181782e-13, 0.988737086702, 0.981970793678, -5.10956004247e-14, 0.917499501895
4.3e-07, 2e-05, 295, -5.06936835186e-13, -5.56923789149e-13, -5.12759330221e-13, -5.67280023952e-13, 0.988644779934, 0.981744051675, -4.99869539633e-14, 0.916843688924
4.35e-07, 2e-05, 295, -4.89996378394e-13, -5.38909737686e-13, -4.95670325684e-13, -5.49058109098e-13, 0.988552981697, 0.981516762535, -4.89133592921e-14, 0.916190112492
4.4e-07, 2e-05, 295, -4.7379189064e-13, -5.21665253183e-13, -4.79322484337e-13, -5.31612311409e-13, 0.988461643513, 0.981288886633, -4.78733625426e-14, 0.915538742873
4.45e-07, 2e-05, 295, -4.58284066729e-13, -5.05149651556e-13, -4.63676247267e-13, -5.14901648425e-13, 0.988370807067, 0.981060466793, -4.68655848271e-14, 0.91488956197
4.5e-07, 2e-05, 295, -4.43436046755e-13, -4.89324763392e-13, -4.48694559014e-13, -4.98887712894e-13, 0.988280418932, 0.980831459153, -4.58887166366e-14, 0.91424254284
4.55e-07, 2e-05, 295, -4.29213298294e-13, -4.74154812544e-13, -4.34342684631e-13, -4.83534485534e-13, 0.988190462235, 0.980601853083, -4.49415142508e-14, 0.913597661098
4.6e-07, 2e-05, 295, -4.15583468879e-13, -4.59606265118e-13, -4.20588041927e-13, -4.68808163276e-13, 0.98810100966, 0.980371719437, -4.40227962386e-14, 0.912954903612
4.65e-07, 2e-05, 295, -4.02516105974e-13, -4.45647544153e-13, -4.07400047437e-13, -4.54677001506e-13, 0.988011927112, 0.980140941101, -4.31314381783e-14, 0.912314234883
4.7e-07, 2e-05, 295, -3.89982682611e-13, -4.32249053937e-13, -3.94749974816e-13, -4.41111168983e-13, 0.987923261535, 0.979909565504, -4.22663713264e-14, 0.911675639191
4.75e-07, 2e-05, 295, -3.77956382367e-13, -4.19382960845e-13, -3.82610824637e-13, -4.28082614408e-13, 0.987835048121, 0.979677629339, -4.14265784779e-14, 0.911039101082
4.8e-07, 2e-05, 295, -3.66411942111e-13, -4.07023032529e-13, -3.70957204523e-13, -4.15564943519e-13, 0.987747205453, 0.979445063587, -4.06110904188e-14, 0.91040459197
4.85e-07, 2e-05, 295, -3.5532563834e-13, -3.95144622788e-13, -3.59765218656e-13, -4.0353330578e-13, 0.987659784532, 0.979211919138, -3.98189844482e-14, 0.909772098014
4.9e-07, 2e-05, 295, -3.44675105637e-13, -3.83724486396e-13, -3.49012365927e-13, -3.91964289892e-13, 0.987572760412, 0.978978178094, -3.90493807598e-14, 0.909141597282
4.95e-07, 2e-05, 295, -3.34439274944e-13, -3.72740715454e-13, -3.38677445932e-13, -3.80835827321e-13, 0.987486113883, 0.978743827954, -3.83014405103e-14, 0.908513070214
5e-07, 2e-05, 295, -3.24598285665e-13, -3.62172649084e-13, -3.28740472109e-13, -3.70127103117e-13, 0.987399828145, 0.978508858267, -3.75743634192e-14, 0.907886496308
5.05e-07, 2e-05, 295, -3.15133398544e-13, -3.52000784157e-13, -3.19182591477e-13, -3.59818473495e-13, 0.987313866606, 0.978273240776, -3.68673856129e-14, 0.907261852874
5.1e-07, 2e-05, 295, -3.06026963386e-13, -3.4220674172e-13, -3.09986010382e-13, -3.49891389553e-13, 0.987228304297, 0.978037047887, -3.61797783342e-14, 0.906639132012
5.15e-07, 2e-05, 295, -2.9726227261e-13, -3.32773117464e-13, -3.01133925724e-13, -3.40328326593e-13, 0.987143085575, 0.977800234249, -3.55108448537e-14, 0.906018310432
5.2e-07, 2e-05, 295, -2.88823541232e-13, -3.23683460574e-13, -2.92610461269e-13, -3.31112718653e-13, 0.987058152261, 0.977562752318, -3.48599193416e-14, 0.905399363835
5.25e-07, 2e-05, 295, -2.80695890239e-13, -3.14922256241e-13, -2.84400608586e-13, -3.22228897768e-13, 0.986973592054, 0.97732468572, -3.42263660023e-14, 0.904782287077
5.3e-07, 2e-05, 295, -2.72865209862e-13, -3.06474785971e-13, -2.76490172259e-13, -3.1366203761e-13, 0.986889362587, 0.977086000925, -3.36095761084e-14, 0.904167057284
5.35e-07, 2e-05, 295, -2.65318139995e-13, -2.98327107238e-13, -2.6886571899e-13, -3.05398101114e-13, 0.98680538743, 0.976846634443, -3.30089672432e-14, 0.903553650885
5.4e-07, 2e-05, 295, -2.5804207709e-13, -2.90466059751e-13, -2.61514530336e-13, -2.9742379182e-13, 0.986721757904, 0.976606672834, -3.24239826613e-14, 0.90294206343
5.45e-07, 2e-05, 295, -2.51025047858e-13, -2.82879136574e-13, -2.54424558769e-13, -2.89726508637e-13, 0.986638432519, 0.976366083672, -3.18540887159e-14, 0.90233227442
5.5e-07, 2e-05, 295, -2.44255709637e-13, -2.75554483991e-13, -2.47584386766e-13, -2.82294303689e-13, 0.986555383508, 0.976124846978, -3.12987743543e-14, 0.901724265839
5.55e-07, 2e-05, 295, -2.37723320796e-13, -2.68480870852e-13, -2.40983188758e-13, -2.75115843113e-13, 0.9864726333, 0.975882987377, -3.07575500566e-14, 0.9011180243
5.6e-07, 2e-05, 295, -2.31417677647e-13, -2.61647624097e-13, -2.3461069566e-13, -2.68180370497e-13, 0.986390143024, 0.975640475148, -3.02299464508e-14, 0.900513531835
5.65e-07, 2e-05, 295, -2.2532909669e-13, -2.5504461008e-13, -2.2845716183e-13, -2.61477672809e-13, 0.986307870088, 0.9753972771, -2.97155133898e-14, 0.899910767837
5.7e-07, 2e-05, 295, -2.19448415636e-13, -2.48662235401e-13, -2.22513334221e-13, -2.54998048575e-13, 0.986225910476, 0.975153483686, -2.92138197655e-14, 0.899309732186
5.75e-07, 2e-05, 295, -2.1376689332e-13, -2.42491344471e-13, -2.16770423625e-13, -2.48732278209e-13, 0.986144187683, 0.974909031579, -2.87244511512e-14, 0.898710401058
5.8e-07, 2e-05, 295, -2.08276234552e-13, -2.36523244462e-13, -2.11220077795e-13, -2.42671596271e-13, 0.986062673234, 0.974663900085, -2.82470099102e-14, 0.898112755086
5.85e-07, 2e-05, 295, -2.02968586018e-13, -2.30749701035e-13, -2.05854356343e-13, -2.3680766555e-13, 0.985981494992, 0.9744182077, -2.77811150164e-14, 0.897516799618
5.9e-07, 2e-05, 295, -1.97836409953e-13, -2.25162809036e-13, -2.00665707279e-13, -2.31132552823e-13, 0.985900444251, 0.974171774101, -2.73263990836e-14, 0.896922493807
5.95e-07, 2e-05, 295, -1.92872602185e-13, -2.19755112698e-13, -1.9564694504e-13, -2.25638706164e-13, 0.985819646432, 0.973924715464, -2.68825105136e-14, 0.896329842133
6e-07, 2e-05, 295, -1.88070372702e-13, -2.14519483494e-13, -1.90791229951e-13, -2.20318933709e-13, 0.98573908638, 0.973677023045, -2.64491107928e-14, 0.895738829195
6.05e-07, 2e-05, 295, -1.83423250405e-13, -2.09449124835e-13, -1.86092048984e-13, -2.15166383761e-13, 0.985658717858, 0.973428660988, -2.60258744295e-14, 0.895149437765
6.1e-07, 2e-05, 295, -1.78925082852e-13, -2.04537571402e-13, -1.8154319773e-13, -2.1017452615e-13, 0.985578556996, 0.973179648117, -2.56124885502e-14, 0.894561655499
6.15e-07, 2e-05, 295, -1.74570004926e-13, -1.99778657168e-13, -1.7713876349e-13, -2.05337134728e-13, 0.985498608475, 0.972929993557, -2.52086522423e-14, 0.893975472162
6.2e-07, 2e-05, 295, -1.70352417542e-13, -1.95166493313e-13, -1.72873109426e-13, -2.00648270978e-13, 0.985418831811, 0.972679666567, -2.48140757707e-14, 0.893390870964
6.25e-07, 2e-05, 295, -1.66266981181e-13, -1.90695461402e-13, -1.68740859689e-13, -1.96102268606e-13, 0.98533918511, 0.972428635108, -2.44284802211e-14, 0.892807833669
6.3e-07, 2e-05, 295, -1.623086228e-13, -1.86360220369e-13, -1.64736885448e-13, -1.91693719073e-13, 0.985259751379, 0.97217697726, -2.4051597569e-14, 0.892226360982
6.35e-07, 2e-05, 295, -1.58472472201e-13, -1.82155641235e-13, -1.60856291777e-13, -1.87417458015e-13, 0.985180439327, 0.97192461772, -2.36831690338e-14, 0.891646429288
6.4e-07, 2e-05, 295, -1.54753920244e-13, -1.78076866509e-13, -1.57094405312e-13, -1.83268552444e-13, 0.985101410433, 0.971671703269, -2.33229462649e-14, 0.891068050748
6.45e-07, 2e-05, 295, -1.51148511963e-13, -1.74119200604e-13, -1.53446762673e-13, -1.79242288748e-13, 0.985022488128, 0.971418083423, -2.29706886405e-14, 0.890491187262
6.5e-07, 2e-05, 295, -1.47652024167e-13, -1.70278189255e-13, -1.49909099548e-13, -1.75334161369e-13, 0.984943706634, 0.971163793327, -2.26261650873e-14, 0.889915833719
6.55e-07, 2e-05, 295, -1.44260414726e-13, -1.66549567427e-13, -1.46477340437e-13, -1.71539862161e-13, 0.984865060327, 0.970908833252, -2.22891527011e-14, 0.889341980285
6.6e-07, 2e-05, 295, -1.40969810678e-13, -1.62929246904e-13, -1.4314758898e-13, -1.67855270358e-13, 0.984786482833, 0.970653149922, -2.19594362257e-14, 0.888769605303
6.65e-07, 2e-05, 295, -1.37776536235e-13, -1.59413345034e-13, -1.39916118869e-13, -1.64276443129e-13, 0.984708104753, 0.970396862736, -2.16368087981e-14, 0.888198718829
6.7e-07, 2e-05, 295, -1.34677047043e-13, -1.55998117142e-13, -1.3677936525e-13, -1.60799606661e-13, 0.984629858438, 0.970139917515, -2.1321070099e-14, 0.887629301236
6.75e-07, 2e-05, 295, -1.31667958164e-13, -1.52679985083e-13, -1.33733916651e-13, -1.57421147762e-13, 0.984551723763, 0.969882301418, -2.10120269193e-14, 0.887061337839
6.8e-07, 2e-05, 295, -1.2874603394e-13, -1.4945552688e-13, -1.30776507345e-13, -1.54137605934e-13, 0.984473714383, 0.96962403156, -2.07094929402e-14, 0.886494822233
6.85e-07, 2e-05, 295, -1.25908170221e-13, -1.46321458276e-13, -1.27904010157e-13, -1.50945665885e-13, 0.984395798583, 0.969365085232, -2.04132880553e-14, 0.885929739449
6.9e-07, 2e-05, 295, -1.23151389647e-13, -1.43274627816e-13, -1.25113429664e-13, -1.47842150468e-13, 0.984317910374, 0.969105409813, -2.01232381699e-14, 0.88536606806
6.95e-07, 2e-05, 295, -1.20472864772e-13, -1.40312040712e-13, -1.22401895783e-13, -1.44824014003e-13, 0.984240186812, 0.968845130265, -1.98391759404e-14, 0.884803823885
7e-07, 2e-05, 295, -1.17869861345e-13, -1.37430800204e-13, -1.19766657702e-13, -1.41888335965e-13, 0.984162567496, 0.968584198758, -1.9560938859e-14, 0.884242986757
7.05e-07, 2e-05, 295, -1.15339761252e-13, -1.34628131226e-13, -1.17205078154e-13, -1.39032315021e-13, 0.984085016362, 0.968322588933, -1.9288369974e-14, 0.883683541402
7.1e-07, 2e-05, 295, -1.12880058662e-13, -1.31901376382e-13, -1.14714627996e-13, -1.36253263388e-13, 0.984007537963, 0.968060309909, -1.90213177194e-14, 0.883125479986
7.15e-07, 2e-05, 295, -1.10488349782e-13, -1.29247985308e-13, -1.12292881087e-13, -1.33548601494e-13, 0.983930136201, 0.967797370107, -1.87596355258e-14, 0.882568793996
7.2e-07, 2e-05, 295, -1.08162326484e-13, -1.26665508094e-13, -1.09937509434e-13, -1.30915852922e-13, 0.983852800018, 0.967533765137, -1.85031816099e-14, 0.882013473589
7.25e-07, 2e-05, 295, -1.05899774074e-13, -1.24151592883e-13, -1.0764627861e-13, -1.2835263963e-13, 0.983775523331, 0.96726949474, -1.82518188092e-14, 0.881459508582
7.3e-07, 2e-05, 295, -1.0369856761e-13, -1.21703982046e-13, -1.05417043395e-13, -1.25856677411e-13, 0.983698311678, 0.967004568606, -1.80054144364e-14, 0.880906890121
7.35e-07, 2e-05, 295, -1.01556665006e-13, -1.19320505145e-13, -1.03247743666e-13, -1.23425771603e-13, 0.983621156259, 0.96673898486, -1.77638401388e-14, 0.880355612283
7.4e-07, 2e-05, 295, -9.94721010882e-14, -1.1699907252e-13, -1.01136400491e-13, -1.21057813011e-13, 0.983544011897, 0.966472709274, -1.75269714315e-14, 0.879805657059
7.45e-07, 2e-05, 295, -9.74429893213e-14, -1.14737677195e-13, -9.9081112433e-14, -1.18750774053e-13, 0.983466847803, 0.966205720427, -1.72946878735e-14, 0.879257010514
7.5e-07, 2e-05, 295, -9.5467540829e-14, -1.12534414546e-13, -9.70800520362e-14, -1.16502705087e-13, 0.9833898811, 0.965938211148, -1.7066873717e-14, 0.878709704178
7.55e-07, 2e-05, 295, -9.35439827417e-14, -1.10387397664e-13, -9.51314625014e-14, -1.14311730943e-13, 0.983312778781, 0.965669898909, -1.68434149226e-14, 0.878163669786
7.6e-07, 2e-05, 295, -9.16706627631e-14, -1.08294865682e-13, -9.323365453e-14, -1.1217604762e-13, 0.983235755642, 0.965400974441, -1.66242029184e-14, 0.8776189386
7.65e-07, 2e-05, 295, -8.98459691024e-14, -1.06255100774e-13, -9.13850033187e-14, -1.10093919147e-13, 0.98315878798, 0.96513142231, -1.6409131672e-14, 0.877075498243
7.7e-07, 2e-05, 295, -8.8068347689e-14, -1.04266446019e-13, -8.95839457171e-14, -1.08063674612e-13, 0.983081812081, 0.96486119312, -1.61980983305e-14, 0.876533331319
7.75e-07, 2e-05, 295, -8.63363105485e-14, -1.02327313959e-13, -8.78289775219e-14, -1.0608370533e-13, 0.983004846287, 0.964590307627, -1.59910034104e-14, 0.875992432106
7.8e-07, 2e-05, 295, -8.46484251266e-14, -1.00436175611e-13, -8.61186509066e-14, -1.04152462155e-13, 0.982927905111, 0.964318783574, -1.57877504848e-14, 0.875452796276
7.85e-07, 2e-05, 295, -8.30033052452e-14, -9.85915510342e-14, -8.44515719788e-14, -1.0226845292e-13, 0.98285092036, 0.964046567819, -1.5588245789e-14, 0.874914405054
7.9e-07, 2e-05, 295, -8.1399619367e-14, -9.67920178575e-14, -8.28263984565e-14, -1.0043024001e-13, 0.982773860556, 0.963773638771, -1.53923984905e-14, 0.874377245632
