# R=2.8e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
109.289617486, 2.562e-07, -4.2249119618e-19, -4.2727732462e-19, 0.0112014566748
107.238605898, 2.611e-07, -4.07427794014e-19, -4.12129546272e-19, 0.0114084328594
105.263157895, 2.66e-07, -3.93142174848e-19, -3.97762739063e-19, 0.0116163827357
103.359173127, 2.709e-07, -3.7958196982e-19, -3.84124389629e-19, 0.0118253876387
101.52284264, 2.758e-07, -3.66699184449e-19, -3.71166327367e-19, 0.0120354207499
99.7506234414, 2.807e-07, -3.54449694168e-19, -3.58844299988e-19, 0.0122465532274
98.0392156863, 2.856e-07, -3.42792930145e-19, -3.47117596184e-19, 0.0124587923118
96.3855421687, 2.905e-07, -3.31691523511e-19, -3.35948710107e-19, 0.0126721325857
94.7867298578, 2.954e-07, -3.21110978258e-19, -3.25303043058e-19, 0.0128866448964
93.2400932401, 3.003e-07, -3.11019462769e-19, -3.15148636593e-19, 0.0131023058469
91.7431192661, 3.052e-07, -3.01387519557e-19, -3.05455933806e-19, 0.0133191527789
90.2934537246, 3.101e-07, -2.92187872764e-19, -2.96197566115e-19, 0.0135372258583
88.8888888889, 3.15e-07, -2.83395253365e-19, -2.87348160963e-19, 0.0137565091266
87.5273522976, 3.199e-07, -2.74986191177e-19, -2.78884169825e-19, 0.0139770523751
86.2068965517, 3.248e-07, -2.66938897062e-19, -2.70783712795e-19, 0.0141988441362
84.9256900212, 3.297e-07, -2.59233089286e-19, -2.63026438336e-19, 0.0144219306384
83.6820083682, 3.346e-07, -2.51849902208e-19, -2.55593397268e-19, 0.0146462901595
82.4742268041, 3.395e-07, -2.44771737053e-19, -2.48466927827e-19, 0.0148719622652
81.3008130081, 3.444e-07, -2.37982179103e-19, -2.41630552525e-19, 0.0150989739626
80.1603206413, 3.493e-07, -2.31465911495e-19, -2.35068883606e-19, 0.0153273034532
79.0513833992, 3.542e-07, -2.25208605062e-19, -2.28767538129e-19, 0.0155569845967
77.9727095517, 3.591e-07, -2.19196854255e-19, -2.22713059816e-19, 0.0157880528588
76.9230769231, 3.64e-07, -2.13418123222e-19, -2.16892848507e-19, 0.0160204695979
75.9013282732, 3.689e-07, -2.07860647349e-19, -2.11295095725e-19, 0.0162542739761
74.9063670412, 3.738e-07, -2.02513393613e-19, -2.05908725419e-19, 0.0164894994094
73.9371534196, 3.787e-07, -1.9736601949e-19, -2.00723340492e-19, 0.0167261116441
72.9927007299, 3.836e-07, -1.92408794952e-19, -1.95729173145e-19, 0.016964145606
72.0720720721, 3.885e-07, -1.87632575017e-19, -1.90917039886e-19, 0.0172036234753
71.1743772242, 3.934e-07, -1.8302876587e-19, -1.8627830021e-19, 0.0174445135928
70.2987697715, 3.983e-07, -1.78589263102e-19, -1.81804818298e-19, 0.0176868535459
69.4444444444, 4.032e-07, -1.74306436936e-19, -1.77488928207e-19, 0.0179306467329
68.6106346484, 4.081e-07, -1.70173088662e-19, -1.73323401798e-19, 0.0181759249049
67.7966101695, 4.13e-07, -1.66182439694e-19, -1.69301418834e-19, 0.0184226402942
67.0016750419, 4.179e-07, -1.62328075386e-19, -1.65416540011e-19, 0.0186708331882
66.2251655629, 4.228e-07, -1.58603940123e-19, -1.6166268143e-19, 0.018920515731
65.4664484452, 4.277e-07, -1.55004309166e-19, -1.58034091523e-19, 0.0191717010404
64.7249190939, 4.326e-07, -1.51523774584e-19, -1.54525329446e-19, 0.0194243550442
64, 4.375e-07, -1.48157207609e-19, -1.51131245306e-19, 0.0196785098349
63.2911392405, 4.424e-07, -1.44899756332e-19, -1.47846961513e-19, 0.0199341613209
62.5978090767, 4.473e-07, -1.41746820166e-19, -1.44667855811e-19, 0.0201913246658
61.919504644, 4.522e-07, -1.38694037279e-19, -1.41589545525e-19, 0.0204500144071
61.2557427259, 4.571e-07, -1.35737276255e-19, -1.38607872629e-19, 0.0207101971897
60.6060606061, 4.62e-07, -1.32872606182e-19, -1.35718890233e-19, 0.0209719077882
59.9700149925, 4.669e-07, -1.3009630072e-19, -1.32918849801e-19, 0.0212351301974
59.3471810089, 4.718e-07, -1.27404812301e-19, -1.30204189449e-19, 0.0214999007335
58.7371512482, 4.767e-07, -1.2479477888e-19, -1.27571522738e-19, 0.0217661731844
58.1395348837, 4.816e-07, -1.22262994802e-19, -1.25017628552e-19, 0.0220339625836
57.5539568345, 4.865e-07, -1.19806408545e-19, -1.22539441466e-19, 0.0223032918023
56.9800569801, 4.914e-07, -1.17422118618e-19, -1.20134042928e-19, 0.0225741533645
56.4174894217, 4.963e-07, -1.15107361527e-19, -1.17798652747e-19, 0.0228465365049
55.8659217877, 5.012e-07, -1.12859497258e-19, -1.15530621427e-19, 0.0231204864615
55.3250345781, 5.061e-07, -1.10676022075e-19, -1.13327422822e-19, 0.0233959326029
54.7945205479, 5.11e-07, -1.08554535581e-19, -1.11186647434e-19, 0.0236729131976
54.2740841248, 5.159e-07, -1.06492751548e-19, -1.09105995859e-19, 0.0239514271488
53.7634408602, 5.208e-07, -1.04488487502e-19, -1.07083272931e-19, 0.0242314729306
53.2623169108, 5.257e-07, -1.0253965871e-19, -1.05116382089e-19, 0.0245130523715
52.7704485488, 5.306e-07, -1.00644271789e-19, -1.032033201e-19, 0.0247961820305
52.2875816993, 5.355e-07, -9.88004277213e-20, -1.01342172224e-19, 0.0250808172631
51.8134715026, 5.404e-07, -9.70063037792e-20, -9.95311074332e-20, 0.0253669804258
51.3478818999, 5.453e-07, -9.52601588456e-20, -9.77683741699e-20, 0.0256546694728
50.8905852417, 5.502e-07, -9.35603277421e-20, -9.60522962281e-20, 0.0259438720765
50.4413619168, 5.551e-07, -9.1905213277e-20, -9.43812688876e-20, 0.0262346081992
50, 5.6e-07, -9.02932870944e-20, -9.27537553843e-20, 0.026526885943
