# R=2.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
330.578512397, 8.47e-08, -6.26762658438e-11, -6.28094449417e-11, 0.00212036737442
312.5, 8.96e-08, -5.41692746921e-11, -5.42909014991e-11, 0.00224027974552
296.296296296, 9.45e-08, -4.71572980058e-11, -4.7268768071e-11, 0.00235821811663
281.690140845, 9.94e-08, -4.13217443881e-11, -4.14242413238e-11, 0.00247432258157
268.456375839, 1.043e-07, -3.64229429627e-11, -3.65174730155e-11, 0.0025886252526
256.41025641, 1.092e-07, -3.22780657885e-11, -3.23654930372e-11, 0.0027012487857
245.398773006, 1.141e-07, -2.87458778618e-11, -2.88269563274e-11, 0.00281259195894
235.294117647, 1.19e-07, -2.57160535155e-11, -2.57914186515e-11, 0.00292210122394
225.988700565, 1.239e-07, -2.31014609995e-11, -2.31716759173e-11, 0.00303020455038
217.391304348, 1.288e-07, -2.08326524817e-11, -2.0898211986e-11, 0.00313708677169
209.42408377, 1.337e-07, -1.88537908289e-11, -1.891512095e-11, 0.00324238588025
202.02020202, 1.386e-07, -1.71195941904e-11, -1.71770754786e-11, 0.00334639551034
195.12195122, 1.435e-07, -1.55930779965e-11, -1.56470474103e-11, 0.0034491755777
188.679245283, 1.484e-07, -1.42438198663e-11, -1.42945759353e-11, 0.00355072225805
182.648401826, 1.533e-07, -1.30466288831e-11, -1.30944390771e-11, 0.00365118305155
176.991150442, 1.582e-07, -1.19805255094e-11, -1.20256252987e-11, 0.00375030721513
171.673819742, 1.631e-07, -1.10279273313e-11, -1.10705307319e-11, 0.00384836117132
166.666666667, 1.68e-07, -1.017402906e-11, -1.02143275963e-11, 0.00394529506655
161.943319838, 1.729e-07, -9.40629771005e-12, -9.44446360629e-12, 0.00404108669728
157.480314961, 1.778e-07, -8.71406967359e-12, -8.75026246831e-12, 0.00413619532656
153.256704981, 1.827e-07, -8.08824509343e-12, -8.12260295866e-12, 0.00422990824639
149.253731343, 1.876e-07, -7.52100735478e-12, -7.55365954431e-12, 0.00432269806977
145.454545455, 1.925e-07, -7.00562915843e-12, -7.03669152144e-12, 0.00441434201184
141.843971631, 1.974e-07, -6.53628977395e-12, -6.56587066425e-12, 0.00450525022687
138.408304498, 2.023e-07, -6.10793917467e-12, -6.13613960566e-12, 0.00459579357761
135.135135135, 2.072e-07, -5.71618970863e-12, -5.74309490107e-12, 0.00468478980503
132.01320132, 2.121e-07, -5.35719904612e-12, -5.38289002275e-12, 0.00477271066656
129.032258065, 2.17e-07, -5.02760031937e-12, -5.05215452617e-12, 0.0048601456404
126.1829653, 2.219e-07, -4.72444038728e-12, -4.74792640229e-12, 0.00494658362818
123.456790123, 2.268e-07, -4.44511330167e-12, -4.46759524326e-12, 0.00503222435633
120.84592145, 2.317e-07, -4.18731530759e-12, -4.20885430456e-12, 0.00511754397046
118.343195266, 2.366e-07, -3.94901103056e-12, -3.96965991795e-12, 0.00520167667022
115.942028986, 2.415e-07, -3.72838899299e-12, -3.74819701423e-12, 0.00528467985126
113.636363636, 2.464e-07, -3.52383293831e-12, -3.54284973108e-12, 0.00536765434892
111.420612813, 2.513e-07, -3.33390851702e-12, -3.35217627703e-12, 0.00544952248862
109.289617486, 2.562e-07, -3.15732961805e-12, -3.17488736798e-12, 0.00553019615999
107.238605898, 2.611e-07, -2.99293898279e-12, -3.00982767334e-12, 0.00561118189518
105.263157895, 2.66e-07, -2.83970685314e-12, -2.85595980576e-12, 0.00569088983358
103.359173127, 2.709e-07, -2.69670046049e-12, -2.71235046781e-12, 0.00576990602729
101.52284264, 2.758e-07, -2.56307983846e-12, -2.57815843296e-12, 0.00584859111431
99.7506234414, 2.807e-07, -2.43809055609e-12, -2.45262409187e-12, 0.0059257086445
98.0392156863, 2.856e-07, -2.32104194185e-12, -2.33506033569e-12, 0.00600343966439
96.3855421687, 2.905e-07, -2.21131774564e-12, -2.22484459081e-12, 0.00607990563867
