# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
1.9e-07, 3e-05, 295, -7.78829153611e-12, -8.1127098995e-12, -7.82028234499e-12, -8.15647588753e-12, 0.995909251422, 0.994634203714, -3.24418363398e-13, 0.964974999059
1.95e-07, 3e-05, 295, -7.25042026365e-12, -7.561180545e-12, -7.28084167823e-12, -7.60307980231e-12, 0.995821717334, 0.99448917302, -3.10760281348e-13, 0.964380866599
2e-07, 3e-05, 295, -6.76096156876e-12, -7.05890268768e-12, -6.78992014355e-12, -7.09905508908e-12, 0.995735064011, 0.994343979459, -2.97941118911e-13, 0.963789837481
2.05e-07, 3e-05, 295, -6.31456876744e-12, -6.60046239528e-12, -6.34216152152e-12, -6.6389774284e-12, 0.995649313883, 0.994198649787, -2.8589362784e-13, 0.963201840657
2.1e-07, 3e-05, 295, -5.9065912143e-12, -6.18114838254e-12, -5.93290704586e-12, -6.21812663279e-12, 0.995564428811, 0.994053152592, -2.7455716824e-13, 0.962616807623
2.15e-07, 3e-05, 295, -5.53297064882e-12, -5.79684759241e-12, -5.55809123282e-12, -5.832381704e-12, 0.995480357742, 0.993907444097, -2.63876943599e-13, 0.96203467248
2.2e-07, 3e-05, 295, -5.19015512163e-12, -5.44395845956e-12, -5.21415519179e-12, -5.47813347377e-12, 0.995397131602, 0.993761558681, -2.53803337925e-13, 0.96145537434
2.25e-07, 3e-05, 295, -4.87502571663e-12, -5.1193170541e-12, -4.89797417374e-12, -5.15221156968e-12, 0.995314704346, 0.993615457141, -2.44291337469e-13, 0.960878853261
2.3e-07, 3e-05, 295, -4.58483640245e-12, -4.8201364304e-12, -4.60679676926e-12, -4.85182310476e-12, 0.995233050664, 0.993469120024, -2.35300027943e-13, 0.960305052351
2.35e-07, 3e-05, 295, -4.31716282965e-12, -4.54395498385e-12, -4.33819368418e-12, -4.5745010086e-12, 0.995152163305, 0.993322544975, -2.267921542e-13, 0.959733917533
2.4e-07, 3e-05, 295, -4.06985895552e-12, -4.28859268964e-12, -4.09001442222e-12, -4.31806032004e-12, 0.995072030408, 0.993175725159, -2.18733734117e-13, 0.959165397024
2.45e-07, 3e-05, 295, -3.84102041878e-12, -4.05211413821e-12, -3.8603505226e-12, -4.08056108213e-12, 0.994992655793, 0.993028668521, -2.1109371943e-13, 0.958599441746
2.5e-07, 3e-05, 295, -3.62895295424e-12, -3.83279665035e-12, -3.64750425462e-12, -3.86027673467e-12, 0.9949139743, 0.992881317531, -2.03843696104e-13, 0.958036001946
2.55e-07, 3e-05, 295, -3.43214620697e-12, -3.62910382844e-12, -3.44996187106e-12, -3.65566710088e-12, 0.994835982321, 0.992733673032, -1.96957621468e-13, 0.95747503184
2.6e-07, 3e-05, 295, -3.24925068515e-12, -3.43966227558e-12, -3.26637068482e-12, -3.46535522803e-12, 0.994758708879, 0.992585766608, -1.90411590429e-13, 0.956916488879
2.65e-07, 3e-05, 295, -3.07905764879e-12, -3.26324127603e-12, -3.09551936282e-12, -3.28810747192e-12, 0.994682083326, 0.99243753554, -1.84183627241e-13, 0.956360328253
2.7e-07, 3e-05, 295, -2.92048282385e-12, -3.09873632685e-12, -2.93632093673e-12, -3.12281632154e-12, 0.994606136993, 0.992289013439, -1.78253502997e-13, 0.955806510604
2.75e-07, 3e-05, 295, -2.772551208e-12, -2.94515377842e-12, -2.78779811452e-12, -2.96848554484e-12, 0.994530842662, 0.992140178527, -1.72602570413e-13, 0.955254995331
2.8e-07, 3e-05, 295, -2.63438452316e-12, -2.80159814135e-12, -2.64907054766e-12, -2.82421730816e-12, 0.994456159534, 0.991990996321, -1.6721361819e-13, 0.95470574341
2.85e-07, 3e-05, 295, -2.50519037174e-12, -2.66726111242e-12, -2.51934376497e-12, -2.68920097779e-12, 0.994382111156, 0.991841492863, -1.62070740684e-13, 0.954158719494
2.9e-07, 3e-05, 295, -2.38425229639e-12, -2.54141151642e-12, -2.39789953065e-12, -2.56270335972e-12, 0.994308671367, 0.991691647328, -1.57159220025e-13, 0.953613886936
2.95e-07, 3e-05, 295, -2.27092156843e-12, -2.42338699021e-12, -2.28408742333e-12, -2.44406017248e-12, 0.994235835824, 0.99154145937, -1.52465421774e-13, 0.953071211124
3e-07, 3e-05, 295, -2.16460970051e-12, -2.31258640099e-12, -2.17731746442e-12, -2.33266858006e-12, 0.994163568648, 0.991390899143, -1.47976700474e-13, 0.95253065851
3.05e-07, 3e-05, 295, -2.06478245154e-12, -2.20846376943e-12, -2.07705365042e-12, -2.22798063839e-12, 0.994092016409, 0.991240108363, -1.43681317896e-13, 0.951992217066
3.1e-07, 3e-05, 295, -1.97095284066e-12, -2.11052119474e-12, -1.98280826622e-12, -2.12949753126e-12, 0.994020891599, 0.991088819666, -1.39568354081e-13, 0.951455814052
3.15e-07, 3e-05, 295, -1.88267793494e-12, -2.01830559218e-12, -1.89413687446e-12, -2.03676448972e-12, 0.993950310734, 0.990937146813, -1.35627657232e-13, 0.950921439606
3.2e-07, 3e-05, 295, -1.79955328832e-12, -1.93140305693e-12, -1.81063389193e-12, -1.94936630538e-12, 0.993880262784, 0.990785083131, -1.3184976861e-13, 0.950389064338
3.25e-07, 3e-05, 295, -1.7212093791e-12, -1.8494352486e-12, -1.73192867618e-12, -1.86692335976e-12, 0.993810774526, 0.99063265716, -1.28225869494e-13, 0.949858661787
3.3e-07, 3e-05, 295, -1.64730791737e-12, -1.77205564627e-12, -1.65768205732e-12, -1.78908810426e-12, 0.993741779434, 0.990479810385, -1.24747728895e-13, 0.949330200536
3.35e-07, 3e-05, 295, -1.57753911423e-12, -1.69894677296e-12, -1.58758325834e-12, -1.71554193336e-12, 0.993673311896, 0.990326578397, -1.21407658735e-13, 0.948803656462
3.4e-07, 3e-05, 295, -1.51161867167e-12, -1.62981714185e-12, -1.52134715606e-12, -1.64599240276e-12, 0.993605348818, 0.990172943153, -1.18198470172e-13, 0.948279002267
3.45e-07, 3e-05, 295, -1.4492854501e-12, -1.5643988858e-12, -1.4587118402e-12, -1.58017074945e-12, 0.993537866875, 0.990018886465, -1.151134357e-13, 0.947756211611
3.5e-07, 3e-05, 295, -1.39029935845e-12, -1.50244561285e-12, -1.39943643504e-12, -1.51782967791e-12, 0.99347088845, 0.989864432558, -1.12146254402e-13, 0.947235261727
3.55e-07, 3e-05, 295, -1.33443923834e-12, -1.44373025733e-12, -1.34329915192e-12, -1.45874138013e-12, 0.993404363001, 0.98970953796, -1.09291018991e-13, 0.946716125399
3.6e-07, 3e-05, 295, -1.28150133152e-12, -1.38804351936e-12, -1.29009554544e-12, -1.40269576216e-12, 0.993338312073, 0.98955422609, -1.06542187847e-13, 0.946198781385
3.65e-07, 3e-05, 295, -1.23129756449e-12, -1.33519212179e-12, -1.23963694977e-12, -1.34949885344e-12, 0.993272719663, 0.989398485509, -1.03894557302e-13, 0.945683206158
3.7e-07, 3e-05, 295, -1.18365419052e-12, -1.28499742795e-12, -1.1917490742e-12, -1.29897137743e-12, 0.99320756034, 0.989242296079, -1.01343237429e-13, 0.945169375897
3.75e-07, 3e-05, 295, -1.1384105911e-12, -1.2372942212e-12, -1.14627074005e-12, -1.25094746582e-12, 0.993142851264, 0.989085677061, -9.88836301016e-14, 0.944657271008
3.8e-07, 3e-05, 295, -1.09541804216e-12, -1.19192944983e-12, -1.10305274295e-12, -1.20527349991e-12, 0.993078571414, 0.988928612396, -9.65114076629e-14, 0.944146869298
3.85e-07, 3e-05, 295, -1.05453876068e-12, -1.14876125515e-12, -1.06195682678e-12, -1.16180706542e-12, 0.993014719701, 0.988771104384, -9.42224944772e-14, 0.943638150099
3.9e-07, 3e-05, 295, -1.01564495125e-12, -1.10765800079e-12, -1.02285475698e-12, -1.12041600811e-12, 0.992951290811, 0.988613151527, -9.20130495409e-14, 0.943131094335
3.95e-07, 3e-05, 295, -9.78617954891e-13, -1.0684974049e-12, -9.8562748252e-13, -1.08097757954e-12, 0.992888258745, 0.988454733132, -8.98794500129e-14, 0.942625679725
4e-07, 3e-05, 295, -9.43347542694e-13, -1.03116581989e-12, -9.5016437717e-13, -1.04337766338e-12, 0.992825626134, 0.988295854971, -8.78182771929e-14, 0.942121888037
4.05e-07, 3e-05, 295, -9.09731183529e-13, -9.95557486038e-13, -9.1636255164e-13, -1.00751007375e-12, 0.992763379408, 0.988136507989, -8.58263025089e-14, 0.941619700929
4.1e-07, 3e-05, 295, -8.77673450283e-13, -9.61573925218e-13, -8.84126229171e-13, -9.7327591807e-13, 0.992701518544, 0.98797669537, -8.39004749352e-14, 0.941119099475
4.15e-07, 3e-05, 295, -8.47085438756e-13, -9.29123348339e-13, -8.53366178243e-13, -9.40583018002e-13, 0.992640041699, 0.987816418707, -8.20379095829e-14, 0.940620066145
4.2e-07, 3e-05, 295, -8.17884251259e-13, -8.98120128247e-13, -8.2399919632e-13, -9.09345382306e-13, 0.99257894293, 0.987655675964, -8.0235876988e-14, 0.940122584992
4.25e-07, 3e-05, 295, -7.89992511189e-13, -8.68484303807e-13, -7.95947639812e-13, -8.79482726729e-13, 0.992518190488, 0.987494441235, -7.84917926178e-14, 0.939626634924
4.3e-07, 3e-05, 295, -7.63337993197e-13, -8.40141201871e-13, -7.69138995331e-13, -8.50920035928e-13, 0.992457797395, 0.987332729749, -7.68032086744e-14, 0.939132201226
4.35e-07, 3e-05, 295, -7.37853186095e-13, -8.1302099115e-13, -7.43505488526e-13, -8.23587163647e-13, 0.992397766367, 0.987170547377, -7.51678050551e-14, 0.938639269733
4.4e-07, 3e-05, 295, -7.13474916042e-13, -7.87058296942e-13, -7.18983726505e-13, -7.97418467113e-13, 0.992338059597, 0.987007862749, -7.35833809004e-14, 0.93814781983
4.45e-07, 3e-05, 295, -6.90144090525e-13, -7.62191938869e-13, -6.95514370901e-13, -7.72352472638e-13, 0.992278692432, 0.986844693157, -7.20478483439e-14, 0.937657837912
4.5e-07, 3e-05, 295, -6.6780534969e-13, -7.3836457487e-13, -6.73041838521e-13, -7.48331569342e-13, 0.992219668182, 0.986681045034, -7.05592251802e-14, 0.937169311292
4.55e-07, 3e-05, 295, -6.46406773523e-13, -7.1552240141e-13, -6.51514026946e-13, -7.25301728301e-13, 0.992160946331, 0.986516884616, -6.91156278877e-14, 0.936682219639
4.6e-07, 3e-05, 295, -6.25899697279e-13, -6.93614964197e-13, -6.30882062891e-13, -7.03212244915e-13, 0.992102540388, 0.986352227529, -6.77152669184e-14, 0.936196550645
4.65e-07, 3e-05, 295, -6.06238442962e-13, -6.72594883563e-13, -6.11100071156e-13, -6.82015502258e-13, 0.99204446469, 0.986187090082, -6.63564406007e-14, 0.935712292364
4.7e-07, 3e-05, 295, -5.87380072352e-13, -6.52417601891e-13, -5.92124962224e-13, -6.61666753475e-13, 0.991986674817, 0.986021435208, -6.50375295385e-14, 0.935229426338
4.75e-07, 3e-05, 295, -5.69284271109e-13, -6.33041263965e-13, -5.73916236956e-13, -6.42123921613e-13, 0.991929195328, 0.985855288454, -6.37569928561e-14, 0.934747941918
4.8e-07, 3e-05, 295, -5.51913090333e-13, -6.14426453058e-13, -5.56435806785e-13, -6.23347415278e-13, 0.991871988832, 0.985688619216, -6.25133627247e-14, 0.934267821869
4.85e-07, 3e-05, 295, -5.35230858804e-13, -5.96536100059e-13, -5.39647827984e-13, -6.05299958669e-13, 0.991815089487, 0.98552146174, -6.13052412551e-14, 0.933789057806
4.9e-07, 3e-05, 295, -5.19203954839e-13, -5.7933525034e-13, -5.2351854889e-13, -5.87946434838e-13, 0.99175846957, 0.985353794177, -6.01312955012e-14, 0.933311633883
4.95e-07, 3e-05, 295, -5.03800701238e-13, -5.62790955575e-13, -5.08016168898e-13, -5.71253740981e-13, 0.991702099424, 0.985185593023, -5.89902543371e-14, 0.932835534234
5e-07, 3e-05, 295, -4.88991271858e-13, -5.46872177468e-13, -4.93110708164e-13, -5.55190654675e-13, 0.991646021394, 0.985016899804, -5.78809056103e-14, 0.932360751957
5.05e-07, 3e-05, 295, -4.74747484739e-13, -5.31549576409e-13, -4.78773887215e-13, -5.39727710242e-13, 0.991590179448, 0.984847667299, -5.68020916699e-14, 0.931887268903
5.1e-07, 3e-05, 295, -4.61042776139e-13, -5.16795483741e-13, -4.64979015573e-13, -5.2483708433e-13, 0.991534586933, 0.984677910863, -5.5752707602e-14, 0.931415075031
5.15e-07, 3e-05, 295, -4.47852070932e-13, -5.02583769e-13, -4.51700888586e-13, -5.10492489889e-13, 0.991479278101, 0.984507664568, -5.47316980677e-14, 0.930944163013
5.2e-07, 3e-05, 295, -4.35151646869e-13, -4.88889700954e-13, -4.38915691903e-13, -4.96669077979e-13, 0.991424218584, 0.984336900825, -5.37380540845e-14, 0.930474518219
5.25e-07, 3e-05, 295, -4.22919083736e-13, -4.75689894793e-13, -4.26600912879e-13, -4.83343346652e-13, 0.991369382877, 0.984165600061, -5.27708110575e-14, 0.930006126783
5.3e-07, 3e-05, 295, -4.11133184561e-13, -4.62962230993e-13, -4.14735258389e-13, -4.70493056416e-13, 0.991314763443, 0.983993758632, -5.18290464311e-14, 0.92953897509
5.35e-07, 3e-05, 295, -3.99773911513e-13, -4.50685789611e-13, -4.03298578485e-13, -4.5809715167e-13, 0.991260403186, 0.983821418596, -5.09118780975e-14, 0.929073060451
5.4e-07, 3e-05, 295, -3.88822261334e-13, -4.38840722353e-13, -3.92271795503e-13, -4.46135687731e-13, 0.991206265124, 0.98364855003, -5.00184610183e-14, 0.928608367315
5.45e-07, 3e-05, 295, -3.78260233304e-13, -4.2740821934e-13, -3.81636838153e-13, -4.34589762955e-13, 0.991152308918, 0.983475120153, -4.9147986036e-14, 0.928144879998
5.5e-07, 3e-05, 295, -3.68070808142e-13, -4.16370486981e-13, -3.7137658015e-13, -4.23441455534e-13, 0.991098598608, 0.983301189668, -4.82996788386e-14, 0.927682597577
5.55e-07, 3e-05, 295, -3.58237814833e-13, -4.0571061156e-13, -3.61474783137e-13, -4.1267376467e-13, 0.991045106172, 0.983126736648, -4.74727967275e-14, 0.92722150532
5.6e-07, 3e-05, 295, -3.48745904311e-13, -3.95412532023e-13, -3.51916043489e-13, -4.02270555746e-13, 0.990991774212, 0.982951713405, -4.66666277117e-14, 0.926761587398
5.65e-07, 3e-05, 295, -3.39580556953e-13, -3.85461046809e-13, -3.42685742744e-13, -3.92216509213e-13, 0.9909386782, 0.982776190584, -4.58804898558e-14, 0.926302844202
5.7e-07, 3e-05, 295, -3.3072794659e-13, -3.7584167484e-13, -3.33770001332e-13, -3.82497072863e-13, 0.990885775442, 0.982600133451, -4.511372825e-14, 0.925845260819
5.75e-07, 3e-05, 295, -3.22174938272e-13, -3.66540652715e-13, -3.25155635438e-13, -3.73098417313e-13, 0.990833013976, 0.982423499287, -4.43657144427e-14, 0.925388821997
5.8e-07, 3e-05, 295, -3.13909096243e-13, -3.57544942224e-13, -3.16830116693e-13, -3.64007394407e-13, 0.990780483623, 0.982246371139, -4.36358459811e-14, 0.924933529346
5.85e-07, 3e-05, 295, -3.05918554817e-13, -3.48842098408e-13, -3.08781534515e-13, -3.55211498325e-13, 0.990728138252, 0.982068711326, -4.29235435909e-14, 0.924479367831
5.9e-07, 3e-05, 295, -2.98192025785e-13, -3.40420276637e-13, -3.00998560919e-13, -3.46698829235e-13, 0.990675918431, 0.981890470725, -4.22282508523e-14, 0.924026322134
5.95e-07, 3e-05, 295, -2.90718812143e-13, -3.32268246115e-13, -2.93470417559e-13, -3.38458059246e-13, 0.990623908741, 0.981711727756, -4.15494339722e-14, 0.923574395432
6e-07, 3e-05, 295, -2.83488691658e-13, -3.24375270688e-13, -2.86186844927e-13, -3.30478400564e-13, 0.990572056974, 0.981532439443, -4.088657903e-14, 0.923123571577
6.05e-07, 3e-05, 295, -2.76491934383e-13, -3.16731126429e-13, -2.79138073476e-13, -3.22749575642e-13, 0.99052032186, 0.981352572807, -4.02391920458e-14, 0.922673837108
6.1e-07, 3e-05, 295, -2.69719318822e-13, -3.09326117759e-13, -2.72314796595e-13, -3.15261789225e-13, 0.990468833109, 0.981172245831, -3.96067989364e-14, 0.922225201613
6.15e-07, 3e-05, 295, -2.63161987045e-13, -3.02150929123e-13, -2.65708145234e-13, -3.08005702092e-13, 0.99041746279, 0.980991348764, -3.89889420771e-14, 0.92177763855
6.2e-07, 3e-05, 295, -2.56811520495e-13, -2.95196702229e-13, -2.59309664139e-13, -3.00972406468e-13, 0.990366176087, 0.98080985461, -3.83851817336e-14, 0.921331136353
6.25e-07, 3e-05, 295, -2.506599288e-13, -2.88455024252e-13, -2.53111289534e-13, -2.94153402909e-13, 0.990315087332, 0.980627867634, -3.77950954524e-14, 0.920885703593
6.3e-07, 3e-05, 295, -2.44699544557e-13, -2.81917820024e-13, -2.47105328172e-13, -2.8754057861e-13, 0.990264137024, 0.980445338835, -3.72182754674e-14, 0.920441324449
6.35e-07, 3e-05, 295, -2.38923050289e-13, -2.75577379307e-13, -2.41284437665e-13, -2.81126187022e-13, 0.990213262824, 0.98026221686, -3.66543290186e-14, 0.919997982272
6.4e-07, 3e-05, 295, -2.33323501364e-13, -2.69426380056e-13, -2.35641607969e-13, -2.74902828666e-13, 0.990162575172, 0.980078602185, -3.61028786923e-14, 0.919555684986
6.45e-07, 3e-05, 295, -2.27894224994e-13, -2.6345778486e-13, -2.3017014401e-13, -2.68863433122e-13, 0.990112014634, 0.979894446043, -3.55635598663e-14, 0.919114417053
6.5e-07, 3e-05, 295, -2.22628845043e-13, -2.5766486604e-13, -2.24863649323e-13, -2.63001242053e-13, 0.990061513781, 0.979709692732, -3.50360209976e-14, 0.918674160819
6.55e-07, 3e-05, 295, -2.17521306333e-13, -2.52041230543e-13, -2.19716010655e-13, -2.57309793242e-13, 0.990011177083, 0.979524437714, -3.45199242103e-14, 0.918234927041
6.6e-07, 3e-05, 295, -2.1256579924e-13, -2.46580742273e-13, -2.1472138347e-13, -2.51782905536e-13, 0.989961017409, 0.979338695564, -3.40149430335e-14, 0.91779671037
6.65e-07, 3e-05, 295, -2.07756737367e-13, -2.41277499062e-13, -2.09874178303e-13, -2.46414664693e-13, 0.989910903034, 0.979152354277, -3.35207616952e-14, 0.917359482774
6.7e-07, 3e-05, 295, -2.030888058e-13, -2.36125882141e-13, -2.05169047875e-13, -2.41199409991e-13, 0.989860838677, 0.978965421807, -3.30370763415e-14, 0.91692323921
6.75e-07, 3e-05, 295, -1.98556937967e-13, -2.31120532151e-13, -2.00600874976e-13, -2.36131721643e-13, 0.989810926754, 0.978777991129, -3.25635941839e-14, 0.916487988286
6.8e-07, 3e-05, 295, -1.94156242253e-13, -2.26256273698e-13, -1.96164761018e-13, -2.312064089e-13, 0.989761062311, 0.978589974102, -3.21000314451e-14, 0.916053707084
6.85e-07, 3e-05, 295, -1.89882074722e-13, -2.21528189933e-13, -1.91856015236e-13, -2.26418498828e-13, 0.989711344146, 0.97840146048, -3.16461152109e-14, 0.915620404623
6.9e-07, 3e-05, 295, -1.85729969049e-13, -2.16931550503e-13, -1.87670144496e-13, -2.21763225701e-13, 0.989661778901, 0.978212459783, -3.12015814542e-14, 0.915188077786
6.95e-07, 3e-05, 295, -1.81695618899e-13, -2.1246179309e-13, -1.83602843675e-13, -2.17236021004e-13, 0.989612226383, 0.978022853243, -3.07661741905e-14, 0.914756696613
7e-07, 3e-05, 295, -1.77774924112e-13, -2.08114570985e-13, -1.79649986553e-13, -2.12832503947e-13, 0.989562690892, 0.977832648326, -3.03396468722e-14, 0.914326255359
7.05e-07, 3e-05, 295, -1.7396397503e-13, -2.03885736947e-13, -1.7580761723e-13, -2.08548472531e-13, 0.98951329738, 0.977641957633, -2.99217619167e-14, 0.913896770306
7.1e-07, 3e-05, 295, -1.70258987894e-13, -1.99771276336e-13, -1.72071941993e-13, -2.04379895082e-13, 0.989463976062, 0.97745072359, -2.9512288442e-14, 0.913468221296
7.15e-07, 3e-05, 295, -1.6665633715e-13, -1.95767340571e-13, -1.6843932163e-13, -2.00322902241e-13, 0.989414677866, 0.977258907396, -2.91110034206e-14, 0.913040595258
7.2e-07, 3e-05, 295, -1.631525756e-13, -1.91870267747e-13, -1.64906264151e-13, -1.96373779383e-13, 0.989365543149, 0.977066634612, -2.87176921471e-14, 0.912613911059
7.25e-07, 3e-05, 295, -1.59744338173e-13, -1.88076483218e-13, -1.61469417915e-13, -1.92528959445e-13, 0.989316368611, 0.976873732451, -2.83321450445e-14, 0.912188127993
7.3e-07, 3e-05, 295, -1.56428449206e-13, -1.84382610314e-13, -1.58125565093e-13, -1.88785016117e-13, 0.989267289663, 0.976680321914, -2.79541611078e-14, 0.911763263005
7.35e-07, 3e-05, 295, -1.53201833708e-13, -1.80785378739e-13, -1.54871615499e-13, -1.85138657404e-13, 0.989218283895, 0.976486387415, -2.75835450313e-14, 0.911339308211
7.4e-07, 3e-05, 295, -1.5006153789e-13, -1.77281645589e-13, -1.51704600737e-13, -1.81586719517e-13, 0.989169327499, 0.976291911992, -2.72201076998e-14, 0.910916253981
7.45e-07, 3e-05, 295, -1.47004723375e-13, -1.7386838934e-13, -1.48621668649e-13, -1.78126161079e-13, 0.989120393488, 0.976096875873, -2.68636659651e-14, 0.91049408931
7.5e-07, 3e-05, 295, -1.44028663005e-13, -1.7054270557e-13, -1.45620078054e-13, -1.74754057631e-13, 0.989071458619, 0.975901263076, -2.65140425646e-14, 0.910072806724
7.55e-07, 3e-05, 295, -1.41130761419e-13, -1.67301828021e-13, -1.42697193752e-13, -1.71467596415e-13, 0.989022682987, 0.975705214971, -2.61710666015e-14, 0.909652426762
7.6e-07, 3e-05, 295, -1.38308466679e-13, -1.6414303728e-13, -1.39850481795e-13, -1.6826407143e-13, 0.988973830506, 0.975508531825, -2.5834570601e-14, 0.909232903429
7.65e-07, 3e-05, 295, -1.35559378229e-13, -1.61063772417e-13, -1.37077504978e-13, -1.65140878721e-13, 0.988925048285, 0.975311344256, -2.5504394188e-14, 0.908814258097
7.7e-07, 3e-05, 295, -1.32881163548e-13, -1.58061544645e-13, -1.34375918576e-13, -1.62095511919e-13, 0.988876317694, 0.975113639939, -2.51803810969e-14, 0.908396482782
