# high-temperature limit
# R: 5e-05 m
# omegap: 9 eV
#
# R/L, F_Drude/(kB*T), F_PR/(kB*T), F_plasma/(kB*T), F_plasma/F_PFA_plasma
119.04762, -17.422355965801, -33.464818965467, -31.831884647129, 0.93389151416449
119.61722, -17.507690007692, -33.632623778591, -31.984572718393, 0.93410310943742
120.19231, -17.593846015356, -33.802055648694, -32.138678469811, 0.93431507073196
120.77295, -17.680835907024, -33.973138235531, -32.294221682847, 0.93452740015758
121.35922, -17.768671832401, -34.145895657826, -32.451222508874, 0.93474009984131
121.95122, -17.857366178308, -34.320352506187, -32.609701478103, 0.93495317193455
122.54902, -17.946931574498, -34.496533854253, -32.769679508486, 0.93516661861185
123.15271, -18.03738089964, -34.67446527058, -32.931177914936, 0.93538044207142
123.76238, -18.128727287476, -34.854172830941, -33.094218418794, 0.93559464453507
124.37811, -18.220984133175, -35.035683130951, -33.258823157591, 0.93580922824904
125, -18.314165099862, -35.21902329947, -33.42501469513, 0.93602419548564
125.62814, -18.408284125357, -35.404221010347, -33.59281603161, 0.93623954853794
126.26263, -18.503355429108, -35.591304498768, -33.762250614563, 0.9364552897288
126.90355, -18.599393519342, -35.780302574184, -33.933342349636, 0.93667142140682
127.55102, -18.696413200433, -35.971244633745, -34.106115611718, 0.93688794594289
128.20513, -18.794429580498, -36.164160680338, -34.280595256885, 0.93710486574014
128.86598, -18.893458079219, -36.359081334851, -34.456806633947, 0.9373221832234
129.53368, -18.993514435925, -36.556037855562, -34.634775597157, 0.93753990085063
130.20833, -19.094614717912, -36.755062151788, -34.814528518534, 0.93775802110379
130.89005, -19.196775329029, -36.956186802241, -34.99609230109, 0.93797654649372
131.57895, -19.300013018538, -37.159445073926, -35.179494392412, 0.93819547956397
132.27513, -19.404344890251, -37.364870937797, -35.364762798262, 0.93841482288394
132.97872, -19.509788411961, -37.572499089228, -35.551926097069, 0.93863457905449
133.68984, -19.616361425178, -37.782364966994, -35.741013454622, 0.93885475070714
134.4086, -19.724082155171, -37.994504773628, -35.932054639307, 0.93907534050558
135.13514, -19.832969221345, -38.208955494484, -36.125080037626, 0.93929635114189
135.86957, -19.943041647951, -38.425754921483, -36.320120670624, 0.93951778534395
136.61202, -20.054318875148, -38.644941673988, -36.517208210434, 0.93973964587231
137.36264, -20.166820770432, -38.866555220209, -36.716374997376, 0.93996193551782
138.12155, -20.280567640441, -39.090635903682, -36.917654058008, 0.94018465710966
138.88889, -20.395580243154, -39.317224964236, -37.12107912313, 0.94040781350746
139.6648, -20.5118798005, -39.546364566411, -37.326684647047, 0.94063140761032
140.44944, -20.629488011394, -39.778097822478, -37.534505826818, 0.94085544235027
141.24294, -20.748427065207, -40.012468821003, -37.744578622607, 0.94107992069686
142.04545, -20.868719655707, -40.249522654114, -37.956939778488, 0.94130484565711
142.85714, -20.99038899547, -40.489305446228, -38.171626843978, 0.94153022027592
143.67816, -21.113458830785, -40.731864383777, -38.388678196292, 0.94175604763707
144.50867, -21.237953457089, -40.977247746286, -38.608133063368, 0.94198233086451
145.34884, -21.363897734925, -41.225504936545, -38.830031547492, 0.94220907311982
146.19883, -21.491317106471, -41.476686516021, -39.054414650091, 0.94243627760822
147.05882, -21.620237612647, -41.730844237668, -39.281324297029, 0.9426639475767
147.92899, -21.750685910833, -41.988031080364, -39.510803364811, 0.94289208631307
148.80952, -21.882689293216, -42.248301286741, -39.742895707871, 0.94312069714945
149.7006, -22.016275705796, -42.511710400626, -39.97764618666, 0.94334978346221
150.60241, -22.151473768088, -42.778315306229, -40.215100696748, 0.94357934867293
151.51515, -22.288312793524, -43.048174268855, -40.455306198934, 0.94380939624912
152.43902, -22.42682281062, -43.321346977001, -40.698310750445, 0.94403992970546
153.37423, -22.567034584906, -43.597894586094, -40.944163537214, 0.94427095260457
154.32099, -22.70897964168, -43.877879764197, -41.192914907329, 0.94450246855836
155.2795, -22.852690289604, -44.16136673735, -41.444616405579, 0.94473448122679
156.25, -22.998199645185, -44.448421341286, -41.699320809543, 0.94496699432352
157.2327, -23.145541658185, -44.739111069098, -41.957082166562, 0.94520001161205
158.22785, -23.294751137987, -45.033505125436, -42.217955832427, 0.94543353690981
159.23567, -23.445863780979, -45.331674480682, -42.481998511298, 0.94566757408819
160.25641, -23.59891619898, -45.633691927522, -42.74926829717, 0.94590212707414
161.29032, -23.753945948782, -45.939632139855, -43.019824716861, 0.94613719985114
162.33766, -23.910991562823, -46.249571734306, -43.293728774636, 0.94637279646095
163.39869, -24.070092581081, -46.563589332062, -43.571042998379, 0.94660892100231
164.47368, -24.231289584216, -46.881765627901, -43.85183148786, 0.9468455776371
165.56291, -24.394624228036, -47.204183455869, -44.13615996438, 0.94708277058661
166.66667, -24.560139279334, -47.530927862413, -44.424095822714, 0.94732050413588
167.78523, -24.727878653176, -47.862086180227, -44.715708184875, 0.94755878263439
168.91892, -24.897887451695, -48.19774810597, -45.011067956042, 0.94779761049785
170.06803, -25.070212004471, -48.538005779083, -45.310247882553, 0.94803699220773
171.23288, -25.244899910573, -48.882953868461, -45.613322612484, 0.9482769323165
172.41379, -25.422000082335, -49.232689656783, -45.920368758251, 0.94851743544541
173.61111, -25.601562790959, -49.587313133051, -46.23146496204, 0.94875850628847
174.82517, -25.783639714035, -49.946927086852, -46.546691963696, 0.94900014961313
176.05634, -25.968283985061, -50.311637207091, -46.866132671454, 0.94924237026261
177.30496, -26.15555024508, -50.681552185253, -47.18987223554, 0.94948517315778
178.57143, -26.345494696521, -51.056783821077, -47.51799812469, 0.94972856329699
179.85612, -26.53817515937, -51.437447137436, -47.850600206148, 0.94997254576195
181.15942, -26.733651129783, -51.823660494175, -48.18777082859, 0.95021712571543
182.48175, -26.93198384126, -52.215545711769, -48.529604908884, 0.95046230840591
183.82353, -27.13323632853, -52.613228198606, -48.876200022387, 0.95070809916957
185.18519, -27.337473494262, -53.01683708229, -49.227656496986, 0.95095450343021
186.56716, -27.544762178771, -53.426505351542, -49.584077511493, 0.95120152670514
187.96992, -27.755171232871, -53.842369998416, -49.945569197925, 0.95144917460392
189.39394, -27.968771594029, -54.264572171833, -50.312240748536, 0.95169745283317
190.83969, -28.18563636602, -54.693257336328, -50.684204527441, 0.95194636719802
192.30769, -28.405840902251, -55.128575436877, -51.061576187136, 0.95219592360453
193.79845, -28.629462892958, -55.570681073559, -51.444474790328, 0.95244612806246
195.3125, -28.856582456502, -56.019733685303, -51.833022937265, 0.95269698668957
196.85039, -29.087282234966, -56.475897736101, -52.227346898588, 0.95294850571102
198.4127, -29.321647494311, -56.939342919472, -52.627576754645, 0.95320069146604
200, -29.559766229339, -57.410244364204, -53.033846540868, 0.95345355040828
201.6129, -29.801729273734, -57.888782855514, -53.44629440012, 0.95370708911031
203.25203, -30.047630415469, -58.375145064659, -53.865062742084, 0.95396131426653
204.91803, -30.297566517898, -58.869523790804, -54.290298410196, 0.95421623269675
206.61157, -30.551637646839, -59.372118213114, -54.722152856473, 0.95447185134901
208.33333, -30.809947204024, -59.883134158087, -55.16078232481, 0.95472817730401
210.08403, -31.072602067267, -60.402784378633, -55.60634804308, 0.95498521777861
211.86441, -31.339712737773, -60.931288848175, -56.059016424622, 0.95524298012989
213.67521, -31.611393494987, -61.468875068173, -56.518959279608, 0.95550147185866
215.51724, -31.88776255946, -62.015778394521, -56.986354036966, 0.95576070061449
217.3913, -32.168942264218, -62.572242377189, -57.461383977301, 0.9560206741992
219.29825, -32.455059235136, -63.138519122862, -57.944238477716, 0.95628140057268
221.23894, -32.746244580907, -63.714869671162, -58.435113268935, 0.95654288785651
223.21429, -33.042634093174, -64.301564394215, -58.934210705743, 0.95680514433937
225.22523, -33.34436845749, -64.898883418174, -59.441740051381, 0.95706817848187
227.27273, -33.65159347578, -65.507117066432, -59.957917776878, 0.95733199892243
229.3578, -33.964460301051, -66.126566328167, -60.482967876138, 0.95759661448296
231.48148, -34.283125685142, -66.757543351081, -61.017122197756, 0.95786203417381
233.64486, -34.607752240366, -67.40037196497, -61.560620794763, 0.95812826720054
235.84906, -34.938508715965, -68.055388231374, -62.11371229328, 0.95839532296988
238.09524, -35.275570290359, -68.722941027718, -62.676654281411, 0.95866321109673
240.38462, -35.619118880259, -69.403392663855, -63.249713719614, 0.95893194141101
242.71845, -35.969343467788, -70.097119533671, -63.833167373942, 0.95920152396424
245.09804, -36.326440446842, -70.804512805469, -64.427302273768, 0.95947196903741
247.52475, -36.690613990029, -71.52597915695, -65.032416195603, 0.95974328714952
250, -37.062076437628, -72.261941546677, -65.648818174588, 0.96001548906447
252.52525, -37.441048710116, -73.012840040053, -66.276829045847, 0.9602885858006
255.10204, -37.827760745957, -73.779132682099, -66.916782017533, 0.96056258863947
257.73196, -38.222451966475, -74.561296423543, -67.569023277833, 0.96083750913512
260.41667, -38.625371769769, -75.359828107841, -68.23391263835, 0.96111335912395
263.15789, -39.036780055843, -76.175245517019, -68.911824216427, 0.96139015073517
265.95745, -39.456947785238, -77.008088487818, -69.603147159196, 0.96166789640154
268.8172, -39.886157573719, -77.858920096855, -70.308286412388, 0.96194660887069
271.73913, -40.324704325738, -78.728327924357, -71.027663537203, 0.96222630121701
274.72527, -40.772895909673, -79.616925402644, -71.761717578808, 0.96250698685437
277.77778, -41.231053878077, -80.525353251379, -72.510905990306, 0.96278867954926
280.89888, -41.699514236487, -81.454281013228, -73.275705616386, 0.9630713934343
284.09091, -42.17862826466, -82.404408691087, -74.056613741302, 0.96335514302317
287.35632, -42.668763394436, -83.3764685001, -74.854149206075, 0.96363994322573
290.69767, -43.170304148856, -84.371226741081, -75.668853600451, 0.96392580936432
294.11765, -43.683653147575, -85.389485808381, -76.501292535463, 0.96421275719059
297.61905, -44.209232184085, -86.432086336369, -77.352057003161, 0.96450080290342
301.20482, -44.747483380816, -87.499909507398, -78.221764830596, 0.96478996316822
304.87805, -45.298870428761, -88.593879523357, -79.111062235742, 0.96508025513642
308.64198, -45.863879918921, -89.71496626477, -80.020625494007, 0.9653716964671
312.5, -46.44302277362, -90.86418814448, -80.951162724522, 0.96566430534883
316.4557, -47.036835786519, -92.04261518235, -81.903415806601, 0.96595810052364
320.51282, -47.645883281109, -93.251372316316, -82.878162437609, 0.96625310131242
324.67532, -48.270758898428, -94.491642967217, -83.876218344476, 0.96654932763983
328.94737, -48.912087525927, -95.76467289182, -84.898439663049, 0.96684680006486
333.33333, -49.57052738064, -97.071774337418, -85.945725499711, 0.96714553980864
337.83784, -50.246772261274, -98.414330538536, -87.019020692585, 0.9674455687874
342.46575, -50.9415539854, -99.793800580834, -88.119318790398, 0.96774690964551
347.22222, -51.655645029746, -101.21172467156, -89.247665269719, 0.96804958579161
352.11268, -52.389861393628, -102.66972985367, -90.405161013198, 0.96835362143678
357.14286, -53.145065707815, -104.16953621261, -91.592966074101, 0.96865904163516
362.31884, -53.922170613737, -105.71296362164, -92.812303755257, 0.96896587232747
367.64706, -54.722142440873, -107.30193908111, -94.064465033749, 0.96927414038728
373.13433, -55.546005213452, -108.93850471843, -95.350813366332, 0.96958387367048
378.78788, -56.394845021422, -110.62482651194, -96.672789914735, 0.96989510106839
384.61538, -57.269814794888, -112.36320382427, -98.031919234619, 0.97020785256443
390.625, -58.172139526171, -114.15607982425, -99.429815477378, 0.97052215929481
396.8254, -59.103121989215, -116.00605290838, -100.86818916006, 0.97083805361379
403.22581, -60.064149012498, -117.9158892224, -102.34885456559, 0.97115556916384
409.83607, -61.056698368955, -119.8885364176, -103.87373784353, 0.9714747409507
416.66667, -62.082346354917, -121.92713878233, -105.44488589064, 0.97179560542463
423.72881, -63.142776139798, -124.03505391351, -107.06447610119, 0.97211820056769
431.03448, -64.239786979564, -126.21587111113, -108.73482708887, 0.97244256598785
438.59649, -65.375304400051, -128.47343171261, -110.45841049641, 0.97276874302103
446.42857, -66.551391471382, -130.81185160528, -112.23786402488, 0.97309677484087
454.54545, -67.770261312337, -133.23554619219, -114.07600583389, 0.97342670657806
462.96296, -69.034290984122, -135.74925813889, -115.97585048545, 0.97375858544975
471.69811, -70.346036957047, -138.35808825677, -117.94062662997, 0.97409246089972
480.76923, -71.70825236185, -141.06752995373, -119.97379666287, 0.97442838475092
490.19608, -73.123906270619, -143.88350773652, -122.0790786153, 0.97476641137196
500, -74.596205291466, -146.81242033826, -124.26047058381, 0.97510659785811
510.20408, -76.12861780749, -149.86118912253, -126.52227805284, 0.97544900422932
520.83333, -77.724901245653, -153.0373125461, -128.86914452154, 0.97579369364687
531.91489, -79.389132826843, -156.34892757105, -131.30608591553, 0.97614073265065
543.47826, -81.125744326877, -159.8048790897, -133.83852934614, 0.97649019141966
555.55556, -82.939561472369, -163.41479861166, -136.47235687801, 0.97684214405849
568.18182, -84.83584870884, -167.18919367789, -139.21395508442, 0.97719666891299
581.39535, -86.820360215627, -171.1395497594, -142.07027131202, 0.97755384891834
595.2381, -88.899398208733, -175.27844671255, -145.04887774992, 0.97791377198479
609.7561, -91.079879775915, -179.61969228026, -148.15804460812, 0.97827653142366
625, -93.369413737166, -184.17847562606, -151.40682396829, 0.97864222642215
641.02564, -95.776389330032, -188.97154448806, -154.80514618525, 0.9790109625704
657.89474, -98.310078898045, -194.01741031592, -158.36393110839, 0.97938285245023
675.67568, -100.98075723154, -199.33658667636, -162.09521687628, 0.97975801629248
694.44444, -103.79984079881, -204.95186740015, -166.01230964273, 0.98013658271522
714.28571, -106.78005084577, -210.88865242275, -170.12995835012, 0.98051868955168
735.29412, -109.93560527821, -217.17533113674, -174.46455962486, 0.98090448478436
757.57576, -113.28244543206, -223.84373545492, -179.034399086, 0.98129412759969
781.25, -116.83850536359, -230.92967783978, -183.85993691561, 0.98168778958363
806.45161, -120.62403326077, -238.47359348521, -188.96414754544, 0.98208565608039
833.33333, -124.6619771375, -246.52131095674, -194.37292591871, 0.98248792774191
862.06897, -128.97845032742, -255.12498229931, -200.11557619356, 0.9828948223008
892.85714, -133.60329672733, -264.34421248828, -206.22540325212, 0.98330657660546
925.92593, -138.57078165125, -274.2474399061, -212.74043336778, 0.9837234489662
961.53846, -143.92044211376, -284.91363544066, -219.70429843554, 0.98414572186882
1000, -149.69814118299, -296.4344094287, -227.16732910878, 0.98457370512737
