# high-temperature limit
# R: 0.0001 m
# omegap: 9 eV
#
# R/L, F_Drude/(kB*T), F_PR/(kB*T), F_plasma/(kB*T), F_plasma/F_PFA_plasma
270.27027, -40.104244899567, -78.291264265863, -74.066801560601, 0.96291380357028
271.73913, -40.324704325738, -78.728327924357, -74.459981889235, 0.96305403161704
273.22404, -40.547574746168, -79.17018856925, -74.857274183224, 0.96319450170629
274.72527, -40.772895909673, -79.616925402648, -75.258743317726, 0.96333521539945
276.24309, -41.00070844357, -80.068619378508, -75.664455543119, 0.96347617427719
277.77778, -41.231053878077, -80.525353251373, -76.074478521671, 0.96361737993908
279.32961, -41.463974671536, -80.987211627133, -76.488881365572, 0.96375883400523
280.89888, -41.699514236487, -81.454281013228, -76.907734675877, 0.96390053811404
282.48588, -41.937716966623, -81.926649875579, -77.331110583254, 0.96404249392655
284.09091, -42.17862826466, -82.404408691081, -77.759082789439, 0.96418470312291
285.71429, -42.422294571178, -82.887650007375, -78.191726610598, 0.96432716740557
287.35632, -42.668763394436, -83.376468500105, -78.629119021686, 0.96446988849696
289.01734, -42.918083341235, -83.870961037603, -79.071338702811, 0.96461286814361
290.69767, -43.170304148856, -84.371226741087, -79.518466086514, 0.96475610811245
292.39766, -43.425476718112, -84.877367054145, -79.970583407308, 0.96489961019509
294.11765, -43.683653147575, -85.389485808381, -80.427774752362, 0.96504337620569
295.85799, -43.944886769011, -85.907689294149, -80.890126114102, 0.96518740798095
297.61905, -44.209232184085, -86.432086336374, -81.35772544492, 0.96533170738375
299.4012, -44.476745302384, -86.962788367405, -81.830662713238, 0.96547627630039
301.20482, -44.747483380816, -87.499909507403, -82.309029961926, 0.96562111664258
303.0303, -45.021505064433, -88.043566645313, -82.792921368627, 0.96576623034786
304.87805, -45.298870428761, -88.593879523357, -83.282433308206, 0.9659116193799
306.74847, -45.579641023678, -89.150970825084, -83.777664417446, 0.96605728572946
308.64198, -45.863879918921, -89.714966264764, -84.278715661943, 0.96620323141385
310.55901, -46.151651751291, -90.28599468303, -84.785690405572, 0.96634945847853
312.5, -46.44302277362, -90.86418814448, -85.29869448238, 0.96649596899775
314.46541, -46.738060905598, -91.449682037468, -85.817836270937, 0.96664276507359
316.4557, -47.036835786519, -92.04261518235, -86.343226771805, 0.96678984883931
318.47134, -47.339418830052, -92.643129937768, -86.874979687342, 0.9669372224572
320.51282, -47.645883281109, -93.251372316316, -87.413211504895, 0.96708488812119
322.58065, -47.956304274925, -93.867492100308, -87.958041582745, 0.96723284805565
324.67532, -48.270758898428, -94.491642967217, -88.509592239655, 0.96738110451847
326.79739, -48.589326254032, -95.123982614064, -89.067988847381, 0.96752965979952
328.94737, -48.912087525927, -95.764672891814, -89.633359927027, 0.96767851622293
331.12583, -49.239126049023, -96.413879941267, -90.205837248835, 0.96782767614649
333.33333, -49.57052738064, -97.071774337425, -90.78555593602, 0.96797714196351
335.57047, -49.906379375088, -97.738531237966, -91.372654572489, 0.96812691610312
337.83784, -50.246772261274, -98.414330538536, -91.96727531485, 0.96827700103162
340.13605, -50.591798723468, -99.099357032645, -92.569564008642, 0.96842739925205
342.46575, -50.9415539854, -99.793800580833, -93.179670309396, 0.96857811330624
344.82759, -51.296135897824, -100.49785628548, -93.797747808403, 0.96872914577581
347.22222, -51.655645029746, -101.21172467156, -94.423954163363, 0.96888049928162
349.65035, -52.020184763462, -101.93561187765, -95.058451234596, 0.96903217648619
352.11268, -52.389861393628, -102.66972985368, -95.701405226598, 0.96918418009442
354.60993, -52.764784230535, -103.41429656578, -96.352986835339, 0.96933651285371
357.14286, -53.145065707815, -104.16953621262, -97.013371401788, 0.96948917755591
359.71223, -53.530821494795, -104.9356794496, -97.68273907172, 0.96964217703835
362.31884, -53.922170613737, -105.71296362165, -98.361274962113, 0.96979551418418
364.9635, -54.319235562212, -106.50163300875, -99.049169334684, 0.96994919192406
367.64706, -54.722142440873, -107.3019390811, -99.746617776765, 0.97010321323781
370.37037, -55.131021086904, -108.11414076408, -100.45382138972, 0.97025758115432
373.13433, -55.546005213452, -108.93850471844, -101.17098698571, 0.97041229875422
375.93985, -55.967232555344, -109.77530562935, -101.89832729278, 0.97056736916976
378.78788, -56.394845021422, -110.62482651194, -102.63606116903, 0.97072279558765
381.67939, -56.828988853873, -111.48735902929, -103.38441382615, 0.9708785812493
384.61538, -57.269814794888, -112.36320382427, -104.14361706279, 0.97103472945284
387.5969, -57.717478261099, -113.25267086734, -104.91390950842, 0.97119124355389
390.625, -58.172139526171, -114.15607982425, -105.69553687826, 0.97134812696853
393.70079, -58.633963912034, -115.07376043329, -106.48875223949, 0.97150538317308
396.8254, -59.103121989215, -116.00605290837, -107.29381628987, 0.97166301570691
400, -59.579789786792, -116.95330835782, -108.11099764914, 0.97182102817416
403.22581, -60.064149012498, -117.91588922241, -108.94057316383, 0.97197942424476
406.50407, -60.556387283571, -118.89416973805, -109.7828282265, 0.97213820765704
409.83607, -61.056698368955, -119.88853641759, -110.63805710985, 0.97229738221904
413.22314, -61.565282443506, -120.89938856018, -111.50656331693, 0.97245695181097
416.66667, -62.082346354917, -121.92713878233, -112.38865994796, 0.97261692038667
420.16807, -62.608103904095, -122.9722135796, -113.284670085, 0.97277729197649
423.72881, -63.142776139798, -124.0350539135, -114.19492719531, 0.9729380706888
427.35043, -63.686591668381, -125.11611582996, -115.11977555459, 0.97309926071247
431.03448, -64.239786979564, -126.21587111113, -116.05957069118, 0.97326086631954
434.78261, -64.802606789193, -127.33480795799, -117.01467985246, 0.97342289186725
438.59649, -65.375304400051, -128.47343171261, -117.98548249488, 0.97358534180097
442.47788, -65.958142081815, -129.63226561547, -118.97237079878, 0.97374822065677
446.42857, -66.551391471382, -130.81185160528, -119.97575020978, 0.97391153306399
450.45045, -67.155333994817, -132.01275116109, -120.99604000809, 0.97407528374811
454.54545, -67.770261312337, -133.23554619219, -122.03367390781, 0.97423947753459
458.7156, -68.396475787772, -134.48083997426, -123.08910068752, 0.97440411935063
462.96296, -69.034290984122, -135.7492581389, -124.16278485471, 0.97456921422941
467.28972, -69.68403218689, -137.04144972001, -125.25520734583, 0.9747347673134
471.69811, -70.346036957047, -138.35808825679, -126.36686626428, 0.97490078385761
476.19048, -71.020655715596, -139.69987296138, -127.49827765885, 0.9750672692335
480.76923, -71.70825236185, -141.06752995373, -128.64997634514, 0.97523422893269
485.43689, -72.409204927743, -142.46181356817, -129.82251677293, 0.97540166857132
490.19608, -73.123906270619, -143.88350773652, -131.01647394231, 0.97556959389363
495.0495, -73.852764807177, -145.33342745559, -132.23244437209, 0.97573801077737
500, -74.596205291466, -146.81242033825, -133.47104712376, 0.97590692523744
505.05051, -75.354669640014, -148.32136826271, -134.73292488496, 0.9760763434311
510.20408, -76.12861780749, -149.86118912254, -136.01874511655, 0.97624627166333
515.46392, -76.918528716527, -151.43283868068, -137.32920126757, 0.97641671639155
520.83333, -77.724901245653, -153.03731254611, -138.66501406305, 0.97658768423167
526.31579, -78.548255279634, -154.67564826834, -140.02693286962, 0.97675918196352
531.91489, -79.389132826843, -156.34892757105, -141.41573714478, 0.97693121653714
537.63441, -80.248099208733, -158.05827872718, -142.8322379757, 0.97710379507929
543.47826, -81.125744326877, -159.8048790897, -144.27727971405, 0.97727692489974
549.45055, -82.022684013552, -161.58995778955, -145.75174171437, 0.97745061349882
555.55556, -82.939561472369, -163.41479861166, -147.25654018321, 0.97762486857451
561.79775, -83.877048816012, -165.28074306792, -148.79263014795, 0.97779969803042
568.18182, -84.83584870884, -167.18919367789, -150.36100755407, 0.97797510998381
574.71264, -85.816696122764, -169.14161747529, -151.96271150118, 0.9781511127745
581.39535, -86.820360215627, -171.13954975941, -153.5988266284, 0.97832771497351
588.23529, -87.847646342187, -173.18459811517, -155.27048566131, 0.97850492539333
595.2381, -88.899398208733, -175.27844671254, -156.97887213304, 0.97868275309735
602.40964, -89.976500183462, -177.42286092501, -158.72522329412, 0.97886120741104
609.7561, -91.079879775915, -179.61969228025, -160.51083322623, 0.97904029793286
617.28395, -92.210510300068, -181.87088378163, -162.33705617732, 0.97922003454663
625, -93.369413737166, -184.17847562605, -164.20531013624, 0.97940042743371
632.91139, -94.557663815982, -186.54461135583, -166.11708066798, 0.97958148708644
641.02564, -95.776389330032, -188.97154448806, -168.07392503167, 0.97976322432258
649.35065, -97.026777713262, -191.46164565587, -170.07747660636, 0.97994565029998
657.89474, -98.310078898045, -194.01741031592, -172.12944965194, 0.98012877653237
666.66667, -99.627609481816, -196.6414670728, -174.23164443554, 0.98031261490672
675.67568, -100.98075723154, -199.33658667635, -176.38595275661, 0.98049717770077
684.93151, -102.37098595841, -202.1056917622, -178.5943639079, 0.98068247760221
694.44444, -103.79984079881, -204.95186740014, -180.85897111307, 0.98086852772889
704.22535, -105.2689539415, -207.87837253799, -183.1819784867, 0.98105534165055
714.28571, -106.78005084577, -210.88865242275, -185.56570856702, 0.98124293341182
724.63768, -108.33495700027, -213.98635210618, -188.01261047758, 0.98143131755663
735.29412, -109.93560527821, -217.17533113674, -190.52526878079, 0.98162050915452
746.26866, -111.58404395127, -220.4596795745, -193.10641309309, 0.98181052382882
757.57576, -113.28244543206, -223.84373545492, -195.75892854014, 0.98200137778654
769.23077, -115.0331158235, -227.33210387095, -198.48586713959, 0.98219308785033
781.25, -116.83850536359, -230.92967783978, -201.29046020992, 0.98238567149318
793.65079, -118.70121986485, -234.64166116124, -204.17613191575, 0.98257914687523
806.45161, -120.62403326077, -238.4735934852, -207.14651407417, 0.98277353288345
819.67213, -122.60990138652, -242.43137784701, -210.20546236244, 0.98296884917431
833.33333, -124.6619771375, -246.52131095676, -213.35707408591, 0.98316511622
847.45763, -126.78362716968, -250.7501165675, -216.60570768553, 0.98336235535744
862.06897, -128.97845032742, -255.12498229929, -219.95600418939, 0.98356058884221
877.19298, -131.25029801116, -259.65360033642, -223.41291083995, 0.98375983990603
892.85714, -133.60329672733, -264.34421248828, -226.98170716136, 0.98396013281947
909.09091, -136.0418730983, -269.20566016429, -230.66803376903, 0.98416149295923
925.92593, -138.57078165125, -274.24743990609, -234.47792426727, 0.98436394688192
943.39623, -141.1951357529, -279.4797652017, -238.41784063195, 0.98456752240351
961.53846, -143.92044211376, -284.91363544066, -242.49471253511, 0.98477224868619
980.39216, -146.75263935167, -290.56091297336, -246.71598113857, 0.98497815633262
1000, -149.69814118299, -296.43440942871, -251.08964796657, 0.98518527748907
1020.4082, -152.76388490258, -302.54798259267, -255.6243295648, 0.98539364595789
1041.6667, -155.95738592381, -308.91664540732, -260.32931876944, 0.98560329732054
1063.8298, -159.28679928118, -315.55668888125, -265.2146535472, 0.98581426907275
1086.9565, -162.76098915501, -322.48582103286, -270.2911945315, 0.98602660077246
1111.1111, -166.38960766626, -329.72332436683, -275.57071257723, 0.986240334203
1136.3636, -170.18318441605, -337.29023482112, -281.06598789212, 0.9864555135524
1162.7907, -174.15322851927, -345.20954569243, -286.7909225891, 0.98667218561191
1190.4762, -178.31234521435, -353.50644069208, -292.76066884897, 0.98689039999496
1219.5122, -182.67436953812, -362.20856111427, -298.99177530443, 0.9871102093804
1250, -187.25452005195, -371.34631308304, -305.5023547708, 0.98733166978232
1282.0513, -192.06957621817, -380.9532220747, -312.31227708099, 0.98755484085044
1315.7895, -197.13808378352, -391.06634342278, -319.4433915635, 0.9877797862056
1351.3514, -202.48059346811, -401.72673939703, -326.91978467009, 0.98800657381399
1388.8889, -208.11993943619, -412.98003580493, -334.76807946995, 0.98823527640795
1428.5714, -214.08156550487, -424.87707402262, -343.01778524311, 0.98846597195811
1470.5882, -220.39390891949, -437.47467809692, -351.70170732247, 0.98869874420546
1515.1515, -227.08885390656, -450.83656133881, -360.85642976785, 0.98893368326296
1562.5, -234.20227026835, -465.03440291496, -370.52288656963, 0.98917088629711
1612.9032, -241.77465622201, -480.14913283681, -380.74704109201, 0.98941045830292
1666.6667, -249.85190980702, -496.27247396293, -391.5806986746, 0.98965251298796
1724.1379, -258.48625989497, -513.50880307479, -403.08248412644, 0.98989717378325
1785.7143, -267.73739670211, -531.97741077918, -415.31902484212, 0.99014457500505
1851.8519, -277.67385352796, -551.81526365982, -428.36639224642, 0.99039486319311
1923.0769, -288.37470735781, -573.18040389919, -442.31187037949, 0.99064819865933
2000, -299.93168761136, -596.25616487456, -457.25614231207, 0.99090475728766
