# R=6.8e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 1.7e-07, -2.22474342578e-18, -2.2320033764e-18, 0.0032526611309
373.831775701, 1.819e-07, -1.96446942811e-18, -1.97128972554e-18, 0.00345981483132
350.877192982, 1.938e-07, -1.74698661419e-18, -1.75341924775e-18, 0.00366862264601
330.578512397, 2.057e-07, -1.56339676599e-18, -1.5694854447e-18, 0.00387941075272
312.5, 2.176e-07, -1.40700763958e-18, -1.41278947518e-18, 0.00409249623239
296.296296296, 2.295e-07, -1.27270543692e-18, -1.27821216157e-18, 0.00430814602603
281.690140845, 2.414e-07, -1.15652672571e-18, -1.16178566861e-18, 0.00452660335394
268.456375839, 2.533e-07, -1.05536038928e-18, -1.06039523847e-18, 0.00474808732375
256.41025641, 2.652e-07, -9.66736216797e-19, -9.71567600945e-19, 0.004972771986
245.398773006, 2.771e-07, -8.88672301124e-19, -8.93318341711e-19, 0.00520087898122
235.294117647, 2.89e-07, -8.19563513975e-19, -8.24040130914e-19, 0.00543252296917
225.988700565, 3.009e-07, -7.58098436536e-19, -7.62419737092e-19, 0.00566787603441
217.391304348, 3.128e-07, -7.03197121657e-19, -7.0737563804e-19, 0.00590706854779
209.42408377, 3.247e-07, -6.53963664524e-19, -6.58010575516e-19, 0.00615022180891
202.02020202, 3.366e-07, -6.09649772754e-19, -6.13575087485e-19, 0.00639744802354
195.12195122, 3.485e-07, -5.69626495363e-19, -5.73439205758e-19, 0.00664884848483
188.679245283, 3.604e-07, -5.33362085045e-19, -5.3707028895e-19, 0.00690450390116
182.648401826, 3.723e-07, -5.00404494658e-19, -5.04015515423e-19, 0.00716450318519
176.991150442, 3.842e-07, -4.7036748322e-19, -4.73887946086e-19, 0.00742889304485
171.673819742, 3.961e-07, -4.42919403032e-19, -4.46355348998e-19, 0.00769778154119
166.666666667, 4.08e-07, -4.17774253429e-19, -4.21131176851e-19, 0.00797120613982
161.943319838, 4.199e-07, -3.94684326649e-19, -3.97967234224e-19, 0.00824919061981
157.480314961, 4.318e-07, -3.73434190209e-19, -3.76647683219e-19, 0.00853182736372
153.256704981, 4.437e-07, -3.53835835162e-19, -3.56984114762e-19, 0.00881910278391
149.253731343, 4.556e-07, -3.35724528522e-19, -3.38811473824e-19, 0.00911110024269
145.454545455, 4.675e-07, -3.1895550822e-19, -3.21984674595e-19, 0.00940779675127
141.843971631, 4.794e-07, -3.03401094353e-19, -3.0637577388e-19, 0.00970925177682
138.408304498, 4.913e-07, -2.88948378395e-19, -2.91871600352e-19, 0.0100154381386
135.135135135, 5.032e-07, -2.75497176589e-19, -2.78371758278e-19, 0.0103264128047
132.01320132, 5.151e-07, -2.62958398497e-19, -2.65786938003e-19, 0.0106421313558
129.032258065, 5.27e-07, -2.51252559871e-19, -2.54037482165e-19, 0.0109626432719
126.1829653, 5.389e-07, -2.40308616856e-19, -2.43052163109e-19, 0.0112878907076
123.456790123, 5.508e-07, -2.30062872229e-19, -2.32767136974e-19, 0.0116178975271
120.84592145, 5.627e-07, -2.20458108005e-19, -2.23125046389e-19, 0.0119526625435
118.343195266, 5.746e-07, -2.11442820155e-19, -2.14074247629e-19, 0.0122921252925
115.942028986, 5.865e-07, -2.02970523789e-19, -2.05568142626e-19, 0.0126362908357
113.636363636, 5.984e-07, -1.94999194282e-19, -1.97564600883e-19, 0.0129851531543
111.420612813, 6.103e-07, -1.87490775027e-19, -1.90025456406e-19, 0.0133386411847
109.289617486, 6.222e-07, -1.80410715728e-19, -1.82916070169e-19, 0.0136967432048
107.238605898, 6.341e-07, -1.73727605424e-19, -1.76204947072e-19, 0.0140594330056
105.263157895, 6.46e-07, -1.67412837016e-19, -1.69863401037e-19, 0.014426674646
103.359173127, 6.579e-07, -1.61440316535e-19, -1.63865260848e-19, 0.0147984038857
101.52284264, 6.698e-07, -1.55786195559e-19, -1.58186610913e-19, 0.0151745798238
99.7506234414, 6.817e-07, -1.50428646418e-19, -1.52805562999e-19, 0.0155551704722
98.0392156863, 6.936e-07, -1.45347662786e-19, -1.47702054391e-19, 0.0159401412222
96.3855421687, 7.055e-07, -1.40524889733e-19, -1.42857668728e-19, 0.0163293928537
94.7867298578, 7.174e-07, -1.35943445135e-19, -1.38255477377e-19, 0.0167228979693
93.2400932401, 7.293e-07, -1.3158779324e-19, -1.33879898088e-19, 0.0171206049625
91.7431192661, 7.412e-07, -1.27443615707e-19, -1.29716569218e-19, 0.0175224608889
90.2934537246, 7.531e-07, -1.23497705517e-19, -1.25752237136e-19, 0.0179283619153
88.8888888889, 7.65e-07, -1.19737851047e-19, -1.21974655832e-19, 0.0183382750228
87.5273522976, 7.769e-07, -1.16152759643e-19, -1.18372496767e-19, 0.0187521357144
86.2068965517, 7.888e-07, -1.12731972951e-19, -1.1493526814e-19, 0.019169879043
84.9256900212, 8.007e-07, -1.09465795833e-19, -1.11653242036e-19, 0.0195914257668
83.6820083682, 8.126e-07, -1.06345225341e-19, -1.0851738912e-19, 0.0200167346172
82.4742268041, 8.245e-07, -1.03361904454e-19, -1.0551931957e-19, 0.0204456882869
