# R=6.8e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
70.2987697715, 9.673e-07, -1.49712519335e-13, -1.50537891619e-13, 0.00548282080614
69.4444444444, 9.792e-07, -1.44142467818e-13, -1.44943784537e-13, 0.00552846554693
68.6106346484, 9.911e-07, -1.3884038096e-13, -1.39618760712e-13, 0.00557503696666
67.7966101695, 1.003e-06, -1.33790775168e-13, -1.34547070529e-13, 0.00562104666339
67.0016750419, 1.0149e-06, -1.28978986367e-13, -1.29714049302e-13, 0.00566679506529
66.2251655629, 1.0268e-06, -1.24391297868e-13, -1.25106031409e-13, 0.00571302224943
65.4664484452, 1.0387e-06, -1.20015009394e-13, -1.20710272166e-13, 0.00575976476541
64.7249190939, 1.0506e-06, -1.15838357412e-13, -1.16514876441e-13, 0.0058062888571
64, 1.0625e-06, -1.11850137163e-13, -1.12508733651e-13, 0.00585373656718
63.2911392405, 1.0744e-06, -1.08040221678e-13, -1.086814583e-13, 0.00590014738695
62.5978090767, 1.0863e-06, -1.04398704974e-13, -1.05023335608e-13, 0.00594754137474
61.919504644, 1.0982e-06, -1.00916476097e-13, -1.01525271743e-13, 0.00599649364489
61.2557427259, 1.1101e-06, -9.75853682534e-14, -9.81787482075e-14, 0.00604387369901
60.6060606061, 1.122e-06, -9.43971734272e-14, -9.49757800488e-14, 0.0060921491911
59.9700149925, 1.1339e-06, -9.13444526737e-14, -9.19088774006e-14, 0.00614113394597
59.3471810089, 1.1458e-06, -8.84202948126e-14, -8.89710102489e-14, 0.00618983008888
58.7371512482, 1.1577e-06, -8.5618008842e-14, -8.61555759763e-14, 0.00623949324483
58.1395348837, 1.1696e-06, -8.29315015452e-14, -8.34563695008e-14, 0.00628912998217
57.5539568345, 1.1815e-06, -8.03549742242e-14, -8.08675557694e-14, 0.0063385314463
56.9800569801, 1.1934e-06, -7.78828270709e-14, -7.83836443978e-14, 0.00638930902895
56.4174894217, 1.2053e-06, -7.55100272953e-14, -7.59994662655e-14, 0.00644003167719
55.8659217877, 1.2172e-06, -7.32317461608e-14, -7.37101519399e-14, 0.00649036484903
55.3250345781, 1.2291e-06, -7.10432598258e-14, -7.1511111662e-14, 0.00654236559046
54.7945205479, 1.241e-06, -6.89403446351e-14, -6.93980169157e-14, 0.00659488989695
54.2740841248, 1.2529e-06, -6.69190010105e-14, -6.73667833294e-14, 0.00664693038201
53.7634408602, 1.2648e-06, -6.49753091923e-14, -6.54135548486e-14, 0.006699615353
53.2623169108, 1.2767e-06, -6.31056546236e-14, -6.35346890666e-14, 0.00675275899408
52.7704485488, 1.2886e-06, -6.13066175437e-14, -6.17267436187e-14, 0.00680622450443
52.2875816993, 1.3005e-06, -5.95749441393e-14, -5.99864635549e-14, 0.00686020463943
51.8134715026, 1.3124e-06, -5.7907575516e-14, -5.83107696062e-14, 0.00691457329201
51.3478818999, 1.3243e-06, -5.63015708849e-14, -5.66967473092e-14, 0.00697000168531
50.8905852417, 1.3362e-06, -5.47542531366e-14, -5.51416368321e-14, 0.0070252483922
50.4413619168, 1.3481e-06, -5.32629745271e-14, -5.36428235696e-14, 0.00708107845972
50, 1.36e-06, -5.18252753802e-14, -5.21978293524e-14, 0.00713734607151
49.5662949195, 1.3719e-06, -5.04388124418e-14, -5.08043042645e-14, 0.00719411136667
49.14004914, 1.3838e-06, -4.91013554022e-14, -4.94600190141e-14, 0.00725158661591
48.7210718636, 1.3957e-06, -4.78108577795e-14, -4.81628578168e-14, 0.00730853718583
48.309178744, 1.4076e-06, -4.65651958743e-14, -4.69108117532e-14, 0.00736751008994
47.9041916168, 1.4195e-06, -4.5362540929e-14, -4.57019725651e-14, 0.00742706752276
47.5059382423, 1.4314e-06, -4.42011607165e-14, -4.45345268586e-14, 0.00748556604505
47.1142520612, 1.4433e-06, -4.30792302301e-14, -4.34067506838e-14, 0.00754538058054
46.7289719626, 1.4552e-06, -4.19951256465e-14, -4.23170044612e-14, 0.00760637050768
46.3499420626, 1.4671e-06, -4.09473554358e-14, -4.12637282495e-14, 0.00766709231405
45.9770114943, 1.479e-06, -3.9934399981e-14, -4.02454372795e-14, 0.00772851084591
45.6100342075, 1.4909e-06, -3.89548651057e-14, -3.92607178053e-14, 0.00779029821051
45.2488687783, 1.5028e-06, -3.80073708797e-14, -3.83082231962e-14, 0.00785346568841
