# R=0.00025
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
330.578512397, 7.5625e-07, -1.17874029058e-12, -1.18017504319e-12, 0.00121571170664
312.5, 8e-07, -9.92357629349e-13, -9.93604839539e-13, 0.00125523763574
296.296296296, 8.4375e-07, -8.4267841242e-13, -8.43769474445e-13, 0.00129308070305
281.690140845, 8.875e-07, -7.21181064189e-13, -7.22141725653e-13, 0.00133029491207
268.456375839, 9.3125e-07, -6.21601774821e-13, -6.22452438259e-13, 0.0013666320286
256.41025641, 9.75e-07, -5.3926688771e-13, -5.40024278414e-13, 0.00140251232086
245.398773006, 1.01875e-06, -4.70642699966e-13, -4.7132070331e-13, 0.00143851805982
235.294117647, 1.0625e-06, -4.13025332305e-13, -4.13635050188e-13, 0.00147404791363
225.988700565, 1.10625e-06, -3.64321643712e-13, -3.64872657117e-13, 0.00151015263566
217.391304348, 1.15e-06, -3.22895618964e-13, -3.2339586405e-13, 0.00154685059997
209.42408377, 1.19375e-06, -2.87456267453e-13, -2.87912215204e-13, 0.00158363461664
202.02020202, 1.2375e-06, -2.56975443623e-13, -2.5739279144e-13, 0.00162144329736
195.12195122, 1.28125e-06, -2.30628296086e-13, -2.31011848014e-13, 0.00166031279668
188.679245283, 1.325e-06, -2.07747953969e-13, -2.08101711988e-13, 0.00169992844091
182.648401826, 1.36875e-06, -1.87791339447e-13, -1.88118739814e-13, 0.00174039208843
176.991150442, 1.4125e-06, -1.70313276757e-13, -1.70617379441e-13, 0.00178236639588
171.673819742, 1.45625e-06, -1.54946807406e-13, -1.55230233451e-13, 0.00182584306105
166.666666667, 1.5e-06, -1.41387681697e-13, -1.41652607956e-13, 0.00187025330737
161.943319838, 1.54375e-06, -1.29382048866e-13, -1.2963044512e-13, 0.00191618761376
157.480314961, 1.5875e-06, -1.18717244737e-13, -1.18950829898e-13, 0.00196371190861
153.256704981, 1.63125e-06, -1.09214227684e-13, -1.09434470454e-13, 0.00201255389867
149.253731343, 1.675e-06, -1.00721481477e-13, -1.00929703505e-13, 0.00206304012729
145.454545455, 1.71875e-06, -9.3110309225e-14, -9.33076860212e-14, 0.00211533266585
141.843971631, 1.7625e-06, -8.62709828243e-14, -8.64585163271e-14, 0.00216905761076
138.408304498, 1.80625e-06, -8.01094930559e-14, -8.02880876848e-14, 0.00222442250115
135.135135135, 1.85e-06, -7.45450756421e-14, -7.47155228006e-14, 0.0022812817483
132.01320132, 1.89375e-06, -6.95080509203e-14, -6.9671071658e-14, 0.00233986264104
129.032258065, 1.9375e-06, -6.49381601911e-14, -6.50943808412e-14, 0.00239990991702
