# L (m), R (m), T (K), F_Drude (N), F_Plasma (N), F_PFA_Drude (N), F_PFA_Plasma (N), F_Drude/F_PFA_Drude, F_Plasma/F_PFA_Plasma, F_Plasma_xi0 (N), F_Plasma_xi0/F_PFA_Plasma_xi0
8.55e-07, 0.0001513, 295, -4.90509250488e-13, -6.01944368348e-13, -4.91598499599e-13, -6.06206543354e-13, 0.99778427088, 0.992969104254, -1.1143511786e-13, 0.972314980767
8.6e-07, 0.0001513, 295, -4.81785921102e-13, -5.91977314886e-13, -4.82859442878e-13, -5.96202949271e-13, 0.997776740639, 0.992912422876, -1.10191393785e-13, 0.972189738006
8.65e-07, 0.0001513, 295, -4.7326419111e-13, -5.82232429609e-13, -4.74322260064e-13, -5.86422043284e-13, 0.997769303609, 0.992855634056, -1.08968238499e-13, 0.972064667464
8.7e-07, 0.0001513, 295, -4.64938277809e-13, -5.72703476287e-13, -4.6598123205e-13, -5.76857651969e-13, 0.997761810629, 0.992798612158, -1.07765198478e-13, 0.971939737565
8.75e-07, 0.0001513, 295, -4.56802688489e-13, -5.6338452556e-13, -4.57830831796e-13, -5.67503806294e-13, 0.997754316146, 0.99274140422, -1.06581837071e-13, 0.971814957686
8.8e-07, 0.0001513, 295, -4.48852129435e-13, -5.54269860069e-13, -4.49865716867e-13, -5.58354733764e-13, 0.997746911147, 0.99268408872, -1.05417730633e-13, 0.971690348471
8.85e-07, 0.0001513, 295, -4.41081367937e-13, -5.45353828663e-13, -4.42080722302e-13, -5.49404850899e-13, 0.99773943012, 0.992626526267, -1.04272460726e-13, 0.971565873293
8.9e-07, 0.0001513, 295, -4.33485460123e-13, -5.3663108625e-13, -4.34470853816e-13, -5.40648756076e-13, 0.997731968245, 0.992568798539, -1.03145626127e-13, 0.971441551696
8.95e-07, 0.0001513, 295, -4.26059600144e-13, -5.28096435358e-13, -4.27031281246e-13, -5.32081222609e-13, 0.997724566925, 0.992510941785, -1.02036835214e-13, 0.971317393319
9e-07, 0.0001513, 295, -4.18799069707e-13, -5.19744772351e-13, -4.19757332339e-13, -5.23697192201e-13, 0.997717103292, 0.9924528527, -1.00945702644e-13, 0.971193368722
9.05e-07, 0.0001513, 295, -4.11699384434e-13, -5.11571242243e-13, -4.12644486778e-13, -5.15491768633e-13, 0.997709645048, 0.992394589732, -9.98718578089e-14, 0.971069492619
9.1e-07, 0.0001513, 295, -4.04756181418e-13, -5.03571119962e-13, -4.05688370465e-13, -5.07460211737e-13, 0.997702204168, 0.992336164127, -9.88149385439e-14, 0.9709457676
9.15e-07, 0.0001513, 295, -3.97965251737e-13, -4.95739844463e-13, -3.98884750059e-13, -4.99597931618e-13, 0.997694827085, 0.992277615837, -9.77745927261e-14, 0.970822202344
9.2e-07, 0.0001513, 295, -3.91322448312e-13, -4.88072921848e-13, -3.92229527733e-13, -4.91900483123e-13, 0.997687375996, 0.992218830015, -9.6750473536e-14, 0.970698767335
9.25e-07, 0.0001513, 295, -3.84823877454e-13, -4.80566127022e-13, -3.85718736162e-13, -4.84363560539e-13, 0.997680022712, 0.992159952096, -9.57422495678e-14, 0.970575498224
9.3e-07, 0.0001513, 295, -3.78465632103e-13, -4.73215222386e-13, -3.79348533715e-13, -4.76982992516e-13, 0.99767258462, 0.992100829192, -9.47495902831e-14, 0.97045235305
9.35e-07, 0.0001513, 295, -3.72244028896e-13, -4.66016208588e-13, -3.73115199853e-13, -4.69754737194e-13, 0.997665142139, 0.992041530803, -9.37721796923e-14, 0.970329352483
9.4e-07, 0.0001513, 295, -3.6615550672e-13, -4.58965216388e-13, -3.67015130713e-13, -4.62674877532e-13, 0.997657796858, 0.991982142701, -9.28097096677e-14, 0.970206515842
