# L (m), R (m), T (K), F'_Drude (mPa), F'_Plasma (N/m), F'_PFA_Drude (N/m), F'_PFA_Plasma (N/m), F'_Drude/F'_PFA_Drude, F'_Plasma/F'_PFA_Plasma, F'_Plasma_xi0 (N/m), F'_Plasma_xi0/F'_PFA_Plasma_xi0
3.55e-07, 0.0001513, 295, 5.50570331175e-05, 5.79536087519e-05, 5.51112619015e-05, 5.80319582784e-05, 0.999016012659, 0.998649890012, 2.8965756344e-06, 0.991741441318
3.6e-07, 0.0001513, 295, 5.21978498017e-05, 5.49878462851e-05, 5.22498401643e-05, 5.50633196517e-05, 0.999004966093, 0.998629334972, 2.78999648345e-06, 0.991653394281
3.65e-07, 0.0001513, 295, 4.95213772849e-05, 5.22099561363e-05, 4.95712458516e-05, 5.22826943444e-05, 0.998994002152, 0.998608751729, 2.68857885138e-06, 0.991565526129
3.7e-07, 0.0001513, 295, 4.70137786409e-05, 4.96057926592e-05, 4.70616386293e-05, 4.96759321219e-05, 0.998983036082, 0.998588059455, 2.59201401832e-06, 0.991477822082
3.75e-07, 0.0001513, 295, 4.46624327314e-05, 4.71624479513e-05, 4.47083864872e-05, 4.72301130424e-05, 0.998972144614, 0.998567331586, 2.50001521989e-06, 0.991390289629
3.8e-07, 0.0001513, 295, 4.24558085386e-05, 4.48681243596e-05, 4.24999464925e-05, 4.4933426414e-05, 0.9989614586, 0.998546693193, 2.41231582095e-06, 0.991302948356
3.85e-07, 0.0001513, 295, 4.03833460029e-05, 4.27120135644e-05, 4.04257586447e-05, 4.27750630192e-05, 0.998950851062, 0.998526023099, 2.32866756145e-06, 0.991215777182
3.9e-07, 0.0001513, 295, 3.84353731487e-05, 4.06842123257e-05, 3.84761512416e-05, 4.07451189993e-05, 0.998940172247, 0.998505178656, 2.24883917708e-06, 0.99112874983
3.95e-07, 0.0001513, 295, 3.66030327828e-05, 3.87756479508e-05, 3.66422563935e-05, 3.88345100206e-05, 0.99892955253, 0.998484284473, 2.17261516796e-06, 0.991041885423
4e-07, 0.0001513, 295, 3.48781941379e-05, 3.69779885841e-05, 3.49159344787e-05, 3.70348945033e-05, 0.998919108386, 0.998463451297, 2.09979444621e-06, 0.990955195883
4.05e-07, 0.0001513, 295, 3.3253383997e-05, 3.52835732763e-05, 3.32897065096e-05, 3.53386048678e-05, 0.998908896578, 0.998442734463, 2.03018927935e-06, 0.990868713076
4.1e-07, 0.0001513, 295, 3.17217136197e-05, 3.36853375751e-05, 3.17566934887e-05, 3.37385858701e-05, 0.998898504058, 0.998421738978, 1.96362395536e-06, 0.990782331978
4.15e-07, 0.0001513, 295, 3.0276864241e-05, 3.21767987222e-05, 3.03105619684e-05, 3.22283392286e-05, 0.998888251315, 0.998400770638, 1.89993448125e-06, 0.990696115066
4.2e-07, 0.0001513, 295, 2.89129996914e-05, 3.07519669247e-05, 2.89454751088e-05, 3.08018738285e-05, 0.998878048564, 0.998379744554, 1.83896723321e-06, 0.990610052545
4.25e-07, 0.0001513, 295, 2.76247411874e-05, 2.94053195459e-05, 2.76560486302e-05, 2.9453660893e-05, 0.998867971228, 0.998358732138, 1.78057835856e-06, 0.990524149938
4.3e-07, 0.0001513, 295, 2.64071156626e-05, 2.81317486431e-05, 2.64373111131e-05, 2.81785935685e-05, 0.998857847139, 0.998337570495, 1.7246329805e-06, 0.99043838363
4.35e-07, 0.0001513, 295, 2.52555355773e-05, 2.69265402414e-05, 2.5284668183e-05, 2.69719504516e-05, 0.998847815385, 0.998316391308, 1.67100466412e-06, 0.990352767379
4.4e-07, 0.0001513, 295, 2.41657535992e-05, 2.57853283299e-05, 2.41938701518e-05, 2.58293626295e-05, 0.998837864617, 0.998295184428, 1.61957473065e-06, 0.990267306463
4.45e-07, 0.0001513, 295, 2.31338394719e-05, 2.4704071188e-05, 2.31609827581e-05, 2.47467838651e-05, 0.998828059824, 0.998274010985, 1.57023171606e-06, 0.990182002753
4.5e-07, 0.0001513, 295, 2.21561464644e-05, 2.36790172974e-05, 2.21823606717e-05, 2.37204635929e-05, 0.99881824087, 0.998252719838, 1.52287083298e-06, 0.990096834206
4.55e-07, 0.0001513, 295, 2.12292981592e-05, 2.27066917352e-05, 2.12546234798e-05, 2.27469224367e-05, 0.998808479451, 0.998231378264, 1.47739357607e-06, 0.990011799753
4.6e-07, 0.0001513, 295, 2.03501576408e-05, 2.17838648913e-05, 2.03746338985e-05, 2.18229299885e-05, 0.99879868969, 0.998209905948, 1.43370725059e-06, 0.989926894425
4.65e-07, 0.0001513, 295, 1.95158175174e-05, 2.09075421497e-05, 1.95394779789e-05, 2.09454846171e-05, 0.998789094491, 0.998188513273, 1.39172463234e-06, 0.989842149061
4.7e-07, 0.0001513, 295, 1.87235678691e-05, 2.00749313451e-05, 1.87464471126e-05, 2.01117951056e-05, 0.99877954242, 0.998167057675, 1.35136347599e-06, 0.989757543817
4.75e-07, 0.0001513, 295, 1.79708925186e-05, 1.92834388114e-05, 1.79930216505e-05, 1.93192639312e-05, 0.998770126977, 0.998145627087, 1.31254629283e-06, 0.989673087632
4.8e-07, 0.0001513, 295, 1.72554448924e-05, 1.85306448462e-05, 1.72768559804e-05, 1.85654720287e-05, 0.998760706923, 0.9981240885, 1.27519995388e-06, 0.989588757255
4.85e-07, 0.0001513, 295, 1.65750424906e-05, 1.78142979761e-05, 1.65957649176e-05, 1.78481648919e-05, 0.998751342457, 0.99810249872, 1.23925548554e-06, 0.989504560078
4.9e-07, 0.0001513, 295, 1.59276499058e-05, 1.71322976565e-05, 1.59477112821e-05, 1.71652398807e-05, 0.998742052954, 0.998080875977, 1.20464775067e-06, 0.989420496628
4.95e-07, 0.0001513, 295, 1.53113664691e-05, 1.64826816589e-05, 1.53307945481e-05, 1.65147346234e-05, 0.998732741547, 0.998059129306, 1.1713151898e-06, 0.98933655028
5e-07, 0.0001513, 295, 1.47244217673e-05, 1.58636214346e-05, 1.4743240465e-05, 1.5894816406e-05, 0.998723571135, 0.998037412288, 1.13919966727e-06, 0.989252750746
5.05e-07, 0.0001513, 295, 1.41651617086e-05, 1.52734079237e-05, 1.41833915564e-05, 1.53037724576e-05, 0.998714704606, 0.998015879158, 1.10824621514e-06, 0.989169142354
5.1e-07, 0.0001513, 295, 1.36320312958e-05, 1.47104339343e-05, 1.36496984168e-05, 1.47400010486e-05, 0.99870567683, 0.997994090087, 1.0784026385e-06, 0.989085605271
5.15e-07, 0.0001513, 295, 1.31235838307e-05, 1.4173203518e-05, 1.3140711732e-05, 1.42020033263e-05, 0.998696577355, 0.997972130579, 1.04961968728e-06, 0.989002167664
5.2e-07, 0.0001513, 295, 1.26384673768e-05, 1.36603181142e-05, 1.2655074956e-05, 1.36883758204e-05, 0.998687674373, 0.997950253078, 1.02185073735e-06, 0.988918883719
5.25e-07, 0.0001513, 295, 1.21754098854e-05, 1.31704613944e-05, 1.21915175857e-05, 1.31978035581e-05, 0.998678778077, 0.997928279235, 9.95051509005e-07, 0.988835715018
5.3e-07, 0.0001513, 295, 1.17332211926e-05, 1.27024012416e-05, 1.17488489803e-05, 1.2729053735e-05, 0.998669845217, 0.997906168528, 9.69180049014e-07, 0.988752650301
5.35e-07, 0.0001513, 295, 1.13107885997e-05, 1.22549852209e-05, 1.1325952674e-05, 1.22809698894e-05, 0.998661121521, 0.997884151763, 9.44196621182e-07, 0.988669739111
5.4e-07, 0.0001513, 295, 1.09070629267e-05, 1.18271263548e-05, 1.09217811426e-05, 1.185246654e-05, 0.998652397838, 0.997862032754, 9.2006342809e-07, 0.98858693884
5.45e-07, 0.0001513, 295, 1.05210622744e-05, 1.14178069089e-05, 1.05353509807e-05, 1.1442524243e-05, 0.998643737041, 0.997839870506, 8.96744634518e-07, 0.98850426016
5.5e-07, 0.0001513, 295, 1.01518636624e-05, 1.10260698527e-05, 1.01657384558e-05, 1.10501850337e-05, 0.998635141613, 0.99781766722, 8.74206190207e-07, 0.988421700212
5.55e-07, 0.0001513, 295, 9.79859933335e-06, 1.06510150743e-05, 9.81207540625e-06, 1.06745482196e-05, 0.998626582823, 0.997795396599, 8.52415740923e-07, 0.988339258639
5.6e-07, 0.0001513, 295, 9.46045328726e-06, 1.02917958038e-05, 9.47354545351e-06, 1.03147664954e-05, 0.998618028877, 0.997773028439, 8.31342516496e-07, 0.988256920711
5.65e-07, 0.0001513, 295, 9.13665858375e-06, 9.94761585991e-06, 9.14938050339e-06, 9.97004235217e-06, 0.998609532127, 0.997750612138, 8.10957276168e-07, 0.988174699942
5.7e-07, 0.0001513, 295, 8.82649366181e-06, 9.61772586697e-06, 8.8388575098e-06, 9.63962475566e-06, 0.998601193878, 0.997728242618, 7.91232205158e-07, 0.988092618982
5.75e-07, 0.0001513, 295, 8.52927628413e-06, 9.30141705398e-06, 8.54129548157e-06, 9.32280607313e-06, 0.998592813295, 0.997705731624, 7.72140769848e-07, 0.988010627357
5.8e-07, 0.0001513, 295, 8.2443670947e-06, 8.99802488008e-06, 8.2560527107e-06, 9.0189192265e-06, 0.998584600122, 0.997683276023, 7.53657785382e-07, 0.98792877885
5.85e-07, 0.0001513, 295, 7.9711601546e-06, 8.70691933882e-06, 7.98252420486e-06, 8.7273350547e-06, 0.998576383865, 0.997660715928, 7.3575918422e-07, 0.987847027707
5.9e-07, 0.0001513, 295, 7.70908570443e-06, 8.4275077801e-06, 7.72013930657e-06, 8.44745986691e-06, 0.998568212088, 0.997638096288, 7.18422075668e-07, 0.987765388249
5.95e-07, 0.0001513, 295, 7.4576057714e-06, 8.15923039712e-06, 7.46835948527e-06, 8.17873317293e-06, 0.998560096914, 0.997615428282, 7.0162462572e-07, 0.987683859787
6e-07, 0.0001513, 295, 7.21621183283e-06, 7.90155783109e-06, 7.22667628755e-06, 7.92062557543e-06, 0.998551968526, 0.997592646672, 6.85345998261e-07, 0.987602423157
6.05e-07, 0.0001513, 295, 6.98442742337e-06, 7.65399383612e-06, 6.99460943365e-06, 7.67263681208e-06, 0.9985443061, 0.997570199605, 6.69566412756e-07, 0.987521203508
6.1e-07, 0.0001513, 295, 6.76179315619e-06, 7.41605991638e-06, 6.77170504789e-06, 7.43429393484e-06, 0.998536278288, 0.99754730999, 6.5426676019e-07, 0.987439984388
6.15e-07, 0.0001513, 295, 6.5478832872e-06, 7.18731229913e-06, 6.55753401369e-06, 7.20514961703e-06, 0.998528299439, 0.997524365371, 6.39429011932e-07, 0.987358872498
6.2e-07, 0.0001513, 295, 6.34229302397e-06, 6.96732891897e-06, 6.35169044276e-06, 6.98478057733e-06, 0.998520485392, 0.997501473645, 6.25035895007e-07, 0.987277894376
6.25e-07, 0.0001513, 295, 6.14463737337e-06, 6.75570823493e-06, 6.15379024995e-06, 6.77278611216e-06, 0.998512644044, 0.99747845614, 6.11070861554e-07, 0.98719700544
6.3e-07, 0.0001513, 295, 5.95455347333e-06, 6.55207160082e-06, 5.96346982591e-06, 6.56878672843e-06, 0.998504838151, 0.997455370634, 5.97518127492e-07, 0.987116211354
6.35e-07, 0.0001513, 295, 5.77169790393e-06, 6.35606052505e-06, 5.7803847995e-06, 6.37242286832e-06, 0.998497176941, 0.997432319918, 5.8436262112e-07, 0.987035550396
6.4e-07, 0.0001513, 295, 5.5957437677e-06, 6.16733364529e-06, 5.60420888425e-06, 6.18335372028e-06, 0.99848950731, 0.997409160835, 5.71589877589e-07, 0.986954975735
6.45e-07, 0.0001513, 295, 5.42638208232e-06, 5.98556816956e-06, 5.43463280168e-06, 6.00125610896e-06, 0.99848182579, 0.997385890702, 5.59186087243e-07, 0.986874489733
6.5e-07, 0.0001513, 295, 5.26332085042e-06, 5.81045890689e-06, 5.27136327651e-06, 5.825823459e-06, 0.998474317616, 0.997362681479, 5.47138056471e-07, 0.986794135547
6.55e-07, 0.0001513, 295, 5.1062810833e-06, 5.64171418931e-06, 5.11412209768e-06, 5.65676482629e-06, 0.998466791714, 0.997339356074, 5.35433106009e-07, 0.986713868591
6.6e-07, 0.0001513, 295, 4.95499879796e-06, 5.47905790537e-06, 4.96264524133e-06, 5.493803993e-06, 0.998459200084, 0.99731586936, 5.2405910741e-07, 0.986633667922
6.65e-07, 0.0001513, 295, 4.8092250253e-06, 5.32222952216e-06, 4.81668205061e-06, 5.33667862092e-06, 0.998451833601, 0.997292492244, 5.13004496854e-07, 0.986553616213
6.7e-07, 0.0001513, 295, 4.6687207612e-06, 5.17097887762e-06, 4.67599446845e-06, 5.18513945924e-06, 0.998444457688, 0.997269006604, 5.02258116416e-07, 0.986473647974
6.75e-07, 0.0001513, 295, 4.53326000221e-06, 5.02506930567e-06, 4.54035631945e-06, 5.03894960292e-06, 0.998437057194, 0.997245398675, 4.91809303464e-07, 0.98639375974
6.8e-07, 0.0001513, 295, 4.40262864055e-06, 4.88427649362e-06, 4.40955263773e-06, 4.89788379817e-06, 0.998429773323, 0.997221799227, 4.81647853072e-07, 0.986313985447
6.85e-07, 0.0001513, 295, 4.27662248236e-06, 4.74838644497e-06, 4.28337903679e-06, 4.76172779128e-06, 0.998422611127, 0.997198213149, 4.71763962611e-07, 0.986234328363
6.9e-07, 0.0001513, 295, 4.15504636481e-06, 4.61719456332e-06, 4.16164111934e-06, 4.63027771851e-06, 0.998415347614, 0.997174434022, 4.62148198511e-07, 0.986154729116
6.95e-07, 0.0001513, 295, 4.03771651358e-06, 4.49050807692e-06, 4.04415392375e-06, 4.50333953366e-06, 0.998408218307, 0.997150679702, 4.52791563347e-07, 0.986075246206
7e-07, 0.0001513, 295, 3.92445664911e-06, 4.36814203244e-06, 3.93074140471e-06, 4.38072847088e-06, 0.99840112718, 0.99712686177, 4.43685383326e-07, 0.985995857831
7.05e-07, 0.0001513, 295, 3.81510073013e-06, 4.24992211217e-06, 3.82123594595e-06, 4.26226854051e-06, 0.998394442031, 0.997103319928, 4.3482138204e-07, 0.985916658777
7.1e-07, 0.0001513, 295, 3.70948661292e-06, 4.13567810319e-06, 3.71547790252e-06, 4.14779205529e-06, 0.99838747807, 0.997079421549, 4.26191490276e-07, 0.985837469217
7.15e-07, 0.0001513, 295, 3.60746298816e-06, 4.02525103813e-06, 3.61331517094e-06, 4.0371391854e-06, 0.998380384076, 0.997055304084, 4.17788049971e-07, 0.985758323555
7.2e-07, 0.0001513, 295, 3.50888613179e-06, 3.91848985334e-06, 3.51460278532e-06, 3.93015754012e-06, 0.998373456723, 0.997031241963, 4.09603721545e-07, 0.985679304153
7.25e-07, 0.0001513, 295, 3.41361751268e-06, 3.81524891391e-06, 3.41920253747e-06, 3.82670177436e-06, 0.998366570939, 0.997007119673, 4.01631401226e-07, 0.985600376301
7.3e-07, 0.0001513, 295, 3.32152548359e-06, 3.71538975658e-06, 3.32698261967e-06, 3.72663321848e-06, 0.998359734118, 0.996982943789, 3.93864272993e-07, 0.985521538481
7.35e-07, 0.0001513, 295, 3.23248439164e-06, 3.6187801745e-06, 3.23781728867e-06, 3.62981952995e-06, 0.998352934539, 0.996958704046, 3.86295782861e-07, 0.985442791337
7.4e-07, 0.0001513, 295, 3.14637418375e-06, 3.5252938031e-06, 3.15158654908e-06, 3.53613436517e-06, 0.998346113856, 0.996934346677, 3.78919619344e-07, 0.985364117263
7.45e-07, 0.0001513, 295, 3.0630812649e-06, 3.43481100904e-06, 3.06817585553e-06, 3.44545707047e-06, 0.998339537606, 0.996910116362, 3.7172974414e-07, 0.985285589156
7.5e-07, 0.0001513, 295, 2.98249511671e-06, 3.34721539141e-06, 2.98747583193e-06, 3.35767239093e-06, 0.998332801501, 0.996885640318, 3.64720274707e-07, 0.985207090223
7.55e-07, 0.0001513, 295, 2.90451223457e-06, 3.26239785664e-06, 2.90938200689e-06, 3.27267019578e-06, 0.998326183255, 0.996861174967, 3.5788562207e-07, 0.985128702281
7.6e-07, 0.0001513, 295, 2.82903264591e-06, 3.18025301138e-06, 2.83379456431e-06, 3.19034521945e-06, 0.998319596466, 0.996836640747, 3.51220365464e-07, 0.985050400009
7.65e-07, 0.0001513, 295, 2.75596110298e-06, 3.10068039705e-06, 2.76061810807e-06, 3.1105968173e-06, 0.998313057109, 0.996812052211, 3.44719294073e-07, 0.984972185411
7.7e-07, 0.0001513, 295, 2.6852065282e-06, 3.02358391671e-06, 2.68976144017e-06, 3.03332873512e-06, 0.998306573994, 0.996787417633, 3.38377388516e-07, 0.98489406148
7.75e-07, 0.0001513, 295, 2.6166813474e-06, 2.94887114111e-06, 2.62113735102e-06, 2.95844889128e-06, 0.998299973249, 0.996762577107, 3.32189793709e-07, 0.984815975914
7.8e-07, 0.0001513, 295, 2.55030341998e-06, 2.87645531243e-06, 2.55466242175e-06, 2.88586917123e-06, 0.998293707328, 0.996737946788, 3.26151892451e-07, 0.984738061536
7.85e-07, 0.0001513, 295, 2.48599166065e-06, 2.80625080078e-06, 2.49025683728e-06, 2.81550523318e-06, 0.998287254325, 0.996713047343, 3.20259140124e-07, 0.984660167913
7.9e-07, 0.0001513, 295, 2.42367056092e-06, 2.73817779389e-06, 2.42784420973e-06, 2.74727632448e-06, 0.998280923958, 0.996688163288, 3.14507232968e-07, 0.984582383708
7.95e-07, 0.0001513, 295, 2.36326685385e-06, 2.6721588366e-06, 2.36735141153e-06, 2.68110510795e-06, 0.998274629755, 0.996663214984, 3.0889198275e-07, 0.984504680828
8e-07, 0.0001513, 295, 2.30471042331e-06, 2.6081197749e-06, 2.30870841756e-06, 2.6169174977e-06, 0.998268298316, 0.996638135209, 3.03409351595e-07, 0.98442703719
8.05e-07, 0.0001513, 295, 2.24793483003e-06, 2.54599030294e-06, 2.25184815591e-06, 2.55464250373e-06, 0.998262171508, 0.996613146154, 2.98055472915e-07, 0.98434952654
8.1e-07, 0.0001513, 295, 2.19287508787e-06, 2.4857016509e-06, 2.19670636653e-06, 2.49421208479e-06, 0.998255898596, 0.996587926926, 2.92826563024e-07, 0.984272049411
