# R=2.4e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
129.032258065, 1.86e-07, -6.61279539591e-19, -6.6772700331e-19, 0.00965583792023
126.1829653, 1.902e-07, -6.34415234778e-19, -6.40726279757e-19, 0.00984983007339
123.456790123, 1.944e-07, -6.09136177448e-19, -6.15316508464e-19, 0.0100441495238
120.84592145, 1.986e-07, -5.85320043331e-19, -5.91375030714e-19, 0.0102388282709
118.343195266, 2.028e-07, -5.62856125029e-19, -5.68790834129e-19, 0.0104339042479
115.942028986, 2.07e-07, -5.41644041182e-19, -5.47463244368e-19, 0.0106293952087
113.636363636, 2.112e-07, -5.21592559975e-19, -5.27300785498e-19, 0.0108253688975
111.420612813, 2.154e-07, -5.02618661377e-19, -5.0822018504e-19, 0.0110218441292
109.289617486, 2.196e-07, -4.84646634464e-19, -4.90145502909e-19, 0.0112188491228
107.238605898, 2.238e-07, -4.6760732712e-19, -4.73007366848e-19, 0.0114163966719
105.263157895, 2.28e-07, -4.51437446592e-19, -4.56742299669e-19, 0.0116145429961
103.359173127, 2.322e-07, -4.36079004226e-19, -4.41292125873e-19, 0.0118133121836
101.52284264, 2.364e-07, -4.21478789032e-19, -4.26603447159e-19, 0.0120126974158
99.7506234414, 2.406e-07, -4.07587857025e-19, -4.1262717732e-19, 0.0122127687477
98.0392156863, 2.448e-07, -3.94361180507e-19, -3.99318130077e-19, 0.0124135349652
96.3855421687, 2.49e-07, -3.81757258955e-19, -3.86634651596e-19, 0.0126149909761
94.7867298578, 2.532e-07, -3.69737758213e-19, -3.74538293275e-19, 0.012817207608
93.2400932401, 2.574e-07, -3.58267284092e-19, -3.62993519475e-19, 0.0130201646311
91.7431192661, 2.616e-07, -3.47313056786e-19, -3.51967445603e-19, 0.0132239185043
90.2934537246, 2.658e-07, -3.3684473448e-19, -3.41429604073e-19, 0.0134284477342
88.8888888889, 2.7e-07, -3.26834144383e-19, -3.31351733498e-19, 0.0136338176578
87.5273522976, 2.742e-07, -3.17255153085e-19, -3.21707589035e-19, 0.0138400090691
86.2068965517, 2.784e-07, -3.08083442992e-19, -3.12472772233e-19, 0.0140470774758
84.9256900212, 2.826e-07, -2.99296409014e-19, -3.03624576493e-19, 0.0142549971694
83.6820083682, 2.868e-07, -2.90872967194e-19, -2.95141848327e-19, 0.0144638286889
82.4742268041, 2.91e-07, -2.82793481823e-19, -2.87004861229e-19, 0.0146735472964
81.3008130081, 2.952e-07, -2.75039607376e-19, -2.79195201273e-19, 0.0148841881157
80.1603206413, 2.994e-07, -2.67594204719e-19, -2.71695663947e-19, 0.01509578463
79.0513833992, 3.036e-07, -2.60441260472e-19, -2.64490159451e-19, 0.0153083161497
77.9727095517, 3.078e-07, -2.53565766318e-19, -2.57563627471e-19, 0.0155218389805
76.9230769231, 3.12e-07, -2.46953686571e-19, -2.50901958581e-19, 0.0157363140264
75.9013282732, 3.162e-07, -2.40591840726e-19, -2.44491923448e-19, 0.0159517855101
74.9063670412, 3.204e-07, -2.34467863454e-19, -2.38321107266e-19, 0.0161682859563
73.9371534196, 3.246e-07, -2.28570157264e-19, -2.32377850668e-19, 0.0163857845875
72.9927007299, 3.288e-07, -2.22887806704e-19, -2.26651194762e-19, 0.0166043159913
72.0720720721, 3.33e-07, -2.17410547895e-19, -2.21130831606e-19, 0.0168239032235
71.1743772242, 3.372e-07, -2.12128729078e-19, -2.15807057951e-19, 0.0170445253626
70.2987697715, 3.414e-07, -2.07033247833e-19, -2.10670733319e-19, 0.0172662117258
69.4444444444, 3.456e-07, -2.02115523791e-19, -2.05713241373e-19, 0.017488993702
68.6106346484, 3.498e-07, -1.97367475932e-19, -2.00926453945e-19, 0.0177128394118
67.7966101695, 3.54e-07, -1.92781465488e-19, -1.96302698561e-19, 0.0179377721182
67.0016750419, 3.582e-07, -1.88350274636e-19, -1.91834727798e-19, 0.0181638288432
66.2251655629, 3.624e-07, -1.84067093745e-19, -1.87515691479e-19, 0.0183909821437
65.4664484452, 3.666e-07, -1.79925474131e-19, -1.83339110939e-19, 0.0186192503598
64.7249190939, 3.708e-07, -1.7591931414e-19, -1.7929885486e-19, 0.0188486464277
64, 3.75e-07, -1.72042833542e-19, -1.75389117298e-19, 0.0190791983446
63.2911392405, 3.792e-07, -1.68290568148e-19, -1.71604397285e-19, 0.0193108637648
62.5978090767, 3.834e-07, -1.64657322462e-19, -1.67939479587e-19, 0.0195436899833
61.919504644, 3.876e-07, -1.61138178567e-19, -1.643894172e-19, 0.0197776638436
61.2557427259, 3.918e-07, -1.57728461034e-19, -1.60949515076e-19, 0.0200128222823
60.6060606061, 3.96e-07, -1.54423740555e-19, -1.57615314668e-19, 0.0202491370861
59.9700149925, 4.002e-07, -1.51219802653e-19, -1.54382579903e-19, 0.0204866200063
59.3471810089, 4.044e-07, -1.48112641254e-19, -1.51247284098e-19, 0.0207252835138
58.7371512482, 4.086e-07, -1.45098443984e-19, -1.48205597457e-19, 0.0209651560159
58.1395348837, 4.128e-07, -1.42173595125e-19, -1.45253875791e-19, 0.0212061857206
57.5539568345, 4.17e-07, -1.39334637771e-19, -1.42388649767e-19, 0.0214484230335
56.9800569801, 4.212e-07, -1.36578287479e-19, -1.3960661506e-19, 0.0216918630991
56.4174894217, 4.254e-07, -1.33901414878e-19, -1.36904622862e-19, 0.0219364979871
55.8659217877, 4.296e-07, -1.31301029453e-19, -1.34279671273e-19, 0.0221823734901
55.3250345781, 4.338e-07, -1.28774293492e-19, -1.31728897265e-19, 0.022429427665
54.7945205479, 4.38e-07, -1.26318485848e-19, -1.29249568853e-19, 0.0226777004447
54.2740841248, 4.422e-07, -1.23931005759e-19, -1.26839078107e-19, 0.0229272586307
53.7634408602, 4.464e-07, -1.21609402013e-19, -1.24494934402e-19, 0.0231779100275
53.2623169108, 4.506e-07, -1.19351281959e-19, -1.22214758265e-19, 0.0234298733412
52.7704485488, 4.548e-07, -1.17154398364e-19, -1.19996275308e-19, 0.0236830429627
52.2875816993, 4.59e-07, -1.15016587168e-19, -1.17837310836e-19, 0.0239374409338
51.8134715026, 4.632e-07, -1.12935780242e-19, -1.15735784628e-19, 0.0241930738604
51.3478818999, 4.674e-07, -1.10909999139e-19, -1.13689706039e-19, 0.0244499435979
50.8905852417, 4.716e-07, -1.08937348849e-19, -1.11697169517e-19, 0.0247080627034
50.4413619168, 4.758e-07, -1.07016019075e-19, -1.09756350132e-19, 0.0249674032873
50, 4.8e-07, -1.05144271578e-19, -1.07865499628e-19, 0.0252279742741
49.5662949195, 4.842e-07, -1.03320439171e-19, -1.06022942544e-19, 0.0254897978565
49.14004914, 4.884e-07, -1.0154292819e-19, -1.04227072722e-19, 0.0257528534807
48.7210718636, 4.926e-07, -9.98102058589e-20, -1.02476349739e-19, 0.0260171628598
48.309178744, 4.968e-07, -9.8120806216e-20, -1.00769295823e-19, 0.0262827043206
47.9041916168, 5.01e-07, -9.6473317017e-20, -9.9104492796e-20, 0.0265495105692
47.5059382423, 5.052e-07, -9.48663901899e-20, -9.74805792009e-20, 0.026817536707
47.1142520612, 5.094e-07, -9.32987233106e-20, -9.58962476985e-20, 0.0270868198727
46.7289719626, 5.136e-07, -9.17690712103e-20, -9.43502423685e-20, 0.0273573346865
46.3499420626, 5.178e-07, -9.02762337576e-20, -9.28413564066e-20, 0.0276290949235
45.9770114943, 5.22e-07, -8.88190589702e-20, -9.1368429818e-20, 0.0279020976163
45.6100342075, 5.262e-07, -8.73964389891e-20, -8.99303472607e-20, 0.0281763425674
45.2488687783, 5.304e-07, -8.60073064392e-20, -8.85260359845e-20, 0.0284518505463
44.8933782267, 5.346e-07, -8.46506414702e-20, -8.71544639795e-20, 0.0287285630025
44.5434298441, 5.388e-07, -8.33254532646e-20, -8.5814638016e-20, 0.0290065285943
44.1988950276, 5.43e-07, -8.20307935571e-20, -8.4505601997e-20, 0.0292857323239
43.8596491228, 5.472e-07, -8.07657479656e-20, -8.32264352883e-20, 0.0295661746684
43.5255712731, 5.514e-07, -7.95294372661e-20, -8.19762511563e-20, 0.029847838315
43.1965442765, 5.556e-07, -7.8321010808e-20, -8.0754195267e-20, 0.0301307498755
42.872454448, 5.598e-07, -7.7139652613e-20, -7.9559444354e-20, 0.0304148899056
42.5531914894, 5.64e-07, -7.59845736933e-20, -7.83912047641e-20, 0.0307002689652
42.2386483633, 5.682e-07, -7.48550158192e-20, -7.72487112689e-20, 0.0309868658055
41.928721174, 5.724e-07, -7.37502465733e-20, -7.61312258359e-20, 0.0312746739121
41.6233090531, 5.766e-07, -7.26695568495e-20, -7.50380364808e-20, 0.0315637207799
41.3223140496, 5.808e-07, -7.1612267046e-20, -7.39684561577e-20, 0.0318539717345
41.0256410256, 5.85e-07, -7.05777177573e-20, -7.29218217947e-20, 0.0321454398654
40.733197556, 5.892e-07, -6.95652723592e-20, -7.18974931887e-20, 0.0324381383275
40.4448938322, 5.934e-07, -6.85743197045e-20, -7.08948521449e-20, 0.032732030185
40.1606425703, 5.976e-07, -6.76042641029e-20, -6.99133015586e-20, 0.033027155122
39.8803589232, 6.018e-07, -6.6654536573e-20, -6.89522645608e-20, 0.0333234593871
39.603960396, 6.06e-07, -6.57245810626e-20, -6.80111837039e-20, 0.0336209799145
39.331366765, 6.102e-07, -6.4813864774e-20, -6.70895201682e-20, 0.0339196850497
39.0625, 6.144e-07, -6.39218699649e-20, -6.61867530913e-20, 0.0342195835359
38.7972841901, 6.186e-07, -6.30480967222e-20, -6.53023787527e-20, 0.0345206725003
38.5356454721, 6.228e-07, -6.21920616273e-20, -6.44359099749e-20, 0.0348229480803
38.2775119617, 6.27e-07, -6.13532970065e-20, -6.35868754603e-20, 0.0351264067869
38.0228136882, 6.312e-07, -6.05313504513e-20, -6.27548191763e-20, 0.0354310434506
37.7714825307, 6.354e-07, -5.9725784061e-20, -6.19392997682e-20, 0.0357368539108
37.5234521576, 6.396e-07, -5.89361724731e-20, -6.11398899984e-20, 0.0360438581974
37.2786579683, 6.438e-07, -5.81621083667e-20, -6.03561761947e-20, 0.0363520018393
37.037037037, 6.48e-07, -5.74031926416e-20, -5.95877578006e-20, 0.0366613082895
36.7985280589, 6.522e-07, -5.66590404765e-20, -5.88342467877e-20, 0.0369717712049
36.563071298, 6.564e-07, -5.59292791113e-20, -5.8095267254e-20, 0.0372833837433
36.3306085377, 6.606e-07, -5.52135471096e-20, -5.73704549579e-20, 0.0375961433433
36.1010830325, 6.648e-07, -5.45114943589e-20, -5.66594568882e-20, 0.0379100444525
35.8744394619, 6.69e-07, -5.38227814564e-20, -5.59619308535e-20, 0.0382250820236
35.6506238859, 6.732e-07, -5.3147080266e-20, -5.52775450882e-20, 0.0385412343994
35.4295837024, 6.774e-07, -5.24840698777e-20, -5.46059778755e-20, 0.0388585294195
35.2112676056, 6.816e-07, -5.18334417654e-20, -5.39469171723e-20, 0.039176945
34.9956255468, 6.858e-07, -5.11948957541e-20, -5.33000603182e-20, 0.0394964762054
34.7826086957, 6.9e-07, -5.05681402781e-20, -5.2665113618e-20, 0.0398171236308
