# R=1.4e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
330.578512397, 4.235e-08, -1.81457554395e-10, -1.81827555524e-10, 0.00203490129833
312.5, 4.48e-08, -1.57720883012e-10, -1.58063707126e-10, 0.00216889835007
296.296296296, 4.725e-08, -1.38067253453e-10, -1.38385832629e-10, 0.00230210831342
281.690140845, 4.97e-08, -1.21638420099e-10, -1.21935285871e-10, 0.00243461742798
268.456375839, 5.215e-08, -1.07786655194e-10, -1.08063972523e-10, 0.00256623296264
256.41025641, 5.46e-08, -9.60162913495e-11, -9.62759505546e-11, 0.00269703081193
245.398773006, 5.705e-08, -8.59433035895e-11, -8.6186953171e-11, 0.00282698915098
235.294117647, 5.95e-08, -7.72667618456e-11, -7.74958463628e-11, 0.00295608768621
225.988700565, 6.195e-08, -6.9748398814e-11, -6.99641843111e-11, 0.00308422801157
217.391304348, 6.44e-08, -6.31977447404e-11, -6.3401353986e-11, 0.00321143371353
209.42408377, 6.685e-08, -5.74611892706e-11, -5.7653638333e-11, 0.00333802112017
202.02020202, 6.93e-08, -5.2413905345e-11, -5.2596066422e-11, 0.00346339734839
195.12195122, 7.175e-08, -4.79535987858e-11, -4.81262722381e-11, 0.0035879249374
188.679245283, 7.42e-08, -4.39959073844e-11, -4.41598188926e-11, 0.00371177944995
182.648401826, 7.665e-08, -4.04708239082e-11, -4.06266042353e-11, 0.00383444124958
176.991150442, 7.91e-08, -3.73198396536e-11, -3.74680728885e-11, 0.00395625457699
171.673819742, 8.155e-08, -3.44938138514e-11, -3.46350356226e-11, 0.00407742532063
166.666666667, 8.4e-08, -3.19512692098e-11, -3.20859503879e-11, 0.00419751250815
161.943319838, 8.645e-08, -2.96569842002e-11, -2.9785557262e-11, 0.00431662434965
157.480314961, 8.89e-08, -2.75809140984e-11, -2.77037869527e-11, 0.00443523676247
153.256704981, 9.135e-08, -2.56973530655e-11, -2.58148823495e-11, 0.00455277240744
149.253731343, 9.38e-08, -2.39841699898e-11, -2.40966871833e-11, 0.00466940507743
145.454545455, 9.625e-08, -2.24222525709e-11, -2.25300666874e-11, 0.00478534386824
141.843971631, 9.87e-08, -2.09950407754e-11, -2.10984331368e-11, 0.00490047581798
138.408304498, 1.0115e-07, -1.96881281335e-11, -1.9787355293e-11, 0.00501467518132
135.135135135, 1.036e-07, -1.84889287051e-11, -1.8584235301e-11, 0.00512835714205
132.01320132, 1.0605e-07, -1.73864354045e-11, -1.74780401605e-11, 0.00524113430848
129.032258065, 1.085e-07, -1.63709755171e-11, -1.64590775343e-11, 0.00535279191945
126.1829653, 1.1095e-07, -1.54340107254e-11, -1.55188077883e-11, 0.00546414802676
123.456790123, 1.134e-07, -1.45680155114e-11, -1.46496857731e-11, 0.0055748814684
120.84592145, 1.1585e-07, -1.37663259872e-11, -1.38450271222e-11, 0.00568443343081
118.343195266, 1.183e-07, -1.30230072676e-11, -1.30988948406e-11, 0.00579343325762
115.942028986, 1.2075e-07, -1.23327810889e-11, -1.24060027818e-11, 0.00590211805141
113.636363636, 1.232e-07, -1.16909527098e-11, -1.17616332074e-11, 0.00600941182325
111.420612813, 1.2565e-07, -1.1093298078e-11, -1.11615661503e-11, 0.00611635243572
109.289617486, 1.281e-07, -1.05360434742e-11, -1.06020187031e-11, 0.00622289308345
107.238605898, 1.3055e-07, -1.0015803705e-11, -1.0079592682e-11, 0.0063285272499
105.263157895, 1.33e-07, -9.52952419277e-12, -9.59122937567e-12, 0.00643350090795
103.359173127, 1.3545e-07, -9.07445307981e-12, -9.1341703244e-12, 0.00653778531266
101.52284264, 1.379e-07, -8.64810161594e-12, -8.70592322108e-12, 0.0066416396824
99.7506234414, 1.4035e-07, -8.24822337436e-12, -8.30423219569e-12, 0.00674461166402
98.0392156863, 1.428e-07, -7.87277455232e-12, -7.92705186324e-12, 0.0068470992564
96.3855421687, 1.4525e-07, -7.51990291782e-12, -7.57252458817e-12, 0.00694902601387
94.7867298578, 1.477e-07, -7.18792455006e-12, -7.23896053695e-12, 0.00705018167148
93.2400932401, 1.5015e-07, -6.87530190872e-12, -6.92482013111e-12, 0.00715083156829
91.7431192661, 1.526e-07, -6.58063066535e-12, -6.62869857453e-12, 0.00725148513416
90.2934537246, 1.5505e-07, -6.30263754109e-12, -6.34931219104e-12, 0.00735113482369
88.8888888889, 1.575e-07, -6.04015167153e-12, -6.08548633178e-12, 0.00744963636199
87.5273522976, 1.5995e-07, -5.7920935455e-12, -5.83614464653e-12, 0.00754797964982
86.2068965517, 1.624e-07, -5.55747763286e-12, -5.60029955688e-12, 0.00764636312506
84.9256900212, 1.6485e-07, -5.33540491089e-12, -5.37704377398e-12, 0.007743820739
83.6820083682, 1.673e-07, -5.12504436999e-12, -5.16554273584e-12, 0.00784009888472
82.4742268041, 1.6975e-07, -4.92562041059e-12, -4.9650278525e-12, 0.00793700319106
81.3008130081, 1.722e-07, -4.73643512455e-12, -4.77479046292e-12, 0.00803288409709
80.1603206413, 1.7465e-07, -4.55683669586e-12, -4.59417641979e-12, 0.00812762082331
79.0513833992, 1.771e-07, -4.38621482953e-12, -4.42258122946e-12, 0.00822289021766
77.9727095517, 1.7955e-07, -4.22401869105e-12, -4.25944568351e-12, 0.00831727766715
76.9230769231, 1.82e-07, -4.06973238165e-12, -4.10425192651e-12, 0.008410678846
75.9013282732, 1.8445e-07, -3.92287137009e-12, -3.95651991114e-12, 0.00850458023693
74.9063670412, 1.869e-07, -3.78299865685e-12, -3.81580419832e-12, 0.00859728113964
73.9371534196, 1.8935e-07, -3.64969845825e-12, -3.68169106467e-12, 0.00868964990835
72.9927007299, 1.918e-07, -3.52258725683e-12, -3.55379588441e-12, 0.0087817726694
72.0720720721, 1.9425e-07, -3.40130957878e-12, -3.43176075659e-12, 0.00887333936449
71.1743772242, 1.967e-07, -3.28553320407e-12, -3.31525235243e-12, 0.00896436988642
70.2987697715, 1.9915e-07, -3.17494820107e-12, -3.20395995771e-12, 0.00905496854555
69.4444444444, 2.016e-07, -3.06926607474e-12, -3.09759369558e-12, 0.00914504083675
68.6106346484, 2.0405e-07, -2.96821622321e-12, -2.99588290485e-12, 0.00923490086715
67.7966101695, 2.065e-07, -2.871546923e-12, -2.89857466336e-12, 0.00932449341552
67.0016750419, 2.0895e-07, -2.77902476072e-12, -2.80543243851e-12, 0.00941305070394
66.2251655629, 2.114e-07, -2.69042652056e-12, -2.71623485718e-12, 0.00950151146067
65.4664484452, 2.1385e-07, -2.60554595796e-12, -2.6307745781e-12, 0.00958980687818
64.7249190939, 2.163e-07, -2.52419111608e-12, -2.54885725945e-12, 0.00967733413793
64, 2.1875e-07, -2.44617882956e-12, -2.47030061503e-12, 0.00976471661937
63.2911392405, 2.212e-07, -2.37133789835e-12, -2.39493354614e-12, 0.00985231838078
62.5978090767, 2.2365e-07, -2.29951368346e-12, -2.32259534439e-12, 0.00993787444858
61.919504644, 2.261e-07, -2.23054852008e-12, -2.25313496137e-12, 0.0100244511201
61.2557427259, 2.2855e-07, -2.16430612047e-12, -2.18641033336e-12, 0.010109819074
60.6060606061, 2.31e-07, -2.10065116613e-12, -2.12228776282e-12, 0.0101949401353
59.9700149925, 2.3345e-07, -2.0394558295e-12, -2.06064134627e-12, 0.0102810306148
59.3471810089, 2.359e-07, -1.98060921299e-12, -2.0013524465e-12, 0.0103646079672
58.7371512482, 2.3835e-07, -1.92399271812e-12, -1.94430920752e-12, 0.0104492070103
58.1395348837, 2.408e-07, -1.86950335125e-12, -1.88940610329e-12, 0.0105338666995
57.5539568345, 2.4325e-07, -1.81704668817e-12, -1.83654352364e-12, 0.0106160486879
56.9800569801, 2.457e-07, -1.76652184318e-12, -1.78562738805e-12, 0.0106996257954
56.4174894217, 2.4815e-07, -1.71784300259e-12, -1.7365687909e-12, 0.0107832113616
55.8659217877, 2.506e-07, -1.67093006055e-12, -1.68928366988e-12, 0.0108647290287
55.3250345781, 2.5305e-07, -1.62569875886e-12, -1.64369250113e-12, 0.0109471462911
54.7945205479, 2.555e-07, -1.58207546575e-12, -1.59972001371e-12, 0.011029772585
54.2740841248, 2.5795e-07, -1.53999295148e-12, -1.55729492691e-12, 0.0111102753444
53.7634408602, 2.604e-07, -1.49937964271e-12, -1.51634970363e-12, 0.0111913900061
53.2623169108, 2.6285e-07, -1.46017210768e-12, -1.47682032342e-12, 0.0112730137005
52.7704485488, 2.653e-07, -1.42231254336e-12, -1.43864606882e-12, 0.0113534008172
52.2875816993, 2.6775e-07, -1.38574328329e-12, -1.40176932884e-12, 0.0114327266387
51.8134715026, 2.702e-07, -1.35040779047e-12, -1.3661354133e-12, 0.0115124918699
51.3478818999, 2.7265e-07, -1.31625357689e-12, -1.33169238227e-12, 0.0115933721528
