# R=4.4e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 1.1e-07, -3.13386998606e-18, -3.14455537112e-18, 0.00339805911889
373.831775701, 1.177e-07, -2.78303352051e-18, -2.79309112663e-18, 0.00360088720936
350.877192982, 1.254e-07, -2.48811486269e-18, -2.49761238216e-18, 0.00380263948922
330.578512397, 1.331e-07, -2.23773477972e-18, -2.24672988224e-18, 0.00400364218231
312.5, 1.408e-07, -2.02329190892e-18, -2.03183413909e-18, 0.00420419659656
296.296296296, 1.485e-07, -1.83818131337e-18, -1.84631350918e-18, 0.00440455847267
281.690140845, 1.562e-07, -1.6772593983e-18, -1.68501884307e-18, 0.00460496023205
268.456375839, 1.639e-07, -1.53646995446e-18, -1.54388926567e-18, 0.00480559802664
256.41025641, 1.716e-07, -1.41257779835e-18, -1.41968570087e-18, 0.00500667332181
245.398773006, 1.793e-07, -1.30297602079e-18, -1.30979792471e-18, 0.00520836366138
235.294117647, 1.87e-07, -1.20554427116e-18, -1.21210274659e-18, 0.00541082465668
225.988700565, 1.947e-07, -1.11854314075e-18, -1.12485832717e-18, 0.00561420603703
217.391304348, 2.024e-07, -1.04053451272e-18, -1.04662444184e-18, 0.00581863835756
209.42408377, 2.101e-07, -9.70320759407e-19, -9.76201623075e-19, 0.00602423057812
202.02020202, 2.178e-07, -9.06897805919e-19, -9.12584224175e-19, 0.00623111610467
195.12195122, 2.255e-07, -8.49418648166e-19, -8.54923864777e-19, 0.00643942325002
188.679245283, 2.332e-07, -7.97164710957e-19, -8.02500704329e-19, 0.0066492070887
182.648401826, 2.409e-07, -7.49522992274e-19, -7.54700680282e-19, 0.00686058479025
176.991150442, 2.486e-07, -7.05967984523e-19, -7.10997328102e-19, 0.00707364624315
171.673819742, 2.563e-07, -6.66047054174e-19, -6.70937159014e-19, 0.00728846923251
166.666666667, 2.64e-07, -6.29368604387e-19, -6.3412781531e-19, 0.00750512878956
161.943319838, 2.717e-07, -5.95592433003e-19, -6.0022841734e-19, 0.00772370018245
157.480314961, 2.794e-07, -5.64421834334e-19, -5.68941647465e-19, 0.00794424727289
153.256704981, 2.871e-07, -5.35597075078e-19, -5.4000722306e-19, 0.00816683146639
149.253731343, 2.948e-07, -5.08889997027e-19, -5.13196484416e-19, 0.00839149822726
145.454545455, 3.025e-07, -4.84099483375e-19, -4.88307886539e-19, 0.00861833953426
141.843971631, 3.102e-07, -4.61047745889e-19, -4.65163224601e-19, 0.00884738623756
138.408304498, 3.179e-07, -4.39577113482e-19, -4.43604459359e-19, 0.00907868663627
135.135135135, 3.256e-07, -4.19547375832e-19, -4.23491037001e-19, 0.00931226596363
132.01320132, 3.333e-07, -4.00833477055e-19, -4.04697615459e-19, 0.00954821144569
129.032258065, 3.41e-07, -3.83323648014e-19, -3.87112129283e-19, 0.0097865217406
126.1829653, 3.487e-07, -3.66917686436e-19, -3.70634136204e-19, 0.0100272732722
123.456790123, 3.564e-07, -3.5152559553e-19, -3.55173398976e-19, 0.0102704860677
120.84592145, 3.641e-07, -3.37066349644e-19, -3.40648666048e-19, 0.0105161615504
118.343195266, 3.718e-07, -3.23466809731e-19, -3.26986618489e-19, 0.0107643816539
115.942028986, 3.795e-07, -3.10660877501e-19, -3.14120958245e-19, 0.011015122212
113.636363636, 3.872e-07, -2.98588642594e-19, -3.01991617055e-19, 0.0112684401452
111.420612813, 3.949e-07, -2.87195726897e-19, -2.90544067018e-19, 0.0115243796102
109.289617486, 4.026e-07, -2.76432697405e-19, -2.79728718534e-19, 0.0117829200608
107.238605898, 4.103e-07, -2.66254497038e-19, -2.6950039394e-19, 0.0120441267407
105.263157895, 4.18e-07, -2.56620036046e-19, -2.59817864577e-19, 0.0123079624873
103.359173127, 4.257e-07, -2.47491725747e-19, -2.50643444493e-19, 0.0125745109862
101.52284264, 4.334e-07, -2.38835188686e-19, -2.41942631237e-19, 0.012843716444
99.7506234414, 4.411e-07, -2.30618878092e-19, -2.33683789287e-19, 0.0131156346138
98.0392156863, 4.488e-07, -2.22813832415e-19, -2.25837868795e-19, 0.0133902980783
96.3855421687, 4.565e-07, -2.153934384e-19, -2.18378156815e-19, 0.0136676600763
94.7867298578, 4.642e-07, -2.08333170042e-19, -2.11280055202e-19, 0.0139477678442
93.2400932401, 4.719e-07, -2.01610418694e-19, -2.04520883576e-19, 0.0142306488763
91.7431192661, 4.796e-07, -1.95204327562e-19, -1.9807970258e-19, 0.0145162527033
90.2934537246, 4.873e-07, -1.89095601315e-19, -1.91937156404e-19, 0.0148046117883
88.8888888889, 4.95e-07, -1.83266387308e-19, -1.860753316e-19, 0.0150957371304
87.5273522976, 5.027e-07, -1.77700142575e-19, -1.80477630004e-19, 0.0153896492805
86.2068965517, 5.104e-07, -1.72381533499e-19, -1.75128654912e-19, 0.0156863045316
84.9256900212, 5.181e-07, -1.67296309892e-19, -1.7001410854e-19, 0.0159857241915
83.6820083682, 5.258e-07, -1.62431228143e-19, -1.65120699228e-19, 0.0162879099804
82.4742268041, 5.335e-07, -1.57773961659e-19, -1.60436057987e-19, 0.016592880435
81.3008130081, 5.412e-07, -1.53313039778e-19, -1.55948662979e-19, 0.0169005822186
80.1603206413, 5.489e-07, -1.49037754938e-19, -1.51647770817e-19, 0.0172110401909
79.0513833992, 5.566e-07, -1.44938118339e-19, -1.47523354571e-19, 0.0175242505861
77.9727095517, 5.643e-07, -1.41004796811e-19, -1.43566047451e-19, 0.0178402253556
76.9230769231, 5.72e-07, -1.37229074059e-19, -1.39767091276e-19, 0.0181589041758
75.9013282732, 5.797e-07, -1.33602781468e-19, -1.36118289886e-19, 0.0184803116492
74.9063670412, 5.874e-07, -1.30118272928e-19, -1.32611966647e-19, 0.0188044396151
73.9371534196, 5.951e-07, -1.2676838178e-19, -1.29240925344e-19, 0.0191312740696
72.9927007299, 6.028e-07, -1.23546381643e-19, -1.25998414814e-19, 0.0194608255521
72.0720720721, 6.105e-07, -1.2044596649e-19, -1.22878096367e-19, 0.0197930302444
71.1743772242, 6.182e-07, -1.17461201278e-19, -1.19874014144e-19, 0.0201279058126
70.2987697715, 6.259e-07, -1.14586508994e-19, -1.16980567604e-19, 0.0204654384834
69.4444444444, 6.336e-07, -1.1181664165e-19, -1.14192486618e-19, 0.0208056154796
68.6106346484, 6.413e-07, -1.09146655623e-19, -1.11504808403e-19, 0.0211484402653
67.7966101695, 6.49e-07, -1.06571900788e-19, -1.08912856324e-19, 0.0214938402621
67.0016750419, 6.567e-07, -1.04087982409e-19, -1.06412220492e-19, 0.0218418342665
66.2251655629, 6.644e-07, -1.01690756431e-19, -1.03998739642e-19, 0.0221924151997
65.4664484452, 6.721e-07, -9.93763135122e-20, -1.01668484668e-19, 0.0225455426383
64.7249190939, 6.798e-07, -9.71409568652e-20, -9.94177432974e-20, 0.0229012081413
64, 6.875e-07, -9.49811905443e-20, -9.72430059247e-20, 0.0232594144828
63.2911392405, 6.952e-07, -9.28937153287e-20, -9.51409526215e-20, 0.0236200840006
62.5978090767, 7.029e-07, -9.08753989315e-20, -9.31084408955e-20, 0.0239832387107
61.919504644, 7.106e-07, -8.89232806202e-20, -9.114249457e-20, 0.024348839258
61.2557427259, 7.183e-07, -8.70345524416e-20, -8.92402933591e-20, 0.0247168721041
60.6060606061, 7.26e-07, -8.52065517987e-20, -8.73991631977e-20, 0.025087327141
59.9700149925, 7.337e-07, -8.34367561857e-20, -8.56165673622e-20, 0.025460156179
59.3471810089, 7.414e-07, -8.17227662308e-20, -8.38900980107e-20, 0.0258353706971
58.7371512482, 7.491e-07, -8.00623105385e-20, -8.22174685282e-20, 0.0262128964598
58.1395348837, 7.568e-07, -7.84532255393e-20, -8.05965062916e-20, 0.0265927253039
57.5539568345, 7.645e-07, -7.68934541708e-20, -7.90251459532e-20, 0.026974854101
56.9800569801, 7.722e-07, -7.5381042868e-20, -7.75014231624e-20, 0.0273592433258
56.4174894217, 7.799e-07, -7.39141324038e-20, -7.60234688007e-20, 0.027745858354
55.8659217877, 7.876e-07, -7.24909506865e-20, -7.45895034141e-20, 0.0281346923035
55.3250345781, 7.953e-07, -7.11098129728e-20, -7.31978322053e-20, 0.0285256976828
54.7945205479, 8.03e-07, -6.97691115928e-20, -7.18468402535e-20, 0.0289188592478
54.2740841248, 8.107e-07, -6.84673136955e-20, -7.05349880652e-20, 0.0293141662937
53.7634408602, 8.184e-07, -6.72029615717e-20, -6.926080741e-20, 0.0297115484971
53.2623169108, 8.261e-07, -6.59746599381e-20, -6.80228974074e-20, 0.0301110000795
52.7704485488, 8.338e-07, -6.47810785784e-20, -6.68199209349e-20, 0.0305124928024
52.2875816993, 8.415e-07, -6.3620947135e-20, -6.56506011065e-20, 0.0309159998133
51.8134715026, 8.492e-07, -6.24930524645e-20, -6.45137181283e-20, 0.031321488242
51.3478818999, 8.569e-07, -6.13962348787e-20, -6.34081062653e-20, 0.0317289303387
50.8905852417, 8.646e-07, -6.03293866369e-20, -6.23326510096e-20, 0.0321382829106
50.4413619168, 8.723e-07, -5.92914459286e-20, -6.12862864205e-20, 0.0325495409882
50, 8.8e-07, -5.82813991492e-20, -6.02679926222e-20, 0.0329626620458
49.5662949195, 8.877e-07, -5.72982749471e-20, -5.92767934396e-20, 0.0333776234801
49.14004914, 8.954e-07, -5.63411456259e-20, -5.8311754235e-20, 0.0337943633321
48.7210718636, 9.031e-07, -5.54091186708e-20, -5.73719797425e-20, 0.0342128872054
48.309178744, 9.108e-07, -5.45013425304e-20, -5.64566121604e-20, 0.0346331378233
47.9041916168, 9.185e-07, -5.3616998797e-20, -5.5564829285e-20, 0.0350550971385
47.5059382423, 9.262e-07, -5.27553035161e-20, -5.4695842765e-20, 0.0354787338636
47.1142520612, 9.339e-07, -5.19155040304e-20, -5.38488964538e-20, 0.0359040305496
46.7289719626, 9.416e-07, -5.10968804634e-20, -5.30232648555e-20, 0.0363309275154
46.3499420626, 9.493e-07, -5.02987396577e-20, -5.22182516564e-20, 0.0367594076368
45.9770114943, 9.57e-07, -4.95204169567e-20, -5.14331883275e-20, 0.0371894380445
45.6100342075, 9.647e-07, -4.87612739351e-20, -5.06674328571e-20, 0.0376209887589
45.2488687783, 9.724e-07, -4.80206974147e-20, -4.99203684427e-20, 0.0380540265888
44.8933782267, 9.801e-07, -4.72980977824e-20, -4.9191402366e-20, 0.0384885262974
44.5434298441, 9.878e-07, -4.65929092925e-20, -4.847996487e-20, 0.0389244419333
44.1988950276, 9.955e-07, -4.59045868771e-20, -4.77855081087e-20, 0.0393617501622
43.8596491228, 1.0032e-06, -4.523260669e-20, -4.71075051507e-20, 0.0398004193745
43.5255712731, 1.0109e-06, -4.45764654337e-20, -4.64454490366e-20, 0.0402404033471
43.1965442765, 1.0186e-06, -4.39356768103e-20, -4.57988518844e-20, 0.0406816982834
42.872454448, 1.0263e-06, -4.33097746103e-20, -4.51672440411e-20, 0.0411242587471
42.5531914894, 1.034e-06, -4.26983099531e-20, -4.45501732788e-20, 0.0415680386718
42.2386483633, 1.0417e-06, -4.21008485663e-20, -4.39472040221e-20, 0.0420130357989
41.928721174, 1.0494e-06, -4.15169747164e-20, -4.33579166571e-20, 0.0424591881386
41.6233090531, 1.0571e-06, -4.09462851428e-20, -4.278190679e-20, 0.0429064944736
41.3223140496, 1.0648e-06, -4.03883937202e-20, -4.22187846296e-20, 0.043354893455
41.0256410256, 1.0725e-06, -3.98429262303e-20, -4.16681743553e-20, 0.043804369961
40.733197556, 1.0802e-06, -3.93095219476e-20, -4.11297135258e-20, 0.0442549053276
40.4448938322, 1.0879e-06, -3.8787833854e-20, -4.06030525168e-20, 0.0447064580193
40.1606425703, 1.0956e-06, -3.82775276085e-20, -4.00878539853e-20, 0.0451589745224
39.8803589232, 1.1033e-06, -3.77782788648e-20, -3.95837923604e-20, 0.0456124435762
39.603960396, 1.111e-06, -3.72897746994e-20, -3.90905533582e-20, 0.0460668500209
39.331366765, 1.1187e-06, -3.68117147367e-20, -3.86078335194e-20, 0.0465221334389
39.0625, 1.1264e-06, -3.63438071668e-20, -3.81353397695e-20, 0.0469782782459
38.7972841901, 1.1341e-06, -3.58857706657e-20, -3.76727889919e-20, 0.047435254304
38.5356454721, 1.1418e-06, -3.54373334259e-20, -3.72199076565e-20, 0.0478930320567
38.2775119617, 1.1495e-06, -3.49982327709e-20, -3.67764313938e-20, 0.0483515815846
38.0228136882, 1.1572e-06, -3.45682147955e-20, -3.63421046617e-20, 0.0488108733039
37.7714825307, 1.1649e-06, -3.41470339826e-20, -3.59166803902e-20, 0.049270878831
37.5234521576, 1.1726e-06, -3.37344530119e-20, -3.54999196493e-20, 0.0497315671387
37.2786579683, 1.1803e-06, -3.33302422326e-20, -3.50915913333e-20, 0.0501929104314
37.037037037, 1.188e-06, -3.29341795213e-20, -3.46914718576e-20, 0.0506548797764
