# R=4.4e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
99.7506234414, 4.411e-07, -1.03974742875e-12, -1.04516131718e-12, 0.00517995484907
98.0392156863, 4.488e-07, -9.88112392638e-13, -9.93317827706e-13, 0.00524045267596
96.3855421687, 4.565e-07, -9.39793362139e-13, -9.4480170481e-13, 0.00530094584462
94.7867298578, 4.642e-07, -8.94531644696e-13, -8.99351582323e-13, 0.00535934746985
93.2400932401, 4.719e-07, -8.52088361383e-13, -8.56730309174e-13, 0.00541821357507
91.7431192661, 4.796e-07, -8.12248989737e-13, -8.16722371485e-13, 0.00547723670161
90.2934537246, 4.873e-07, -7.74819183768e-13, -7.79131625598e-13, 0.00553493362127
88.8888888889, 4.95e-07, -7.3962035835e-13, -7.43779296912e-13, 0.00559162990899
87.5273522976, 5.027e-07, -7.06488956769e-13, -7.10502212827e-13, 0.00564847791548
86.2068965517, 5.104e-07, -6.7527635908e-13, -6.79151238025e-13, 0.0057054728435
84.9256900212, 5.181e-07, -6.45847316649e-13, -6.49589885857e-13, 0.00576143392928
83.6820083682, 5.258e-07, -6.18077087987e-13, -6.21693085766e-13, 0.00581637123025
82.4742268041, 5.335e-07, -5.91850426356e-13, -5.95346084832e-13, 0.00587164099252
81.3008130081, 5.412e-07, -5.67062396692e-13, -5.70443469375e-13, 0.00592709508389
80.1603206413, 5.489e-07, -5.43617175862e-13, -5.46888291035e-13, 0.00598132237713
79.0513833992, 5.566e-07, -5.21425550736e-13, -5.24591284496e-13, 0.0060346670901
77.9727095517, 5.643e-07, -5.00404758001e-13, -5.03470167368e-13, 0.00608856207584
76.9230769231, 5.72e-07, -4.80479339662e-13, -4.83449011969e-13, 0.00614267944043
75.9013282732, 5.797e-07, -4.61580199784e-13, -4.6445768033e-13, 0.00619535571924
74.9063670412, 5.874e-07, -4.43641957845e-13, -4.46431316444e-13, 0.00624812484305
73.9371534196, 5.951e-07, -4.26605293958e-13, -4.293098887e-13, 0.00629986593021
72.9927007299, 6.028e-07, -4.10414103213e-13, -4.13037776566e-13, 0.00635213895957
72.0720720721, 6.105e-07, -3.95017083599e-13, -3.97563397796e-13, 0.00640480037016
71.1743772242, 6.182e-07, -3.80367215445e-13, -3.8283887087e-13, 0.00645612452918
70.2987697715, 6.259e-07, -3.66419624045e-13, -3.68819709535e-13, 0.00650747622369
69.4444444444, 6.336e-07, -3.531335094e-13, -3.55464545411e-13, 0.00655771733404
68.6106346484, 6.413e-07, -3.40469793035e-13, -3.42734876544e-13, 0.00660885035058
67.7966101695, 6.49e-07, -3.28392907304e-13, -3.30594838876e-13, 0.00666051405994
67.0016750419, 6.567e-07, -3.16870350288e-13, -3.1901099787e-13, 0.00671026264138
66.2251655629, 6.644e-07, -3.0587028162e-13, -3.07952159185e-13, 0.00676039281539
65.4664484452, 6.721e-07, -2.95363721126e-13, -2.97389195745e-13, 0.00681085475837
64.7249190939, 6.798e-07, -2.85324127937e-13, -2.87294890127e-13, 0.00685971890625
64, 6.875e-07, -2.75725354394e-13, -2.77643790112e-13, 0.00690970151772
63.2911392405, 6.952e-07, -2.66543933855e-13, -2.68412077005e-13, 0.00695998172228
62.5978090767, 7.029e-07, -2.57758060661e-13, -2.59577444829e-13, 0.00700902256358
61.919504644, 7.106e-07, -2.49346438606e-13, -2.51118989629e-13, 0.00705861004396
61.2557427259, 7.183e-07, -2.41289959637e-13, -2.43017108083e-13, 0.00710710640826
60.6060606061, 7.26e-07, -2.33569892651e-13, -2.35253404087e-13, 0.00715616185487
59.9700149925, 7.337e-07, -2.26169325777e-13, -2.27810603235e-13, 0.00720457009287
59.3471810089, 7.414e-07, -2.19071896235e-13, -2.20672473986e-13, 0.00725318260998
58.7371512482, 7.491e-07, -2.12262168636e-13, -2.13823755098e-13, 0.0073031476841
58.1395348837, 7.568e-07, -2.05726515291e-13, -2.07250088901e-13, 0.00735137735139
57.5539568345, 7.645e-07, -1.99451152685e-13, -2.00937959493e-13, 0.00739933266846
56.9800569801, 7.722e-07, -1.93423167541e-13, -1.9487463598e-13, 0.00744821629174
56.4174894217, 7.799e-07, -1.87630933624e-13, -1.89048119906e-13, 0.00749643150313
55.8659217877, 7.876e-07, -1.82063059293e-13, -1.83447096693e-13, 0.0075446132699
55.3250345781, 7.953e-07, -1.76708814151e-13, -1.78060890702e-13, 0.00759333812934
54.7945205479, 8.03e-07, -1.71558523614e-13, -1.72879423724e-13, 0.00764058603236
54.2740841248, 8.107e-07, -1.66602263519e-13, -1.6789317633e-13, 0.00768889384778
53.7634408602, 8.184e-07, -1.61831142402e-13, -1.63093152242e-13, 0.00773796951444
53.2623169108, 8.261e-07, -1.57237001699e-13, -1.58470845179e-13, 0.00778593361601
52.7704485488, 8.338e-07, -1.52811629855e-13, -1.54018208091e-13, 0.00783399736316
52.2875816993, 8.415e-07, -1.48547455676e-13, -1.49727624565e-13, 0.00788210520766
51.8134715026, 8.492e-07, -1.44437311843e-13, -1.4559188233e-13, 0.00793018448393
51.3478818999, 8.569e-07, -1.40474309121e-13, -1.4160414843e-13, 0.00797885740907
