# R=5.8e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
400, 1.45e-07, -2.53223582273e-18, -2.54060731631e-18, 0.00329507576058
373.831775701, 1.5515e-07, -2.24061610114e-18, -2.24848221444e-18, 0.00349841028361
350.877192982, 1.653e-07, -1.99639143958e-18, -2.00381004277e-18, 0.00370224873079
330.578512397, 1.7545e-07, -1.78978720746e-18, -1.79680713425e-18, 0.0039068894254
312.5, 1.856e-07, -1.61343730441e-18, -1.62010023899e-18, 0.00411266810633
296.296296296, 1.9575e-07, -1.46170226677e-18, -1.46804394871e-18, 0.0043198174986
281.690140845, 2.059e-07, -1.33020305517e-18, -1.33625440886e-18, 0.00452859400045
268.456375839, 2.1605e-07, -1.21549617867e-18, -1.22128410407e-18, 0.00473921291641
256.41025641, 2.262e-07, -1.11484276543e-18, -1.12039079161e-18, 0.00495186699307
245.398773006, 2.3635e-07, -1.02604176722e-18, -1.03137056998e-18, 0.00516671981155
235.294117647, 2.465e-07, -9.47307567845e-19, -9.52435447734e-19, 0.00538396581248
225.988700565, 2.5665e-07, -8.77179144967e-19, -8.8212231248e-19, 0.00560372121049
217.391304348, 2.668e-07, -8.1445148147e-19, -8.1922439473e-19, 0.00582613663706
209.42408377, 2.7695e-07, -7.58123465042e-19, -7.6273907328e-19, 0.00605135936987
202.02020202, 2.871e-07, -7.07357806227e-19, -7.11827703124e-19, 0.00627946464754
195.12195122, 2.9725e-07, -6.61449752267e-19, -6.65784396385e-19, 0.0065105823169
188.679245283, 3.074e-07, -6.19802703413e-19, -6.24011537583e-19, 0.0067448018457
182.648401826, 3.1755e-07, -5.81908838928e-19, -5.86000422172e-19, 0.00698221893614
176.991150442, 3.277e-07, -5.47333727352e-19, -5.51315824284e-19, 0.00722289612684
171.673819742, 3.3785e-07, -5.15703902838e-19, -5.19583606978e-19, 0.00746694870161
166.666666667, 3.48e-07, -4.8669692983e-19, -4.9048070688e-19, 0.00771442586093
161.943319838, 3.5815e-07, -4.60033217764e-19, -4.6372698615e-19, 0.00796539450183
157.480314961, 3.683e-07, -4.35469387193e-19, -4.3907856357e-19, 0.00821988745586
153.256704981, 3.7845e-07, -4.12792744486e-19, -4.16322325189e-19, 0.00847800007362
149.253731343, 3.886e-07, -3.91816801434e-19, -3.95271381648e-19, 0.00873976810243
145.454545455, 3.9875e-07, -3.72377482786e-19, -3.75761289828e-19, 0.00900520392533
141.843971631, 4.089e-07, -3.54329936292e-19, -3.57646895259e-19, 0.00927439608971
138.408304498, 4.1905e-07, -3.37545954368e-19, -3.40799680686e-19, 0.00954732795442
135.135135135, 4.292e-07, -3.21911667406e-19, -3.25105531367e-19, 0.00982408372794
132.01320132, 4.3935e-07, -3.07325727336e-19, -3.10462842326e-19, 0.0101046391472
