# R=1.6e-05
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
88.8888888889, 1.8e-07, -4.66347325627e-19, -4.7288776558e-19, 0.0138308504225
87.5273522976, 1.828e-07, -4.53190405976e-19, -4.59633483996e-19, 0.0140178604121
86.2068965517, 1.856e-07, -4.4057566402e-19, -4.4692420386e-19, 0.0142049586597
84.9256900212, 1.884e-07, -4.28473703687e-19, -4.34730405498e-19, 0.0143921421907
83.6820083682, 1.912e-07, -4.16857100378e-19, -4.23024551068e-19, 0.0145794154834
82.4742268041, 1.94e-07, -4.05700226954e-19, -4.11780926124e-19, 0.0147668305747
81.3008130081, 1.968e-07, -3.94979163373e-19, -4.00975495925e-19, 0.0149543615813
80.1603206413, 1.996e-07, -3.84671498869e-19, -3.90585774483e-19, 0.0151420660972
79.0513833992, 2.024e-07, -3.74756278373e-19, -3.80590706125e-19, 0.0153299270284
77.9727095517, 2.052e-07, -3.6521383982e-19, -3.70970556882e-19, 0.0155179891113
76.9230769231, 2.08e-07, -3.56025759157e-19, -3.61706815811e-19, 0.0157062471741
75.9013282732, 2.108e-07, -3.47174737705e-19, -3.52782104448e-19, 0.015894702911
74.9063670412, 2.136e-07, -3.38644507208e-19, -3.44180094676e-19, 0.016083403874
73.9371534196, 2.164e-07, -3.30419794273e-19, -3.35885432936e-19, 0.0162723301653
72.9927007299, 2.192e-07, -3.22486204095e-19, -3.27883670746e-19, 0.0164615292936
72.0720720721, 2.22e-07, -3.14830206799e-19, -3.20161201574e-19, 0.0166509706634
71.1743772242, 2.248e-07, -3.07439023742e-19, -3.12705201942e-19, 0.0168407118486
70.2987697715, 2.276e-07, -3.00300630694e-19, -3.05503578118e-19, 0.0170307249967
69.4444444444, 2.304e-07, -2.93403661655e-19, -2.98544916516e-19, 0.0172210430542
68.6106346484, 2.332e-07, -2.86737385086e-19, -2.91818437938e-19, 0.0174116923111
67.7966101695, 2.36e-07, -2.80291675872e-19, -2.8531395596e-19, 0.0176026443275
67.0016750419, 2.388e-07, -2.74056936985e-19, -2.79021837681e-19, 0.0177939502413
66.2251655629, 2.416e-07, -2.68024107245e-19, -2.72932968292e-19, 0.0179855921317
65.4664484452, 2.444e-07, -2.62184593296e-19, -2.67038717493e-19, 0.0181776045152
64.7249190939, 2.472e-07, -2.56530270235e-19, -2.61330909191e-19, 0.0183699623236
64, 2.5e-07, -2.51053420846e-19, -2.55801792653e-19, 0.0185626994935
63.2911392405, 2.528e-07, -2.45746730056e-19, -2.50444016503e-19, 0.0187558341862
62.5978090767, 2.556e-07, -2.40603263376e-19, -2.45250603854e-19, 0.0189493538669
61.919504644, 2.584e-07, -2.35616430625e-19, -2.40214929933e-19, 0.0191432701941
61.2557427259, 2.612e-07, -2.30779965207e-19, -2.3533070056e-19, 0.0193376186854
60.6060606061, 2.64e-07, -2.26087924004e-19, -2.3059193284e-19, 0.019532378172
59.9700149925, 2.668e-07, -2.21534647187e-19, -2.25992936477e-19, 0.0197275603399
59.3471810089, 2.696e-07, -2.17114744193e-19, -2.21528297075e-19, 0.0199232014186
58.7371512482, 2.724e-07, -2.12823098468e-19, -2.17192859846e-19, 0.0201192681061
58.1395348837, 2.752e-07, -2.08654824923e-19, -2.12981715138e-19, 0.0203157825638
57.5539568345, 2.78e-07, -2.0460526444e-19, -2.08890184231e-19, 0.0205127866902
56.9800569801, 2.808e-07, -2.00669992539e-19, -2.04913806539e-19, 0.0207102394516
56.4174894217, 2.836e-07, -1.96844776526e-19, -2.01048327607e-19, 0.0209081623862
55.8659217877, 2.864e-07, -1.93125573553e-19, -1.97289687478e-19, 0.0211065969921
55.3250345781, 2.892e-07, -1.89508542365e-19, -1.93634010431e-19, 0.0213054930638
54.7945205479, 2.92e-07, -1.85989997628e-19, -1.90077594724e-19, 0.0215048864729
54.2740841248, 2.948e-07, -1.82566423798e-19, -1.86616903424e-19, 0.0217047842462
53.7634408602, 2.976e-07, -1.79234457245e-19, -1.83248555777e-19, 0.0219052123713
53.2623169108, 3.004e-07, -1.75990892582e-19, -1.79969318751e-19, 0.0221061356311
52.7704485488, 3.032e-07, -1.72832651962e-19, -1.76776099479e-19, 0.022307583032
52.2875816993, 3.06e-07, -1.69756794376e-19, -1.73665938115e-19, 0.0225095593386
51.8134715026, 3.088e-07, -1.66760500834e-19, -1.70636000799e-19, 0.0227120885786
51.3478818999, 3.116e-07, -1.63841080972e-19, -1.67683573388e-19, 0.02291513914
50.8905852417, 3.144e-07, -1.60995949672e-19, -1.64806055525e-19, 0.023118724864
50.4413619168, 3.172e-07, -1.58222627183e-19, -1.6200095475e-19, 0.0233228722213
50, 3.2e-07, -1.5551873794e-19, -1.59265881271e-19, 0.0235275961286
