# R=1.6e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
145.454545455, 1.1e-07, -1.80562176585e-11, -1.81423576787e-11, 0.00474800584327
141.843971631, 1.128e-07, -1.68961605083e-11, -1.69786611555e-11, 0.00485907848609
138.408304498, 1.156e-07, -1.58344789325e-11, -1.59135535829e-11, 0.00496901273454
135.135135135, 1.184e-07, -1.48608410271e-11, -1.49366916262e-11, 0.00507813918719
132.01320132, 1.212e-07, -1.39662069021e-11, -1.4039020166e-11, 0.0051864918674
129.032258065, 1.24e-07, -1.3142640158e-11, -1.32125874073e-11, 0.00529398573846
126.1829653, 1.268e-07, -1.23831453281e-11, -1.24503899005e-11, 0.00540100132553
123.456790123, 1.296e-07, -1.16815590304e-11, -1.17462421225e-11, 0.00550670516543
120.84592145, 1.324e-07, -1.10324025928e-11, -1.10946662848e-11, 0.00561203829215
118.343195266, 1.352e-07, -1.04308243542e-11, -1.04907989059e-11, 0.00571687172202
115.942028986, 1.38e-07, -9.87251028129e-12, -9.9303112999e-12, 0.00582066532135
113.636363636, 1.408e-07, -9.35360373344e-12, -9.40934169698e-12, 0.00592368364694
111.420612813, 1.436e-07, -8.87065796895e-12, -8.92443708813e-12, 0.00602605168863
109.289617486, 1.464e-07, -8.4205863163e-12, -8.47250325961e-12, 0.00612769823885
107.238605898, 1.492e-07, -8.00061473763e-12, -8.05076172581e-12, 0.00622885012457
105.263157895, 1.52e-07, -7.60825176502e-12, -7.65671251397e-12, 0.0063291848649
103.359173127, 1.548e-07, -7.24124788231e-12, -7.28810189923e-12, 0.00642883669447
101.52284264, 1.576e-07, -6.89757080257e-12, -6.94289437718e-12, 0.00652805186757
99.7506234414, 1.604e-07, -6.57538679197e-12, -6.61924823601e-12, 0.00662634826148
98.0392156863, 1.632e-07, -6.27302755196e-12, -6.31549422857e-12, 0.00672420480042
96.3855421687, 1.66e-07, -5.98898347342e-12, -6.03011690046e-12, 0.00682133161183
94.7867298578, 1.688e-07, -5.72187727825e-12, -5.76173820157e-12, 0.0069182114716
93.2400932401, 1.716e-07, -5.47046071405e-12, -5.50910307975e-12, 0.00701427530888
91.7431192661, 1.744e-07, -5.23359247302e-12, -5.27106678208e-12, 0.00710943545396
90.2934537246, 1.772e-07, -5.01022665238e-12, -5.04658364134e-12, 0.00720427749651
88.8888888889, 1.8e-07, -4.7994092313e-12, -4.83469715317e-12, 0.0072988898282
87.5273522976, 1.828e-07, -4.60026996867e-12, -4.63453118095e-12, 0.00739259505282
86.2068965517, 1.856e-07, -4.4120079986e-12, -4.44528213936e-12, 0.00748527083752
84.9256900212, 1.884e-07, -4.233880446e-12, -4.26621204336e-12, 0.00757852563996
83.6820083682, 1.912e-07, -4.0652193708e-12, -4.09664231012e-12, 0.0076704132166
82.4742268041, 1.94e-07, -3.90539706844e-12, -3.93594822324e-12, 0.00776208249439
81.3008130081, 1.968e-07, -3.75384065266e-12, -3.78355398523e-12, 0.00785328627172
80.1603206413, 1.996e-07, -3.61002191687e-12, -3.63892828159e-12, 0.0079436478217
79.0513833992, 2.024e-07, -3.47344945547e-12, -3.5015803026e-12, 0.00803375753217
77.9727095517, 2.052e-07, -3.34367363337e-12, -3.37105616815e-12, 0.00812283552035
76.9230769231, 2.08e-07, -3.22026999555e-12, -3.24693571036e-12, 0.0082125786233
75.9013282732, 2.108e-07, -3.10285715523e-12, -3.12882957434e-12, 0.00830100154003
74.9063670412, 2.136e-07, -2.99107197563e-12, -3.01637660031e-12, 0.00838908002565
73.9371534196, 2.164e-07, -2.88458093637e-12, -2.90924146069e-12, 0.00847661655117
72.9927007299, 2.192e-07, -2.78307257248e-12, -2.80711251916e-12, 0.00856394124496
72.0720720721, 2.22e-07, -2.6862588644e-12, -2.70969989257e-12, 0.00865078388755
71.1743772242, 2.248e-07, -2.59387173777e-12, -2.61673369111e-12, 0.00873682844419
70.2987697715, 2.276e-07, -2.50565730205e-12, -2.5279624225e-12, 0.00882335917967
69.4444444444, 2.304e-07, -2.42138804378e-12, -2.44315153835e-12, 0.00890795934033
68.6106346484, 2.332e-07, -2.34083948427e-12, -2.3620821122e-12, 0.00899317928687
67.7966101695, 2.36e-07, -2.26381078704e-12, -2.28454963311e-12, 0.00907787065267
67.0016750419, 2.388e-07, -2.1901122234e-12, -2.21036290765e-12, 0.00916170108371
66.2251655629, 2.416e-07, -2.11956416385e-12, -2.13934305337e-12, 0.00924530990682
65.4664484452, 2.444e-07, -2.0519997976e-12, -2.07132258182e-12, 0.00932871798291
64.7249190939, 2.472e-07, -1.98726213793e-12, -2.00614455708e-12, 0.00941229239246
64, 2.5e-07, -1.92520842492e-12, -1.94366182473e-12, 0.0094941412007
63.2911392405, 2.528e-07, -1.86569736759e-12, -1.88373630682e-12, 0.00957614883139
62.5978090767, 2.556e-07, -1.80859952314e-12, -1.82623835163e-12, 0.0096585576956
61.919504644, 2.584e-07, -1.75379724262e-12, -1.77104613922e-12, 0.00973938296372
61.2557427259, 2.612e-07, -1.70117403622e-12, -1.71804513182e-12, 0.00981993736996
60.6060606061, 2.64e-07, -1.65062082119e-12, -1.66712757069e-12, 0.00990131156584
59.9700149925, 2.668e-07, -1.60204105094e-12, -1.61819200983e-12, 0.00998086678933
59.3471810089, 2.696e-07, -1.55533631782e-12, -1.57114288867e-12, 0.010060555896
58.7371512482, 2.724e-07, -1.51041579694e-12, -1.52589013508e-12, 0.0101411876145
58.1395348837, 2.752e-07, -1.46720022038e-12, -1.48234880126e-12, 0.0102193092943
57.5539568345, 2.78e-07, -1.42560553844e-12, -1.44043872465e-12, 0.0102976863594
56.9800569801, 2.808e-07, -1.38555505885e-12, -1.40008421665e-12, 0.01037734561
56.4174894217, 2.836e-07, -1.34698323198e-12, -1.36121377208e-12, 0.010454302177
55.8659217877, 2.864e-07, -1.30981799831e-12, -1.32375980229e-12, 0.0105319741255
55.3250345781, 2.892e-07, -1.27399569867e-12, -1.28765838537e-12, 0.0106104902198
54.7945205479, 2.92e-07, -1.23945936102e-12, -1.25284903669e-12, 0.0106873815441
54.2740841248, 2.948e-07, -1.20615113548e-12, -1.21927449354e-12, 0.0107632515355
53.7634408602, 2.976e-07, -1.17401512946e-12, -1.1868805173e-12, 0.0108396655404
53.2623169108, 3.004e-07, -1.1430004151e-12, -1.1556157073e-12, 0.0109165115333
52.7704485488, 3.032e-07, -1.1130604428e-12, -1.12543132915e-12, 0.0109921290004
52.2875816993, 3.06e-07, -1.08414883241e-12, -1.09628115477e-12, 0.0110667982443
51.8134715026, 3.088e-07, -1.05622052356e-12, -1.06812131217e-12, 0.0111417949234
51.3478818999, 3.116e-07, -1.02923340238e-12, -1.04091014671e-12, 0.0112178215971
