# L (m), R (m), T (K), F'_Drude (mPa), F'_Plasma (N/m), F'_PFA_Drude (N/m), F'_PFA_Plasma (N/m), F'_Drude/F'_PFA_Drude, F'_Plasma/F'_PFA_Plasma, F'_Plasma_xi0 (N/m), F'_Plasma_xi0/F'_PFA_Plasma_xi0
5e-07, 5e-05, 295, 4.85329717863e-06, 5.2234056149e-06, 4.87218786022e-06, 5.25274831658e-06, 0.996122751803, 0.994413838259, 3.70108436274e-07, 0.972535191422
5.05e-07, 5e-05, 295, 4.66887281799e-06, 5.02887903572e-06, 4.68717500212e-06, 5.05742645658e-06, 0.996095263325, 0.994355346319, 3.60006217727e-07, 0.972328976411
5.1e-07, 5e-05, 295, 4.49306325063e-06, 4.8433303169e-06, 4.5108058218e-06, 4.87111733264e-06, 0.996066651532, 0.994295556063, 3.50267066271e-07, 0.972122887375
5.15e-07, 5e-05, 295, 4.32540089614e-06, 4.66627588016e-06, 4.3426013655e-06, 4.69332562006e-06, 0.99603913233, 0.99423655163, 3.40874984015e-07, 0.971917338436
5.2e-07, 5e-05, 295, 4.16543314493e-06, 4.49724776095e-06, 4.18211333641e-06, 4.52358751499e-06, 0.996011540065, 0.994177242298, 3.31814616019e-07, 0.97171217279
5.25e-07, 5e-05, 295, 4.01274492707e-06, 4.33581644569e-06, 4.02892187235e-06, 4.36146845939e-06, 0.995984795488, 0.994118491526, 3.23071518616e-07, 0.971507545738
5.3e-07, 5e-05, 295, 3.8669377846e-06, 4.18156962088e-06, 3.88263350307e-06, 4.20656104923e-06, 0.995957455562, 0.99405894077, 3.14631836278e-07, 0.971303120134
5.35e-07, 5e-05, 295, 3.72764474243e-06, 4.03412729051e-06, 3.742879271e-06, 4.05848310952e-06, 0.995929730174, 0.993998787636, 3.06482548071e-07, 0.971098924209
5.4e-07, 5e-05, 295, 3.59452294591e-06, 3.89313427627e-06, 3.6093130015e-06, 3.91687592201e-06, 0.995902251873, 0.993938627056, 2.98611330359e-07, 0.970895093165
5.45e-07, 5e-05, 295, 3.46725204284e-06, 3.75825857917e-06, 3.48160970942e-06, 3.78140259188e-06, 0.995876141274, 0.993879516357, 2.91006536332e-07, 0.970691945525
5.5e-07, 5e-05, 295, 3.34552362887e-06, 3.6291805624e-06, 3.35946412949e-06, 3.6517465412e-06, 0.995850379678, 0.993820496975, 2.83656933533e-07, 0.970489232911
5.55e-07, 5e-05, 295, 3.22904794646e-06, 3.50559978147e-06, 3.24258936096e-06, 3.52761011883e-06, 0.99582388857, 0.99376055272, 2.76551835008e-07, 0.97028664533
5.6e-07, 5e-05, 295, 3.11755910564e-06, 3.38724034721e-06, 3.13071561583e-06, 3.40871331639e-06, 0.995797602909, 0.993700564644, 2.69681241572e-07, 0.970084432461
5.65e-07, 5e-05, 295, 3.01080126035e-06, 3.27383676957e-06, 3.02358906259e-06, 3.29479258168e-06, 0.995770654683, 0.993639717345, 2.63035509225e-07, 0.969882360321
5.7e-07, 5e-05, 295, 2.90854264084e-06, 3.16514831548e-06, 2.92097075671e-06, 3.18559972097e-06, 0.995745210445, 0.993580045429, 2.5660567464e-07, 0.969680984673
5.75e-07, 5e-05, 295, 2.8105514616e-06, 3.060934361e-06, 2.82263565154e-06, 3.08090088339e-06, 0.995718827566, 0.993519258443, 2.50382899398e-07, 0.969479699656
5.8e-07, 5e-05, 295, 2.71662242571e-06, 2.96098148342e-06, 2.72837168232e-06, 2.98047562013e-06, 0.995693674477, 0.993459387294, 2.44359057709e-07, 0.969279019738
5.85e-07, 5e-05, 295, 2.62655187597e-06, 2.86507806308e-06, 2.63797891767e-06, 2.88411601279e-06, 0.995668258902, 0.993399034705, 2.3852618711e-07, 0.969078581961
5.9e-07, 5e-05, 295, 2.54015122489e-06, 2.77302799976e-06, 2.55126877283e-06, 2.79162586481e-06, 0.995642345466, 0.993337980822, 2.3287677487e-07, 0.968878317456
5.95e-07, 5e-05, 295, 2.45724781821e-06, 2.6846516032e-06, 2.46806328e-06, 2.7028199514e-06, 0.995617834489, 0.993278002781, 2.2740378499e-07, 0.968678690289
6e-07, 5e-05, 295, 2.37766768253e-06, 2.59976793933e-06, 2.38819441095e-06, 2.61752332301e-06, 0.995592181116, 0.993216723791, 2.22100256796e-07, 0.968479093212
6.05e-07, 5e-05, 295, 2.30125710607e-06, 2.51821689986e-06, 2.311503448e-06, 2.53557065832e-06, 0.995567239174, 0.993155876604, 2.16959793788e-07, 0.96827997938
6.1e-07, 5e-05, 295, 2.22786663904e-06, 2.43984283137e-06, 2.23784039917e-06, 2.45680566254e-06, 0.995543131613, 0.993095574702, 2.11976192331e-07, 0.968081370852
6.15e-07, 5e-05, 295, 2.15735041311e-06, 2.36449383115e-06, 2.16706345462e-06, 2.38108050794e-06, 0.995517878586, 0.993033970611, 2.0714341804e-07, 0.967882768341
6.2e-07, 5e-05, 295, 2.08958043711e-06, 2.29203639108e-06, 2.09903848075e-06, 2.30825531306e-06, 0.995494106597, 0.992973514717, 2.02455953966e-07, 0.967684825983
6.25e-07, 5e-05, 295, 2.02442575473e-06, 2.22233403116e-06, 2.03363854922e-06, 2.23819765769e-06, 0.995469797474, 0.992912321003, 1.97908276426e-07, 0.967486991476
6.3e-07, 5e-05, 295, 1.96176669772e-06, 2.15526193554e-06, 1.97074349832e-06, 2.17078213101e-06, 0.995444967542, 0.992850413107, 1.93495237822e-07, 0.967289344148
6.35e-07, 5e-05, 295, 1.90149257088e-06, 2.09070453326e-06, 1.91023952396e-06, 2.10588991022e-06, 0.99542101764, 0.992789092685, 1.89211962386e-07, 0.967092199518
6.4e-07, 5e-05, 295, 1.84349268497e-06, 2.02854633185e-06, 1.8520187985e-06, 2.04340836757e-06, 0.995396313724, 0.992726840139, 1.85053646884e-07, 0.966895154088
6.45e-07, 5e-05, 295, 1.78767075987e-06, 1.96868668882e-06, 1.7959791149e-06, 1.98323070356e-06, 0.995373913336, 0.992666503847, 1.81015928955e-07, 0.966699029109
6.5e-07, 5e-05, 295, 1.73392387693e-06, 1.91101817273e-06, 1.7420235547e-06, 1.92525560443e-06, 0.995350420062, 0.992604913515, 1.77094295803e-07, 0.966502836501
6.55e-07, 5e-05, 295, 1.68216237096e-06, 1.85544704326e-06, 1.69006017769e-06, 1.8693869221e-06, 0.995326907984, 0.992543074587, 1.73284672294e-07, 0.966306910081
6.6e-07, 5e-05, 295, 1.63230112821e-06, 1.80188427542e-06, 1.6400017321e-06, 1.81553337508e-06, 0.995304514784, 0.992482044203, 1.6958314721e-07, 0.966111547333
6.65e-07, 5e-05, 295, 1.5842507467e-06, 1.75023647521e-06, 1.59176538355e-06, 1.76360826864e-06, 0.995279054991, 0.992417934489, 1.65985728512e-07, 0.965915629369
6.7e-07, 5e-05, 295, 1.53794150771e-06, 1.70043053874e-06, 1.54527246148e-06, 1.71352923306e-06, 0.99525588273, 0.992355721709, 1.62489031031e-07, 0.96572060374
6.75e-07, 5e-05, 295, 1.49329656154e-06, 1.65238606847e-06, 1.50044822189e-06, 1.66521797849e-06, 0.995233650684, 0.992294155967, 1.59089506932e-07, 0.965526139108
6.8e-07, 5e-05, 295, 1.45024146072e-06, 1.6060251555e-06, 1.45722162516e-06, 1.61860006549e-06, 0.995209950005, 0.992230996241, 1.55783694776e-07, 0.965331517997
6.85e-07, 5e-05, 295, 1.40871394254e-06, 1.56128248233e-06, 1.41552512782e-06, 1.57360468978e-06, 0.995188227222, 0.99216943904, 1.52568539788e-07, 0.965137667991
6.9e-07, 5e-05, 295, 1.36864707098e-06, 1.5180879607e-06, 1.37529448755e-06, 1.53016448067e-06, 0.995166550413, 0.992107698145, 1.49440889721e-07, 0.964944123216
6.95e-07, 5e-05, 295, 1.32997789571e-06, 1.47637561179e-06, 1.33646858022e-06, 1.48821531185e-06, 0.995143406581, 0.992044363497, 1.46397716083e-07, 0.964750373932
7e-07, 5e-05, 295, 1.29265177376e-06, 1.43608807836e-06, 1.29898922826e-06, 1.44769612389e-06, 0.995121241683, 0.991981711265, 1.43436304608e-07, 0.964557184796
7.05e-07, 5e-05, 295, 1.25661315406e-06, 1.39716707977e-06, 1.26280103964e-06, 1.40854875761e-06, 0.99509987291, 0.991919571276, 1.40553925708e-07, 0.964364503753
7.1e-07, 5e-05, 295, 1.22180642805e-06, 1.35955428945e-06, 1.22785125661e-06, 1.37071779752e-06, 0.995076904849, 0.991855721075, 1.377478614e-07, 0.964171600497
7.15e-07, 5e-05, 295, 1.18818488727e-06, 1.32320060661e-06, 1.19408961366e-06, 1.33415042478e-06, 0.995055039147, 0.991792665979, 1.35015719345e-07, 0.963979276316
7.2e-07, 5e-05, 295, 1.15569930699e-06, 1.28805434365e-06, 1.16146820401e-06, 1.29879627896e-06, 0.995033099488, 0.991729314689, 1.32355036661e-07, 0.963787169591
7.25e-07, 5e-05, 295, 1.12430347148e-06, 1.25406694317e-06, 1.12994135409e-06, 1.26460732795e-06, 0.9950104644, 0.991665092759, 1.29763471696e-07, 0.963595093687
7.3e-07, 5e-05, 295, 1.09395613248e-06, 1.22119500488e-06, 1.09946550551e-06, 1.2315377457e-06, 0.99498904422, 0.991601767098, 1.27238872402e-07, 0.963403605639
7.35e-07, 5e-05, 295, 1.06461436581e-06, 1.18939341131e-06, 1.06999910399e-06, 1.19954379708e-06, 0.994967530197, 0.991538128252, 1.24779045501e-07, 0.963212328707
7.4e-07, 5e-05, 295, 1.03624032994e-06, 1.15862232047e-06, 1.04150249474e-06, 1.1685837294e-06, 0.994947525498, 0.991475656659, 1.22381990528e-07, 0.963021730577
