# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 148200nm
#
# P_PR = pi³*hbar*c*R/(120*L^4)
#
# order of finite difference formula: 8
# stepsize: 0
#
# L (nm), P_Drude/F_PR, P_PFA_Drude/P_PR, P_plasma/P_PR, P_PFA_plasma/P_PR, 1-P_Drude/P_PFA_Drude, 1-P_plasma/P_PFA_plasma
494, 0.74356782314, 0.744529623062, 0.800312047813, 0.801895574156, 0.00129182223555, 0.0019747288715
498, 0.744236384779, 0.745204747404, 0.801548284438, 0.803148591987, 0.00129945847559, 0.00199254230835
502, 0.744889180929, 0.74586396802, 0.802768964155, 0.804386003448, 0.00130692342299, 0.00201027775916
506, 0.74552621047, 0.746507586701, 0.803974110002, 0.805608104076, 0.00131462325066, 0.00202827412808
510, 0.746148210355, 0.747135897713, 0.805164432979, 0.806815182253, 0.00132196480051, 0.00204600670724
514, 0.746755344791, 0.747749188299, 0.806340105834, 0.80800751917, 0.0013291134561, 0.00206361116262
518, 0.747347654895, 0.748347738474, 0.807501124644, 0.809185389543, 0.00133638885749, 0.00208143266208
522, 0.747925386467, 0.748931821537, 0.808647749438, 0.810349061043, 0.00134382735716, 0.00209947994907
526, 0.748488984791, 0.749501704196, 0.809780447894, 0.811498795038, 0.0013511902626, 0.00211749808429
530, 0.749038668881, 0.750057646708, 0.810899395668, 0.812634846645, 0.00135853268246, 0.00213558523112
534, 0.749574934896, 0.750599903316, 0.812005142556, 0.813757464801, 0.00136553230991, 0.00215337163731
538, 0.750097770622, 0.751128722049, 0.813097599409, 0.814866892917, 0.0013725362866, 0.00217126689483
542, 0.750607476372, 0.751644345166, 0.814177111778, 0.815963368313, 0.00137946729911, 0.00218913814556
546, 0.751104128881, 0.752147009194, 0.815243707457, 0.8170471229, 0.00138653787064, 0.00220723553367
550, 0.75158787618, 0.752636945368, 0.816297546875, 0.818118383204, 0.00139385821319, 0.00222563918162
554, 0.752059276714, 0.753114379356, 0.817339230571, 0.819177370414, 0.00140098592089, 0.00224388503475
558, 0.75251842485, 0.753579531721, 0.818368789045, 0.820224300998, 0.00140808876342, 0.00226220065676
562, 0.752965814499, 0.754032617983, 0.819386761235, 0.821259386117, 0.00141479752797, 0.00228018688525
566, 0.753401437016, 0.754473848701, 0.820393060055, 0.822282832276, 0.0014214033882, 0.00229820220821
570, 0.753825381049, 0.754903429895, 0.821387841889, 0.823294841325, 0.00142806192584, 0.00231630193715
574, 0.754237764126, 0.755321562734, 0.822371190441, 0.824295610471, 0.0014348837125, 0.00233462365335
578, 0.754638682167, 0.755728443976, 0.82334322002, 0.825285332906, 0.00144200184292, 0.00235326233088
582, 0.755028734495, 0.756124266013, 0.824304509508, 0.826264197147, 0.00144887760842, 0.00237174458923
586, 0.755407921366, 0.756509216994, 0.825255037526, 0.827232387697, 0.00145575969537, 0.00239032006061
590, 0.755776772481, 0.756883480874, 0.826195362192, 0.828190085021, 0.00146219123592, 0.00240853261268
594, 0.756135034614, 0.757247237796, 0.827125190125, 0.829137465653, 0.00146874511537, 0.00242695042813
598, 0.756483117593, 0.757600663789, 0.828044989771, 0.830074702188, 0.00147511248245, 0.00244521657062
602, 0.756820890492, 0.757943931157, 0.828954556379, 0.831001963873, 0.00148169359082, 0.00246378177623
606, 0.757148638675, 0.75827720851, 0.829854238544, 0.831919415949, 0.00148833411078, 0.00248242481943
610, 0.757466513256, 0.758600660862, 0.830744123885, 0.832827220273, 0.00149505222534, 0.00250123475453
614, 0.75777494384, 0.758914449665, 0.83162465044, 0.833725535276, 0.00150149443827, 0.00251987584314
618, 0.758073783047, 0.759218733164, 0.832495723349, 0.834614516054, 0.00150806357492, 0.00253864827937
622, 0.758363546752, 0.759513666078, 0.833357774956, 0.835494314335, 0.00151428391256, 0.00255721594098
626, 0.758644125386, 0.759799399973, 0.834210755976, 0.836365079068, 0.00152049947212, 0.00257581664538
630, 0.758915476177, 0.760076083271, 0.835054601075, 0.837226955721, 0.00152696173349, 0.00259470222617
634, 0.759178153016, 0.760343861333, 0.835889842124, 0.838080086908, 0.00153313306896, 0.00261340749895
638, 0.759431929658, 0.760602876472, 0.836716280587, 0.838924612319, 0.0015394982716, 0.00263233632577
642, 0.759677118556, 0.760853268305, 0.837534208093, 0.839760668802, 0.00154582992246, 0.00265130386752
646, 0.759913917318, 0.761095173399, 0.838343819824, 0.840588390433, 0.0015520477885, 0.00267023746098
650, 0.760142419084, 0.761328725642, 0.839145209571, 0.841407908468, 0.00155820543431, 0.00268918187456
654, 0.760362617356, 0.761554056233, 0.839938370029, 0.8422193519, 0.00156448365972, 0.00270829905027
658, 0.760574885998, 0.761771293754, 0.840723667344, 0.84302284677, 0.00157056030555, 0.00272730381447
662, 0.760779463932, 0.761980564231, 0.841501362793, 0.843818516754, 0.00157628731796, 0.00274603355456
666, 0.760975827689, 0.762181991139, 0.842270896538, 0.84460648309, 0.00158251370997, 0.00276529555378
670, 0.761164773425, 0.762375695731, 0.843033082632, 0.845386864637, 0.00158835376352, 0.00278426612018
674, 0.761346052006, 0.762561796675, 0.843787666097, 0.846159777937, 0.00159429002948, 0.00280338524967
678, 0.761519337001, 0.76274041041, 0.844534284426, 0.846925337147, 0.0016009029963, 0.00282321547841
682, 0.761685928406, 0.762911651123, 0.845274306388, 0.847683654604, 0.00160663782583, 0.00284227282583
686, 0.761845012062, 0.763075630804, 0.84600686264, 0.848434840091, 0.00161270874443, 0.00286171351838
690, 0.761997125755, 0.763232459304, 0.846732509535, 0.849179001431, 0.0016185547847, 0.0028810084704
694, 0.76214269556, 0.763382244379, 0.847451684908, 0.849916244402, 0.00162375903893, 0.00289976748873
698, 0.762280863436, 0.763525091688, 0.848163473085, 0.850646672779, 0.0016295839724, 0.00291919050886
702, 0.762412246033, 0.763661105089, 0.848868540742, 0.85137038839, 0.00163535768444, 0.00293861247915
706, 0.762536791623, 0.763790386298, 0.849566796917, 0.852087491157, 0.00164128103362, 0.00295825753295
710, 0.762654735096, 0.763913035202, 0.850258512682, 0.852798079019, 0.0016471771626, 0.00297792220646
714, 0.762766177488, 0.764029149838, 0.850943780447, 0.853502248489, 0.00165304209908, 0.00299761136766
718, 0.7628714881, 0.764138826436, 0.851622940213, 0.854200093903, 0.00165851844205, 0.00301703746963
722, 0.762970281487, 0.764242159458, 0.85229565532, 0.854891708007, 0.0016642342419, 0.00303670355205
726, 0.763062778247, 0.764339241644, 0.85296207005, 0.855577181858, 0.00167002206316, 0.00305654692876
730, 0.763149295733, 0.764430163987, 0.853622553711, 0.856256604862, 0.00167558570223, 0.00307624038926
734, 0.763229765685, 0.764515016031, 0.854277048871, 0.856930064814, 0.00168113159151, 0.00309595386182
738, 0.763304442405, 0.764593885507, 0.85492575473, 0.857597647933, 0.00168644181811, 0.003115555656
742, 0.763373288088, 0.764666858651, 0.855568705723, 0.858259438898, 0.0016916786024, 0.00313510467074
746, 0.763436329636, 0.764734020161, 0.856205867557, 0.858915520767, 0.0016969174784, 0.00315473774171
750, 0.763493337703, 0.764795453239, 0.85683700933, 0.8595659755, 0.00170256704671, 0.00317481874291
754, 0.763544982224, 0.764851239621, 0.857462831718, 0.860210883231, 0.00170785811656, 0.0031946253725
758, 0.763590779849, 0.764901459611, 0.858082816231, 0.860850322829, 0.00171352760028, 0.00321485225135
762, 0.763631154269, 0.764946192114, 0.858697399387, 0.861484371788, 0.00171912463729, 0.00323508178757
766, 0.763666336617, 0.764985514602, 0.859306819624, 0.862113106262, 0.00172444831912, 0.00325512582662
770, 0.763695898504, 0.765019503408, 0.859910644956, 0.862736601092, 0.00173015837869, 0.0032755723272
774, 0.763720811489, 0.765048233351, 0.86050984947, 0.863354929838, 0.0017350825793, 0.00329537745059
778, 0.763740311065, 0.765071778043, 0.861103666208, 0.863968164805, 0.00174031641972, 0.00331551405976
782, 0.76375493226, 0.765090209844, 0.861692632532, 0.864576377072, 0.00174525509184, 0.00333544220876
786, 0.763764774756, 0.765103599892, 0.862276834393, 0.865179636404, 0.00174986124187, 0.00335514370605
790, 0.763768759682, 0.765112018126, 0.862855168327, 0.865778011748, 0.00175563631538, 0.00337597326499
794, 0.763768543711, 0.765115533317, 0.863429342756, 0.866371570533, 0.00176050484847, 0.00339603453905
798, 0.76376307948, 0.76511421309, 0.863998255348, 0.866960379193, 0.001765924076, 0.00341667729781
802, 0.763752974382, 0.765108123947, 0.864562563206, 0.867544503065, 0.00177118700301, 0.00343721831911
806, 0.763738386589, 0.765097331235, 0.865122397781, 0.868124006409, 0.00177617224686, 0.00345758049011
810, 0.763719135275, 0.765081899419, 0.865677586957, 0.868698952432, 0.0017812003467, 0.00347803513184
814, 0.763695345714, 0.765061891714, 0.866228257767, 0.869269403315, 0.00178619012972, 0.00349850752363
818, 0.763666961126, 0.765037370375, 0.866774287757, 0.869835420225, 0.00179129713431, 0.00351920880355
822, 0.763634463002, 0.765008396654, 0.86731630397, 0.870397063349, 0.00179597198899, 0.00353948733117
826, 0.763597227346, 0.764975030816, 0.867853533705, 0.870954391778, 0.00180110907425, 0.00356029902626
830, 0.763556003781, 0.764937332161, 0.868386794783, 0.871507464046, 0.00180580594316, 0.00358077169894
834, 0.763510049998, 0.764895359048, 0.8689153032, 0.87205633736, 0.00181110923753, 0.00360187068807
838, 0.763460554055, 0.764849168909, 0.869440324869, 0.872601068158, 0.00181554077604, 0.00362220882509
842, 0.763406391999, 0.764798818271, 0.869960620587, 0.873141711994, 0.00182064385874, 0.0036432704604
846, 0.763348536243, 0.764744362775, 0.870477269602, 0.873678323548, 0.0018252197721, 0.00366388161296
850, 0.763286293171, 0.764685857133, 0.870989517456, 0.87421095665, 0.00183024695475, 0.00368496776293
854, 0.763220634388, 0.764623355395, 0.871498371139, 0.874739664296, 0.00183452545309, 0.00370543750301
858, 0.763150390165, 0.764556910583, 0.872002630627, 0.875264498665, 0.00183965431312, 0.00372672265679
862, 0.763076626568, 0.76448657497, 0.872503371452, 0.875785511134, 0.00184430760151, 0.00374765241144
866, 0.76299879219, 0.764412400027, 0.873000025761, 0.876302752298, 0.00184927381809, 0.00376893320031
870, 0.762917432257, 0.764334436446, 0.873493163064, 0.87681627198, 0.00185390598897, 0.00378997176825
874, 0.762832087568, 0.764252734149, 0.873982298037, 0.877326119134, 0.0018588701316, 0.0038113775757
878, 0.762743569257, 0.764167342304, 0.874468277261, 0.877832342344, 0.0018631691884, 0.00383224098793
882, 0.762651073742, 0.764078309346, 0.874950265515, 0.878334989087, 0.00186791796885, 0.00385356796011
886, 0.762555351484, 0.763985682982, 0.875429034605, 0.878834106265, 0.00187219673151, 0.0038745329023
890, 0.762455861371, 0.763889510216, 0.8759040181, 0.879329740085, 0.00187677514321, 0.00389583318885
894, 0.762353158187, 0.763789837353, 0.876375812351, 0.879821936073, 0.00188098753886, 0.00391684223867
898, 0.762246375432, 0.76368670996, 0.876843454363, 0.880310739085, 0.00188602801252, 0.00393870546782
902, 0.762136987074, 0.763580173125, 0.877308529751, 0.880796193325, 0.00189002556882, 0.00395967148808
906, 0.762023658899, 0.763470271085, 0.877769635853, 0.881278342353, 0.00189478522068, 0.00398138287514
910, 0.761907467499, 0.763357047503, 0.87822789096, 0.881757229103, 0.00189895411057, 0.00400261889126
914, 0.761787551098, 0.763240545413, 0.878682375586, 0.882232895887, 0.00190371741103, 0.0040244705428
918, 0.76166490648, 0.763120807234, 0.879134168712, 0.882705384416, 0.00190782473729, 0.00404576177609
922, 0.761538542799, 0.762997874777, 0.879582197827, 0.883174735804, 0.0019126291514, 0.00406775446735
926, 0.761409408729, 0.762871789263, 0.880027457069, 0.883640990465, 0.00191694142335, 0.00408936823254
930, 0.761276893861, 0.762742591328, 0.880469308404, 0.884104188613, 0.00192161481893, 0.00411137087174
934, 0.761141887843, 0.762610321039, 0.880908693853, 0.884564369517, 0.00192553543393, 0.00413274125598
938, 0.76100378243, 0.762475017901, 0.881344942702, 0.885021572028, 0.00192955236132, 0.00415428215792
942, 0.760862514039, 0.762336720872, 0.881778013178, 0.885475834461, 0.00193380010771, 0.00417608379532
946, 0.760718296063, 0.762195468369, 0.882208119185, 0.8859271946, 0.00193804918384, 0.00419794700676
950, 0.760571461259, 0.762051298216, 0.882635608256, 0.886375689709, 0.00194191251966, 0.00421952169534
954, 0.760420907355, 0.761904247918, 0.88305931128, 0.886821356545, 0.00194688580246, 0.00424216809482
958, 0.760267835692, 0.761754354263, 0.883480510191, 0.887264231362, 0.00195144085935, 0.00426448067798
962, 0.760112513592, 0.761601653613, 0.88389946117, 0.887704349927, 0.00195527414405, 0.00428621168472
966, 0.759954197079, 0.761446181837, 0.88431538634, 0.888141747524, 0.00195940933682, 0.00430827758577
970, 0.759792894224, 0.761287974323, 0.884728292679, 0.888576458963, 0.00196388245833, 0.00433070924353
974, 0.759629630987, 0.761127065986, 0.885139250304, 0.889008518593, 0.00196739160424, 0.00435234107217
978, 0.759463563134, 0.760963491279, 0.885547383519, 0.889437960304, 0.00197109081035, 0.00437419691855
982, 0.759294319477, 0.760797284198, 0.885952291827, 0.889864817544, 0.00197551273103, 0.00439676413699
986, 0.759122762868, 0.760628478291, 0.886354883823, 0.890289123201, 0.0019795675107, 0.00441905811896
990, 0.7589487007, 0.760457106669, 0.886754949829, 0.890710910095, 0.00198355167626, 0.0044413515334
994, 0.75877221906, 0.760283202011, 0.887152587945, 0.89113021025, 0.0019873948899, 0.00446357026074
998, 0.758592843151, 0.760106796572, 0.887547290327, 0.891547055404, 0.00199176408961, 0.00448631965356
1002, 0.758411306337, 0.759927922194, 0.887939816533, 0.891961476885, 0.00199573645371, 0.00450878256163
1006, 0.758227339484, 0.759746610308, 0.88832987451, 0.892373505623, 0.00199970727429, 0.00453132134488
1010, 0.75804099658, 0.759562891944, 0.888717549883, 0.892783172153, 0.00200364628246, 0.00455387421858
1014, 0.757852023776, 0.759376797683, 0.889102553326, 0.893190506624, 0.0020079279646, 0.00457679886657
1018, 0.757661062273, 0.759188357899, 0.889485553061, 0.893595538805, 0.00201174795417, 0.00459938033003
1022, 0.757468084943, 0.758997602396, 0.889866530191, 0.893998298094, 0.00201518087604, 0.00462167311833
