# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 10500nm
#
# P_PR = pi³*hbar*c*R/(120*L^4)
#
# order of finite difference formula: 8
# stepsize: 0
#
# L (nm), P_Drude/F_PR, P_PFA_Drude/P_PR, P_plasma/P_PR, P_PFA_plasma/P_PR, 1-P_Drude/P_PFA_Drude, 1-P_plasma/P_PFA_plasma
254, 0.649201257204, 0.65616355702, 0.671402265035, 0.679805202851, 0.0106106164257, 0.0123608024484
258, 0.651792502442, 0.658880283396, 0.674481513127, 0.683057847011, 0.0107573122651, 0.0125557943907
262, 0.654317530687, 0.661530273639, 0.677495316064, 0.686245239203, 0.010903118482, 0.0127504318277
266, 0.656778277179, 0.664115509717, 0.680445562016, 0.689369310549, 0.0110481270668, 0.0129448009896
270, 0.659176534908, 0.666637896684, 0.683333999092, 0.69243191731, 0.0111925256775, 0.0131390798006
274, 0.661514320705, 0.669099266399, 0.686162599605, 0.695434844958, 0.0113360544165, 0.0133330180687
278, 0.663793461167, 0.671501381034, 0.688933149743, 0.698379811172, 0.0114786359119, 0.0135265385375
282, 0.666015397382, 0.673845936136, 0.691647051552, 0.701268469177, 0.0116206662877, 0.0137200202884
286, 0.668181871173, 0.676134564006, 0.694306007952, 0.704102410354, 0.0117619971778, 0.0139133203597
290, 0.670294560149, 0.678368836424, 0.696911660797, 0.706883167597, 0.0119024870262, 0.0141063010927
294, 0.672354928925, 0.680550267506, 0.699465441405, 0.709612217726, 0.0120422237307, 0.014299043995
298, 0.674364482376, 0.682680316085, 0.701968821948, 0.712290983729, 0.0121811534827, 0.0144914957752
302, 0.676324500241, 0.684760388508, 0.704423049149, 0.714920837678, 0.0123194746789, 0.0146838474627
306, 0.678236351984, 0.686791840821, 0.706829462487, 0.717503102752, 0.0124571789127, 0.0148760893486
310, 0.680101555793, 0.688775980798, 0.70918955335, 0.720039055077, 0.0125939714019, 0.0150679350668
314, 0.681921180602, 0.690714070438, 0.711504362396, 0.722529926315, 0.0127301443715, 0.0152596640184
318, 0.683696454959, 0.692607327518, 0.713775090413, 0.724976905352, 0.0128656920087, 0.0154512714211
322, 0.685428573297, 0.694456927847, 0.716002907206, 0.727381139772, 0.0130005968523, 0.015642737959
326, 0.68711869122, 0.696264006925, 0.718188945325, 0.729743738339, 0.0131348391051, 0.015834042016
330, 0.688768031109, 0.698029661442, 0.720334403968, 0.732065771818, 0.0132682475325, 0.0160250189284
334, 0.690377616035, 0.69975495132, 0.722440283067, 0.73434827536, 0.0134008845059, 0.0162157285487
338, 0.691948315017, 0.701440900772, 0.724507429547, 0.736592249184, 0.0135329801061, 0.0164063899003
342, 0.693480857019, 0.703088500242, 0.726536551979, 0.7387986608, 0.013664913051, 0.0165973620025
346, 0.694976877398, 0.704698707318, 0.728529269113, 0.740968445553, 0.0137957254906, 0.0167877276225
350, 0.696437251972, 0.70627244853, 0.730486437194, 0.743102508718, 0.0139254993996, 0.0169775655117
354, 0.697862173598, 0.707810620137, 0.732408226725, 0.745201725904, 0.0140552377372, 0.0171678335332
358, 0.699252811661, 0.709314089804, 0.734295792424, 0.747266945047, 0.014184517532, 0.017358124441
362, 0.70061026583, 0.710783697257, 0.736150219199, 0.749298986677, 0.014312978007, 0.0175480918982
366, 0.701935506737, 0.712220255874, 0.737972458535, 0.751298645843, 0.0144404052706, 0.0177375367071
370, 0.703228946907, 0.713624553211, 0.739762912141, 0.753266692335, 0.0145673327211, 0.0179269577849
374, 0.70449102724, 0.71499735252, 0.741522004302, 0.755203872032, 0.0146942156406, 0.0181167870506
378, 0.705723228348, 0.716339393214, 0.743251194079, 0.757110908059, 0.0148200210211, 0.018306055073
382, 0.706926042068, 0.717651392006, 0.744950965871, 0.758988500991, 0.0149450695105, 0.0184950563833
386, 0.708099402461, 0.718934043918, 0.746621242294, 0.760837330508, 0.0150704248165, 0.0186847932458
390, 0.709244952293, 0.720188022689, 0.74826365424, 0.762658055436, 0.0151947408878, 0.018873990897
394, 0.710363702373, 0.721413982064, 0.74987919944, 0.764451314884, 0.0153175291381, 0.0190621889984
398, 0.711455029709, 0.72261255608, 0.751467235685, 0.766217729226, 0.0154405376389, 0.0192510470304
402, 0.712519820642, 0.72378436001, 0.753028643645, 0.767957900099, 0.0155633915157, 0.019440201673
406, 0.713559304319, 0.724929991214, 0.754564644055, 0.769672411939, 0.0156852206864, 0.0196288286417
410, 0.714573593079, 0.726050029418, 0.756075336096, 0.771361831804, 0.015806674298, 0.0198175422711
414, 0.715563619112, 0.72714503756, 0.757561644669, 0.773026710379, 0.015927246766, 0.0200058620258
418, 0.716529467397, 0.728215562541, 0.759023639554, 0.774667582866, 0.0160475767683, 0.0201943951935
422, 0.717472019327, 0.729262135451, 0.760462196027, 0.776284968858, 0.0161671853656, 0.0203826860822
426, 0.718391593276, 0.730285272315, 0.761877622052, 0.777879373254, 0.0162863465697, 0.0205709930777
430, 0.719288739226, 0.731285474786, 0.763270461557, 0.779451287093, 0.0164049963714, 0.0207592518011
434, 0.720164106581, 0.732263230291, 0.764641356307, 0.781001187343, 0.0165229158171, 0.0209472550116
438, 0.721017880402, 0.733219012715, 0.765990480107, 0.782529537762, 0.0166405018168, 0.0211353781004
442, 0.721850797997, 0.734153283038, 0.767318563237, 0.784036789684, 0.0167573793167, 0.0213232678205
446, 0.722662894998, 0.735066489407, 0.768625631919, 0.785523381721, 0.0168741121897, 0.0215114536317
450, 0.72345506868, 0.735959067772, 0.769912579361, 0.786989740699, 0.0169900740937, 0.0216993442925
454, 0.724227492653, 0.736831442474, 0.771179572122, 0.788436281823, 0.0171056080046, 0.0218872597548
458, 0.724980820781, 0.737684026251, 0.772427256256, 0.789863409474, 0.0172203884292, 0.0220748967596
462, 0.725715112383, 0.738517220827, 0.773655685296, 0.791271516933, 0.0173348814123, 0.0222626889251
466, 0.726430891225, 0.739331417479, 0.774865375371, 0.792660987078, 0.0174489084985, 0.0224504699961
470, 0.727128545742, 0.740126996953, 0.776056710481, 0.794032193076, 0.017562460584, 0.0226382289671
474, 0.727808704507, 0.740904330108, 0.777230313667, 0.79538549797, 0.017675191073, 0.0228256415914
478, 0.728471413141, 0.741663778097, 0.778386221939, 0.796721255519, 0.0177875276453, 0.0230131096083
482, 0.729116991813, 0.742405692937, 0.779524751892, 0.798039810249, 0.0178995140391, 0.0232006700905
486, 0.729745501222, 0.743130417398, 0.780645956258, 0.799341498204, 0.0180115304959, 0.0233886792916
490, 0.730358108816, 0.743838285582, 0.781751006903, 0.800626646512, 0.0181224562221, 0.0235760821749
494, 0.730954619732, 0.744529623062, 0.782839695557, 0.801895574156, 0.018232992899, 0.0237635413045
498, 0.731535691049, 0.745204747404, 0.783912676479, 0.803148591987, 0.0183426855542, 0.0239506309299
502, 0.732100908243, 0.74586396802, 0.784969526274, 0.804386003448, 0.018452506578, 0.024138258362
506, 0.732651055129, 0.746507586701, 0.78601103038, 0.805608104076, 0.0185618094419, 0.0243258149933
510, 0.733186596519, 0.747135897713, 0.787037652175, 0.806815182253, 0.0186703667118, 0.0245130861612
514, 0.733707322471, 0.747749188299, 0.788049166976, 0.80800751917, 0.0187788446281, 0.0247007010702
518, 0.734214340626, 0.748347738474, 0.789046690972, 0.809185389543, 0.0188861369145, 0.0248876201073
522, 0.734706587659, 0.748931821537, 0.790029141334, 0.810349061043, 0.0189940305224, 0.0250755145971
526, 0.735185938636, 0.749501704196, 0.790998411156, 0.811498795038, 0.0191003775965, 0.0252623713157
530, 0.735650806992, 0.750057646708, 0.791952883074, 0.812634846645, 0.0192076432774, 0.0254505004998
534, 0.736103534982, 0.750599903316, 0.792894927194, 0.813757464801, 0.0193130431665, 0.0256372918329
538, 0.736542388617, 0.751128722049, 0.793822774546, 0.814866892917, 0.0194192193745, 0.0258252219518
542, 0.736969625766, 0.751644345166, 0.794738712997, 0.815963368313, 0.0195234880631, 0.0260117747199
546, 0.737383441799, 0.752147009194, 0.795640897115, 0.8170471229, 0.0196285662435, 0.0261994996185
550, 0.737785539977, 0.752636945368, 0.796531061116, 0.818118383204, 0.0197324958358, 0.0263865505672
554, 0.73817485643, 0.753114379356, 0.797408112306, 0.819177370414, 0.0198369906823, 0.0265745354958
558, 0.738552879422, 0.753579531721, 0.798273560112, 0.820224300998, 0.0199403668303, 0.0267618758174
562, 0.738919189702, 0.754032617983, 0.799126961627, 0.821259386117, 0.0200434675112, 0.0269493717376
566, 0.739274435998, 0.754473848701, 0.799968976449, 0.822282832276, 0.0201457117824, 0.0271364729392
570, 0.739618210585, 0.754903429895, 0.800799186081, 0.823294841325, 0.0202479134476, 0.0273239356237
574, 0.739951259997, 0.755321562734, 0.801618346628, 0.824295610471, 0.0203493498608, 0.0275110816493
578, 0.740272808261, 0.755728443976, 0.802425659302, 0.825285332906, 0.0204513087182, 0.027699115315
582, 0.740584079591, 0.756124266013, 0.803222363769, 0.826264197147, 0.0205524238813, 0.0278867624388
586, 0.740884748059, 0.756509216994, 0.804008121165, 0.827232387697, 0.0206533755094, 0.028074658194
590, 0.741176084624, 0.756883480874, 0.80478422228, 0.828190085021, 0.0207527270006, 0.0282614621502
594, 0.741456976678, 0.757247237796, 0.805549525637, 0.829137465653, 0.0208521871456, 0.0284487687422
598, 0.741727758241, 0.757600663789, 0.806304374189, 0.830074702188, 0.0209515465165, 0.028636372047
602, 0.741988366764, 0.757943931157, 0.807048693337, 0.831001963873, 0.0210511143864, 0.0288245654976
606, 0.742239655181, 0.75827720851, 0.807783348853, 0.831919415949, 0.0211499873, 0.0290125060603
610, 0.742481603286, 0.758600660862, 0.808508314378, 0.832827220273, 0.0212484096154, 0.0292004215319
614, 0.742714464714, 0.758914449665, 0.809223842671, 0.833725535276, 0.0213462597254, 0.0293881997959
618, 0.742938643744, 0.759218733164, 0.809930342525, 0.834614516054, 0.0214432135412, 0.029575538233
622, 0.743153533123, 0.759513666078, 0.810627189678, 0.835494314335, 0.0215402746333, 0.0297633679016
626, 0.74335975096, 0.759799399973, 0.811315009513, 0.836365079068, 0.0216368281066, 0.029951118455
630, 0.743557204011, 0.760076083271, 0.811993705431, 0.837226955721, 0.0217331917472, 0.0301390801122
634, 0.743745920359, 0.760343861333, 0.812663300777, 0.838080086908, 0.0218295192723, 0.0303273953499
638, 0.743926534785, 0.760602876472, 0.813324437498, 0.838924612319, 0.0219251625288, 0.0305154652103
642, 0.744098866624, 0.760853268305, 0.813976928567, 0.839760668802, 0.0220205424347, 0.0307036768844
646, 0.744263145693, 0.761095173399, 0.814621004636, 0.840588390433, 0.0221155359993, 0.0308919158212
650, 0.744419584344, 0.761328725642, 0.815256875291, 0.841407908468, 0.0222100398002, 0.0310800895894
654, 0.744568143666, 0.761554056233, 0.815884499694, 0.8422193519, 0.0223042769298, 0.0312684007397
658, 0.744709057283, 0.761771293754, 0.816504113417, 0.84302284677, 0.0223981090005, 0.0314567196549
662, 0.74484252003, 0.761980564231, 0.817115906048, 0.843818516754, 0.0224914453277, 0.0316449688842
666, 0.744968410148, 0.762181991139, 0.817719757834, 0.84460648309, 0.0225846073394, 0.0318334346168
670, 0.745087261342, 0.762375695731, 0.818316208636, 0.845386864637, 0.0226770534339, 0.0320216188988
674, 0.745198622212, 0.762561796675, 0.818904790583, 0.846159777937, 0.0227695309928, 0.0322102137981
678, 0.745302816536, 0.76274041041, 0.819485835166, 0.846925337147, 0.0228617674326, 0.032398962196
682, 0.745400003101, 0.762911651123, 0.820059498672, 0.847683654604, 0.0229537037425, 0.0325878124248
686, 0.745489871057, 0.763075630804, 0.82062545567, 0.848434840091, 0.0230458935354, 0.0327772777675
690, 0.74557352413, 0.763232459304, 0.821184835465, 0.849179001431, 0.0231370337552, 0.0329661542731
694, 0.745650526605, 0.763382244379, 0.821737193701, 0.849916244402, 0.0232278362578, 0.0331550913236
698, 0.745721448561, 0.763525091688, 0.822283102653, 0.850646672779, 0.0233176922683, 0.0333435385495
702, 0.745785740094, 0.763661105089, 0.822822004204, 0.85137038839, 0.0234074576746, 0.0335322728806
706, 0.745843384343, 0.763790386298, 0.823353878262, 0.852087491157, 0.0234972870523, 0.0337214349387
710, 0.74589477723, 0.763913035202, 0.823879114958, 0.852798079019, 0.0235867921371, 0.0339106815235
714, 0.745939253598, 0.764029149838, 0.824397042234, 0.853502248489, 0.0236769712829, 0.0341009133917
718, 0.745978724707, 0.764138826436, 0.824909613195, 0.854200093903, 0.0237654482406, 0.0342899525728
722, 0.746011859849, 0.764242159458, 0.825415455526, 0.854891708007, 0.0238540878482, 0.0344795161825
726, 0.746039075391, 0.764339241644, 0.825915004895, 0.855577181858, 0.0239424659318, 0.0346692006183
730, 0.746061002514, 0.764430163987, 0.826408895272, 0.856256604862, 0.0240298752429, 0.0348583700505
734, 0.746076060983, 0.764515016031, 0.82689550199, 0.856930064814, 0.0241184995199, 0.035049024486
738, 0.746086642074, 0.764593885507, 0.827377284779, 0.857597647933, 0.0242053249237, 0.0352383932328
742, 0.746091442913, 0.764666858651, 0.827852892813, 0.858259438898, 0.0242921679255, 0.0354281522659
746, 0.746090564021, 0.764734020161, 0.828322437434, 0.858915520767, 0.0243790071428, 0.0356182681455
750, 0.746085182317, 0.764795453239, 0.828787124097, 0.8595659755, 0.0244644118155, 0.0358074333795
754, 0.746072911044, 0.764851239621, 0.829244489466, 0.860210883231, 0.0245516089987, 0.0359986072827
758, 0.746056119071, 0.764901459611, 0.829696974673, 0.860850322829, 0.0246376056724, 0.0361890416139
762, 0.746034225728, 0.764946192114, 0.830143974571, 0.861484371788, 0.0247232636497, 0.0363795307764
766, 0.746006893784, 0.764985514602, 0.830585139909, 0.862113106262, 0.0248091244283, 0.0365705684365
770, 0.745975476055, 0.765019503408, 0.831021864002, 0.862736601092, 0.0248935187503, 0.0367606254904
774, 0.745938517368, 0.765048233351, 0.83145264726, 0.863354929838, 0.0249784459988, 0.0369515265104
778, 0.745897369596, 0.765071778043, 0.831878874403, 0.863968164805, 0.0250622346781, 0.0371417509454
782, 0.745850558278, 0.765090209844, 0.832299025393, 0.864576377072, 0.0251469059705, 0.0373331408709
786, 0.745799286653, 0.765103599892, 0.83271433898, 0.865179636404, 0.0252309794919, 0.0375243429894
790, 0.745744223946, 0.765112018126, 0.833125500305, 0.865778011748, 0.0253136713597, 0.0377146462494
794, 0.745682843666, 0.765115533317, 0.833529905982, 0.866371570533, 0.025398372932, 0.0379071355387
798, 0.745618433397, 0.76511421309, 0.833930945419, 0.866960379193, 0.0254808750886, 0.0380979737567
802, 0.745549472789, 0.765108123947, 0.834327043662, 0.867544503065, 0.0255632511871, 0.0382890552424
806, 0.745475416904, 0.765097331235, 0.834717640203, 0.868124006409, 0.025646298229, 0.0384810994276
810, 0.745397329746, 0.765081899419, 0.835103832362, 0.868698952432, 0.0257287091596, 0.0386729142202
814, 0.745315463324, 0.765061891714, 0.8354858737, 0.869269403315, 0.0258102365366, 0.0388642801482
818, 0.745228661097, 0.765037370375, 0.835862568079, 0.869835420225, 0.0258924727668, 0.0390566437697
822, 0.745138029555, 0.765008396654, 0.836235067322, 0.870397063349, 0.0259740509863, 0.0392487491807
826, 0.74504334184, 0.764975030816, 0.836603118981, 0.870954391778, 0.0260553458256, 0.0394409547986
830, 0.74494465744, 0.764937332161, 0.836966786264, 0.871507464046, 0.02613635638, 0.0396332552584
834, 0.744841898748, 0.764895359048, 0.837325990112, 0.87205633736, 0.0262172597382, 0.0398258068424
838, 0.744735422363, 0.764849168909, 0.837681097969, 0.872601068158, 0.0262976641191, 0.0400182528575
842, 0.744624949064, 0.764798818271, 0.838031812735, 0.873141711994, 0.0263780078175, 0.0402109975696
846, 0.744510883735, 0.764744362775, 0.838378555007, 0.873678323548, 0.0264578335255, 0.0404036217778
850, 0.744392895769, 0.764685857133, 0.838720992144, 0.87421095665, 0.026537644412, 0.0405965679519
854, 0.744271594218, 0.764623355395, 0.839059746046, 0.874739664296, 0.0266167140119, 0.0407891852927
858, 0.744145872354, 0.764556910583, 0.839393663513, 0.875264498665, 0.0266965584214, 0.0409828517057
862, 0.744017331052, 0.76448657497, 0.839724407348, 0.875785511134, 0.02677515157, 0.0411757254812
866, 0.743884389631, 0.764412400027, 0.840050342295, 0.876302752298, 0.0268546276795, 0.0413697319879
870, 0.743748364655, 0.764334436446, 0.840372813249, 0.87681627198, 0.0269333302413, 0.0415633923505
874, 0.743608590016, 0.764252734149, 0.8406911386, 0.877326119134, 0.0270121953257, 0.0417575400236
878, 0.74346612292, 0.764167342304, 0.841006407081, 0.877832342344, 0.0270899032689, 0.0419509893703
882, 0.743319577388, 0.764078309346, 0.841317199928, 0.878334989087, 0.0271683303975, 0.0421454110546
886, 0.743170453443, 0.763985682982, 0.841625044423, 0.878834106265, 0.027245575412, 0.0423391190407
890, 0.743018151752, 0.763889510216, 0.841929342367, 0.879329740085, 0.0273224834015, 0.0425328474786
894, 0.742861699791, 0.763789837353, 0.842229061228, 0.879821936073, 0.0274003875663, 0.0427278217366
898, 0.742703023815, 0.76368670996, 0.842526229761, 0.880310739085, 0.0274768250792, 0.0429217861894
902, 0.742540243928, 0.763580173125, 0.842818831766, 0.880796193325, 0.027554315759, 0.0431170818476
906, 0.742375351537, 0.763470271085, 0.843109009849, 0.881278342353, 0.02763030906, 0.0433113247773
910, 0.7422059915, 0.763357047503, 0.843394260025, 0.881757229103, 0.0277079461991, 0.0435074052263
914, 0.742035519747, 0.763240545413, 0.843678106314, 0.882232895887, 0.0277828867895, 0.0437013738133
918, 0.74186007497, 0.763120807234, 0.84395649798, 0.882705384416, 0.0278602444885, 0.0438978702528
922, 0.741683731932, 0.762997874777, 0.844233724871, 0.883174735804, 0.0279347342239, 0.0440920798056
926, 0.741502433479, 0.762871789263, 0.844505492308, 0.883640990465, 0.0280117263271, 0.0442889121023
930, 0.741320379236, 0.762742591328, 0.844776233536, 0.884104188613, 0.028085768824, 0.0444833941328
934, 0.741133899203, 0.762610321039, 0.845042089703, 0.884564369517, 0.0281617245961, 0.0446799364468
938, 0.740945786368, 0.762475017901, 0.845305983202, 0.885021572028, 0.0282359828553, 0.0448752777123
942, 0.740753781576, 0.762336720872, 0.845565551523, 0.885475834461, 0.0283115566981, 0.0450721311466
946, 0.740560240934, 0.762195468369, 0.845823261089, 0.8859271946, 0.0283854054928, 0.045267753101
950, 0.740362765882, 0.762051298216, 0.846076588973, 0.886375689709, 0.0284607248683, 0.0454650338491
954, 0.740162869733, 0.761904247918, 0.846327123444, 0.886821356545, 0.028535578118, 0.0456622213726
958, 0.739961289806, 0.761754354263, 0.846575639744, 0.887264231362, 0.028609044813, 0.0458584829415
962, 0.739756119073, 0.761601653613, 0.846820131475, 0.887704349927, 0.0286836753003, 0.0460561204367
966, 0.739549477476, 0.761446181837, 0.847062826756, 0.888141747524, 0.0287567327588, 0.0462526628014
970, 0.739340015899, 0.761287974323, 0.847302306372, 0.888576458963, 0.0288300343156, 0.0464497479922
974, 0.739128468278, 0.761127065986, 0.847539338047, 0.889008518593, 0.0289026611871, 0.0466465502616
978, 0.738913339627, 0.760963491279, 0.847772354054, 0.889437960304, 0.0289766222759, 0.0468448707048
982, 0.738697213862, 0.760797284198, 0.848004055874, 0.889864817544, 0.0290485662797, 0.0470417088587
986, 0.738477279866, 0.760628478291, 0.848231507207, 0.890289123201, 0.0291222312297, 0.0472404019071
990, 0.738255006241, 0.760457106669, 0.848456238575, 0.890710910095, 0.0291957300861, 0.0474392656933
994, 0.738031617212, 0.760283202011, 0.848679539453, 0.89113021025, 0.0292674949809, 0.0476368888732
998, 0.73780549475, 0.760106796572, 0.84889970389, 0.891547055404, 0.029339695321, 0.0478352222193
1002, 0.737576855776, 0.759927922194, 0.849116965621, 0.891961476885, 0.0294120873373, 0.0480340377632
1006, 0.737346283789, 0.759746610308, 0.84933192644, 0.892373505623, 0.0294839440085, 0.0482326950672
1010, 0.737114060955, 0.759562891944, 0.849544880912, 0.892783172153, 0.0295549338012, 0.048430898554
1014, 0.736878439086, 0.759376797683, 0.849754003075, 0.893190506624, 0.0296273979745, 0.0486307268457
1018, 0.736641295469, 0.759188357899, 0.849961258363, 0.893595538805, 0.0296989043568, 0.0488300115062
1022, 0.736402093513, 0.758997602396, 0.850166081119, 0.893998298094, 0.0297701979718, 0.0490294188121
