# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 31400nm
#
# F_PR = -pi³*hbar*c*R/(360*L³)
#
# order of finite difference formula: 8
# stepsize: 1
#
# L (nm), F_Drude/F_PR, F_PFA_Drude/F_PR, F_plasma/F_PR, F_PFA_plasma/F_PR, 1-F_Drude/F_PFA_Drude, 1-F_Plasma/F_PFA_Plasma
546, 0.749893425488, 0.756289042738, 0.847743408826, 0.861443733159, 0.00845657795913, 0.0159039108487
550, 0.749948041874, 0.756375324572, 0.848583390791, 0.862414824986, 0.00849747802252, 0.0160380292574
554, 0.74999345518, 0.756452240179, 0.849413786083, 0.863376735667, 0.00853825880321, 0.0161724876374
558, 0.750029879769, 0.756519991706, 0.850234807005, 0.864329664254, 0.00857890340988, 0.0163072700517
562, 0.750057512236, 0.756578776684, 0.851046648068, 0.865273804544, 0.00861941234528, 0.0164423751193
566, 0.750076526694, 0.75662878806, 0.851849481239, 0.866209346063, 0.00865980976241, 0.0165778225422
570, 0.75008709624, 0.756670214233, 0.852643477452, 0.867136473976, 0.00870011514789, 0.0167136280834
574, 0.75008944531, 0.756703239606, 0.853428859904, 0.868055369217, 0.00874027485189, 0.016849742346
578, 0.750083734737, 0.756728044055, 0.854205787477, 0.868966208422, 0.00878031331091, 0.0169861851955
582, 0.750070125298, 0.756744803509, 0.854974418951, 0.869869164833, 0.00882024981167, 0.0171229726076
586, 0.750048781646, 0.756753689944, 0.855734917473, 0.870764407193, 0.0088600933001, 0.0172601103075
590, 0.750019906554, 0.756754871501, 0.85648748438, 0.871652100703, 0.00889979728037, 0.0173975561016
594, 0.749983623843, 0.756748512593, 0.857232241712, 0.872532406907, 0.00893941466342, 0.0175353546458
598, 0.74994009596, 0.756734773921, 0.857969350808, 0.8734054838, 0.00897894241844, 0.017673501344
602, 0.749889502407, 0.75671381295, 0.858698989526, 0.874271485923, 0.00901835069796, 0.0178119687621
606, 0.749831975967, 0.756685783428, 0.859421289547, 0.875130564283, 0.00905766648632, 0.0179507782918
610, 0.749767673524, 0.75665083588, 0.860136406252, 0.875982867187, 0.00909688066127, 0.0180899210806
614, 0.749696719731, 0.7566091176, 0.860844462664, 0.876828539184, 0.00913602243037, 0.0182294209244
618, 0.749619296471, 0.756560772738, 0.861545640664, 0.877667721942, 0.00917504120862, 0.0183692311741
622, 0.749535517626, 0.756505942284, 0.862240051973, 0.878500554134, 0.0092139721172, 0.0185093817922
626, 0.749445498895, 0.756444764572, 0.862927811276, 0.879327171511, 0.00925284436445, 0.0186498959274
630, 0.749349398199, 0.756377374708, 0.863609076156, 0.880147706988, 0.0092916270948, 0.0187907446676
634, 0.749247353428, 0.7563039051, 0.86428398285, 0.880962290531, 0.00933031235837, 0.0189319200829
638, 0.749139478373, 0.756224485416, 0.864952644289, 0.881771049994, 0.0093689204457, 0.0190734382866
642, 0.749025901082, 0.756139242655, 0.865615187917, 0.882574110012, 0.00940744927986, 0.0192152952396
646, 0.748906743776, 0.756048301222, 0.866271734865, 0.883371592882, 0.00944590105482, 0.0193574914053
650, 0.748782122693, 0.755951782989, 0.866922400604, 0.884163618422, 0.00948428253992, 0.0195000308296
654, 0.748652172945, 0.755849807279, 0.867567319404, 0.884950304032, 0.00952257216169, 0.0196428935602
658, 0.748516982189, 0.755742491301, 0.86820657838, 0.88573176476, 0.00956080833767, 0.0197861102835
662, 0.748376664462, 0.755629949629, 0.868840290541, 0.88650811336, 0.00959899110666, 0.0199296797773
666, 0.748231356979, 0.755512294666, 0.869468592403, 0.887279460175, 0.00963708696466, 0.0200735715985
670, 0.748081152084, 0.755389636597, 0.870091576102, 0.888045913932, 0.00967511885091, 0.0202178035482
674, 0.747926141068, 0.755262083447, 0.870709331592, 0.888807580652, 0.00971310825741, 0.0203623927771
678, 0.747766454785, 0.755129741135, 0.871321989893, 0.889564564493, 0.00975102151251, 0.0205073081015
682, 0.74760220061, 0.754992713527, 0.87192965791, 0.890316967598, 0.00978885330258, 0.0206525432596
686, 0.747433428812, 0.754851102392, 0.872532384349, 0.891064890146, 0.00982667118921, 0.0207981551087
690, 0.747260282572, 0.754705007841, 0.873130312803, 0.891808430398, 0.00986441747712, 0.0209440917562
694, 0.747082876726, 0.754554527777, 0.873723557687, 0.89254768475, 0.0099020690702, 0.0210903320741
698, 0.746901226353, 0.754399758353, 0.874312132615, 0.893282747773, 0.00993973276928, 0.0212369657937
702, 0.746715481809, 0.754240793909, 0.874896188783, 0.89401371209, 0.00997733371272, 0.0213839262738
706, 0.746525734729, 0.754077727022, 0.875475816789, 0.894740669126, 0.0100148725028, 0.0215312134588
710, 0.746332059328, 0.753910648543, 0.876051090583, 0.895463708054, 0.010052370569, 0.0216788433706
714, 0.746134547353, 0.753739647641, 0.87662210178, 0.896182916591, 0.0100898238693, 0.0218268106308
718, 0.745933282601, 0.753564811844, 0.877188933494, 0.896898380842, 0.0101272367332, 0.021975117548
722, 0.745728354698, 0.753386226985, 0.877751675214, 0.897610185338, 0.0101646035096, 0.0221237575604
726, 0.745519817993, 0.753203977619, 0.878310380565, 0.898318413076, 0.0102019636836, 0.0222727623303
730, 0.745307812538, 0.753018146476, 0.878865190879, 0.899023145551, 0.0102392405471, 0.0224220641833
734, 0.745092379046, 0.752828814898, 0.879416145053, 0.899724462795, 0.0102764874287, 0.0225717078751
738, 0.744873565388, 0.75263606277, 0.879963290649, 0.900422443225, 0.0103137462655, 0.0227217265959
742, 0.744651508038, 0.752439968555, 0.88050676596, 0.901117164433, 0.0103509394007, 0.0228720518112
746, 0.744426253537, 0.752240609326, 0.881046615183, 0.901808702053, 0.0103881067998, 0.0230227173709
750, 0.74419785818, 0.752038060798, 0.881582894598, 0.90249713059, 0.0104252737029, 0.0231737423675
754, 0.743966436706, 0.75183239736, 0.882115720336, 0.903182523248, 0.0104623858751, 0.0233250781214
758, 0.743732028761, 0.751623692105, 0.882645130686, 0.903864951958, 0.0104994872128, 0.0234767607994
762, 0.743494735903, 0.751412016767, 0.883171228166, 0.904544487406, 0.0105365374621, 0.0236287540716
766, 0.743254588568, 0.751197442124, 0.883694041925, 0.905221199061, 0.0105735897256, 0.023781101413
770, 0.743011653826, 0.750980037451, 0.884213638761, 0.905895155204, 0.0106106463913, 0.0239338032869
774, 0.742766037843, 0.750759870941, 0.884730126859, 0.906566422954, 0.0106476563379, 0.0240868132126
778, 0.7425177747, 0.750537009631, 0.885243537875, 0.907235068292, 0.0106846628847, 0.0242401679413
782, 0.742266955411, 0.750311519424, 0.885753963643, 0.907901155915, 0.0107216320218, 0.0243938364082
786, 0.742013610416, 0.750083465119, 0.886261435694, 0.908564749973, 0.0107586089787, 0.0245478533915
790, 0.741757803204, 0.74985291043, 0.886766016058, 0.909225912991, 0.0107955935275, 0.024702218241
794, 0.741499626986, 0.749619918015, 0.887267798614, 0.909884706648, 0.0108325443783, 0.024856894362
798, 0.741239118599, 0.749384549493, 0.887766820088, 0.910541191608, 0.0108694940395, 0.0250119069072
802, 0.740976342353, 0.749146865472, 0.888263144863, 0.911195427535, 0.0109064370357, 0.0251672495046
806, 0.740711355361, 0.748906925477, 0.888756830035, 0.911847473123, 0.0109433760555, 0.0253229227131
810, 0.740444215096, 0.748664788341, 0.889247933464, 0.912497386109, 0.0109803123807, 0.0254789251993
814, 0.740174976095, 0.748420511658, 0.889736509174, 0.913145223299, 0.0110172495736, 0.0256352588041
818, 0.739903700956, 0.748174152192, 0.89022262055, 0.913791040583, 0.0110541793141, 0.0257919141098
822, 0.739630412846, 0.747925765799, 0.890706289536, 0.914434892958, 0.0110911447798, 0.0259489260572
826, 0.739355209426, 0.74767540744, 0.891187615227, 0.915076834544, 0.0111280883816, 0.0261062442135
830, 0.739078145926, 0.747423131207, 0.891666653618, 0.915716918435, 0.0111650080553, 0.0262638642283
834, 0.738799221494, 0.747168990333, 0.892143402491, 0.916355197412, 0.0112019756537, 0.0264218449237
838, 0.738518547189, 0.746913037218, 0.892617973147, 0.916991722887, 0.0112389121765, 0.0265801196798
842, 0.738236101489, 0.74665532344, 0.893090343425, 0.917626545655, 0.0112759149858, 0.026738766817
846, 0.737951983194, 0.746395899774, 0.893560615547, 0.918259715721, 0.0113129193004, 0.0268977281165
850, 0.737666272483, 0.74613481621, 0.89402886757, 0.918891282318, 0.0113498841529, 0.0270569709678
854, 0.737378952988, 0.745872121873, 0.89449508251, 0.919521293921, 0.0113868968101, 0.0272165653772
858, 0.737090076951, 0.745607865417, 0.894959313352, 0.920149798264, 0.0114239520007, 0.0273765043039
862, 0.736799729528, 0.745342094462, 0.895421646501, 0.920776842351, 0.0114609989131, 0.0275367436316
866, 0.736507966924, 0.745074856006, 0.895882138916, 0.921402472473, 0.0114980246788, 0.0276972705414
870, 0.73621474683, 0.744806196333, 0.896340744988, 0.922026734225, 0.0115351477278, 0.0278581827223
874, 0.735920206518, 0.744536161033, 0.89679760594, 0.922649672513, 0.011572244527, 0.028019374355
878, 0.735624347632, 0.74426479501, 0.897252721957, 0.923271331574, 0.0116093726798, 0.0281808919293
882, 0.735327211985, 0.743992142498, 0.897706134923, 0.923891754809, 0.0116465349815, 0.0283427357703
886, 0.735028886334, 0.743718247077, 0.898157934243, 0.924510985518, 0.0116836729193, 0.0285048546616
890, 0.734729313514, 0.743443151679, 0.898608058061, 0.925129065805, 0.0117209206189, 0.0286673597496
894, 0.734428634409, 0.743166898606, 0.899056651632, 0.925746037346, 0.0117581450597, 0.028830137681
898, 0.734126838629, 0.742889529541, 0.899503703744, 0.92636194121, 0.0117954158232, 0.0289932436466
902, 0.733823995949, 0.742611085556, 0.899949284248, 0.926976817866, 0.0118326938256, 0.0291566445861
906, 0.733520113361, 0.74233160713, 0.900393400468, 0.927590707197, 0.0118700236992, 0.0293203742968
910, 0.733215229251, 0.742051134068, 0.90083609106, 0.928203648513, 0.0119074069312, 0.029484432103
914, 0.732909415046, 0.74176970587, 0.901277427706, 0.928815680555, 0.011944800056, 0.0296487811588
918, 0.732602684339, 0.741487361195, 0.901717424327, 0.929426841515, 0.0119822364088, 0.0298134462553
922, 0.732295079747, 0.741204138244, 0.902156123695, 0.930037169037, 0.0120197096023, 0.0299784205082
926, 0.731986636713, 0.740920074678, 0.902593561952, 0.930646700234, 0.0120572221892, 0.0301437035931
930, 0.731677390903, 0.740635207622, 0.903029775288, 0.931255471694, 0.0120947757097, 0.0303092945635
934, 0.731367377497, 0.74034957368, 0.903464796858, 0.931863519491, 0.0121323716558, 0.0304751951749
938, 0.73105663202, 0.740063208942, 0.903898664777, 0.932470879194, 0.0121700103621, 0.0306414013082
942, 0.730745186767, 0.739776148994, 0.904331412454, 0.933077585704, 0.0122076958544, 0.0308079131799
946, 0.730433086705, 0.739488428928, 0.904763083316, 0.93368367397, 0.0122454143547, 0.0309747203036
950, 0.730120312047, 0.739200083348, 0.905193656672, 0.934289177909, 0.0122832390111, 0.0311418797566
954, 0.729807009188, 0.738911146383, 0.905623284129, 0.934894131161, 0.0123210175397, 0.0313092638577
958, 0.729493106086, 0.738621651691, 0.906051889984, 0.935498566904, 0.0123588925189, 0.0314769877389
962, 0.729178634608, 0.738331632471, 0.906479504595, 0.936102517864, 0.012396865393, 0.0316450524424
966, 0.728863731752, 0.738041121469, 0.906906271258, 0.936706016321, 0.0124347945522, 0.0318133379559
970, 0.728548318186, 0.737750150898, 0.90733210771, 0.937309094117, 0.0124728306736, 0.0319819647493
974, 0.728232446365, 0.737458752808, 0.90775706382, 0.937911782666, 0.0125109457416, 0.0321509116346
978, 0.727916221038, 0.737166958538, 0.908181250921, 0.938514112959, 0.0125490397968, 0.0323200915351
982, 0.727599564918, 0.736874799102, 0.908604587563, 0.939116115573, 0.0125872593223, 0.032489622427
986, 0.727282540657, 0.7365823051, 0.90902713602, 0.939717820677, 0.0126255604819, 0.0326594685996
990, 0.726965263707, 0.736289506725, 0.909449017833, 0.940319258039, 0.0126638271125, 0.0328295309721
994, 0.726647655474, 0.735996433769, 0.909870149033, 0.940920457032, 0.0127022059701, 0.0329999287057
998, 0.726329754838, 0.73570311563, 0.910290569443, 0.941521446645, 0.0127406838339, 0.0331706487547
1002, 0.726011646693, 0.735409581321, 0.910710367186, 0.942122255483, 0.0127791843708, 0.0333416264326
1006, 0.72569335728, 0.735115859472, 0.911129568944, 0.942722911778, 0.0128177103928, 0.0335128619856
1010, 0.725374856081, 0.734821978342, 0.911548141517, 0.943323443394, 0.0128563414526, 0.0336844187418
1014, 0.725056168522, 0.734527965819, 0.911966110406, 0.943923877675, 0.0128950805661, 0.0338562971279
1018, 0.724737392024, 0.734233849433, 0.912383577961, 0.944524242097, 0.0129338322062, 0.0340284163216
1022, 0.724418493228, 0.733939656353, 0.912800506959, 0.945124563283, 0.012972678398, 0.0342008424914
1026, 0.724099558832, 0.733645413404, 0.913216987753, 0.945724867685, 0.0130115371782, 0.0343735065477
1030, 0.723780539981, 0.733351147063, 0.913632968962, 0.946325181415, 0.0130505108225, 0.0345464889817
1034, 0.723461461386, 0.733056883469, 0.914048474878, 0.946925530253, 0.0130896009563, 0.0347197898097
1038, 0.72314242141, 0.732762648428, 0.914463608427, 0.947525939652, 0.0131287082368, 0.0348933257038
1042, 0.722823395331, 0.732468467334, 0.914878342585, 0.948126434739, 0.0131679006455, 0.035067150262
1046, 0.722504407253, 0.73217436552, 0.915292701858, 0.948727040328, 0.0132071794948, 0.0352412622901
1050, 0.722185531685, 0.731880367732, 0.915706763754, 0.949327780916, 0.0132464764382, 0.0354156044289
1054, 0.72186671157, 0.731586498495, 0.916120468418, 0.949928680696, 0.0132859025485, 0.035590263737
1058, 0.721547992061, 0.731292782028, 0.9165338592, 0.950529763556, 0.0133254288934, 0.0357652181546
1062, 0.721229439558, 0.730999242248, 0.916947008386, 0.951131053088, 0.0133649970135, 0.0359404149314
1066, 0.720911024266, 0.730705902772, 0.917359885698, 0.951732572589, 0.0134046795971, 0.036115908902
1070, 0.720592814721, 0.730412786926, 0.917772557337, 0.952334345069, 0.0134444144198, 0.0362916531474
1074, 0.720274806438, 0.730119917745, 0.918185020237, 0.952936393252, 0.0134842387774, 0.0364676732478
1078, 0.719957027579, 0.729827317982, 0.918597303945, 0.953538739584, 0.0135241449032, 0.0366439602171
1082, 0.719639498, 0.729535010108, 0.919009427898, 0.954141406233, 0.01356413602, 0.0368205153934
1086, 0.719322241218, 0.729243016319, 0.919421416337, 0.954744415098, 0.0136042099535, 0.0369973347867
