# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 52300nm
#
# F_PR = -pi³*hbar*c*R/(360*L³)
#
# order of finite difference formula: 8
# stepsize: 1
#
# L (nm), F_Drude/F_PR, F_PFA_Drude/F_PR, F_plasma/F_PR, F_PFA_plasma/F_PR, 1-F_Drude/F_PFA_Drude, 1-F_Plasma/F_PFA_Plasma
470, 0.749127648321, 0.75256101198, 0.833819005115, 0.840945126961, 0.00456223961169, 0.00847394392074
474, 0.749417163267, 0.752871195298, 0.834929233696, 0.842135763524, 0.00458781269891, 0.0085574442265
478, 0.749692472946, 0.753167039763, 0.836025114414, 0.843312337444, 0.00461327518853, 0.00864119105802
482, 0.749953919056, 0.75344887261, 0.83710698428, 0.844475170264, 0.00463860745, 0.00872516592979
486, 0.750201802538, 0.753717012454, 0.838175138825, 0.84562457447, 0.00466383252344, 0.008809388787
490, 0.750436449011, 0.753971769392, 0.83922989899, 0.846760854475, 0.00468892937918, 0.00889383991374
494, 0.750658131905, 0.754213445663, 0.840271533423, 0.847884306547, 0.00471393579468, 0.00897855174921
498, 0.750867155452, 0.754442335328, 0.841300342402, 0.848995219773, 0.0047388378248, 0.00906351083155
502, 0.751063820504, 0.75465872494, 0.842316622025, 0.850093875214, 0.00476361607945, 0.00914869923854
506, 0.751248380729, 0.754862893689, 0.84332062177, 0.851180546918, 0.00478830392952, 0.00923414565436
510, 0.751421136016, 0.755055113555, 0.84431263782, 0.852255501952, 0.00481286395353, 0.00931981561131
514, 0.751582319836, 0.755235649888, 0.845292899644, 0.853319000461, 0.00483733792502, 0.00940574487616
518, 0.751732192967, 0.755404761084, 0.846261664102, 0.854371296571, 0.00486172222734, 0.00949192991553
522, 0.751871021688, 0.755562699181, 0.847219193673, 0.855412637532, 0.0048859975453, 0.00957835259701
526, 0.751999045714, 0.755709709859, 0.848165725109, 0.856443264654, 0.00491017132122, 0.00966501797262
530, 0.752116498044, 0.755846033057, 0.849101487487, 0.857463413315, 0.00493425228034, 0.00975193308309
534, 0.752223617694, 0.755971902512, 0.850026716448, 0.858473312967, 0.00495823297868, 0.00983909038466
538, 0.752320628361, 0.756087546394, 0.850941632993, 0.85947318803, 0.00498211887072, 0.00992649352639
542, 0.752407733414, 0.756193187362, 0.851846437099, 0.860463256955, 0.0050059350062, 0.0100141636335
546, 0.7524851753, 0.756289042738, 0.852741368034, 0.861443733159, 0.00502964769157, 0.0101020702697
550, 0.752553150615, 0.756375324572, 0.853626619532, 0.862414824986, 0.00505327690222, 0.0101902300374
554, 0.752611873351, 0.756452240179, 0.85450240306, 0.863376735667, 0.00507681334461, 0.0102786330004
558, 0.752661543659, 0.756519991706, 0.855368916098, 0.864329664254, 0.00510025919904, 0.0103672805951
562, 0.752702351821, 0.756578776684, 0.856226345718, 0.865273804544, 0.00512362358279, 0.0104561802036
566, 0.752734489138, 0.75662878806, 0.857074881023, 0.866209346063, 0.00514690821054, 0.0105453318885
570, 0.752758133508, 0.756670214233, 0.857914697509, 0.867136473976, 0.00517012649871, 0.0106347463677
574, 0.752773492021, 0.756703239606, 0.858745999898, 0.868055369217, 0.00519324799863, 0.0107243957584
578, 0.752780728194, 0.756728044055, 0.859568949154, 0.868966208422, 0.00521629387525, 0.0108142976992
582, 0.752780012214, 0.756744803509, 0.86038371306, 0.869869164833, 0.00523927125247, 0.0109044579997
586, 0.752771525524, 0.756753689944, 0.861190471401, 0.870764407193, 0.00526216716609, 0.010994863493
590, 0.752755440788, 0.756754871501, 0.861989394565, 0.871652100703, 0.00528497517985, 0.0110855077724
594, 0.752731899196, 0.756748512593, 0.862780621456, 0.872532406907, 0.00530772552607, 0.0111764163418
598, 0.752701063295, 0.756734773921, 0.863564312669, 0.8734054838, 0.00533041531232, 0.0112675856901
602, 0.752663103677, 0.75671381295, 0.864340637032, 0.874271485923, 0.0053530267379, 0.01135899895
606, 0.752618168648, 0.756685783428, 0.865109740969, 0.875130564283, 0.00537556654081, 0.0114506608764
610, 0.75256641426, 0.75665083588, 0.865871779055, 0.875982867187, 0.00539802697177, 0.0115425637996
614, 0.752507957509, 0.7566091176, 0.86662686572, 0.876828539184, 0.00542044762072, 0.0116347415799
618, 0.752442985484, 0.756560772738, 0.867375186885, 0.877667721942, 0.00544277129184, 0.0117271432001
622, 0.752371600893, 0.756505942284, 0.868116843771, 0.878500554134, 0.00546504813772, 0.0118198108292
626, 0.752293930868, 0.756444764572, 0.868851961415, 0.879327171511, 0.00548729252657, 0.0119127560661
630, 0.752210164877, 0.756377374708, 0.869580728609, 0.880147706988, 0.00550943215623, 0.0120059147963
634, 0.752120388097, 0.7563039051, 0.870303228146, 0.880962290531, 0.00553152902541, 0.0120993401187
638, 0.75202473554, 0.756224485416, 0.871019593639, 0.881771049994, 0.00555357563413, 0.0121930248844
642, 0.751923347671, 0.756139242655, 0.87172996485, 0.882574110012, 0.00557555374312, 0.0122869513605
646, 0.751816337144, 0.756048301222, 0.872434452546, 0.883371592882, 0.00559747845624, 0.0123811320447
650, 0.75170382288, 0.755951782989, 0.873133174691, 0.884163618422, 0.00561935325165, 0.0124755684371
654, 0.75158594311, 0.755849807279, 0.873826267852, 0.884950304032, 0.00564115268356, 0.0125702382716
658, 0.751462775344, 0.755742491301, 0.874513808409, 0.88573176476, 0.00566292885007, 0.0126651846494
662, 0.751334450169, 0.755629949629, 0.8751959258, 0.88650811336, 0.00568466014587, 0.0127603880772
666, 0.751201106506, 0.755512294666, 0.875872757902, 0.887279460175, 0.005706311056, 0.0128558168931
670, 0.751062819242, 0.755389636597, 0.876544378924, 0.888045913932, 0.00572792787406, 0.0129515094067
674, 0.750919698671, 0.755262083447, 0.877210896892, 0.888807580652, 0.00574950718634, 0.0130474627046
678, 0.750771866761, 0.755129741135, 0.877872433557, 0.889564564493, 0.00577102733053, 0.0131436563496
682, 0.750619414527, 0.754992713527, 0.878529078938, 0.890316967598, 0.00579250491013, 0.0132401033443
686, 0.750462440304, 0.754851102392, 0.879180930146, 0.891064890146, 0.00581394406723, 0.0133368064782
690, 0.750301065821, 0.754705007841, 0.879828108262, 0.891808430398, 0.00583531575155, 0.013433739498
694, 0.750135344449, 0.754554527777, 0.880470665437, 0.89254768475, 0.00585667856411, 0.0135309513643
698, 0.749965391374, 0.754399758353, 0.88110871556, 0.893282747773, 0.00587800689133, 0.0136284197172
702, 0.749791330027, 0.754240793909, 0.88174238215, 0.89401371209, 0.00589926177251, 0.0137261093144
706, 0.749613214305, 0.754077727022, 0.882371718183, 0.894740669126, 0.00592049407795, 0.0138240625132
710, 0.74943113721, 0.753910648543, 0.882996814578, 0.895463708054, 0.00594170057351, 0.0139222766531
714, 0.749245203969, 0.753739647641, 0.883617777721, 0.896182916591, 0.00596285957172, 0.0140207301849
718, 0.749055491293, 0.753564811844, 0.884234682297, 0.896898380842, 0.00598398502721, 0.0141194351723
722, 0.748862086737, 0.753386226985, 0.884847614834, 0.897610185338, 0.0060050742703, 0.0142183886868
726, 0.748665070773, 0.753203977619, 0.88545665622, 0.898318413076, 0.00602613233669, 0.0143175923695
730, 0.748464522449, 0.753018146476, 0.886061884105, 0.899023145551, 0.00604716373485, 0.0144170497838
734, 0.748260541678, 0.752828814898, 0.886663398202, 0.899724462795, 0.00606814342131, 0.014516738327
738, 0.748053179945, 0.75263606277, 0.887261248971, 0.900422443225, 0.00608910873601, 0.0146166883702
742, 0.747842500869, 0.752439968555, 0.887855498978, 0.901117164433, 0.00611007904732, 0.0147169158222
746, 0.747628633243, 0.752240609326, 0.888446277566, 0.901808702053, 0.00613098525448, 0.0148173603302
750, 0.74741162891, 0.752038060798, 0.88903363568, 0.90249713059, 0.00615185870142, 0.0149180473309
754, 0.747191547637, 0.75183239736, 0.889617631987, 0.903182523248, 0.00617271846758, 0.0150189921886
758, 0.746968460096, 0.751623692105, 0.890198336909, 0.903864951958, 0.00619356741661, 0.0151201957988
762, 0.746742459617, 0.751412016767, 0.890775843484, 0.904544487406, 0.00621437646144, 0.0152216326709
766, 0.746513600422, 0.751197442124, 0.89135020496, 0.905221199061, 0.00623516726694, 0.0153233199966
770, 0.746281954161, 0.750980037451, 0.891921493155, 0.905895155204, 0.00625593631698, 0.0154252530981
774, 0.7460475882, 0.750759870941, 0.892489774589, 0.906566422954, 0.00627668436091, 0.0155274318667
778, 0.745810563059, 0.750537009631, 0.893055109435, 0.907235068292, 0.0062974197292, 0.0156298619322
782, 0.745570969619, 0.750311519424, 0.893617588201, 0.907901155915, 0.00631810878795, 0.0157325140749
786, 0.745328818401, 0.750083465119, 0.894177220657, 0.908564749973, 0.00633882352991, 0.0158354474091
790, 0.745084218428, 0.74985291043, 0.894734116431, 0.909225912991, 0.0063595032246, 0.0159386092636
794, 0.744837222478, 0.749619918015, 0.895288326541, 0.909884706648, 0.00638016069471, 0.016042010598
798, 0.744587867166, 0.749384549493, 0.895839887763, 0.910541191608, 0.00640082896017, 0.0161456768575
802, 0.744336259674, 0.749146865472, 0.896388908009, 0.911195427535, 0.00642144553951, 0.0162495542437
806, 0.744082415369, 0.748906925477, 0.89693540094, 0.911847473123, 0.00644206902692, 0.0163536914044
810, 0.743826395314, 0.748664788341, 0.897479427349, 0.912497386109, 0.00646269612472, 0.0164580841425
814, 0.743568281898, 0.748420511658, 0.898021070476, 0.913145223299, 0.00648329339479, 0.0165627026646
818, 0.743308113188, 0.748174152192, 0.898560367435, 0.913791040583, 0.00650388547852, 0.0166675667312
822, 0.743045947956, 0.747925765799, 0.899097376122, 0.914434892958, 0.00652446815733, 0.01677267234
826, 0.742781838965, 0.74767540744, 0.89963214958, 0.915076834544, 0.00654504404853, 0.0168780198357
830, 0.74251584086, 0.747423131207, 0.900164742585, 0.915716918435, 0.00656561209049, 0.0169836065455
834, 0.742248001352, 0.747168990333, 0.900695202181, 0.916355197412, 0.00658617935833, 0.0170894378899
838, 0.741978392771, 0.746913037218, 0.901223600457, 0.916991722887, 0.00660671885611, 0.0171954904686
842, 0.741707034015, 0.74665532344, 0.901749956643, 0.917626545655, 0.00662727401689, 0.0173017978686
846, 0.741433975881, 0.746395899774, 0.902274320496, 0.918259715721, 0.00664784452201, 0.0174083594766
850, 0.741159300246, 0.74613481621, 0.902796773708, 0.918891282318, 0.00666838734108, 0.0175151390801
854, 0.740883031626, 0.745872121873, 0.903317341477, 0.919521293921, 0.00668893514195, 0.0176221611744
858, 0.740605222333, 0.745607865417, 0.903836075309, 0.920149798264, 0.0067094827129, 0.0177294207807
862, 0.740325923497, 0.745342094462, 0.904353026517, 0.920776842351, 0.00673002504782, 0.0178369123528
866, 0.740045160218, 0.745074856006, 0.904868219059, 0.921402472473, 0.00675059122879, 0.0179446592647
870, 0.739763008064, 0.744806196333, 0.905381730183, 0.922026734225, 0.0067711416669, 0.0180526262673
874, 0.739479511506, 0.744536161033, 0.905893603315, 0.922649672513, 0.00679167754524, 0.0181608141171
878, 0.739194688957, 0.74426479501, 0.906403855709, 0.923271331574, 0.00681223414929, 0.0182692511814
882, 0.738908581974, 0.743992142498, 0.906912529656, 0.923891754809, 0.00683281480269, 0.0183779377458
886, 0.738621264525, 0.743718247077, 0.907419699677, 0.924510985518, 0.0068533783754, 0.0184868391068
890, 0.738332759982, 0.743443151679, 0.907925388339, 0.925129065805, 0.00687395086724, 0.018595975526
894, 0.738043102552, 0.743166898606, 0.908429629706, 0.925746037346, 0.00689454288627, 0.0187053543212
898, 0.737752384333, 0.742889529541, 0.908932516827, 0.92636194121, 0.00691508629924, 0.018814918454
902, 0.737460549569, 0.742611085556, 0.909433991919, 0.926976817866, 0.00693571115183, 0.0189247730999
906, 0.737167699995, 0.74233160713, 0.909934158305, 0.927590707197, 0.00695633472293, 0.0190348488354
910, 0.736873882239, 0.742051134068, 0.910433061327, 0.928203648513, 0.00697694753397, 0.0191451382615
914, 0.736579114452, 0.74176970587, 0.910930720346, 0.928815680555, 0.00699757805831, 0.0192556613585
918, 0.736283440044, 0.741487361195, 0.911427177977, 0.929426841515, 0.00701821962627, 0.0193664124312
922, 0.735986895725, 0.741204138244, 0.911922471074, 0.930037169037, 0.00703887397586, 0.0194773914058
926, 0.735689518386, 0.740920074678, 0.912416636471, 0.930646700234, 0.00705954187361, 0.0195885976471
930, 0.735391343288, 0.740635207622, 0.912909709237, 0.931255471694, 0.0070802255681, 0.0197000318547
934, 0.735092412874, 0.74034957368, 0.913401732766, 0.931863519491, 0.00710091690878, 0.0198116852298
938, 0.734792731265, 0.740063208942, 0.913892708714, 0.932470879194, 0.00712165881598, 0.0199235932135
942, 0.734492399946, 0.739776148994, 0.914382741619, 0.933077585704, 0.0071423619908, 0.0200356801746
946, 0.734191391692, 0.739488428928, 0.914871802507, 0.93368367397, 0.00716311037316, 0.0201480137088
950, 0.733889740188, 0.739200083348, 0.915359924292, 0.934289177909, 0.00718390497942, 0.0202605938975
954, 0.733587540741, 0.738911146383, 0.915847205357, 0.934894131161, 0.0072046627902, 0.0203733504884
958, 0.733284763327, 0.738621651691, 0.916333612738, 0.935498566904, 0.00722546970009, 0.0204863533141
962, 0.732981447666, 0.738331632471, 0.916819186302, 0.936102517864, 0.0072463166545, 0.0205995937354
966, 0.732677651621, 0.738041121469, 0.917303986187, 0.936706016321, 0.00726716939148, 0.0207130410139
970, 0.732373430805, 0.737750150898, 0.917788066987, 0.937309094117, 0.00728799592345, 0.0208266699341
974, 0.7320687481, 0.737458752808, 0.918271389767, 0.937911782666, 0.00730888973458, 0.0209405546045
978, 0.731763634057, 0.737166958538, 0.918753987454, 0.938514112959, 0.0073298516954, 0.0210546919143
982, 0.731458194367, 0.736874799102, 0.919235964406, 0.939116115573, 0.00735078027128, 0.0211690022537
986, 0.731152405717, 0.7365823051, 0.919717297716, 0.939717820677, 0.00737174833838, 0.0212835412092
990, 0.730846311357, 0.736289506725, 0.920198032321, 0.940319258039, 0.00739273793597, 0.0213982916396
994, 0.730539931733, 0.735996433769, 0.920678186892, 0.940920457032, 0.00741376151506, 0.0215132639422
998, 0.730233323605, 0.73570311563, 0.921157818642, 0.941521446645, 0.00743478165115, 0.0216284271333
1002, 0.729926474811, 0.735409581321, 0.921636915193, 0.942122255483, 0.00745585405634, 0.021743823766
1006, 0.729619412753, 0.735115859472, 0.922115504149, 0.942722911778, 0.00747698019116, 0.0218594534735
1010, 0.729312206567, 0.734821978342, 0.92259365465, 0.943323443394, 0.00749810421807, 0.0219752714601
1014, 0.729004855159, 0.734527965819, 0.923071366567, 0.943923877675, 0.00751926531997, 0.0220913058785
1018, 0.728697391295, 0.734233849433, 0.923548671971, 0.944524242097, 0.00754045613959, 0.0222075508395
1022, 0.72838984047, 0.733939656353, 0.924025596629, 0.945124563283, 0.00756167872319, 0.0223240062463
1026, 0.728082229553, 0.733645413404, 0.92450216747, 0.945724867685, 0.00758293277577, 0.022440670579
1030, 0.727774583925, 0.733351147063, 0.924978409975, 0.946325181415, 0.00760421956071, 0.0225575434946
1034, 0.727466929238, 0.733056883469, 0.925454349923, 0.946925530253, 0.00762553951405, 0.022674623975
1038, 0.727159289504, 0.732762648428, 0.925930011174, 0.947525939652, 0.00764689485143, 0.0227919126789
1042, 0.726851696425, 0.732468467334, 0.926405426802, 0.948126434739, 0.00766827673773, 0.0229094002036
1046, 0.726544144502, 0.73217436552, 0.926880588385, 0.948727040328, 0.00768972704262, 0.0230271205675
1050, 0.726236697574, 0.731880367732, 0.927355562394, 0.949327780916, 0.00771119216602, 0.0231450284754
1054, 0.725929404154, 0.731586498495, 0.92783039883, 0.949928680696, 0.00773263906868, 0.0232630957612
1058, 0.725622205123, 0.731292782028, 0.928305035177, 0.950529763556, 0.00775418142246, 0.023381412378
1062, 0.725315156989, 0.730999242248, 0.928779530054, 0.951131053088, 0.00777577448785, 0.0234999403717
1066, 0.725008311318, 0.730705902772, 0.92925393465, 0.951732572589, 0.00779737981075, 0.0236186493839
1070, 0.724701672827, 0.730412786926, 0.929728254289, 0.952334345069, 0.00781902261506, 0.0237375569796
1074, 0.724395237236, 0.730119917745, 0.930202483006, 0.952936393252, 0.0078407400901, 0.0238566922278
1078, 0.724089073127, 0.729827317982, 0.930676691616, 0.953538739584, 0.00786246926297, 0.0239760033009
1082, 0.723783202115, 0.729535010108, 0.931150904924, 0.954141406233, 0.00788421105684, 0.0240954864335
1086, 0.723477604584, 0.729243016319, 0.931625096555, 0.954744415098, 0.00790602255511, 0.0242151911836
