# optical data by Diego Dalvit, omegap = 9eV
# T = 295K
# R = 102800nm
#
# P_PR = pi³*hbar*c*R/(120*L^4)
#
# order of finite difference formula: 8
# stepsize: 0
#
# L (nm), P_Drude/F_PR, P_PFA_Drude/P_PR, P_plasma/P_PR, P_PFA_plasma/P_PR, 1-P_Drude/P_PFA_Drude, 1-P_plasma/P_PFA_plasma
166, 0.5737784231, 0.574202434332, 0.586065729784, 0.586572459585, 0.000738435101263, 0.000863882700536
170, 0.578672709714, 0.579110268458, 0.591438866978, 0.591963771707, 0.000755570687529, 0.000886717657379
174, 0.583425571189, 0.583876887446, 0.596674035428, 0.597217452472, 0.000772964757868, 0.000909914875187
178, 0.588042834633, 0.588507600707, 0.601776899809, 0.602338651665, 0.000789736738805, 0.000932617978531
182, 0.592529004799, 0.593007455205, 0.606751828372, 0.607332265523, 0.000806820222227, 0.000955715979295
186, 0.596889188891, 0.597381251849, 0.611603766803, 0.612202952815, 0.000823700035899, 0.000978737540125
190, 0.601127949495, 0.601633560389, 0.616337170472, 0.616955149187, 0.000840396759723, 0.00100165906068
194, 0.605249605417, 0.605768733633, 0.620956205805, 0.621593080356, 0.000856974266746, 0.0010245843644
198, 0.609258333038, 0.609790920005, 0.625464936051, 0.626120774963, 0.000873392746017, 0.00104746390619
202, 0.613157925684, 0.613704075812, 0.629867054139, 0.630542075552, 0.000889924232328, 0.00107054142647
206, 0.616952372753, 0.617511976007, 0.634166433092, 0.634860649774, 0.000906222512825, 0.00109349458459
210, 0.620645233243, 0.621218224833, 0.638366527748, 0.639079999832, 0.000922367644701, 0.00111640496355
214, 0.624239863842, 0.624826265108, 0.642470602696, 0.643203471996, 0.000938502906527, 0.00113940507591
218, 0.627739637362, 0.628339387347, 0.646481940898, 0.64723426508, 0.000954500063857, 0.0011623676658
222, 0.631147715049, 0.631760738012, 0.650403608924, 0.651175438742, 0.000970340393057, 0.00118528705507
226, 0.634466998418, 0.635093327483, 0.654238433123, 0.65502992058, 0.000986200040364, 0.00120832260027
230, 0.63770046815, 0.638340037065, 0.657989322125, 0.658800513425, 0.00100192511391, 0.00123131552484
234, 0.640850916863, 0.641503625987, 0.661658981869, 0.662489901844, 0.00101746755315, 0.00125423794753
238, 0.6439208808, 0.644586737743, 0.665249876593, 0.66610065829, 0.0010329982045, 0.00127725695237
242, 0.646912939986, 0.647591906068, 0.668764526685, 0.669635248874, 0.00104844744924, 0.00130029324139
246, 0.649829560906, 0.650521560559, 0.672205337038, 0.673096038778, 0.00106376128809, 0.00132329071773
250, 0.652673047404, 0.65337803194, 0.675574543858, 0.676485297344, 0.00107898414429, 0.00134630196638
254, 0.655445641736, 0.65616355702, 0.678874334143, 0.679805202851, 0.00109411026633, 0.00136931683321
258, 0.658149460854, 0.658880283396, 0.682106774117, 0.683057847011, 0.00110918866562, 0.00139237532751
262, 0.660786580759, 0.661530273639, 0.685273875881, 0.686245239203, 0.00112420082675, 0.0014154754993
266, 0.663359034906, 0.664115509717, 0.688377624155, 0.689369310549, 0.0011390711403, 0.00143854154701
270, 0.665868696828, 0.666637896684, 0.691419851116, 0.69243191731, 0.00115384957886, 0.00146161112539
274, 0.668317389233, 0.669099266399, 0.694402333598, 0.695434844958, 0.00116855182014, 0.00148469891618
278, 0.670706860304, 0.671501381034, 0.697326770653, 0.698379811172, 0.00118320044083, 0.00150783356361
282, 0.673038886995, 0.673845936136, 0.700194887872, 0.701268469177, 0.00119767605298, 0.0015309134119
286, 0.675314995566, 0.676134564006, 0.703008187292, 0.704102410354, 0.00121213806276, 0.00155406805257
290, 0.677536727153, 0.678368836424, 0.705768185689, 0.706883167597, 0.00122663251363, 0.00157732134326
294, 0.679705817085, 0.680550267506, 0.708476549977, 0.709612217726, 0.00124083475041, 0.00160040613805
298, 0.68182354213, 0.682680316085, 0.711134511624, 0.712290983729, 0.00125501488119, 0.00162359503494
302, 0.68389127297, 0.684760388508, 0.713743439406, 0.714920837678, 0.00126922577971, 0.00164689320788
306, 0.685910497604, 0.686791840821, 0.716304789438, 0.717503102752, 0.00128327560769, 0.00167011586284
310, 0.687882476874, 0.688775980798, 0.718819774457, 0.720039055077, 0.00129723444033, 0.0016933534537
314, 0.689808466123, 0.690714070438, 0.721289620633, 0.722529926315, 0.00131111317073, 0.00171661496139
318, 0.691689668973, 0.692607327518, 0.723715507327, 0.724976905352, 0.00132493334816, 0.00173991476847
322, 0.693527217705, 0.694456927847, 0.726098542822, 0.727381139772, 0.0013387585387, 0.00176330795431
326, 0.695322438112, 0.696264006925, 0.728440013935, 0.729743738339, 0.00135231579482, 0.00178655099798
330, 0.697076245539, 0.698029661442, 0.73074082193, 0.732065771818, 0.00136586732109, 0.00180987820999
334, 0.698789574713, 0.69975495132, 0.733001895577, 0.73434827536, 0.00137959239159, 0.00183343493609
338, 0.700463737199, 0.701440900772, 0.735224487378, 0.736592249184, 0.00139308040411, 0.0018568778147
342, 0.702099760256, 0.703088500242, 0.737409585249, 0.7387986608, 0.00140628098132, 0.00188018146832
346, 0.703698507357, 0.704698707318, 0.73955807929, 0.740968445553, 0.00141932992176, 0.00190340934517
350, 0.705260498393, 0.70627244853, 0.741670479205, 0.743102508718, 0.00143280420931, 0.00192709551629
354, 0.706786985647, 0.707810620137, 0.743747959443, 0.745201725904, 0.0014461982638, 0.0019508361431
358, 0.708279174744, 0.709314089804, 0.745791730763, 0.747266945047, 0.00145903637634, 0.00197414631204
362, 0.709737425008, 0.710783697257, 0.747802153901, 0.749298986677, 0.00147199809563, 0.00199764420133
366, 0.711162579111, 0.712220255874, 0.749780022917, 0.751298645843, 0.0014850416776, 0.00202133057834
370, 0.712555660423, 0.713624553211, 0.751726353292, 0.753266692335, 0.00149783633883, 0.00204487873851
374, 0.71391715507, 0.71499735252, 0.753641626253, 0.755203872032, 0.00151077125886, 0.00206864111294
378, 0.715247983271, 0.716339393214, 0.755526750714, 0.757110908059, 0.0015235933604, 0.00209237157758
382, 0.716549203682, 0.717651392006, 0.757382749202, 0.758988500991, 0.00153582691502, 0.0021156470582
386, 0.717820735952, 0.718934043918, 0.759209522783, 0.760837330508, 0.00154855369011, 0.00213949507945
390, 0.719063405071, 0.720188022689, 0.761007891867, 0.762658055436, 0.00156156112355, 0.0021637004379
394, 0.720278653847, 0.721413982064, 0.762779288272, 0.764451314884, 0.00157375410679, 0.00218722445718
398, 0.721466424255, 0.72261255608, 0.764523643744, 0.766217729226, 0.00158609453228, 0.00221097139521
402, 0.722627412438, 0.72378436001, 0.766241628794, 0.767957900099, 0.00159846998032, 0.00223485077092
406, 0.723762448384, 0.724929991214, 0.767934069363, 0.769672411939, 0.00161055942517, 0.00225854863638
410, 0.724871696723, 0.726050029418, 0.76960111578, 0.771361831804, 0.00162293595183, 0.00228260713885
414, 0.725956105172, 0.72714503756, 0.771243710031, 0.773026710379, 0.00163506910743, 0.00230651842177
418, 0.727015957004, 0.728215562541, 0.772862107066, 0.774667582866, 0.00164732202711, 0.002330645867
422, 0.728052164103, 0.729262135451, 0.774457220334, 0.776284968858, 0.00165917204415, 0.00235448140486
426, 0.729064891135, 0.730285272315, 0.77602919289, 0.777879373254, 0.00167110200116, 0.00237849264081
430, 0.730054765052, 0.731285474786, 0.777578657256, 0.779451287093, 0.00168294021518, 0.00240249758737
434, 0.731022146933, 0.732263230291, 0.779105953975, 0.781001187343, 0.00169485958987, 0.00242667155783
438, 0.731967722239, 0.733219012715, 0.780611758531, 0.782529537762, 0.00170657123552, 0.00245074356756
442, 0.732891641695, 0.734153283038, 0.782096217756, 0.784036789684, 0.00171849853749, 0.00247510315002
446, 0.733794822522, 0.735066489407, 0.783560228048, 0.785523381721, 0.00173000252796, 0.00249916644059
450, 0.7346771986, 0.735959067772, 0.785003734906, 0.786989740699, 0.00174176693721, 0.00252354724649
454, 0.735539885205, 0.736831442474, 0.786427818414, 0.788436281823, 0.00175285308691, 0.00254740104614
458, 0.736382319482, 0.737684026251, 0.787831935711, 0.789863409474, 0.00176458581552, 0.00257193046044
462, 0.737205657037, 0.738517220827, 0.789217206027, 0.791271516933, 0.00177594205472, 0.00259621490473
466, 0.738009823711, 0.739331417479, 0.79058357574, 0.792660987078, 0.00178755256012, 0.00262080684148
470, 0.738795780337, 0.740126996953, 0.791931969863, 0.794032193076, 0.00179863269639, 0.00264501015294
474, 0.739563516361, 0.740904330108, 0.793262384274, 0.79538549797, 0.00180969889533, 0.00266928891894
478, 0.740313326005, 0.741663778097, 0.794575103545, 0.796721255519, 0.0018208413733, 0.00269373003285
482, 0.741045427194, 0.742405692937, 0.795870345495, 0.798039810249, 0.00183224045307, 0.00271849189172
486, 0.741760531917, 0.743130417398, 0.797148812982, 0.799341498204, 0.00184339847849, 0.00274311445997
490, 0.742458939056, 0.743838285582, 0.79841078529, 0.800626646512, 0.00185436344647, 0.00276765859808
494, 0.743141122263, 0.744529623062, 0.799656741964, 0.801895574156, 0.00186493694249, 0.00279192486325
498, 0.743806891759, 0.745204747404, 0.80088648534, 0.803148591987, 0.00187580077751, 0.00281654810816
502, 0.744456588021, 0.74586396802, 0.802100349804, 0.804386003448, 0.00188691243907, 0.00284148858162
506, 0.745090847222, 0.746507586701, 0.803298965221, 0.805608104076, 0.00189782328297, 0.00286633022207
510, 0.745709825314, 0.747135897713, 0.804482477791, 0.806815182253, 0.00190871888683, 0.0028912500829
514, 0.746314156304, 0.747749188299, 0.805651526652, 0.80800751917, 0.00191913547678, 0.00291580518951
518, 0.746903612781, 0.748347738474, 0.806805862668, 0.809185389543, 0.0019297521978, 0.00294064488305
522, 0.747478813461, 0.748931821537, 0.8079461116, 0.810349061043, 0.00194010727596, 0.00296532637405
526, 0.748039649936, 0.749501704196, 0.809072153291, 0.811498795038, 0.00195070171529, 0.00299032082612
530, 0.748586695489, 0.750057646708, 0.810184567996, 0.812634846645, 0.00196111755589, 0.00301522714487
534, 0.74911992142, 0.750599903316, 0.81128330713, 0.813757464801, 0.00197173206311, 0.00304041164255
538, 0.749640121065, 0.751128722049, 0.812369165562, 0.814866892917, 0.0019818187489, 0.00306519675387
542, 0.75014683599, 0.751644345166, 0.813441659909, 0.815963368313, 0.00199231083944, 0.00309046766315
546, 0.75064094919, 0.752147009194, 0.814501717479, 0.8170471229, 0.00200234792536, 0.00311537162181
550, 0.751121968576, 0.752636945368, 0.815548792162, 0.818118383204, 0.00201289187375, 0.00314085478949
554, 0.751590720318, 0.753114379356, 0.816583765628, 0.819177370414, 0.00202314426541, 0.00316610892706
558, 0.752047337247, 0.753579531721, 0.817606672196, 0.820224300998, 0.0020332219874, 0.00319135728915
562, 0.752491958338, 0.754032617983, 0.818617748111, 0.821259386117, 0.0020432267889, 0.00321656963732
566, 0.752925099461, 0.754473848701, 0.819617410558, 0.822282832276, 0.00205275403816, 0.00324149017026
570, 0.753346127866, 0.754903429895, 0.820605125189, 0.823294841325, 0.00206291555712, 0.00326701444099
574, 0.753756088597, 0.755321562734, 0.821581831921, 0.824295610471, 0.00207259293899, 0.00329223947688
578, 0.754154595355, 0.755728443976, 0.822547237906, 0.825285332906, 0.00208255840222, 0.00331775555753
582, 0.754542103432, 0.756124266013, 0.823501701283, 0.826264197147, 0.00209246370254, 0.00334335660841
586, 0.754918889936, 0.756509216994, 0.824445574139, 0.827232387697, 0.00210219125216, 0.00336884000102
590, 0.75528463788, 0.756883480874, 0.825378456867, 0.828190085021, 0.00211240307656, 0.00339490680355
594, 0.755640716005, 0.757247237796, 0.826301795804, 0.829137465653, 0.0021215287571, 0.003420023779
598, 0.755985927964, 0.757600663789, 0.827214335979, 0.830074702188, 0.00213138121788, 0.00344591420652
602, 0.756321549588, 0.757943931157, 0.828117391108, 0.831001963873, 0.00214050340973, 0.00347119849331
606, 0.756646854401, 0.75827720851, 0.82901020293, 0.831919415949, 0.00215007663606, 0.00349698896763
610, 0.756962227922, 0.758600660862, 0.829893150535, 0.832827220273, 0.00215980953485, 0.0035230233433
614, 0.757268363747, 0.758914449665, 0.830766937523, 0.833725535276, 0.00216900062821, 0.00354864716051
618, 0.757564609154, 0.759218733164, 0.831630908193, 0.834614516054, 0.00217871864572, 0.00357483341543
622, 0.757852110616, 0.759513666078, 0.832486206542, 0.835494314335, 0.00218765709634, 0.00360039289512
626, 0.758130337765, 0.759799399973, 0.833332294639, 0.836365079068, 0.00219671430026, 0.00362614904011
630, 0.758399249285, 0.760076083271, 0.834169140432, 0.837226955721, 0.00220613965277, 0.00365231347176
634, 0.758659476519, 0.760343861333, 0.834997337791, 0.838080086908, 0.00221529350085, 0.0036783466933
638, 0.75891073463, 0.760602876472, 0.835816632726, 0.838924612319, 0.00222473763207, 0.00370471857347
642, 0.759153581921, 0.760853268305, 0.836627583614, 0.839760668802, 0.00223392138102, 0.00373092632761
646, 0.759388084296, 0.761095173399, 0.837430226469, 0.840588390433, 0.00224293776, 0.00375708729757
650, 0.759614439849, 0.761328725642, 0.83822479446, 0.841407908468, 0.00225170249774, 0.00378308068549
654, 0.759832472082, 0.761554056233, 0.839011084592, 0.8422193519, 0.00226061976436, 0.00380930134281
658, 0.760042436986, 0.761771293754, 0.839789337806, 0.84302284677, 0.00226952207528, 0.00383561249415
662, 0.76024463427, 0.761980564231, 0.84055987795, 0.843818516754, 0.00227818141663, 0.00386177683956
666, 0.760438695554, 0.762181991139, 0.841322322799, 0.84460648309, 0.00228724321121, 0.00388839105155
670, 0.760625438739, 0.762375695731, 0.842077477583, 0.845386864637, 0.00229579327045, 0.00391464215131
674, 0.760804366053, 0.762561796675, 0.842824864835, 0.846159777937, 0.00230464026581, 0.00394123330988
678, 0.760975861204, 0.76274041041, 0.843564858445, 0.846925337147, 0.00231343348461, 0.00396785708775
682, 0.761140156447, 0.762911651123, 0.844297672515, 0.847683654604, 0.002322018117, 0.00399439351074
686, 0.761296992654, 0.763075630804, 0.845023080194, 0.848434840091, 0.00233088055541, 0.00402123974117
690, 0.761447142075, 0.763232459304, 0.845741825056, 0.849179001431, 0.00233915264884, 0.00404764645619
694, 0.761590071189, 0.763382244379, 0.846453365886, 0.849916244402, 0.00234767471181, 0.00407437619706
698, 0.761726081733, 0.763525091688, 0.847158030585, 0.850646672779, 0.00235618969786, 0.00410116480262
702, 0.761855561229, 0.763661105089, 0.847856169872, 0.85137038839, 0.00236432607049, 0.00412771992753
706, 0.76197791789, 0.763790386298, 0.848547211073, 0.852087491157, 0.00237299191015, 0.00415483165805
710, 0.762093816768, 0.763913035202, 0.849231821214, 0.852798079019, 0.00238144703582, 0.00418183142408
714, 0.762203507861, 0.764029149838, 0.849910246901, 0.853502248489, 0.00238949257001, 0.0042085437914
718, 0.762306378141, 0.764138826436, 0.850581860559, 0.854200093903, 0.00239805678192, 0.00423581473484
722, 0.76240309379, 0.764242159458, 0.851247334481, 0.854891708007, 0.00240639127932, 0.0042629651121
726, 0.762493712487, 0.764339241644, 0.851906737191, 0.855577181858, 0.00241454194294, 0.00429002168852
730, 0.762578192109, 0.764430163987, 0.852560003192, 0.856256604862, 0.0024226828887, 0.00431716572891
734, 0.762656689147, 0.764515016031, 0.853207306851, 0.856930064814, 0.00243072646663, 0.00434429612837
738, 0.76272962695, 0.764593885507, 0.853849070941, 0.857597647933, 0.00243823367217, 0.00437102060771
742, 0.762796251398, 0.764666858651, 0.854484503396, 0.858259438898, 0.00244630355252, 0.00439836176725
746, 0.762856914216, 0.764734020161, 0.855113992967, 0.858915520767, 0.00245458668712, 0.00442596240024
750, 0.762912072248, 0.764795453239, 0.855737987361, 0.8595659755, 0.00246259438884, 0.00445339653668
754, 0.762961300938, 0.764851239621, 0.856356043757, 0.860210883231, 0.00247098858699, 0.00448127261464
758, 0.763005643606, 0.764901459611, 0.856969243615, 0.860850322829, 0.00247851011541, 0.00450842511373
762, 0.763044309592, 0.764946192114, 0.857576739889, 0.861484371788, 0.00248629582286, 0.00453592894643
766, 0.763077859007, 0.764985514602, 0.858179136323, 0.862113106262, 0.00249371466351, 0.00456317147949
770, 0.763105793329, 0.765019503408, 0.858775918089, 0.862736601092, 0.00250151802764, 0.00459083687587
774, 0.763128272173, 0.765048233351, 0.859367218637, 0.863354929838, 0.00250959494386, 0.00461885496128
778, 0.763145856545, 0.765071778043, 0.859953646687, 0.863968164805, 0.0025173082493, 0.0046466042177
782, 0.763158107895, 0.765090209844, 0.860534718804, 0.864576377072, 0.0025253256727, 0.00467472669286
786, 0.763165800079, 0.765103599892, 0.861111227927, 0.865179636404, 0.00253272865657, 0.00470238584736
790, 0.763168437456, 0.765112018126, 0.861682698611, 0.865778011748, 0.00254025635926, 0.00473021153422
794, 0.763166472792, 0.765115533317, 0.862249540419, 0.866371570533, 0.00254740681676, 0.00475780860593
798, 0.763159455474, 0.76511421309, 0.862811328192, 0.866960379193, 0.00255485727812, 0.00478574465582
802, 0.763147711272, 0.765108123947, 0.86336838179, 0.867544503065, 0.00256226880099, 0.00481372570601
806, 0.763131426408, 0.765097331235, 0.863920888056, 0.868124006409, 0.00256948331461, 0.00484161055476
810, 0.763109939507, 0.765081899419, 0.864468160763, 0.868698952432, 0.00257744943888, 0.00487026219815
814, 0.763084576182, 0.765061891714, 0.865011562675, 0.869269403315, 0.0025845170864, 0.00489818302961
818, 0.763054225792, 0.765037370375, 0.865549935006, 0.869835420225, 0.00259221922967, 0.00492677708937
822, 0.763019754965, 0.765008396654, 0.866084200293, 0.870397063349, 0.00259950308751, 0.00495505239728
826, 0.76298071823, 0.764975030816, 0.866613863844, 0.870954391778, 0.00260702964805, 0.00498364549889
830, 0.762938095777, 0.764937332161, 0.867139955841, 0.871507464046, 0.00261359499676, 0.00501144096337
834, 0.762890517042, 0.764895359048, 0.867661037055, 0.87205633736, 0.00262106702911, 0.0050401563713
838, 0.762839177861, 0.764849168909, 0.868178363357, 0.872601068158, 0.00262795741894, 0.00506841552497
842, 0.762783743204, 0.764798818271, 0.868691563242, 0.873141711994, 0.00263477795481, 0.00509670846186
846, 0.762724026736, 0.764744362775, 0.869200471795, 0.873678323548, 0.00264184495765, 0.00512528654053
850, 0.76266000582, 0.764685857133, 0.869705029245, 0.87421095665, 0.00264925955407, 0.0051542792621
854, 0.762592346488, 0.764623355395, 0.870205957684, 0.874739664296, 0.002656221384, 0.00518292104198
858, 0.762520613895, 0.764556910583, 0.870702767175, 0.875264498665, 0.00266336836382, 0.00521183196273
862, 0.762444918332, 0.76448657497, 0.87119560318, 0.875785511134, 0.00267062457948, 0.00524090418989
866, 0.762365920886, 0.764412400027, 0.87168510501, 0.876302752298, 0.00267719249635, 0.00526946569114
870, 0.762282951892, 0.764334436446, 0.872170615754, 0.87681627198, 0.00268401429616, 0.00529832346265
874, 0.762196209805, 0.764252734149, 0.872652315574, 0.877326119134, 0.0026908956318, 0.00532732749895
878, 0.762106168475, 0.764167342304, 0.873130719592, 0.877832342344, 0.00269728070652, 0.00535594614673
882, 0.762012127368, 0.764078309346, 0.873605066423, 0.878334989087, 0.00270414949934, 0.00538510104121
886, 0.761914322929, 0.763985682982, 0.87407562805, 0.878834106265, 0.00271125506565, 0.00541453521382
890, 0.761813298478, 0.763889510216, 0.874542943007, 0.879329740085, 0.00271794770066, 0.00544368836886
894, 0.761709083356, 0.763789837353, 0.875007053427, 0.879821936073, 0.0027242493891, 0.00547256490018
898, 0.761600550905, 0.76368670996, 0.875466777396, 0.880310739085, 0.00273169485327, 0.00550255889605
902, 0.761489703462, 0.763580173125, 0.875924194268, 0.880796193325, 0.00273772124704, 0.00553135798469
906, 0.761375109326, 0.763470271085, 0.876377809955, 0.881278342353, 0.00274426109143, 0.00556070898716
910, 0.761257188694, 0.763357047503, 0.876828075865, 0.881757229103, 0.00275082127794, 0.00559014780434
914, 0.761135719607, 0.763240545413, 0.877274743728, 0.882232895887, 0.00275774894126, 0.00562000372276
918, 0.761012016485, 0.763120807234, 0.877719185071, 0.882705384416, 0.00276337734275, 0.00564876960473
922, 0.760884074796, 0.762997874777, 0.878159312699, 0.883174735804, 0.00277038777077, 0.00567885708509
926, 0.760753433359, 0.762871789263, 0.878596736978, 0.883640990465, 0.00277681772212, 0.00570848743063
930, 0.760619679403, 0.762742591328, 0.879030986841, 0.884104188613, 0.00278326128441, 0.00573823972054
934, 0.760482970903, 0.762610321039, 0.879462259428, 0.884564369517, 0.00278956378796, 0.00576793534148
938, 0.760342797014, 0.762475017901, 0.879890008468, 0.885021572028, 0.00279644688297, 0.00579823557121
942, 0.760200125922, 0.762336720872, 0.880315244636, 0.885475834461, 0.00280269189604, 0.00582804140354
946, 0.76005448036, 0.762195468369, 0.880737457438, 0.8859271946, 0.00280897499064, 0.00585797252108
950, 0.759906295341, 0.762051298216, 0.881157138456, 0.886375689709, 0.00281477491033, 0.00588751622344
954, 0.759754821546, 0.761904247918, 0.881573455664, 0.886821356545, 0.0028211240161, 0.00591765279598
958, 0.759601031627, 0.761754354263, 0.881987430416, 0.887264231362, 0.00282679399793, 0.00594727112777
962, 0.759444089955, 0.761601653613, 0.882398203331, 0.887704349927, 0.00283292932433, 0.00597738041595
966, 0.759284398231, 0.761446181837, 0.882806185932, 0.888141747524, 0.00283904976753, 0.00600755634628
970, 0.759121575991, 0.761287974323, 0.883210963283, 0.888576458963, 0.00284570150122, 0.00603830500592
974, 0.758956684305, 0.761127065986, 0.883613662893, 0.889008518593, 0.00285153659388, 0.00606839595642
978, 0.758788623281, 0.760963491279, 0.88401315142, 0.889437960304, 0.00285804512733, 0.00609914252243
982, 0.758618238452, 0.760797284198, 0.884410259993, 0.889864817544, 0.00286416078413, 0.00612964738424
986, 0.758445350372, 0.760628478291, 0.884804838219, 0.890289123201, 0.0028701632675, 0.00616011679648
990, 0.7582703693, 0.760457106669, 0.885197304679, 0.890710910095, 0.00287555649016, 0.00619011775109
994, 0.758092334136, 0.760283202011, 0.885586649779, 0.89113021025, 0.0028816470882, 0.00622081981637
998, 0.757911545428, 0.760106796572, 0.885973161213, 0.891547055404, 0.00288808250995, 0.0062519349447
1002, 0.757729169892, 0.759927922194, 0.886358124155, 0.891961476885, 0.00289336953861, 0.00628205687803
1006, 0.757543879155, 0.759746610308, 0.886740064279, 0.892373505623, 0.00289929711184, 0.00631287382288
1010, 0.757355827195, 0.759562891944, 0.887119199925, 0.892783172153, 0.0029057037576, 0.00634417449256
1014, 0.757165881241, 0.759376797683, 0.88749639829, 0.893190506624, 0.00291148801078, 0.00637502110898
1018, 0.756974471766, 0.759188357899, 0.887872151186, 0.893595538805, 0.00291612234306, 0.00640489726174
1022, 0.756778990123, 0.758997602396, 0.888243666852, 0.893998298094, 0.00292308205744, 0.00643695995113
