# R=5.1e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
330.578512397, 1.54275e-07, -2.33980645196e-11, -2.34452582703e-11, 0.00201293370757
312.5, 1.632e-07, -2.00881207011e-11, -2.01306378536e-11, 0.0021120618599
296.296296296, 1.72125e-07, -1.73760942145e-11, -1.74145622345e-11, 0.00220895704751
281.690140845, 1.8105e-07, -1.51321601871e-11, -1.51671006445e-11, 0.00230370050472
268.456375839, 1.89975e-07, -1.32590734954e-11, -1.32909228753e-11, 0.00239632568965
256.41025641, 1.989e-07, -1.16829696931e-11, -1.17120986996e-11, 0.00248708683739
245.398773006, 2.07825e-07, -1.03470352915e-11, -1.03737606498e-11, 0.00257624590139
235.294117647, 2.1675e-07, -9.20707321051e-12, -9.23166208532e-12, 0.00266353713808
225.988700565, 2.25675e-07, -8.22832997951e-12, -8.25101392614e-12, 0.00274923140732
217.391304348, 2.346e-07, -7.38321813384e-12, -7.40419913652e-12, 0.00283366266801
209.42408377, 2.43525e-07, -6.64965145982e-12, -6.66909935267e-12, 0.00291611982786
202.02020202, 2.5245e-07, -6.00978662661e-12, -6.02785465977e-12, 0.00299742349093
195.12195122, 2.61375e-07, -5.4491120918e-12, -5.46593401805e-12, 0.00307759409275
188.679245283, 2.703e-07, -4.95574027953e-12, -4.97143121157e-12, 0.0031562202844
182.648401826, 2.79225e-07, -4.51986380948e-12, -4.53452643536e-12, 0.00323355174714
176.991150442, 2.8815e-07, -4.13334530544e-12, -4.14707082097e-12, 0.00330968920587
171.673819742, 2.97075e-07, -3.78939385277e-12, -3.80226313143e-12, 0.0033846365214
166.666666667, 3.06e-07, -3.48230992249e-12, -3.49439618081e-12, 0.00345875444661
161.943319838, 3.14925e-07, -3.20728973482e-12, -3.21865648013e-12, 0.00353151862519
157.480314961, 3.2385e-07, -2.96026083879e-12, -2.9709648298e-12, 0.00360286695485
153.256704981, 3.32775e-07, -2.7377534728e-12, -2.74784866277e-12, 0.00367385224075
149.253731343, 3.417e-07, -2.53680704356e-12, -2.54633918257e-12, 0.00374346790687
145.454545455, 3.50625e-07, -2.35487733519e-12, -2.36388799716e-12, 0.00381179733632
141.843971631, 3.5955e-07, -2.18976972064e-12, -2.19829918051e-12, 0.00388002686322
138.408304498, 3.68475e-07, -2.03959175017e-12, -2.04767361738e-12, 0.0039468532174
135.135135135, 3.774e-07, -1.9026973171e-12, -1.91036318415e-12, 0.00401277993055
132.01320132, 3.86325e-07, -1.77765396517e-12, -1.78493284954e-12, 0.00407795977753
129.032258065, 3.9525e-07, -1.66321106339e-12, -1.67012918537e-12, 0.00414226757815
126.1829653, 4.04175e-07, -1.55827262938e-12, -1.56485409165e-12, 0.00420579931574
123.456790123, 4.131e-07, -1.46187597805e-12, -1.46814278186e-12, 0.00426852476134
120.84592145, 4.22025e-07, -1.37317269249e-12, -1.37914526854e-12, 0.00433063593098
118.343195266, 4.3095e-07, -1.29141382688e-12, -1.29711073139e-12, 0.00439199551112
115.942028986, 4.39875e-07, -1.21593593453e-12, -1.22137427351e-12, 0.00445263920724
113.636363636, 4.488e-07, -1.14615026651e-12, -1.15134566393e-12, 0.00451245667447
111.420612813, 4.57725e-07, -1.08153192748e-12, -1.08649973471e-12, 0.00457230413626
109.289617486, 4.6665e-07, -1.02161573488e-12, -1.0263681647e-12, 0.00463033635392
107.238605898, 4.75575e-07, -9.65982085652e-13, -9.70532430072e-13, 0.00468850321618
105.263157895, 4.845e-07, -9.14257472284e-13, -9.18617735057e-13, 0.00474654756401
103.359173127, 4.93425e-07, -8.66107959095e-13, -8.70287775778e-13, 0.00480279833708
101.52284264, 5.0235e-07, -8.2123006842e-13, -8.25240207065e-13, 0.00485935926341
99.7506234414, 5.11275e-07, -7.79352760299e-13, -7.83202711085e-13, 0.0049156504842
98.0392156863, 5.202e-07, -7.40232044945e-13, -7.43929576184e-13, 0.00497027051713
96.3855421687, 5.29125e-07, -7.03644824808e-13, -7.07198715617e-13, 0.0050253072162
94.7867298578, 5.3805e-07, -6.69391117609e-13, -6.72809060572e-13, 0.00508010840453
93.2400932401, 5.46975e-07, -6.37289634168e-13, -6.40578278337e-13, 0.00513386775755
91.7431192661, 5.559e-07, -6.07174927353e-13, -6.10340767828e-13, 0.00518700477115
90.2934537246, 5.64825e-07, -5.7889640437e-13, -5.81945897469e-13, 0.005240165987
88.8888888889, 5.7375e-07, -5.52317311676e-13, -5.55256451807e-13, 0.00529330208098
87.5273522976, 5.82675e-07, -5.27313440182e-13, -5.30147259047e-13, 0.00534534285745
86.2068965517, 5.916e-07, -5.03770507052e-13, -5.06503977317e-13, 0.00539673998063
84.9256900212, 6.00525e-07, -4.81583782459e-13, -4.84222018606e-13, 0.00544840186021
83.6820083682, 6.0945e-07, -4.60657912791e-13, -4.63205592658e-13, 0.00550010601551
82.4742268041, 6.18375e-07, -4.40905774646e-13, -4.43366856957e-13, 0.00555089374051
81.3008130081, 6.273e-07, -4.22246587587e-13, -4.24625159193e-13, 0.00560157954526
80.1603206413, 6.36225e-07, -4.04606854079e-13, -4.06906360667e-13, 0.00565119351985
79.0513833992, 6.4515e-07, -3.8791796348e-13, -3.90142231902e-13, 0.00570117316179
77.9727095517, 6.54075e-07, -3.72117267185e-13, -3.74269911424e-13, 0.00575158241011
76.9230769231, 6.63e-07, -3.57147524415e-13, -3.5923142003e-13, 0.00580098370844
75.9013282732, 6.71925e-07, -3.42955044612e-13, -3.4497322502e-13, 0.00585025231243
74.9063670412, 6.8085e-07, -3.2949082088e-13, -3.31445848278e-13, 0.0058984820844
73.9371534196, 6.89775e-07, -3.16708693921e-13, -3.18603512884e-13, 0.0059472632469
72.9927007299, 6.987e-07, -3.04566385821e-13, -3.06403824945e-13, 0.00599678912329
72.0720720721, 7.07625e-07, -2.93025350159e-13, -2.94807485992e-13, 0.00604508337481
71.1743772242, 7.1655e-07, -2.82048918065e-13, -2.83778033193e-13, 0.00609319582897
70.2987697715, 7.25475e-07, -2.71603275432e-13, -2.73281603777e-13, 0.00614138793665
69.4444444444, 7.344e-07, -2.61657381066e-13, -2.63286721936e-13, 0.00618846578201
68.6106346484, 7.43325e-07, -2.52181510846e-13, -2.53764105228e-13, 0.006236478484
67.7966101695, 7.5225e-07, -2.43148587031e-13, -2.44686488717e-13, 0.00628519250931
67.0016750419, 7.61175e-07, -2.34533895027e-13, -2.36028465154e-13, 0.00633216050994
66.2251655629, 7.701e-07, -2.26313235139e-13, -2.27766339177e-13, 0.0063798015231
65.4664484452, 7.79025e-07, -2.18465012301e-13, -2.19877994708e-13, 0.00642621108477
64.7249190939, 7.8795e-07, -2.10967977001e-13, -2.12342773796e-13, 0.00647442232454
64, 7.96875e-07, -2.03803386142e-13, -2.05141365966e-13, 0.00652223318066
63.2911392405, 8.058e-07, -1.9695352981e-13, -1.98255707151e-13, 0.00656817077361
62.5978090767, 8.14725e-07, -1.90400765625e-13, -1.91668886967e-13, 0.0066162086169
61.919504644, 8.2365e-07, -1.84129883821e-13, -1.85365063998e-13, 0.00666350039922
61.2557427259, 8.32575e-07, -1.781260559e-13, -1.79329387997e-13, 0.00671017790172
60.6060606061, 8.415e-07, -1.72375241442e-13, -1.73547928473e-13, 0.00675713643795
59.9700149925, 8.50425e-07, -1.66864390916e-13, -1.68007609203e-13, 0.00680456255588
59.3471810089, 8.5935e-07, -1.61581449148e-13, -1.62696147795e-13, 0.00685141389027
58.7371512482, 8.68275e-07, -1.56514695491e-13, -1.57602000297e-13, 0.00689905461099
58.1395348837, 8.772e-07, -1.51653651929e-13, -1.5271431006e-13, 0.00694537486849
57.5539568345, 8.86125e-07, -1.46987868065e-13, -1.48022860622e-13, 0.00699211292819
56.9800569801, 8.9505e-07, -1.42507572313e-13, -1.43518032232e-13, 0.00704064780698
56.4174894217, 9.03975e-07, -1.38204235385e-13, -1.39190761784e-13, 0.00708758531315
55.8659217877, 9.129e-07, -1.34069062852e-13, -1.35032505626e-13, 0.00713489518767
55.3250345781, 9.21825e-07, -1.30094016328e-13, -1.3103520535e-13, 0.00718271872006
54.7945205479, 9.3075e-07, -1.2627165101e-13, -1.27191256036e-13, 0.00723009626464
54.2740841248, 9.39675e-07, -1.22594733719e-13, -1.23493476861e-13, 0.007277656803
53.7634408602, 9.486e-07, -1.19056519798e-13, -1.19935083871e-13, 0.00732533004153
53.2623169108, 9.57525e-07, -1.1565059912e-13, -1.16509664701e-13, 0.00737334179546
52.7704485488, 9.6645e-07, -1.12371084497e-13, -1.1321115519e-13, 0.00742038796118
52.2875816993, 9.75375e-07, -1.09212022906e-13, -1.10033817527e-13, 0.0074685641188
51.8134715026, 9.843e-07, -1.06168042308e-13, -1.06972220074e-13, 0.00751763182776
51.3478818999, 9.93225e-07, -1.03234170455e-13, -1.04021218537e-13, 0.0075662263334
50.8905852417, 1.00215e-06, -1.00405507694e-13, -1.01175938462e-13, 0.00761476275199
50.4413619168, 1.011075e-06, -9.7677494911e-14, -9.84317589249e-14, 0.0076628114966
50, 1.02e-06, -9.50455904509e-14, -9.57842973513e-14, 0.00771219209021
49.5662949195, 1.028925e-06, -9.2505768253e-14, -9.32293953409e-14, 0.00776179106745
49.14004914, 1.03785e-06, -9.00542164524e-14, -9.07631055016e-14, 0.00781032166506
48.7210718636, 1.046775e-06, -8.76870271249e-14, -8.83816790551e-14, 0.00785968243244
48.309178744, 1.0557e-06, -8.54006589369e-14, -8.60815543678e-14, 0.00790988773219
