# R=0.000121
# T=300
# R/L, L (in m), E (in J), E_pfa (in J), 1-E/E_PFA
107.238605898, 1.128325e-06, -1.02511582036e-19, -1.04551647113e-19, 0.0195125101648
105.263157895, 1.1495e-06, -9.91064928812e-20, -1.01135186333e-19, 0.0200592249371
103.359173127, 1.170675e-06, -9.58912869444e-20, -9.79091035944e-20, 0.0206090810343
101.52284264, 1.19185e-06, -9.28522608479e-20, -9.4859662012e-20, 0.0211617996688
99.7506234414, 1.213025e-06, -8.99769031114e-20, -9.19743216945e-20, 0.0217171330685
98.0392156863, 1.2342e-06, -8.7253774657e-20, -8.92416178586e-20, 0.0222748449578
96.3855421687, 1.255375e-06, -8.46724067897e-20, -8.6651053113e-20, 0.0228346483079
94.7867298578, 1.27655e-06, -8.22231948996e-20, -8.41930021296e-20, 0.0233963296255
93.2400932401, 1.297725e-06, -7.98973226597e-20, -8.18586269028e-20, 0.0239596523582
91.7431192661, 1.3189e-06, -7.76866844886e-20, -7.96398015528e-20, 0.0245243838645
90.2934537246, 1.340075e-06, -7.55838181808e-20, -7.75290452574e-20, 0.0250903009334
88.8888888889, 1.36125e-06, -7.35818446892e-20, -7.55194624132e-20, 0.0256571969939
87.5273522976, 1.382425e-06, -7.16744160593e-20, -7.36046891378e-20, 0.0262248655779
86.2068965517, 1.4036e-06, -6.98556671887e-20, -7.17788453489e-20, 0.0267931052787
84.9256900212, 1.424775e-06, -6.81201723096e-20, -7.0036491822e-20, 0.0273617290436
83.6820083682, 1.44595e-06, -6.64629085492e-20, -6.83725915131e-20, 0.0279305335894
82.4742268041, 1.467125e-06, -6.48792173675e-20, -6.67824748503e-20, 0.0284993553642
81.3008130081, 1.4883e-06, -6.3364776987e-20, -6.52618084005e-20, 0.0290680178815
80.1603206413, 1.509475e-06, -6.19155719436e-20, -6.3806566599e-20, 0.0296363643462
79.0513833992, 1.53065e-06, -6.05278689003e-20, -6.24130061958e-20, 0.030204238033
77.9727095517, 1.551825e-06, -5.91981929364e-20, -6.10776431268e-20, 0.0307714917305
76.9230769231, 1.573e-06, -5.79233072563e-20, -5.97972315425e-20, 0.0313379773253
75.9013282732, 1.594175e-06, -5.6700192837e-20, -5.85687448107e-20, 0.031903568699
74.9063670412, 1.61535e-06, -5.55260326123e-20, -5.73893581814e-20, 0.0324681374414
73.9371534196, 1.636525e-06, -5.43981949983e-20, -5.62564330889e-20, 0.0330315661447
72.9927007299, 1.6577e-06, -5.33142197099e-20, -5.51675028131e-20, 0.0335937464759
72.0720720721, 1.678875e-06, -5.22718063656e-20, -5.41202594095e-20, 0.0341545488531
71.1743772242, 1.70005e-06, -5.1268798955e-20, -5.31125417764e-20, 0.0347138879018
70.2987697715, 1.721225e-06, -5.03031777239e-20, -5.21423247459e-20, 0.0352716728863
69.4444444444, 1.7424e-06, -4.93730487317e-20, -5.12077091021e-20, 0.0358278158214
68.6106346484, 1.763575e-06, -4.8476634603e-20, -5.03069124364e-20, 0.0363822334691
67.7966101695, 1.78475e-06, -4.76122663423e-20, -4.94382607617e-20, 0.0369348434043
67.0016750419, 1.805925e-06, -4.67783747217e-20, -4.86001808105e-20, 0.0374855825316
66.2251655629, 1.8271e-06, -4.59734838752e-20, -4.77911929782e-20, 0.0380343948274
65.4664484452, 1.848275e-06, -4.51962061541e-20, -4.70099047907e-20, 0.0385812020833
64.7249190939, 1.86945e-06, -4.44452334501e-20, -4.62550049345e-20, 0.0391259602488
64, 1.890625e-06, -4.37193336625e-20, -4.55252577315e-20, 0.0396686182347
63.2911392405, 1.9118e-06, -4.30173452537e-20, -4.48194980496e-20, 0.0402091249191
62.5978090767, 1.932975e-06, -4.23381714891e-20, -4.41366266031e-20, 0.0407474529092
61.919504644, 1.95415e-06, -4.16807782008e-20, -4.34756056114e-20, 0.0412835516685
61.2557427259, 1.975325e-06, -4.10441875987e-20, -4.28354547844e-20, 0.0418173962358
60.6060606061, 1.9965e-06, -4.0427475283e-20, -4.22152476071e-20, 0.0423489716484
59.9700149925, 2.017675e-06, -3.98297688061e-20, -4.16141078986e-20, 0.0428782252613
59.3471810089, 2.03885e-06, -3.92502409142e-20, -4.10312066223e-20, 0.0434051507297
58.7371512482, 2.060025e-06, -3.86881090649e-20, -4.04657589267e-20, 0.0439297299468
58.1395348837, 2.0812e-06, -3.81426322726e-20, -3.99170213987e-20, 0.0444519421519
57.5539568345, 2.102375e-06, -3.76131075405e-20, -3.93842895114e-20, 0.0449717893321
56.9800569801, 2.12355e-06, -3.70988691028e-20, -3.88668952497e-20, 0.0454892559727
56.4174894217, 2.144725e-06, -3.65992854063e-20, -3.836420491e-20, 0.0460043289783
55.8659217877, 2.1659e-06, -3.611375621e-20, -3.78756170335e-20, 0.0465170196947
55.3250345781, 2.187075e-06, -3.56417126487e-20, -3.74005604994e-20, 0.047027312617
54.7945205479, 2.20825e-06, -3.51826134852e-20, -3.69384927379e-20, 0.0475352165895
54.2740841248, 2.229425e-06, -3.47359446068e-20, -3.64888980648e-20, 0.0480407343321
53.7634408602, 2.2506e-06, -3.43012170917e-20, -3.60512861266e-20, 0.0485438724383
53.2623169108, 2.271775e-06, -3.38779658785e-20, -3.56251904488e-20, 0.0490446380301
52.7704485488, 2.29295e-06, -3.34657483435e-20, -3.52101670785e-20, 0.0495430405416
52.2875816993, 2.314125e-06, -3.30641430778e-20, -3.48057933151e-20, 0.0500390903761
51.8134715026, 2.3353e-06, -3.26727486546e-20, -3.44116665228e-20, 0.0505328001801
51.3478818999, 2.356475e-06, -3.22911825532e-20, -3.40274030181e-20, 0.0510241837721
50.8905852417, 2.37765e-06, -3.19190803522e-20, -3.36526370281e-20, 0.0515132491525
50.4413619168, 2.398825e-06, -3.15560937791e-20, -3.32870197137e-20, 0.0520000273224
50, 2.42e-06, -3.12018913104e-20, -3.29302182538e-20, 0.0524845274357
49.5662949195, 2.441175e-06, -3.08561564536e-20, -3.25819149856e-20, 0.0529667618589
49.14004914, 2.46235e-06, -3.05185865973e-20, -3.22418065974e-20, 0.0534467569257
48.7210718636, 2.483525e-06, -3.01888926933e-20, -3.19096033708e-20, 0.053924539814
48.309178744, 2.5047e-06, -2.98667991277e-20, -3.15850284676e-20, 0.0544001200323
47.9041916168, 2.525875e-06, -2.95520420271e-20, -3.12678172602e-20, 0.0548735211922
47.5059382423, 2.54705e-06, -2.92443690451e-20, -3.09577167004e-20, 0.0553447682148
47.1142520612, 2.568225e-06, -2.89435386562e-20, -3.06544847289e-20, 0.0558138911085
46.7289719626, 2.5894e-06, -2.86493203738e-20, -3.03578897119e-20, 0.0562808994413
46.3499420626, 2.610575e-06, -2.83614929427e-20, -3.00677099178e-20, 0.0567458240006
45.9770114943, 2.63175e-06, -2.80798447007e-20, -2.97837330205e-20, 0.0572086890084
45.6100342075, 2.652925e-06, -2.78041728918e-20, -2.9505755631e-20, 0.0576695191458
45.2488687783, 2.6741e-06, -2.75342832425e-20, -2.92335828562e-20, 0.0581283389746
44.8933782267, 2.695275e-06, -2.7269989719e-20, -2.89670278822e-20, 0.0585851669039
44.5434298441, 2.71645e-06, -2.70111133636e-20, -2.87059115807e-20, 0.0590400417126
44.1988950276, 2.737625e-06, -2.67574831026e-20, -2.84500621375e-20, 0.0594929820101
43.8596491228, 2.7588e-06, -2.65089346068e-20, -2.81993147014e-20, 0.0599440132692
43.5255712731, 2.779975e-06, -2.62653103444e-20, -2.79535110518e-20, 0.0603931543447
43.1965442765, 2.80115e-06, -2.60264585187e-20, -2.77124992849e-20, 0.0608404441929
42.872454448, 2.822325e-06, -2.57922339028e-20, -2.74761335164e-20, 0.0612859015484
42.5531914894, 2.8435e-06, -2.55624969768e-20, -2.72442736005e-20, 0.0617295453848
42.2386483633, 2.864675e-06, -2.53371131366e-20, -2.70167848632e-20, 0.0621714143662
41.928721174, 2.88585e-06, -2.51159537004e-20, -2.67935378503e-20, 0.062611520705
41.6233090531, 2.907025e-06, -2.48988942436e-20, -2.65744080883e-20, 0.0630499027146
41.3223140496, 2.9282e-06, -2.46858157809e-20, -2.63592758576e-20, 0.0634865724599
41.0256410256, 2.949375e-06, -2.44766033264e-20, -2.61480259781e-20, 0.0639215615405
40.733197556, 2.97055e-06, -2.42711462358e-20, -2.59405476047e-20, 0.0643549008419
40.4448938322, 2.991725e-06, -2.40693384823e-20, -2.57367340342e-20, 0.064786602281
40.1606425703, 3.0129e-06, -2.38710774882e-20, -2.55364825219e-20, 0.0652166966319
39.8803589232, 3.034075e-06, -2.36762646161e-20, -2.53396941066e-20, 0.065645208009
39.603960396, 3.05525e-06, -2.34848046812e-20, -2.51462734457e-20, 0.0660721664409
39.331366765, 3.076425e-06, -2.32966064165e-20, -2.49561286573e-20, 0.0664975831593
39.0625, 3.0976e-06, -2.3111581385e-20, -2.47691711707e-20, 0.0669214877738
38.7972841901, 3.118775e-06, -2.29296444658e-20, -2.45853155843e-20, 0.067343903429
38.5356454721, 3.13995e-06, -2.27507135669e-20, -2.44044795302e-20, 0.0677648528111
38.2775119617, 3.161125e-06, -2.25747094878e-20, -2.42265835455e-20, 0.0681843584988
38.0228136882, 3.1823e-06, -2.24015558037e-20, -2.40515509496e-20, 0.0686024427012
37.7714825307, 3.203475e-06, -2.22311787473e-20, -2.38793077286e-20, 0.0690191273544
37.5234521576, 3.22465e-06, -2.20635070984e-20, -2.37097824225e-20, 0.069434434055
37.2786579683, 3.245825e-06, -2.18984720781e-20, -2.35429060206e-20, 0.0698483840982
37.037037037, 3.267e-06, -2.17360072489e-20, -2.33786118609e-20, 0.0702609984624
