# R=0.000121
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
59.9700149925, 2.017675e-06, -2.77914094621e-14, -2.79521179109e-14, 0.00574941939275
59.3471810089, 2.03885e-06, -2.69517365728e-14, -2.71096679496e-14, 0.00582564777824
58.7371512482, 2.060025e-06, -2.61480076052e-14, -2.63032836896e-14, 0.00590329657007
58.1395348837, 2.0812e-06, -2.5378359462e-14, -2.55310699178e-14, 0.00598135747383
57.5539568345, 2.102375e-06, -2.46410188243e-14, -2.47912475963e-14, 0.0060597503782
56.9800569801, 2.12355e-06, -2.39342840537e-14, -2.40821457276e-14, 0.00613988784817
56.4174894217, 2.144725e-06, -2.32566272652e-14, -2.3402193874e-14, 0.00622021206805
55.8659217877, 2.1659e-06, -2.2606561564e-14, -2.27499152526e-14, 0.00630128450974
55.3250345781, 2.187075e-06, -2.19826898321e-14, -2.21239203643e-14, 0.00638361239065
54.7945205479, 2.20825e-06, -2.13837303021e-14, -2.15229011105e-14, 0.0064661732941
54.2740841248, 2.229425e-06, -2.08084412767e-14, -2.09456253551e-14, 0.00654953366472
53.7634408602, 2.2506e-06, -2.02556679026e-14, -2.0390931895e-14, 0.00663353657187
53.2623169108, 2.271775e-06, -1.97243169926e-14, -1.98577258054e-14, 0.00671823219081
52.7704485488, 2.29295e-06, -1.92133586378e-14, -1.93449741271e-14, 0.00680360120743
52.2875816993, 2.314125e-06, -1.87218203945e-14, -1.88517018709e-14, 0.00688964197158
51.8134715026, 2.3353e-06, -1.82487869229e-14, -1.83769883099e-14, 0.00697619135585
51.3478818999, 2.356475e-06, -1.77933781594e-14, -1.79199635391e-14, 0.00706393064885
50.8905852417, 2.37765e-06, -1.73547936749e-14, -1.747980528e-14, 0.00715177332405
50.4413619168, 2.398825e-06, -1.69322581999e-14, -1.70557359109e-14, 0.00723965894695
50, 2.42e-06, -1.65250103987e-14, -1.66470197048e-14, 0.00732919815794
49.5662949195, 2.441175e-06, -1.61323758668e-14, -1.62529602592e-14, 0.0074192264364
49.14004914, 2.46235e-06, -1.57537121764e-14, -1.58728981051e-14, 0.00750876921476
48.7210718636, 2.483525e-06, -1.53883735233e-14, -1.55062084743e-14, 0.00759921106204
48.309178744, 2.5047e-06, -1.50357652943e-14, -1.51522992236e-14, 0.00769084133927
47.9041916168, 2.525875e-06, -1.46953432548e-14, -1.48106088953e-14, 0.00778264022098
47.5059382423, 2.54705e-06, -1.43665821763e-14, -1.44806049081e-14, 0.0078741691048
47.1142520612, 2.568225e-06, -1.40489593698e-14, -1.41617818674e-14, 0.00796668799787
46.7289719626, 2.5894e-06, -1.37419969643e-14, -1.38536599866e-14, 0.00806018210471
46.3499420626, 2.610575e-06, -1.34452571519e-14, -1.35557836112e-14, 0.00815345408784
45.9770114943, 2.63175e-06, -1.31582975599e-14, -1.32677198388e-14, 0.008247255762
45.6100342075, 2.652925e-06, -1.28807112256e-14, -1.29890572266e-14, 0.00834132910267
45.2488687783, 2.6741e-06, -1.26120980563e-14, -1.27194045823e-14, 0.00843644254641
44.8933782267, 2.695275e-06, -1.23521027513e-14, -1.24583898306e-14, 0.0085313656659
44.5434298441, 2.71645e-06, -1.21003719516e-14, -1.22056589512e-14, 0.00862608074023
44.1988950276, 2.737625e-06, -1.18565560076e-14, -1.19608749829e-14, 0.00872168428251
43.8596491228, 2.7588e-06, -1.16203355625e-14, -1.17237170892e-14, 0.00881815263313
43.5255712731, 2.779975e-06, -1.13914187737e-14, -1.14938796809e-14, 0.00891438835686
43.1965442765, 2.80115e-06, -1.11695168573e-14, -1.12710715929e-14, 0.00901021120941
42.872454448, 2.822325e-06, -1.09543293367e-14, -1.10550153101e-14, 0.00910771904328
42.5531914894, 2.8435e-06, -1.07456176425e-14, -1.08454462401e-14, 0.0092046556114
42.2386483633, 2.864675e-06, -1.05431194351e-14, -1.06421120293e-14, 0.00930196881977
41.928721174, 2.88585e-06, -1.03465958274e-14, -1.04447719195e-14, 0.00939954389356
41.6233090531, 2.907025e-06, -1.01558196189e-14, -1.02531961421e-14, 0.00949718720222
41.3223140496, 2.9282e-06, -9.9705617841e-15, -1.00671653479e-14, 0.00959590514909
41.0256410256, 2.949375e-06, -9.79063667141e-15, -9.88647007076e-15, 0.0096933889109
40.733197556, 2.97055e-06, -9.61582288521e-15, -9.71091022011e-15, 0.00979180455193
40.4448938322, 2.991725e-06, -9.44593179819e-15, -9.54029460469e-15, 0.00989097406412
40.1606425703, 3.0129e-06, -9.28079252251e-15, -9.37444048232e-15, 0.00998971191803
39.8803589232, 3.034075e-06, -9.12023028086e-15, -9.21317313529e-15, 0.0100880394912
39.603960396, 3.05525e-06, -8.96406774287e-15, -9.05632546961e-15, 0.0101871037043
39.331366765, 3.076425e-06, -8.8121455325e-15, -8.90373763664e-15, 0.0102869275662
39.0625, 3.0976e-06, -8.66432340291e-15, -8.75525667567e-15, 0.0103861344242
38.7972841901, 3.118775e-06, -8.52044733133e-15, -8.6107361762e-15, 0.0104856127304
38.5356454721, 3.13995e-06, -8.380378942e-15, -8.47003595872e-15, 0.0105851990657
38.2775119617, 3.161125e-06, -8.24398438569e-15, -8.33302177285e-15, 0.0106848859374
38.0228136882, 3.1823e-06, -8.11113537468e-15, -8.19956501182e-15, 0.0107846741884
37.7714825307, 3.203475e-06, -7.98170906847e-15, -8.06954244224e-15, 0.0108845544083
