# R=9e-05
# T=300
# R/L, L (in m), F (in N), F_pfa (in N), 1-F/F_PFA
75.9013282732, 1.18575e-06, -1.05342986089e-13, -1.05840896386e-13, 0.00470432804359
74.9063670412, 1.2015e-06, -1.01098531223e-13, -1.01581231553e-13, 0.00475186530281
73.9371534196, 1.21725e-06, -9.70769481983e-14, -9.75450792445e-14, 0.00479912518184
72.9927007299, 1.233e-06, -9.32638976949e-14, -9.37182187857e-14, 0.00484773501493
72.0720720721, 1.24875e-06, -8.96462980593e-14, -9.00874908676e-14, 0.00489738146915
71.1743772242, 1.2645e-06, -8.62121442206e-14, -8.66407067465e-14, 0.00494643386372
70.2987697715, 1.28025e-06, -8.29500455673e-14, -8.33665661962e-14, 0.00499625506885
69.4444444444, 1.296e-06, -7.98495733208e-14, -8.02545832691e-14, 0.00504656471714
68.6106346484, 1.31175e-06, -7.69009931628e-14, -7.729501903e-14, 0.00509768769311
67.7966101695, 1.3275e-06, -7.40952985323e-14, -7.44788205856e-14, 0.00514941093782
67.0016750419, 1.34325e-06, -7.14241431441e-14, -7.17975656371e-14, 0.0052010467162
66.2251655629, 1.359e-06, -6.8879632816e-14, -6.92434121589e-14, 0.0052536310905
65.4664484452, 1.37475e-06, -6.64544790222e-14, -6.68090525582e-14, 0.0053072678391
64.7249190939, 1.3905e-06, -6.41419937166e-14, -6.44876719198e-14, 0.00536037653209
64, 1.40625e-06, -6.19356859701e-14, -6.22729099258e-14, 0.00541525931625
63.2911392405, 1.422e-06, -5.98297035718e-14, -6.01588260892e-14, 0.00547089328037
62.5978090767, 1.43775e-06, -5.78185711896e-14, -5.8139867983e-14, 0.00552627318412
61.919504644, 1.4535e-06, -5.58970158284e-14, -5.62108421718e-14, 0.00558302155444
61.2557427259, 1.46925e-06, -5.40602842792e-14, -5.43668876195e-14, 0.00563952349959
60.6060606061, 1.485e-06, -5.23037649608e-14, -5.26034512694e-14, 0.00569708453307
59.9700149925, 1.50075e-06, -5.0623203206e-14, -5.09162656925e-14, 0.00575577337677
59.3471810089, 1.5165e-06, -4.90146582666e-14, -4.93013285391e-14, 0.00581465613671
58.7371512482, 1.53225e-06, -4.74743383601e-14, -4.77548836609e-14, 0.00587469341972
58.1395348837, 1.548e-06, -4.59987695825e-14, -4.62734037474e-14, 0.00593503270983
57.5539568345, 1.56375e-06, -4.45846541334e-14, -4.48535743426e-14, 0.00599551347217
56.9800569801, 1.5795e-06, -4.32288134944e-14, -4.34922791194e-14, 0.00605775623562
56.4174894217, 1.59525e-06, -4.19284012187e-14, -4.21865863015e-14, 0.00612007525234
55.8659217877, 1.611e-06, -4.06806392998e-14, -4.09337361312e-14, 0.00618308650402
55.3250345781, 1.62675e-06, -3.94829100119e-14, -3.97311293121e-14, 0.00624747658802
54.7945205479, 1.6425e-06, -3.83328448162e-14, -3.85763162938e-14, 0.00631142371675
54.2740841248, 1.65825e-06, -3.72280700887e-14, -3.74669873971e-14, 0.00637674190054
53.7634408602, 1.674e-06, -3.61664276297e-14, -3.64009636552e-14, 0.00644312682779
53.2623169108, 1.68975e-06, -3.5145901606e-14, -3.53761883345e-14, 0.00650965350893
52.7704485488, 1.7055e-06, -3.41645248681e-14, -3.43907190759e-14, 0.0065771875038
52.2875816993, 1.72125e-06, -3.3220485477e-14, -3.34427206046e-14, 0.00664524666436
51.8134715026, 1.737e-06, -3.23120522032e-14, -3.25304579643e-14, 0.00671388522624
51.3478818999, 1.75275e-06, -3.14375642402e-14, -3.16522902332e-14, 0.00678390067268
50.8905852417, 1.7685e-06, -3.05955138771e-14, -3.08066646831e-14, 0.00685406252811
50.4413619168, 1.78425e-06, -2.97844148418e-14, -2.99921113484e-14, 0.00692503786055
50, 1.8e-06, -2.9002885418e-14, -2.9207237971e-14, 0.00699664080533
49.5662949195, 1.81575e-06, -2.82496073178e-14, -2.8450725292e-14, 0.00706899286716
49.14004914, 1.8315e-06, -2.75233350491e-14, -2.77213226743e-14, 0.00714206993446
48.7210718636, 1.84725e-06, -2.68228917102e-14, -2.70178440022e-14, 0.00721568649123
48.309178744, 1.863e-06, -2.61471325802e-14, -2.63391638758e-14, 0.00729071342463
47.9041916168, 1.87875e-06, -2.54950269842e-14, -2.56842140496e-14, 0.00736588882925
47.5059382423, 1.8945e-06, -2.48655641384e-14, -2.50519801074e-14, 0.00744116705208
47.1142520612, 1.91025e-06, -2.42577549638e-14, -2.44414983566e-14, 0.00751768120332
46.7289719626, 1.926e-06, -2.36706853054e-14, -2.38518529234e-14, 0.00759553643738
46.3499420626, 1.94175e-06, -2.31035233144e-14, -2.32821730357e-14, 0.00767324085436
45.9770114943, 1.9575e-06, -2.25554162942e-14, -2.27316304808e-14, 0.00775193784318
45.6100342075, 1.97325e-06, -2.20256007592e-14, -2.21994372233e-14, 0.00783066986713
45.2488687783, 1.989e-06, -2.15132897615e-14, -2.16848431749e-14, 0.00791121300613
44.8933782267, 2.00475e-06, -2.10178021345e-14, -2.1187134102e-14, 0.00799220728175
44.5434298441, 2.0205e-06, -2.05384812876e-14, -2.07056296646e-14, 0.00807260536102
44.1988950276, 2.03625e-06, -2.00746384638e-14, -2.02396815761e-14, 0.00815443225639
43.8596491228, 2.052e-06, -1.96256619693e-14, -1.97886718745e-14, 0.00823753641732
43.5255712731, 2.06775e-06, -1.91909902947e-14, -1.93520113001e-14, 0.00832063411308
43.1965442765, 2.0835e-06, -1.87700671984e-14, -1.89291377693e-14, 0.00840347684343
42.872454448, 2.09925e-06, -1.83623090892e-14, -1.85195149448e-14, 0.00848865945366
42.5531914894, 2.115e-06, -1.79672581743e-14, -1.81226308808e-14, 0.00857340788751
42.2386483633, 2.13075e-06, -1.75844050529e-14, -1.77379967588e-14, 0.00865890934829
41.928721174, 2.1465e-06, -1.72132870737e-14, -1.73651456915e-14, 0.00874502411253
41.6233090531, 2.16225e-06, -1.68534642209e-14, -1.70036315981e-14, 0.00883148851187
41.3223140496, 2.178e-06, -1.65044887149e-14, -1.66530281441e-14, 0.00891966481197
41.0256410256, 2.19375e-06, -1.61660046455e-14, -1.63129277424e-14, 0.00900654371993
40.733197556, 2.2095e-06, -1.58375774008e-14, -1.59829406111e-14, 0.00909489772722
40.4448938322, 2.22525e-06, -1.55188388948e-14, -1.56626938843e-14, 0.00918456240853
40.1606425703, 2.241e-06, -1.52094583701e-14, -1.53518307738e-14, 0.00927396906648
39.8803589232, 2.25675e-06, -1.49090945566e-14, -1.50500097768e-14, 0.00936313147429
39.603960396, 2.2725e-06, -1.46173982078e-14, -1.47569039278e-14, 0.00945359004451
39.331366765, 2.28825e-06, -1.43340577227e-14, -1.4472200092e-14, 0.00954536064866
39.0625, 2.304e-06, -1.40588002886e-14, -1.41955982968e-14, 0.00963664971166
38.7972841901, 2.31975e-06, -1.37913222771e-14, -1.39268111006e-14, 0.0097286322452
38.5356454721, 2.3355e-06, -1.35313528211e-14, -1.36655629948e-14, 0.00982104971943
38.2775119617, 2.35125e-06, -1.32786281557e-14, -1.34115898381e-14, 0.00991393891991
38.0228136882, 2.367e-06, -1.30328960218e-14, -1.31646383218e-14, 0.0100072859343
37.7714825307, 2.38275e-06, -1.27939143836e-14, -1.29244654619e-14, 0.0101010814432
